position baypass_2.1_ALL_BF_env baypass_2.1_ALL_XTX baypass_2.1_PRUNED_BF_env baypass_2.1_PRUNED_XTX baypass_2.1_PRUNED_eBPis_env baypass_2.1_ALL_eBPis_env
35 -1.294028688 34.16371905 -1.311716996 34.47553974 0.06200585 0.13661148
61 -0.951570358 35.57942413 -0.751118926 35.17862309 0.44149436 0.33749943
90 -0.998433571 40.02111284 -1.050914546 39.22446945 0.46979246 0.43759861
131 -0.889868964 39.85199049 -0.870822431 38.94372027 0.70245400 0.59714204
164 -1.206873843 34.71110730 -1.270333526 33.98249810 0.05174688 0.03798995
209 -1.586342268 35.12938376 -1.537472587 34.87941055 0.18556730 0.15417504
234 -1.402522904 39.43762558 -1.629997219 39.76206060 0.36103677 0.48829712
498 -1.492010715 44.35920047 -1.468556878 42.94475162 0.05105078 0.10265677
590 -1.181431389 36.77415499 -1.25543367 35.53721566 0.24419871 0.31056616
756 -1.677705103 42.13261837 -1.695909158 41.44720119 0.15527916 0.15819537
784 -0.993729802 33.70253662 -1.081774977 32.23481126 0.41602869 0.40688032
785 -1.019631909 39.50655311 -1.014083813 38.48750544 0.46921212 0.38892906
910 -1.252391025 38.95799410 -1.193075499 37.47532057 0.11654298 0.16399044
970 -1.19181739 34.85768203 -1.215570003 35.29647012 0.04466641 0.03668206
1009 -1.218690525 42.20744104 -1.215025181 40.83792169 0.53378127 0.25635681
1058 -1.22235477 36.90018604 -1.16247247 37.19841566 0.30987499 0.23541974
1064 -1.224294651 34.40228447 -1.252675418 34.25301201 0.00378185 0.06234183
1228 -1.698949709 33.96620478 -1.704074437 33.43921078 0.12857795 0.11974967
1296 -1.084219836 39.39822750 -1.042192037 38.95359770 0.38704621 0.41269751
1570 -1.66586221 39.20603952 -1.652359564 37.92349398 0.16486648 0.09526187
1628 -1.250508957 32.97037381 -1.249434785 32.71462022 0.16427538 0.17798483
1654 -1.429607236 35.09006482 -1.37734742 34.70474783 0.26530332 0.26582991
1684 -1.158478556 41.64388404 -1.096069843 40.80857506 0.61385018 0.43030319
1856 -1.604625841 33.10823532 -1.676394435 33.44229692 0.02922563 0.02406445
1881 -1.29050892 42.89438260 -1.124681972 42.26979715 0.61068122 0.45377491
1888 -1.223583831 43.20984937 -1.146780164 42.01789534 0.59958614 0.50378060
1892 -1.102053366 43.18825200 -1.113444684 42.01643071 0.63785205 0.59461862
1996 -1.31460202 37.04030282 -1.378199754 36.55911129 0.20547416 0.27275069
2039 -1.117140917 35.38076661 -1.004383927 35.49689146 0.31155763 0.31240202
2162 -1.166526944 39.08599414 -1.207494287 37.97267281 0.02364066 0.00978234
2172 -1.247615929 36.76711015 -1.312904501 35.87848891 0.12908338 0.18415988
2283 -1.171883705 38.57563291 -1.176366188 37.43744991 0.03233676 0.02715168
2350 -1.642371156 34.15655598 -1.652795339 34.56171580 0.14198432 0.07380587
2441 -1.268816024 38.32821881 -1.267675433 39.41915836 0.31496374 0.29930158
2458 -1.115985429 35.22660041 -1.088221722 35.95798968 0.37486944 0.20560967
2482 -1.356390404 38.04344049 -1.348961002 38.30846929 0.13229404 0.20561051
2558 -1.619808211 36.76914626 -1.528739577 36.19206965 0.34239401 0.17817900
2646 -1.666603629 37.45967273 -1.594315302 37.54787699 0.04469048 0.11280908
2757 -1.155832287 41.35683766 -1.133867026 40.46550026 0.15267863 0.17218230
2808 -1.447656557 37.41755169 -1.077035126 38.84500662 0.52893478 0.48262088
2936 -1.046436919 35.41051062 -1.109660866 35.83543005 0.58443742 0.47423583
2953 -1.207338874 39.71475703 -1.068708265 39.39418495 0.74376854 0.35055583
3032 -1.159814876 38.47820554 -1.014755333 36.72137632 0.36373074 0.25853600
3216 -1.422777271 35.03592709 -1.444216916 33.28466879 0.04690416 0.04248159
3275 -1.39427801 38.35301902 -1.335950358 37.21271899 0.10254618 0.03491038
3420 -1.359705611 37.71376926 -1.323594461 38.31615660 0.15392885 0.11336268
3505 -0.383475001 42.98383952 -1.164661044 43.19398247 0.15636160 0.10899347
3520 -1.124495032 45.55352121 -1.161159997 43.21740186 0.16003020 0.11192273
3608 -0.961616901 40.81091824 -1.132096938 40.79805697 0.20035138 0.13682673
3653 -1.268792937 38.05562762 -1.178884223 36.20701786 0.22704919 0.09801059
3693 -1.758553471 35.63404424 -1.681867665 36.56955244 0.02078866 0.04265090
3728 -1.388201887 36.18462916 -1.414524711 34.75554099 0.00107596 0.05591646
3838 -1.048656319 42.05914363 -1.122469642 40.82844548 0.15250981 0.15811232
3851 -1.102998364 37.93537097 -0.985153437 38.12116827 0.45265096 0.38080383
3972 -1.459874324 34.80361104 -1.333376679 34.49545071 0.41780735 0.34419219
4151 -1.223082201 35.07989919 -1.11034423 34.43189081 0.18129074 0.11874368
4448 -1.52016174 40.29163513 -1.637753623 39.29799589 0.31958157 0.27803336
4467 -0.86821205 35.53734859 -0.884287521 34.83090819 0.66310704 0.68370242
4493 -1.587802322 36.65253228 -1.510639296 36.51761572 0.32231670 0.28777522
4582 -1.634125859 36.42346459 -1.316041062 35.65711899 0.26428354 0.25321593
4593 -1.141832706 35.21128845 -1.142950466 33.74132988 0.32465591 0.25353767
4609 -1.131051062 38.97259573 -1.142395055 38.26569980 0.27223827 0.42636871
4625 -1.123978065 34.96101482 -1.119390216 34.11738921 0.33762449 0.32781368
