position baypass_2.1_ALL_BF_env baypass_2.1_ALL_XTX baypass_2.1_PRUNED_BF_env baypass_2.1_PRUNED_XTX baypass_2.1_PRUNED_eBPis_env baypass_2.1_ALL_eBPis_env
9 -1.056107308 39.49706438 -1.158754777 38.09970154 0.37492196 0.39029641
76 -1.750165424 35.45205366 -1.786855559 35.96929974 0.00552023 0.02813605
107 -1.178711214 36.38018675 -1.180508888 35.93252062 0.38018176 0.44712814
108 -1.124866463 38.55193021 -0.994771461 37.89850457 0.26417482 0.19011132
114 -1.299609545 35.35986123 -1.118919312 33.75416033 0.14435094 0.08843686
176 -0.476595617 36.39756175 -0.428541993 35.63082103 0.78635031 0.72339380
183 -1.172897508 37.53589002 -1.096732441 37.76330673 0.22968647 0.20959724
199 -1.305109197 34.98071302 -1.41893193 35.32263475 0.11238705 0.22672575
201 -1.546431316 37.70518775 -1.527944455 36.99534044 0.01969034 0.07748424
227 -1.104953338 35.16465077 -1.004990954 34.38538375 0.51315147 0.52205206
367 -1.603572373 37.21951353 -1.525467966 35.09486266 0.00224119 0.02748443
479 -1.406048867 33.12049548 -1.44375686 33.78158620 0.13704409 0.19659078
667 -1.698502664 39.62486927 -1.733853491 38.12014867 0.24885825 0.32623073
678 -1.719466189 38.04746037 -1.596696829 38.78522259 0.11769295 0.06492416
705 -1.206781214 33.52306138 -1.200787714 32.93290108 0.26707247 0.30148881
755 -0.946245095 41.88907142 -1.054105894 41.23619180 0.31378936 0.25667662
850 -1.161416337 43.32283280 -1.188013488 42.21367769 0.28421458 0.27867981
1051 -1.151175875 38.77900646 -1.073061679 36.68374355 0.19470468 0.19653161
1053 -1.449958025 37.33266081 -1.651745885 36.64532984 0.01223500 0.08317111
1105 -0.904307172 39.79695488 -0.879131656 37.71758387 0.24878303 0.36553700
1110 -1.046657026 38.56494051 -1.509586757 36.97947730 0.48513601 0.43155564
1115 -0.837209329 41.87107584 -0.403160767 42.12154652 1.21983106 0.96705398
1141 -0.71761543 42.52622923 -0.662780457 41.88769783 1.15190948 1.09308257
1146 -1.321780142 36.85182362 -1.292802895 37.02646308 0.16474795 0.11201859
1153 -1.227738978 37.37753590 -1.159510182 38.18150550 0.12798767 0.11561529
1167 -1.564026785 39.43957268 -1.57140035 39.10385731 0.18014212 0.16441285
1217 -1.213681231 37.21384445 -1.266650014 36.20290271 0.21375575 0.18644360
1255 -1.090458085 40.75197503 -1.117102143 41.10641386 0.26406638 0.27037563
1257 -1.659070952 38.77136120 -1.584676287 38.64323815 0.09254652 0.08692390
1333 -1.411326126 40.03817581 -1.473477764 41.80711570 0.33193940 0.27173875
1586 -1.610859332 34.34405321 -1.5413095 34.06562489 0.14015054 0.11341797
1599 -0.620009498 41.05046690 -0.884376985 38.87263613 0.84492566 0.71168232
1624 -1.361403322 38.97751916 -1.421759712 38.96002136 0.49102338 0.54871891
1634 -1.319374471 38.61054945 -1.2377025 37.67828191 0.02075000 0.03642912
1660 -0.731898116 43.03741681 -0.289867927 42.01440725 0.73452619 0.66391857
1670 -1.736559263 36.46537882 -1.808972104 36.27621946 0.23729782 0.34266129
1699 -1.352474684 35.01228215 -1.287594705 34.90263617 0.08896765 0.02943889
1746 -1.180188345 37.56073002 -1.162262051 36.54837674 0.04530692 0.00936830
1931 -1.475773598 38.34080791 -1.494179185 37.55501117 0.04678500 0.05049772
1948 -0.657079664 44.24991343 -1.263624289 43.01595971 0.56566503 0.53426485
2025 -0.921318168 37.99971214 -0.770768423 36.97782751 0.71895706 0.44478447
2139 -1.612157794 43.73569134 -1.624820381 43.08603860 0.20503833 0.25304250
2188 -1.121689654 36.63851269 -1.058050928 35.31470799 0.60694635 0.76037291
2197 -1.605978718 35.49790493 -1.548323478 35.05789239 0.12615010 0.05240811
2217 -1.568949408 35.47670634 -1.467481528 36.24241015 0.32270243 0.24604098
2242 -1.787952249 37.72881395 -1.782472961 36.84685735 0.14243928 0.04398581
2397 -1.128226718 37.29654264 -1.333506549 38.18836914 0.49742007 0.34933185
2398 -1.20787403 35.04467672 -1.180609677 34.60070114 0.15394943 0.12278838
2438 -1.155721647 39.89306827 -1.072621843 40.00544720 1.02041634 0.57907308
2626 -1.258745206 43.17973319 -1.310374041 41.55237925 0.11309706 0.02206586
2646 -1.60241095 40.00463754 -1.666533072 40.25692568 0.04720531 0.11330546
2839 -1.599114998 36.64179239 -1.423993417 36.56223616 0.38464174 0.34740321
2850 -1.376870621 38.33558183 -1.347671106 38.36024313 0.22581127 0.15285479
2974 -1.54986609 39.35455378 -1.547103187 39.68343792 0.21333679 0.24164324
3034 -1.701762028 38.77217506 -1.662341024 39.22401863 0.05690127 0.02349906
3049 -0.905513938 36.58282372 -0.956943044 36.78559765 0.67858458 0.53868134
3083 -1.831681983 38.02144140 -1.802079164 38.44290981 0.09091018 0.12486366
3172 -1.13874173 35.24745781 -1.113304416 35.09892908 0.21547847 0.18065771
3445 -1.200930202 37.86406425 -1.172135128 37.22277214 0.23671561 0.15221657
3534 -1.715465137 38.21596165 -1.64479152 38.29914749 0.08280357 0.00446059
3692 -0.448736288 39.54961126 -0.593129966 39.45119737 1.30108405 1.10463802
3773 -1.521970137 36.57911069 -1.5253573 37.56159748 0.00838130 0.08797499
3793 -0.785498272 38.64703863 -0.616700211 38.64067947 0.85427013 0.89673959
3796 -0.410276221 38.89319432 -0.650772149 38.85031320 0.74994372 0.74200882
3843 -0.713085414 38.82277124 -0.508560926 38.81678469 0.92306488 0.83640515
3996 -1.488760833 38.73217815 -1.487507674 38.22236296 0.01843569 0.14162688
4263 -1.515059884 36.09834593 -1.409386676 36.78506850 0.42208896 0.44235306
4485 -1.436328509 38.80871311 -1.560422748 38.22658948 0.31225795 0.35197615
4512 -1.158460895 35.40053293 -1.105596925 34.73956577 0.13180074 0.10131632
4522 -1.236949435 36.34481075 -1.470372327 36.69658491 0.60602964 0.54018124
4527 0.287392834 44.19096263 0.710402964 43.83038249 2.05942590 1.69137928
4580 -1.481077163 37.47045618 -1.434636357 38.33447300 0.44768913 0.46262483
4757 -0.999955137 40.24006062 -0.963562725 40.76244390 0.42402224 0.36781759
4776 -1.387073541 38.04987121 -1.437748064 39.29399303 0.08171920 0.12064195
4939 -0.763366021 42.14650777 -0.571636476 42.60799086 0.88669428 0.77904980
4986 -1.477494084 37.93156526 -1.470657745 37.84023176 0.01871290 0.01708906
5092 -1.657187536 39.52080032 -1.632713412 39.68703093 0.15132372 0.12595651
5105 -1.06759958 38.32484664 -1.093010769 37.18564025 0.21655784 0.12191594
5136 -0.985937018 34.05131747 -0.970631415 33.98128546 0.33137881 0.31092779
5153 -1.636379 42.14092510 -1.659185188 41.81098449 0.26137263 0.19147865
5321 -1.050739127 34.78366288 -1.101306399 35.49876492 0.17320802 0.25208103
5377 -1.658808892 35.22923905 -1.650520007 35.62863684 0.03548425 0.00212169
5399 -1.421599583 34.09495307 -1.454047442 33.75844090 0.03410764 0.06387316
5623 -1.011796062 32.88380395 -1.072486581 32.21503049 0.45346404 0.40934811
5647 -1.65890335 35.99167668 -1.691901444 36.93096568 0.13737476 0.08202689
5667 -1.157228511 38.14017883 -1.148600994 37.66468543 0.14820090 0.13287315
5692 -1.111846123 41.56602826 -1.160741227 39.60321931 0.14225941 0.08876846
5810 -1.208960996 32.22246555 -1.184151962 30.60082196 0.07387028 0.05995535
5824 -1.101557105 41.75728718 -1.151116178 41.21424468 0.30701878 0.24107967
5899 -1.583724316 38.94481948 -1.484061021 38.81227671 0.27500339 0.31006789
5935 -0.581032064 35.94171742 -0.365746493 36.26025700 0.92081208 0.97913167
5940 -0.892088164 33.08585426 -0.884381248 31.75752304 0.58768253 0.53354854
5967 -0.806018401 38.54560761 -1.194736812 37.31298440 0.28074423 0.20764909
6006 -1.354800018 39.55598302 -1.584967574 38.78617884 0.38326395 0.41075174
6126 -1.6454545 37.33916499 -1.323510083 36.98429767 0.21866210 0.07641849
6148 -1.026950699 44.15503842 -1.015423898 41.99158719 0.34246217 0.21013050
6152 -1.069468852 43.62421381 -0.965057707 42.01436077 0.41907743 0.30004858
6283 -1.511408234 44.03316756 -1.466465644 43.09142521 0.03898613 0.05928411
6285 -1.386107403 36.79142427 -1.459791835 36.59237206 0.23962287 0.24461959
6299 -1.265801281 37.26775213 -1.2379452 36.66075554 0.73634142 0.76938063
6496 -1.121173829 38.89616582 -1.034149995 39.03142168 0.62711131 0.40457250
6502 -0.491420651 38.34435755 -1.019353622 38.25879040 0.23504037 0.18716510
6908 -1.931316523 38.10824456 -1.846934556 39.40366161 0.11989266 0.12873454
6918 -1.364336903 38.52908321 -1.412889981 37.59147013 0.42866130 0.28728048
7150 -0.979120495 38.08694821 -1.041234416 37.25160078 0.41711038 0.43774207
7179 -1.027268143 41.92412300 -1.066841944 40.49938805 0.24657955 0.30907083
7199 -1.404565381 34.87952582 -1.352437422 34.99633924 0.11942634 0.14193486
7216 -1.554086886 40.45673707 -1.456351837 39.96907797 0.14004283 0.07125248
7228 -1.113601022 39.44520780 -1.058308205 39.54648219 0.36340514 0.21024176
7244 -1.139440274 38.32285273 -1.030964565 38.57793724 0.26546556 0.17179884
7304 -0.593694601 37.68359404 -1.184194079 38.03774156 0.06774647 0.16031405
7330 -1.686952609 42.95531899 -1.597155101 43.43110571 0.05976876 0.00654535
7382 -1.169053844 41.57405301 -1.13087197 41.30045456 0.26045935 0.24558779
7407 -1.078478303 37.76944784 -0.897533419 35.82074165 0.56647520 0.44403780
7484 -0.435064637 36.93017023 -0.320610616 35.86156528 1.33486758 1.24020702
7527 -0.646798923 36.32267174 -0.779307771 35.23778717 0.99602258 0.74907068
7591 -0.679216915 36.54989741 -0.807046358 36.44281073 0.83894234 1.17810241
7618 -1.730992865 36.36726818 -1.538314731 37.71526440 0.24716935 0.17757317
7770 -1.223058687 34.72974341 -1.227659726 35.28097919 0.02547910 0.00707621
7775 -0.466363159 40.80753331 -0.620331416 39.63681854 0.76866826 0.64454845
7869 -1.560191484 40.87017569 -1.591486132 40.36607363 0.01530286 0.09639674
7877 -0.936709725 35.59473675 -0.887847641 35.64923094 0.27766520 0.24519032
7885 -0.137124988 39.63368564 -0.56824969 38.68246105 0.88063390 0.71600646
8000 -1.530983339 35.41729833 -1.379602611 36.32448532 0.59499647 0.44960779
8034 -1.705562876 37.35686667 -1.701230611 36.96247183 0.07995293 0.02497288
8056 -1.122966913 36.02297084 -1.02756374 37.13737534 0.38283339 0.23986066
8091 -1.42670364 30.94512323 -1.425047978 30.30997762 0.05663906 0.13184560
8101 -1.46175642 36.90925502 -1.455910158 36.35096098 0.25869786 0.21614538
8174 -1.1441572 33.92637488 -1.072965029 33.62843176 0.21886512 0.17662918
8412 -1.238944172 38.36991118 -1.01577472 37.48438881 0.59718491 0.50365514
8553 -1.343110218 34.82443445 -1.225710386 35.45107339 0.62156712 0.38271036
8561 -1.353003856 41.85575771 -1.258874833 40.16293256 0.16399066 0.14847234
8585 -1.524520086 33.39728104 -1.54693356 33.63995928 0.17470941 0.20816800
8593 -1.023358471 34.67890672 -1.336335877 34.90651780 0.45123629 0.45290002
8673 -1.139543514 41.14347458 -1.12414383 41.39029261 0.09792928 0.09632947
8683 -1.624274043 39.04460243 -1.648670593 38.60622914 0.16053547 0.03807153
8837 -1.243235713 32.17464792 -1.403373752 31.78482236 0.14197302 0.12553423
8875 -1.19906053 36.83614845 -1.200269431 36.61495057 0.06734278 0.04178312
8910 -1.075918139 42.72013123 -1.214839367 40.96143743 0.07040982 0.09199827
8932 -1.21557094 33.14349793 -1.241313401 34.46980616 0.00574473 0.03109215
8933 -1.669288363 35.89579460 -1.667905788 36.64854085 0.13189161 0.15612852
8954 -1.085293193 40.14887466 -1.111745228 39.73021690 0.12245023 0.16774015
9042 -1.211422188 39.91165217 -1.1617932 39.35069707 0.13338018 0.02167931
