"position" "RDAvegan_v2.5.2_PRUNED_loading_RDA1" "RDAvegan_v2.5.2_PRUNED_loading_RDA2" "RDAvegan_v2.5.2_PRUNED_loading_PCA1" "RDAvegan_v2.5.2_PRUNED_loading_PCA2" "RDAvegan_v2.5.2_PRUNED_loading_PCA3" "RDAvegan_v2.5.2_ALL_loading_RDA1" "RDAvegan_v2.5.2_ALL_loading_RDA2" "RDAvegan_v2.5.2_ALL_loading_PCA1" "RDAvegan_v2.5.2_ALL_loading_PCA2" "RDAvegan_v2.5.2_ALL_loading_PCA3"
"1" 49 -0.0471287577960758 -0.00282595448037768 -0.0272295426916785 0.0463377034524077 0.110560490325755 -0.0392113452698737 -0.00214293687326293 0.00863192261331857 0.0270777770051243 -0.0320127195144312
"2" 220 0.0105758843126248 0.012792909100055 0.00332084966472528 -0.0718821892161849 -0.016561398873401 0.00885272404095646 0.0105938127031086 -0.0169843562934548 -0.0232693371893694 0.0401028275161211
"3" 255 -0.0151854244774979 -0.0322486543735395 0.0541940220039744 0.0265951872705353 -0.0314582472161593 -0.0127723361513442 -0.0267556486861498 0.015007967737652 -0.000533823354058275 -0.0343972985843706
"4" 270 -0.0689763154077961 0.00164116555140388 -0.00305262373749556 0.0734743207799932 -0.0196126043209455 -0.0573631758239367 0.00166875060617459 0.00738204038702891 -0.0101584890868531 -0.0319750947038539
"5" 319 NA NA NA NA NA 0.0315105672065728 0.00911930473326863 -0.0234118837770761 -0.0205270580821337 0.0546734306194576
"6" 572 0.0489578132040122 -0.0261387847375424 -0.0409602600302868 -0.0330609506659558 -0.00971905449389111 0.0406051031599011 -0.0219562668680423 -0.0104372111710334 0.0208629941549384 -0.024296338045566
"7" 591 -0.0766615499365692 0.0170649123535338 -0.0302440244899271 -0.0218235379094456 0.0235635475373366 -0.0636873813636291 0.0145311478788616 0.022998896264238 0.0174734226663003 0.0144477608418715
"8" 762 -0.0136514047094931 -0.0149655749109985 0.0135569039044239 0.100882496372567 0.184352787526038 -0.0114203262416413 -0.0123873645033657 0.042712557443174 0.0187617855079766 -0.0023993431845035
"9" 771 NA NA NA NA NA -0.02444761598318 0.0262687811848278 -0.0176450420653548 -0.0489011268055068 0.00779299953832127
"10" 818 0.0417059099906959 0.0166444491704046 0.011837005975018 0.00745329221335367 -0.0321440421632775 0.0347617901563962 0.0136602187086376 0.015756142222359 0.0123234185267522 -0.0108561182197717
"11" 942 -0.0323585383303425 0.00782161709463217 -0.0181584682956733 -0.0137420289307223 -0.00893744764558857 -0.0268794690259776 0.00664804238620336 0.0023045742264863 0.011023067521233 0.0217197563964545
"12" 969 0.0459878472570321 0.0214220374721405 -0.024561228924613 -0.0493299007754513 -0.0281800027340869 0.0383442886310537 0.0176150780517308 0.040682269282777 0.00909480320472325 -0.0186180710096395
"13" 1053 0.0881049346150433 0.0382817977274308 0.035762330729866 -0.0734397944934237 -0.0159639500298423 0.0734490197896896 0.031452569176629 -0.0134480740093271 -0.0106099438960599 0.00763019053307486
"14" 1306 0.0593337759817566 0.0159614794351288 0.00316153196618755 -0.0900657219414613 0.0206106442869387 0.049420594763335 0.0130145434553819 -0.0307502691630895 -0.025016524643349 0.0200164424154852
"15" 1389 -0.00802100425449011 -0.0446332439244084 -0.0172169797553792 0.00267636667238315 0.0938195787939589 -0.00686793055787835 -0.0370879621364772 -0.0306721971929718 -0.0147967146335014 -0.0295793624042173
"16" 1452 NA NA NA NA NA 0.0600904779979944 -0.00910426435597615 -0.0305754225892639 -0.0499405582767061 0.000711279667279807
"17" 1616 0.0728803049450615 -0.0183775530089415 0.0331840173399695 0.00384320162679872 -0.0319828619870621 0.0605365863484873 -0.0156062742847613 0.0150514143172561 0.0213352841445745 0.0234640326520518
"18" 1655 NA NA NA NA NA -0.0445358523235348 0.0211054105627801 -0.0158740388419877 0.00244409532145811 -0.0180633930199187
"19" 1731 NA NA NA NA NA 0.0303732231408466 0.00646648648412753 -0.00360964051117968 0.00153836168050039 0.0220032004383573
"20" 1735 0.0646992764760553 0.000124957877138341 -0.0287206938291779 -0.0340398529774847 -0.0681437810554576 0.0538135657191684 -0.00018096075198078 0.00773878810532971 0.00236921811500644 0.0264149051976994
"21" 1749 NA NA NA NA NA -0.0386852406116225 -0.0209309465432161 -0.0285527893461372 -0.0166379339101947 -0.0479520785956495
"22" 1884 NA NA NA NA NA -0.082804288384908 0.000415426189330594 -0.0305198755005799 -0.0029384578185317 -0.0513895205903209
"23" 1939 -0.062711831656606 0.0301989335463787 0.00101019205768727 0.00628033696620528 -0.0463576207288015 -0.0520270005763422 0.0253938212031699 0.0274626866748373 -0.0115652736807078 0.0273780215181599
"24" 1946 NA NA NA NA NA -0.0750384094872286 0.0166328953820696 0.0112038957014939 0.0189811345388755 0.00904755988544717
"25" 1976 0.0885488910620794 -0.0113892397995539 0.000614195905542559 -0.0339882408926152 -0.00637082825716394 0.0735995576359289 -0.00986280461845626 -0.0128521578199879 -0.0214280197428588 -0.0100875816770981
"26" 2211 -0.0565131075860192 0.0214858178566624 0.0799324633522435 0.0129027819952863 -0.027679223526828 -0.0469096369175416 0.018119473944744 0.00113950766560704 -0.012374790391333 0.0279188160465221
"27" 2268 NA NA NA NA NA -0.0183820818784316 -0.00934096366318429 0.0165456534979811 0.0338346468937019 0.0163852336026726
"28" 2310 -0.072048788236731 0.00253923531777782 -0.0810965747207446 -0.048034319776188 -0.0351307920374716 -0.0599147217277619 0.00242924085933008 -0.00629679912761487 -0.0528821375230824 -0.0441747658471625
"29" 2470 NA NA NA NA NA 0.0906094778687343 -0.010954129903642 -0.0175659773835448 0.000444109639985404 0.0331364898281223
"30" 2649 NA NA NA NA NA -0.0272931079053038 -0.0078784596827868 0.0170956760670596 0.00905093444133711 0.0223210340457245
"31" 2659 NA NA NA NA NA -0.0172391330341392 0.0327007864841701 0.00681569527668817 -0.0123021153118734 -0.00178456235029334
"32" 2703 0.0434582745821824 0.0345743063595451 0.0753140681613252 0.0426531895658592 0.0139607227069714 0.0362982543081409 0.0285654927425296 0.0292436594715263 0.0239564996910782 0.0594407986156067
"33" 2705 NA NA NA NA NA -0.044912131554173 -0.0210669278361757 -0.0297159034547332 -0.026838739264158 -0.0625087409726753
"34" 2750 NA NA NA NA NA -0.0315743752027203 -0.0310947694375147 -0.0258778620675127 -0.00800043542105608 -0.0745164750882875
"35" 2814 0.0915244017907549 -0.0341795031240687 0.0721198520241376 -0.141528245511882 0.177366416533956 0.0759740573232988 -0.0288314942717989 0.00488672510144345 -0.0147563193886164 0.0254533202599117
"36" 2897 NA NA NA NA NA 0.010723196988654 -0.0224034717486659 -0.020280922270115 -9.16435055098565e-05 -0.00373828772496413
"37" 2902 0.0100323903006339 0.0460960902106133 0.121845237265253 0.029925453465315 0.015475567761469 0.008547323426909 0.0382958139660017 0.00785658375994656 0.0100684305140385 0.0357955002378835
"38" 2904 NA NA NA NA NA 0.008547323426909 0.0382958139660017 0.00785658375994525 0.0100684305140443 0.035795500237883
"39" 3223 0.0290941431237216 0.0269717021612606 0.0312639109595718 -0.000350000718655533 -0.0621522133700619 0.0243175459944694 0.0223053483512188 0.027872507175934 -0.0080963080881185 0.00559595874327302
"40" 3336 NA NA NA NA NA -0.0558668469468261 -0.021386465718527 -0.0217710650563451 -0.0215412912056061 -0.0642470577823216
