position baypass_2.1_ALL_BF_env baypass_2.1_ALL_XTX baypass_2.1_PRUNED_BF_env baypass_2.1_PRUNED_XTX baypass_2.1_PRUNED_eBPis_env baypass_2.1_ALL_eBPis_env
11 -1.159082427 40.83343237 -1.159025945 40.23747710 0.06385848 0.07507281
16 -1.209242541 40.14820613 -1.196051194 39.57911314 0.03057041 0.06917193
55 -1.219406873 32.92918906 -1.141682862 33.25989214 0.12791701 0.00394171
187 -0.886360328 36.21838706 -1.153277186 35.07618754 0.16130304 0.12788828
237 -1.275201512 35.73461306 -1.295657401 34.99141775 0.13816495 0.10318557
239 -1.389107014 37.45769858 -1.426030568 37.20963047 0.30888328 0.31904347
247 -1.272916683 37.54919752 -1.477842381 35.26576791 0.23482095 0.31215878
268 -1.3512216 36.35036274 -1.784674012 36.29135181 0.04963890 0.06407820
306 -1.134597945 33.00291067 -1.111385702 33.15881555 0.04683085 0.09874673
355 -1.451016547 42.42068534 -1.252845841 40.90015789 0.58387242 0.42310109
440 -1.228932683 35.47104623 -1.289584496 34.98344010 0.09904272 0.10371082
584 -0.925991423 46.45162084 -0.771677048 45.30734146 0.77335073 0.75026081
677 -1.025775147 46.08560445 -0.894206305 44.84832491 0.58146606 0.49137373
703 -1.186341895 32.81283748 -1.091996528 32.28841643 0.16302427 0.04559294
735 -1.336862796 36.74984161 -1.328892184 35.59873648 0.00220447 0.00419457
765 -0.335025238 41.76044331 -0.151470103 40.93988040 1.20130313 1.11708823
790 -1.312222907 34.19453515 -1.379028393 33.97263482 0.08535611 0.11154754
911 -1.577413791 34.65341343 -1.480833726 34.47837173 0.05523288 0.09305669
918 -1.565608192 38.95218447 -1.494344969 38.33459141 0.00225226 0.02049588
993 -0.84356362 32.51670312 -1.008316475 30.93829063 0.31883628 0.38753647
1110 -1.016389374 41.11176413 -0.784541516 40.45452816 0.97566015 0.74167880
1160 -1.120033442 36.33659283 -0.994730487 35.22725889 0.45081317 0.28271678
1184 -1.081368547 35.89135382 -1.110494319 34.59043180 0.25954453 0.29370023
1350 -1.28422316 35.59264503 -1.237218508 35.57259693 0.13836267 0.13501196
1390 -0.835662379 37.93807386 -0.848431526 37.27797188 0.49854921 0.48905061
1391 -1.324316047 35.27795293 -1.317344499 35.93553461 0.04275784 0.14489892
1407 -1.152333544 35.71235247 -1.066296257 35.27841146 0.13913589 0.19985637
1417 -1.360123163 40.68000610 -1.208982607 40.00504832 0.46369908 0.39558907
1428 -1.507837618 36.82917421 -1.513026494 35.49275496 0.07378970 0.08095359
1507 -1.52772332 44.89452203 -1.508430119 43.16710949 0.06435002 0.05411159
1549 -1.122644647 34.42581077 -1.103483186 33.64401202 0.30596723 0.17970230
1550 -1.298207882 33.38970768 -1.123260177 32.20853473 0.00363632 0.01495988
1618 -1.869273985 35.19795680 -1.816128515 36.41809269 0.02395475 0.03551772
1720 -1.101050513 32.67700018 -1.12456924 32.11218514 0.31384560 0.30567587
1914 -1.223080825 34.11743961 -1.095965221 34.63571890 0.11231734 0.05400536
2040 -1.447823522 34.45532133 -1.369990216 34.65138508 0.24104310 0.19006292
2067 -1.281618792 32.15125083 -1.163089604 31.65576500 0.11630903 0.09066509
2089 -1.389949661 36.37424170 -1.286704938 34.97888780 0.10850742 0.09516362
2122 -1.290878258 36.59422989 -1.341157865 34.99479520 0.09071533 0.21345391
2170 -1.227150373 33.26330506 -1.212083593 32.28370757 0.07690082 0.01350007
2326 -1.294306115 38.73024924 -1.220885546 37.76416660 0.27966240 0.16587250
2448 -0.847808964 38.97290218 -0.907419885 38.59509474 0.41281355 0.37274917
2475 -1.171606244 42.21810827 -1.025895036 41.46514404 0.79262832 0.58873918
2480 -1.42970893 37.46383394 -1.38360403 37.80965514 0.05663698 0.06135700
2656 -1.328980925 41.64203673 -1.339355133 38.23101796 0.11305271 0.20420188
2665 -1.351934492 41.15814001 -1.358672911 39.31154380 0.06247932 0.12758814
2748 -1.422331231 43.48009109 -1.078239144 40.71917757 0.39617899 0.31245880
2805 -1.484450112 34.84288404 -1.479350566 34.46615495 0.19798584 0.21228448
2849 -1.439355175 33.92549318 -1.467897188 33.65813619 0.13907771 0.12302477
2885 -1.455774977 37.50631755 -1.534826144 37.79198159 0.00730164 0.02585236
2985 -1.58244817 40.54364772 -1.543799737 40.92415508 0.14757414 0.14336104
3068 -1.103595257 36.94243873 -1.043730245 36.15569952 0.51528860 0.38863514
3100 -0.901975571 36.68196967 -0.971262132 36.49889060 0.59074558 0.51743860
3168 -1.157597745 34.12025359 -1.141823186 32.88012487 0.15594195 0.15779632
3258 -1.756433205 36.91162777 -1.797888444 36.89005115 0.06213642 0.05782052
3351 -1.657992812 37.18340240 -1.602210283 38.16962504 0.24258713 0.25591868
3489 -1.201687482 37.94056417 -1.161531757 37.13947063 0.41545161 0.41680375
3493 -1.644692898 38.89508405 -1.652180976 38.07280758 0.05049494 0.02033234
3528 -0.761997251 39.24916462 -0.615744685 37.69485597 0.57499995 0.57864550
3618 -1.289971007 32.10451264 -1.120220564 33.31926792 0.03714182 0.05215796
3678 -1.467200004 36.79868867 -1.419834982 36.54852900 0.24882915 0.17001402
3684 -1.641467783 39.32229136 -1.702378739 39.83924624 0.21363319 0.15736635
3727 -1.65120418 37.87446708 -1.674530027 37.24669950 0.15521010 0.17819305
3733 -1.693954652 38.12357069 -1.608590298 38.50890137 0.17306662 0.10021692
3870 -0.979774547 34.83660545 -1.221681971 35.04612871 0.27897055 0.24425488
3910 -1.466577736 38.98132851 -1.20514804 37.97934632 0.16682222 0.11744435
3962 -1.156331286 36.84733007 -1.188636771 36.20129550 0.22967934 0.12948844
3971 -1.425609365 40.11761097 -1.386274221 41.05101993 0.02367605 0.03592104
3977 -1.184901284 36.56475134 -1.050373806 36.10054142 0.17222547 0.10260798
4049 -1.041476911 33.82720031 -0.956519932 33.71741078 0.34728197 0.31301927
4145 -1.518638509 36.30324856 -1.480124335 36.10280979 0.16586458 0.15677495
4200 -1.316275091 38.38222870 -0.931211348 38.33541011 0.87687161 0.64591344
4270 -1.1012938 35.22092366 -0.999006491 35.02123743 0.26762289 0.19407819
4337 -1.343650864 35.63200019 -1.280752001 35.21717745 0.00992368 0.01492293
4483 -1.594748429 36.87215890 -1.510183351 37.44149791 0.38763893 0.35366363
4518 -1.218786431 37.59553048 -0.076422125 36.80835278 0.48816345 0.59770876
4520 -1.592046804 36.63951823 -1.575745906 36.87102045 0.30181431 0.26950382
4546 -1.504642437 36.26817409 -1.433504398 35.78229131 0.06383246 0.05907229
4549 -1.441706908 35.59729221 -1.416865854 35.04446084 0.12983668 0.03553389
4579 0.212052355 40.60890973 -0.264677638 40.76058436 1.60168128 1.22345438
4640 -1.445884686 35.71695788 -1.432989582 35.75696602 0.05590967 0.04966989
4710 -1.217511539 36.81273488 -1.207430664 34.29495079 0.13416835 0.10636798
4720 -1.226564597 35.15737436 -1.149173916 34.00790944 0.14632035 0.18980033
4773 -1.112730312 32.96881776 -1.103483486 32.68655131 0.34988178 0.24526379
4817 -1.018488835 41.58917449 -0.934660062 41.90312124 0.27132463 0.32161580
4864 -1.788315835 36.36471768 -1.716352432 37.51705191 0.03704386 0.05091646
4889 -1.517326255 37.05793472 -1.516311551 36.29181179 0.00591949 0.03725633
4903 -1.434410851 39.31484814 -1.353519935 37.17707280 0.06534539 0.01884148
4905 -1.566642018 37.76583349 -1.494704173 36.26718489 0.02161461 0.03207529
4998 -1.022785394 38.69987091 -1.087344417 38.07882945 0.22000734 0.31010480
5034 -0.867679685 38.45797315 -0.920811385 37.56783550 0.35849517 0.53393851
5150 -1.533167197 37.83823922 -1.469107691 36.95529478 0.21499125 0.15366661
5252 -1.227311627 35.93337895 -1.215157467 34.84327864 0.44172313 0.33556734
5421 -1.786421398 36.57531476 -1.871515471 37.19995137 0.07679117 0.11947438
5674 -1.390468542 35.67603394 -1.536398962 36.67384708 0.15105139 0.07787854
5754 -1.613788095 39.64531369 -1.546117092 39.04522762 0.02156046 0.03162624
5848 -1.251521664 40.21596261 -1.204297013 39.90817435 0.46128908 0.40439854
5869 -1.466574475 36.01436704 -1.338918015 36.67181319 0.14558515 0.07555093
6004 -0.965860769 38.84916769 -0.682487341 38.70241878 0.49578939 0.49333755
6102 -1.854420627 38.91385386 -1.740665225 40.69227896 0.05757255 0.07395075
6112 -1.202184977 37.61222232 -1.11140533 36.46033154 0.20526394 0.17764409
6147 -1.150125294 38.60702148 -1.105649774 38.19640097 0.10485408 0.12792568
6218 -1.170378168 41.24586736 -1.130113424 42.45950386 0.12427805 0.06901975
6325 -1.438511366 42.10136217 -1.594913847 43.28462910 0.13853366 0.15107156
6335 -1.603610145 34.98686530 -1.657123351 34.15646050 0.01423847 0.09600859
6389 -1.72773195 37.39582811 -1.636757596 36.57446349 0.11841654 0.07022274
6420 -0.762974525 46.02852221 -0.998743301 46.40607352 0.30848945 0.33405021
6516 -0.971984702 48.91277961 -0.990059888 47.67021764 0.62260881 0.35746841
6524 -1.153716773 36.62382823 -0.93204642 37.30642443 0.52432406 0.39030667
6631 -1.597559557 42.25163116 -1.655474329 41.04931166 0.19727831 0.20845573
6649 -0.835490196 44.27198632 -0.770299288 43.96150983 0.47582911 0.48519948
6694 -0.923079495 39.92595983 0.341631364 39.04680066 0.48171269 0.45444987
6708 -1.016898452 40.10340373 -1.078947854 39.53112601 0.49890566 0.49940901
6773 -1.108139791 43.68815812 -0.97114518 43.18692663 0.28558457 0.19789638
6774 -1.034572297 43.51565142 -0.999196332 42.80736256 0.31315155 0.19976005
6825 -1.653200836 41.08206327 -1.522747064 42.64062570 0.13322659 0.16841621
6879 -0.93200061 42.22165758 -0.989990044 39.60148589 0.41818780 0.45299377
7024 -1.557249874 39.55135775 -1.47776018 39.10847312 0.29791281 0.25790647
7059 -1.653652336 37.66839958 -1.478044708 37.45640147 0.17789832 0.10261847
7063 -1.087544021 39.77977158 -0.922937058 39.83332771 0.36023804 0.29871811
7077 -1.516594249 35.28617794 -1.475685016 35.32487178 0.03174430 0.06010990
7088 -0.652090042 39.77949221 -0.872427781 37.88724087 0.40482381 0.45368736
7089 -0.974462491 38.46228907 -0.729371328 38.03787804 0.49833860 0.40326008
7133 -0.949716769 38.69068449 -0.144329462 39.02100961 0.47435650 0.27196581
7270 -1.181836682 35.58863414 -1.13172065 34.70199089 0.15385900 0.10930636
7419 -1.605061168 40.41328732 -1.650855885 38.87610203 0.25482559 0.09185504
7431 -1.158574596 33.93805092 -1.08373552 34.36108446 0.16679783 0.03284869
7554 -0.043026223 40.52558078 -0.410497623 39.23573141 0.94924920 0.68375609
7601 -0.309521764 41.57438951 -0.495716225 41.10685626 1.09566900 0.66953146
7607 -0.417861688 42.10654728 -0.329093814 41.55807306 0.94735820 0.64960942
7629 -1.652444595 37.60483908 -1.502184798 37.42430808 0.09145783 0.07452833
7646 -1.054099795 39.77169114 -1.077295177 39.55932336 0.41250534 0.22887755
7685 -0.988072405 44.75368104 -1.098226833 43.40725153 0.15024009 0.25458666
7752 0.425015353 40.02690935 -0.47300846 39.40113430 1.28284237 1.02064143
7759 -1.54223755 38.05355291 -1.59678889 37.48002760 0.27224258 0.20867562
7854 -0.154433537 34.75308283 -0.313314578 36.22785824 0.76118245 0.59300977
7890 -1.86573755 37.81736226 -1.699070028 37.40270801 0.10282316 0.04842482
8235 -1.16617 35.61704859 -1.113848118 34.99008608 0.12828058 0.09216976
8236 -1.330394359 39.64912859 -1.294506724 37.42496731 0.06471303 0.06908181
8241 -1.511319117 36.32749952 -1.372602562 36.95486306 0.28838743 0.23663694
8320 -1.45623952 38.78693349 -1.530546212 37.78134378 0.47063814 0.29213203
8347 -1.657571633 41.69285345 -1.726603523 39.47013724 0.14501417 0.08706625
8411 -1.382862389 38.95102344 -1.249533277 37.98059989 0.05433742 0.08464294
8418 -0.849049938 36.82002360 -1.169568477 35.09501224 0.21712639 0.30457959
8547 -1.262913032 35.31988815 -1.211790246 33.09579907 0.05053841 0.02446422
8593 -1.070162465 38.44510824 -0.903354511 38.29039628 0.54510520 0.37570703
8594 -1.680054911 41.69689190 -1.627040767 41.37013431 0.07791311 0.05826571
8633 -1.176717527 39.54748557 -0.995843846 39.00874924 0.85278977 0.58075409
8774 -1.708996064 39.87290206 -1.601478891 40.21643044 0.05851630 0.04325740
8943 -1.005762525 36.48464482 -1.073826237 35.64725179 0.49327700 0.41819183
9012 -0.949980471 42.08333129 -1.047775873 40.07191494 0.31805366 0.25431424
9025 -1.459110974 37.64544961 -1.49194991 38.24640486 0.26957152 0.15686177
9121 -1.071626422 38.28449937 -1.042088805 38.49752101 0.51411775 0.47969633
9200 -1.395553704 35.93715339 -1.368142928 36.67836596 0.39704448 0.32928073
9206 -1.43792167 33.78020660 -1.488680333 34.31250146 0.32818078 0.19811536
9238 -1.761325111 39.29127091 -1.600881235 38.70882296 0.11770206 0.06162033
9514 -0.888437695 34.80373469 -0.961526286 34.34375597 0.45069684 0.46297570
9548 -1.086928392 32.01743695 -1.00120839 32.08152524 0.41015897 0.33348805
9554 -0.920694832 32.01860632 -0.974947437 31.69400989 0.21948882 0.27305912
9635 -1.183536863 35.34883541 -1.098787793 35.33610758 0.07131398 0.05181786
9638 -1.470241811 34.54343812 -1.196234018 34.71049827 0.24556197 0.17027762
9678 -1.214076427 35.42335644 -1.127747065 35.16602644 0.10363906 0.05992389
9689 -1.466343214 34.70788548 -1.239923509 34.21940346 0.07080860 0.04123645
9768 -1.132604987 36.64626348 -1.108992379 33.92549126 0.20740823 0.16812588
9788 -1.123883436 37.92753105 -1.049618074 37.08530188 0.32659044 0.31213150
9789 -0.822008968 35.15360264 -0.943777628 34.20138209 0.46959678 0.35002839
9813 -1.553010262 35.54803252 -1.462601944 35.17280036 0.06858934 0.02198110
9843 -1.099113517 39.51213585 -1.097818883 39.10880904 0.12933039 0.06383714
9914 -1.325999459 37.14869565 -1.420163155 36.27642146 0.01275768 0.04879634
9923 -1.385486405 37.74678780 -1.413024488 37.45359043 0.03224139 0.08864190
9955 -1.201731292 38.66049393 -1.313527574 36.83630813 0.10544920 0.13982715
10032 -0.455920699 39.70839394 -0.792979577 38.02945558 1.05996200 1.04022395
10097 -1.31349437 39.97941222 -1.216263714 39.54300161 0.15011719 0.06784179
10337 -1.282829444 38.29318218 -1.20072048 38.51138189 0.01910146 0.07372886
10339 -1.670017467 37.76105712 -1.819154206 37.40497820 0.09808245 0.21471154
10353 -1.269826233 37.46726848 -1.32776501 37.04917140 0.24971004 0.21503950
10363 -0.804556502 39.23955191 -0.839231982 38.38278912 0.48138160 0.41026266
10371 -0.760377121 36.57703764 -1.138659299 34.58713974 0.14858476 0.06837585
10389 -1.101190424 36.89507796 -1.110146882 36.25768252 0.13754690 0.23513164
10399 -1.089344399 37.91291053 -1.091805389 36.51382590 0.25965283 0.12325259
10416 -0.59834042 37.97571183 -1.018386476 37.25941037 0.18118281 0.09070290
10562 -1.337551124 35.46569937 -1.272024391 35.28051086 0.45684040 0.33387424
10596 -1.262745742 36.10920615 -1.151830148 34.60381643 0.46365254 0.21485457
10778 -0.729771009 36.90426732 -1.06156427 35.58260370 0.27804590 0.20617291
10856 -1.580675029 41.33457071 -1.451299661 41.82101281 0.34493657 0.29211086
10995 -1.199880454 37.52104062 -1.157428149 38.15192243 0.09883995 0.12965017
11004 -1.55075278 39.65672060 -1.405597601 39.91934328 0.44643433 0.40250110
11008 -1.964643917 36.56666309 -1.930787293 36.56965335 0.13746839 0.10026422
11051 0.270989038 39.40905424 -0.861155 38.15410013 0.88700727 0.68802528
11097 -1.815814338 40.14772524 -1.854365468 38.59108797 0.00906467 0.02501994
11316 -1.729668666 35.92642687 -1.699592369 35.74994836 0.03410080 0.05132768
11650 -1.315034567 35.24670006 -1.344833061 34.93808195 0.51742734 0.45650572
11737 -1.339186723 36.58344613 -1.270173452 36.22825052 0.03887994 0.03630516
11812 -1.652099704 40.51333716 -1.632063076 39.48193431 0.09168639 0.08592961
11934 -1.130399885 42.65504776 -1.229492253 41.22725787 0.36312392 0.27169235
11938 -1.462234225 35.77289385 -1.375207681 36.30035777 0.23573883 0.22557987
11970 -1.439933046 36.83313124 -1.507308418 36.35737679 0.24491777 0.19857330
12235 -1.308968984 36.88707243 -1.257238412 36.82893246 0.01463668 0.01701380
12298 -1.512106619 34.84815529 -1.537491968 35.30354016 0.31462560 0.42475686
12360 -1.205646216 38.45149927 -1.056399024 37.39200463 0.12570488 0.04305256
12491 -1.202041954 37.52067486 -1.009056954 36.03064509 0.34906533 0.27915828
12529 -1.47685874 38.08553207 -1.574575359 37.57099623 0.22060143 0.20773269
12923 -0.97976532 32.91435987 -0.974385084 31.00668958 0.09282724 0.06423752
12937 -1.099370487 33.52826799 -1.112630443 31.14838388 0.05814465 0.05596500
12956 -0.940578811 35.30127625 -0.733719925 34.21412438 0.30903215 0.32839145
13031 -1.283587684 43.64345208 -1.17447222 42.61236968 0.28232576 0.16166388
13103 -1.009084961 39.62955565 -1.021648138 40.23312259 0.28788298 0.34762810
13110 -1.685671116 44.04058477 -1.575362541 43.38499060 0.13089619 0.08293767
13306 -1.195337518 38.00254758 -1.169522471 36.18482285 0.04536516 0.05272662
13515 -1.343484127 36.02767431 -1.299174283 35.99666690 0.26110688 0.16868627
