position baypass_2.1_ALL_BF_env baypass_2.1_ALL_XTX baypass_2.1_PRUNED_BF_env baypass_2.1_PRUNED_XTX baypass_2.1_PRUNED_eBPis_env baypass_2.1_ALL_eBPis_env
144 -1.004234378 34.70736558 -1.10886303 35.90110444 0.43753815 0.45895844
156 -1.185297256 39.67231455 -1.054784248 38.05459802 0.37321710 0.18480310
228 -1.50181364 37.54133170 -1.529897435 38.73896940 0.37139603 0.44315245
250 -1.527091229 40.51881410 -1.381478261 41.06579362 0.46950591 0.46951716
399 -1.344402017 38.28170923 -1.360338669 37.54730407 0.29380464 0.23996779
487 -1.350481984 37.52299056 -1.457105892 36.18894079 0.01894926 0.11866861
591 -1.157209798 37.62905738 -1.144532691 36.27937848 0.20979135 0.18535597
613 -1.642416257 34.18171246 -1.557051486 34.22844751 0.09906874 0.02959875
628 -1.145858098 36.71327702 -0.997896481 35.95525792 0.30306070 0.19370451
709 -1.638452451 36.46475029 -1.713969233 36.51373396 0.12260727 0.16125049
860 -1.459815827 41.03580163 -1.086594574 42.26533287 0.40812365 0.30072909
952 -1.341862822 41.26148632 -1.278634753 42.43800020 0.32056570 0.28975806
979 -1.269696167 32.92911902 -1.212228666 32.49003159 0.03102241 0.00817965
986 -1.217782767 34.37073728 -1.190523117 33.01995008 0.01290929 0.08048338
990 -1.051115262 35.99717134 -1.13516473 34.24926752 0.44956232 0.44440589
1065 -1.247449039 34.31316671 -0.942581592 34.41104570 0.57558007 0.49559851
1092 -1.056112483 35.53206765 -1.021091314 34.47823492 0.78343091 0.64407539
1147 -1.527359936 37.34529490 -1.430165456 36.54522754 0.03545084 0.08453329
1183 -1.086940902 44.52734173 -0.957954531 43.09752975 0.39004027 0.35684131
1513 -1.14262981 44.12695647 -1.112401291 43.26045016 0.27511183 0.12396037
1662 -1.606853832 36.81857716 -1.60819019 35.88700553 0.18612311 0.17598780
1671 -0.359010797 38.25760062 -0.570501173 37.02319533 1.01119348 0.70519970
1706 -1.076299868 39.00059412 -1.118104885 37.34064932 0.15623920 0.19656133
1779 -1.490558656 38.69856019 -1.2797484 38.40011936 0.44564815 0.51090964
1804 -1.241045894 42.39645722 -1.15632609 40.29052446 0.06711055 0.04217086
1840 -0.756946676 40.45125555 -0.948829157 38.88829926 0.51066451 0.57873059
1871 -0.627858452 39.00038351 -0.460065599 38.14292803 1.08409722 1.02764744
1874 -1.692504893 38.34093457 -1.620235926 38.31590201 0.22094290 0.24742500
1902 -1.433031833 37.59368954 -1.465987424 37.27817820 0.28998636 0.33881230
1950 -1.222735439 34.74808214 -1.283500202 34.45422223 0.27483222 0.23196265
1979 -1.234857661 36.70813196 -0.866063017 35.58164681 0.57478601 0.41804818
1984 -1.581874303 37.11054603 -1.493335973 38.63212964 0.04762902 0.01784778
2050 -1.162224043 37.40292855 -1.137268656 36.39108216 0.26492760 0.18318773
2183 -1.177298289 41.14723033 -1.012060943 39.15048566 0.17782594 0.16939694
2224 -1.338175573 35.21442041 -1.113811903 35.28714510 0.36948382 0.24854113
2258 -1.590974203 37.00508401 -1.422105354 37.09986181 0.33158286 0.24546178
2339 -1.018753935 32.68150776 -1.030710621 32.70262648 0.39443972 0.38846231
2412 -1.090732735 36.04915783 -1.247425507 34.40417620 0.67661395 0.46443996
2438 -1.524602286 37.19621186 -1.529092164 37.43454739 0.10339261 0.12407898
2530 -1.72467943 37.76189093 -1.76157841 36.44587917 0.08004914 0.04198493
2555 -1.448994963 35.99099336 -1.479719016 36.80221387 0.36257620 0.26609919
2563 -0.022448981 44.88220954 0.401959368 44.11194090 1.47776715 1.48870940
2565 0.181798889 44.84915745 0.278272453 44.90998600 1.38270192 1.24509028
2580 -1.19137212 40.10536451 -1.222720827 39.93885161 0.14527955 0.16604979
2712 -1.496767292 35.95051291 -1.4504409 35.24471757 0.40359559 0.35876949
2852 -1.134774805 44.95802648 -1.148977046 42.91222304 0.06290265 0.04074904
2879 -1.05384051 46.56161507 -1.139885214 46.72211985 0.01010609 0.00808294
2998 -1.349583615 35.80213441 -1.365673761 35.18846725 0.02136488 0.09509078
3097 -1.199637766 40.54817522 -1.147971588 39.76164442 0.00805034 0.00205838
3157 -1.285912686 36.05677008 -1.181631495 36.75902818 0.25054388 0.17651815
3190 -0.97245642 36.46764409 -1.259213744 36.43965318 0.27605443 0.26074978
3263 -1.108023324 41.70154781 -1.125423135 40.38178274 0.52640954 0.51596072
3553 -1.488424284 42.03423459 -1.547498304 41.23390061 0.05947151 0.04381859
3558 -1.245863533 47.07779598 -1.234388457 45.46613025 0.14459649 0.12917414
3572 -1.556647287 38.52184601 -1.608995233 38.95093523 0.06678918 0.04045777
3643 -1.269491907 36.87853350 -1.33537295 35.84844773 0.21245305 0.21530096
3661 -1.094999388 34.80262794 -1.233000942 34.72096499 0.57963608 0.50209158
3717 -1.2367838 46.90435640 -1.206787005 48.06862117 0.14244486 0.15701347
3737 -1.825940384 37.64341067 -1.676820209 36.55236562 0.23197780 0.30108934
3755 -1.793100367 41.43683640 -1.63981572 41.39414594 0.20319860 0.09460655
3778 -1.316242941 39.74341625 -1.327585378 39.74188964 0.11661466 0.11533419
3780 -1.177327275 40.23606145 -1.232648072 39.61750046 0.10207295 0.06280975
3781 -1.444891582 40.00211576 -1.420132328 40.44026746 0.19864549 0.11186040
3856 -1.252795562 40.94587729 -1.401046259 38.68458700 0.31675232 0.30515363
3886 -1.677564124 38.32184490 -1.661376257 38.96711982 0.08862856 0.01532212
3899 -1.131036924 40.44931787 -1.172458326 39.13489923 0.32791897 0.36404571
3931 -1.318694262 34.23180892 -1.377368494 34.17942987 0.39888552 0.31702983
4036 -1.161082331 36.87113717 -1.453092454 36.99482341 0.42400609 0.37905359
4037 -1.365415547 39.69255381 -1.407704044 38.30965493 0.24682075 0.14983776
4145 -1.278788645 36.77605165 -1.197728454 35.83894175 0.44875797 0.37204908
4422 -0.97796147 46.48398391 -0.968342614 46.22237921 0.44972925 0.38782558
4465 -1.5954145 37.57281329 -1.440222464 38.39990234 0.48260663 0.27371193
4562 -1.342463078 34.53707008 -1.337683534 34.51655042 0.11515372 0.02402454
4611 -1.120364121 39.42939760 -1.043157307 37.58073257 0.17480050 0.18911469
4703 -1.393405662 37.81589112 -1.491445577 36.70555814 0.36049789 0.30267419
4756 -1.524747058 37.52537201 -1.48667893 38.13690505 0.26222225 0.14350201
4758 -1.492927926 39.59367377 -1.525929552 38.90831042 0.02476822 0.06719175
4932 -0.949578835 42.71924720 -0.819815725 43.11083373 0.87286063 0.71137570
5060 -1.716178833 36.59314050 -1.499228984 37.72838580 0.05499039 0.01097476
5191 -1.629238996 37.98922802 -1.518394706 37.44679045 0.16902045 0.17618448
5205 -0.662509786 43.64872109 -0.581604401 45.67735968 0.97405557 0.77644627
5218 -0.945715692 43.13392064 -0.630385052 44.39131964 0.78298797 0.73938067
5236 -1.174736039 43.29095937 -1.079759537 44.81127714 0.89510672 0.76277291
5305 -1.781602616 38.70803162 -1.670916234 38.88127877 0.17055017 0.03537663
5381 -1.188846442 36.48706581 -1.199862222 35.60784294 0.00940255 0.01708267
5402 -0.737672496 38.70248456 -0.779234129 38.98879573 0.73970556 0.60134808
5504 -1.396763433 37.89635138 -1.357120537 38.11837370 0.11092124 0.02626227
5541 -0.976022088 45.63614758 -0.855341026 45.78106355 0.52086624 0.49188452
5571 -1.213404593 38.91942446 -1.110394987 38.61899694 0.19372308 0.15118249
5675 -0.960413704 39.75429186 -0.878925778 40.65453403 0.40618227 0.30904350
5681 -1.329810393 38.47972544 -1.316624484 38.13205673 0.01854367 0.08535064
5682 -1.666628789 36.15278366 -1.649955313 35.36018819 0.06693814 0.03237668
5727 -0.749929722 41.48177637 -1.210573287 40.95042740 0.41427878 0.37794917
5778 -0.637116192 37.35340571 -1.177103383 35.69734698 0.22494800 0.28909523
5826 -1.36907443 38.99427733 -1.371678974 39.02522607 0.15879668 0.23153308
5848 -1.00386334 41.58888601 -1.496766457 42.32578454 0.22708984 0.28619599
5862 -1.732504359 37.96413923 -1.69736253 38.16288476 0.13477253 0.21032863
5912 -1.403765462 34.60887835 -1.307249246 34.58936786 0.25241638 0.23258848
5920 -1.799361737 37.59364432 -1.712953784 37.56098482 0.14283096 0.11011800
5927 -1.71376693 37.93695991 -1.60362866 37.89994290 0.24701912 0.12529051
5942 -1.707699069 38.34773801 -1.507846099 38.44633453 0.07502474 0.10818633
5947 -1.111099391 43.55618344 -1.164309204 41.37610345 0.46807520 0.35139295
5963 -1.253168931 35.35176671 -1.382891772 35.64052323 0.38874340 0.39105129
