position baypass_2.1_ALL_BF_env baypass_2.1_ALL_XTX baypass_2.1_PRUNED_BF_env baypass_2.1_PRUNED_XTX baypass_2.1_PRUNED_eBPis_env baypass_2.1_ALL_eBPis_env
127 -1.06454824 34.71544693 -0.907628742 34.82580195 0.64236694 0.46801672
157 -0.957351427 41.90759640 -1.315692027 40.87201891 0.17657358 0.21793382
193 -0.879731668 34.81724321 -0.90807039 35.47425749 0.47498026 0.54178091
201 -1.086968646 37.04897463 -1.056383995 36.36720275 0.16648321 0.25714128
319 -1.2641905 42.09561376 -1.259176177 42.08248858 0.03918222 0.01870617
449 -1.568368263 37.71869024 -1.589188014 37.67790218 0.01094683 0.00510329
531 -1.43501582 40.53922618 -1.412201196 41.30178793 0.04874041 0.03237063
672 -1.42691503 37.58947630 -1.386904485 37.82721283 0.10332919 0.06590098
773 -1.252904305 34.96050411 -1.191925515 33.84238195 0.20849726 0.22012804
776 -1.336236252 43.42115754 -1.346281953 42.70195666 0.05004361 0.05062588
816 -0.819567213 47.12381994 -1.169011074 45.92963432 0.13260357 0.08055539
832 -1.741438982 40.16183133 -1.698353202 39.88925341 0.18875630 0.06915827
921 -1.290663284 43.09493133 -1.33637139 41.88651548 0.22967550 0.23848425
973 -1.49926727 35.85260047 -1.378619534 34.87448229 0.08075431 0.14532260
1041 -0.921429871 34.59898470 -1.102493917 34.91964484 0.48638706 0.36680643
1049 -0.662812796 37.22459305 -1.226146685 37.84989026 0.82532155 0.49946327
1104 -1.200483592 35.81631271 -1.228598867 35.89065315 0.35507702 0.36848368
1138 -1.57939903 34.79560853 -1.511991153 35.64981336 0.06193799 0.04246153
1331 -1.135317999 38.73335348 -1.091416542 37.58328755 0.23061513 0.16354762
1352 -1.209603313 38.06461242 -1.171922863 37.46821854 0.09613855 0.11907984
1436 -1.347377646 40.40781021 -0.807666077 40.25291577 0.53892974 0.43899394
1487 -1.177285221 40.66645098 -1.061039531 41.54333511 0.22621563 0.18626362
1572 -1.353356129 38.49902152 -1.358249192 36.34559169 0.00066664 0.05798518
1632 -0.802684623 36.80266246 -0.776897447 36.27238773 0.57798224 0.49429095
1690 -1.304203798 36.65781088 -1.190044469 37.11575065 0.21054004 0.11782853
1693 -1.455270565 35.52157411 -1.486290773 35.53422905 0.21527148 0.15410401
1733 -0.995012572 42.91129352 -1.165661663 40.35395811 0.20103946 0.21074690
1766 -1.268061362 39.04747877 -1.220065992 38.93742565 0.17748741 0.13286832
1801 -1.333273671 38.06443412 -0.986997979 37.90565349 0.16777163 0.29658880
1901 -1.682983957 39.78769862 -1.618493959 39.10864559 0.16503296 0.11402434
1987 -1.717829611 42.32853689 -1.638637776 41.55811539 0.05784868 0.02697840
2045 -1.733191721 38.72123208 -1.607002595 39.07490668 0.01533371 0.06311901
2048 -1.598191707 35.04280166 -1.527665972 34.63654273 0.01025602 0.00458324
2056 -1.528846952 35.06603816 -1.495767196 33.64530975 0.00020397 0.01546537
2111 -1.819262632 37.92233543 -1.739300014 38.82651818 0.03937854 0.00051811
2152 -1.302210618 38.92826317 -1.270712147 39.01965432 0.16214959 0.11452472
2184 -1.399599906 40.52824341 -1.360647805 38.68231910 0.32744530 0.25597694
2280 -1.675094036 36.43966169 -1.648607151 36.71874582 0.16007575 0.10876284
2411 -0.527784018 37.94619619 -0.594384825 37.73760434 1.04826463 0.81001759
2412 -1.381795276 35.63171408 -1.583809226 34.37088974 0.10356021 0.11466202
2460 -1.679950529 39.14979186 -1.634114097 38.92910196 0.20895416 0.15629673
2496 -1.709294714 37.14458771 -1.468012474 36.48692830 0.12144215 0.10169749
2727 -1.26092338 35.22410358 -1.26242602 36.14373894 0.48679156 0.46718703
2771 -0.662770989 40.05294497 -0.816259729 40.56820742 0.59039618 0.65496674
2812 -0.506798788 47.20141174 -0.380117147 45.66521662 0.92879250 0.83746807
2980 -1.242446011 35.81780142 -1.284001072 34.49807961 0.34989592 0.39432683
3069 -1.171526203 36.47086473 -1.197116873 36.17393189 0.15961826 0.11999027
3125 -0.927945679 42.63902188 -1.064407116 41.77209469 0.34872654 0.22255828
3163 -1.495257929 38.46919027 -1.45524913 38.22990530 0.04629885 0.09963335
3198 -1.509480875 40.24935580 -1.389817127 39.61795128 0.05532593 0.05204747
3200 -1.499797267 34.96236227 -1.458731258 35.01170185 0.01263942 0.00648472
3259 -1.662374947 47.09287589 -1.442302121 49.18611235 0.14115007 0.19251436
3379 -1.421259631 34.85212214 -1.397868703 35.47828983 0.24487719 0.17918314
3394 -1.122636938 38.58061437 -1.177568172 38.20921515 0.27474884 0.29745842
3449 -1.003535647 36.60829620 -1.185353064 35.02440860 0.44084839 0.25714462
3552 -1.235668499 38.00772418 -1.233695327 37.12284342 0.63718615 0.34347386
3891 -1.237311478 35.50427857 -1.216039159 35.62962324 0.73118349 0.49601189
4071 -1.094185482 38.27614911 -1.018281005 38.63747306 0.68651814 0.49417541
4111 -1.282890465 36.94030009 -1.177252352 37.67222759 0.58146493 0.42433872
4216 -1.772243585 38.49190580 -1.788298446 37.93703151 0.04495603 0.03293966
4310 -1.399776432 37.85185625 -1.07136882 37.54671232 0.59734870 0.59740411
4350 -1.647752213 41.13662992 -1.617508497 39.98082288 0.18461126 0.19076689
4477 -1.258106693 34.16762334 -1.195985442 32.99648176 0.50990541 0.42955736
4679 -1.526999972 37.60159048 -1.580773982 36.88416832 0.08629235 0.08097033
4839 -1.489843273 36.89333380 -1.378299142 37.20464109 0.29798424 0.20949252
5001 -1.184132157 37.85871975 -1.167766031 35.83311963 0.01822773 0.04187326
5096 -1.494946909 33.54018638 -1.499720814 32.95221887 0.18384082 0.23207663
