"position_index" "position" "RDAvegan_v2.5.2_ALL_loading_RDA1_envi" "RDAvegan_v2.5.2_ALL_loading_PCA1_envi" "RDAvegan_v2.5.2_ALL_loading_PCA2_envi" "RDAvegan_v2.5.2_ALL_loading_PCA3_envi" "RDAvegan_v2.5.2_PRUNED_loading_RDA1_envi" "RDAvegan_v2.5.2_PRUNED_loading_PCA1_envi" "RDAvegan_v2.5.2_PRUNED_loading_PCA2_envi" "RDAvegan_v2.5.2_PRUNED_loading_PCA3_envi"
1 62 0.0286077692211879 -0.0662316802590103 0.0276434561637228 -0.0299074185124298 0.0335051929822459 -0.0609922472316771 -0.0377510337085569 0.0650449177897535
2 392 -0.0208357765465026 -0.0542779917476627 0.00250395828971226 0.0332647507187942 NA NA NA NA
3 445 -0.0164703092072792 0.017643192585425 -0.0177217258249054 0.0202928209610526 NA NA NA NA
4 818 0.0254389686131198 0.0199756308591745 0.0445032806331604 0.0585690880664309 0.0297939187799585 -0.0232798688415603 0.264672014059618 0.0627203642423696
5 855 -0.0790618000352288 0.0241362068718061 -0.0185520140724522 0.0398387393138097 NA NA NA NA
6 903 0.00351549397362679 0.00812260963705308 -0.0117824961837504 0.00635597824845594 0.00411731872917409 -0.00575103511449742 -0.0234773021774018 0.0270575274971593
7 988 -0.011807794814377 -0.0596521900439189 0.0194707641464295 -0.00307961268764442 -0.0138291958695419 0.0453330813748793 -0.0850526130632253 -0.0859442897496407
8 1043 0.0222204699608607 0.0198182941908912 0.024973800886883 0.0505389369987238 NA NA NA NA
9 1111 -0.0217599782621391 0.0338281500064224 0.0135066726080578 0.0151874857047222 NA NA NA NA
10 1285 -0.0126482833094214 -0.000733848872371144 0.0314059523711302 -0.0289591021888763 -0.0148135693454354 -0.0379540233862475 0.0390926649990812 -0.0139919656115276
11 1304 0.0425243445206154 0.0378861554294353 0.00975566337618948 0.0433170491340742 NA NA NA NA
12 1313 -0.0187104393900598 -0.00766792258162629 -0.00473930105145462 -0.0338920306135343 NA NA NA NA
13 1321 0.0425243445206154 0.0378861554294385 0.00975566337618989 0.0433170491340755 NA NA NA NA
14 1754 -0.0189526313652047 0.0249119915470772 -0.0154575574762366 0.00791137263607331 -0.0221971719116859 -0.0155059356010981 0.0315828054165723 0.0272618038817279
15 1763 -0.0145504439754805 -0.0174365929252113 -0.033401910683072 -0.0473435554455294 -0.01704136486863 0.029977828985441 -0.193545980693098 -0.0749891505032256
16 1770 0.0637159938154987 0.0479382733102272 -0.0194480693529084 -0.00342188345250409 0.074623667869312 0.00982935717152517 -0.0144866959532511 -0.0304218831947566
17 1867 0.0232013412758936 0.0225902338316224 0.00895198304713146 0.0495426802848722 NA NA NA NA
18 1929 -0.0124136929337257 -0.0304821093548655 -0.0462330072952743 -0.0327818568369096 -0.0145388189533761 0.0269081241808162 -0.0423775787192634 -0.0172809428541226
19 1972 0.0685829211752191 0.0412099980776657 -0.0207084927258097 -0.011753474158702 NA NA NA NA
20 2087 -0.0211559596569138 -0.000948959228820537 0.0321678443496264 0.00363609706290189 -0.0247776925753621 -0.0275783117297977 -0.042371591665109 0.118628508456342
21 2135 0.00589955255310321 0.0121731240838565 0.00771879375315419 0.0499161682931889 NA NA NA NA
22 2363 -0.0129153612098008 0.00891207976524743 0.00800766084762382 -0.0569428884969114 -0.0151263688693801 -0.0955641460390083 0.00230010411319745 -0.0209993037452647
23 2468 -0.0634472347230814 -0.033211967000388 -0.00236704874134333 -0.0303019973499279 -0.0743088993465533 0.000751410464585334 -0.0900802691196879 -0.0607440292508829
24 2509 -0.042712400003656 -0.00630680979398314 -0.000759294551637193 0.0205952138020318 NA NA NA NA
25 2669 -0.00541027069881903 -0.0144649114706313 0.0532994845525955 0.0232794237116877 -0.00633646623924329 -0.022880527266763 0.152245775927797 0.00856301372455864
26 2881 0.00283787702845059 -0.00162551493004882 -0.0343232348390735 0.00599064134699902 0.00332369912393227 0.108551824222285 -0.105304515156921 -0.107775045772372
27 2992 -0.0142565251858403 -0.0279808745594141 0.0185617607310728 -0.0139035106239337 NA NA NA NA
28 3121 0.0157046804556163 -0.0135148855114258 0.0140960297294671 -0.000387950582825979 0.0183931975024537 -0.00220980876762905 0.0312371470491089 0.0465897771099633
29 3162 0.00342532338218795 0.0265647012864383 0.00955516614456537 0.0121707908348986 NA NA NA NA
30 3172 0.0231656837975313 -0.0329939808312282 -0.00633852471672018 -0.00615162431929557 NA NA NA NA
31 3247 -0.00309291917000056 0.0341661597625139 -0.00839357936781831 0.0209320357361624 -0.00362240246235643 0.0185163029945095 0.0700266141984409 0.0230101278643279
32 3336 -0.0107548377798028 0.00780151501014288 -0.0340375324047886 0.0472142207691636 NA NA NA NA
33 3652 -0.00933956943110987 -0.0236387563907706 -0.0195769531559803 0.0239626327746507 NA NA NA NA
34 3662 0.0186817969302485 0.00787649748971259 -0.00147857910722635 0.0336457347312707 0.0218799727641647 -0.00820538766740104 0.0096301748793654 -0.0142992567779336
35 3664 0.0173636137633515 -0.0129338993240582 -0.0188637579530564 -0.0155983727823539 0.0203361270678662 0.0304595650750077 -0.0245612001908952 0.101310470451763
36 3708 -0.0154881582745676 -0.0145328102227941 0.0541205860786546 0.0100891462002153 NA NA NA NA
37 3717 0.0111655676180187 -0.00374766499884579 0.043945210823809 -0.0352433180700069 0.0130770244581305 -0.115822885832416 -0.00478952029642977 0.0679898805766786
38 3833 -0.00879058246184976 -0.0228206455105938 -0.0132037399704588 0.0244733407866863 -0.0102954606328578 0.100153381503575 -0.0337166273801252 -0.108784181882832
39 3861 -0.0108662639802049 -0.0327585652858584 0.0533406484002868 0.00901865890164244 -0.0127264824054559 -0.0699059104915633 0.0670019686031657 0.082980969540932
40 3893 0.00762138564994052 0.0110041943136474 -0.0212984138401122 0.00985645970439187 NA NA NA NA
41 4077 -0.0507675666922081 0.0294588371291655 0.0411919459205462 -0.0454116283769135 -0.0594585724636528 -0.0712871475953441 0.0100554184202342 -0.028583138922032
42 4152 0.0233471045512978 0.0164983511009223 -0.013932678319058 -0.0377776100841666 NA NA NA NA
43 4219 -0.0394364566582575 0.0338444574077454 0.00469642358206881 -0.0443905971077476 NA NA NA NA
44 4245 0.0394364566582575 -0.0338444574077442 -0.00469642358207 0.0443905971077495 NA NA NA NA
45 4345 0.0363593456567548 0.0221234329797066 0.018469331562144 -0.0227197634586249 0.0425837779771896 -0.103408540808381 0.0577224722384319 -0.0504294352405594
46 4372 0.00736232501662855 0.0123098501419038 0.0652482621607283 0.12336315453132 0.00862269681263569 -0.0460478701237533 0.359370555157287 0.0762914964431961
