position baypass_2.1_ALL_BF_env baypass_2.1_ALL_XTX baypass_2.1_PRUNED_BF_env baypass_2.1_PRUNED_XTX baypass_2.1_PRUNED_eBPis_env baypass_2.1_ALL_eBPis_env
296 -1.308530455 24.79650253 -1.260208004 25.04410456 0.14901913 0.10941380
410 -1.059018051 24.47669026 -1.12616368 22.69986603 0.29194652 0.14650818
926 -1.459222108 31.82323171 -1.458079761 29.74143141 0.09565314 0.07950020
1029 -1.37944704 30.53783733 -1.333136672 30.26421626 0.25696550 0.27635009
1050 -1.513948592 28.05733880 -1.557254226 27.26995389 0.07877848 0.12113268
1103 -0.784846908 27.23063029 -0.988782708 25.59284837 0.30361834 0.30296701
1223 -1.57047712 28.04569803 -1.596618305 28.45026981 0.11155548 0.18532842
1294 -1.455308767 26.71523321 -1.533090647 26.47636644 0.06931757 0.12887593
1431 -1.342425558 26.87863365 -1.281749404 25.47491698 0.04803851 0.11219878
1476 -0.531661449 30.40616523 -0.387709992 29.20692914 0.75382522 0.67106132
1484 -1.045306667 32.78329585 -1.058520626 31.38598978 0.34365311 0.35772434
1595 -1.48511239 29.62549176 -1.368903399 29.78708872 0.27269635 0.21254341
1902 -1.33057871 30.81733187 -1.322866924 29.80246548 0.27647118 0.31835772
1922 -1.325662072 30.12680463 -1.289619787 27.54419992 0.10478613 0.13355169
1963 -1.563089402 30.31281649 -1.480913989 28.69004326 0.22716620 0.28266984
2132 -1.488805132 28.64192348 -1.609937025 28.42227242 0.29597255 0.24429235
2143 -0.725430073 31.58520767 -0.796204695 29.98543270 1.10272155 1.05788401
2246 -1.161991228 28.34814176 -1.189400049 27.18248131 0.00927290 0.01611746
2582 -0.220001182 31.77388751 -0.33466243 30.41404796 1.50426390 1.13953087
2710 -1.656590532 27.81452492 -1.384751768 28.21641839 0.22993794 0.11633601
2746 -0.017070933 32.76155651 0.366031893 30.39666137 1.46716141 1.41922679
2810 -1.20894028 24.99164380 -1.170942758 23.38133097 0.22735663 0.13032748
2881 -1.09941214 26.37741425 -0.875754433 25.14248380 0.17666662 0.19267471
2947 -1.041351684 27.51179876 -0.959902592 25.90421819 0.36070264 0.36650231
3162 -1.096280542 30.31186193 -1.032943363 28.80440316 0.42695070 0.24978093
3231 -1.191456306 29.38080682 -1.249522088 26.56604291 0.26063766 0.21117501
3589 -0.698530868 30.26311146 -0.847195562 30.55110633 0.80455129 0.84932434
3610 -1.098756563 29.70358500 -1.188028293 28.67514035 0.49317462 0.38180020
3690 -0.941210284 31.53696683 -0.868426902 30.01963684 0.86289161 0.72474653
3810 -0.997973446 28.67323450 -1.148407055 27.33189431 0.28862167 0.27748275
3827 -1.606323899 31.13792087 -1.645865554 29.88848323 0.01394046 0.01053480
3896 -1.547131156 28.91027450 -1.524600722 27.60103908 0.00131747 0.00926548
3961 -1.262507697 27.42862526 -1.235715133 27.18730792 0.28933583 0.22275942
4022 -1.848454818 31.50926053 -1.77629501 31.62121435 0.09446567 0.00493378
4142 -1.362166804 31.75649279 -1.761492273 31.39253519 0.01990772 0.02450389
4196 -0.376304907 29.29752935 0.094213026 28.65563920 1.02956776 0.78156342
4200 -1.133493164 31.26116574 -1.253898615 29.62801387 0.30416033 0.29584106
4232 -1.642828251 27.61752942 -1.666810066 28.14839727 0.01285498 0.05804509
4388 -1.527052353 33.29234962 -1.667657086 32.31204626 0.18855054 0.32025032
4420 0.70092421 30.55748612 0.774969414 29.94802429 1.54976897 1.43920305
4589 -1.772669825 29.78694174 -1.721742176 30.66885947 0.02573668 0.01151503
4614 -0.956097611 30.67569913 -0.758013693 28.36202527 0.60265176 0.45257103
4829 -1.304810118 28.80053546 -1.306804098 28.24844310 0.37095449 0.27861442
4873 -1.53329612 31.65159469 -1.526482608 31.11729894 0.08389529 0.15419701
5058 -1.211345097 28.56220034 -1.353647437 26.52228407 0.26612185 0.33713505
5135 -1.316716221 29.33343516 -1.245273778 29.69695243 0.52030136 0.37696160
5277 -1.482594545 27.85689341 -1.418761526 26.64691722 0.11068046 0.06626384
5449 -1.480595693 25.70573834 -1.418353743 26.06943410 0.22362114 0.15539981
5559 -1.593119451 32.39463647 -1.622652801 31.70514018 0.34335475 0.26121472
5965 -1.401924704 25.99298080 -1.364428191 25.44086976 0.28567087 0.21712263
6103 -1.243323678 28.86698269 -1.119035429 28.74933920 0.04942579 0.05798587
6140 -1.482126116 31.50175344 -0.990094432 31.58333600 0.09837942 0.19587236
6145 -0.63938194 28.33794852 -0.513308491 28.49947984 0.60397258 0.50518830
6315 -1.529647648 28.19007488 -1.591968634 27.33837804 0.13894147 0.09915691
6415 -1.494512651 32.06662108 -1.277897428 32.12551229 0.34208617 0.32560000
6912 -1.486847522 28.67633011 -1.425876134 28.48572659 0.25613433 0.25917465
7033 -1.823028686 30.36544742 -1.878223861 29.08930002 0.03678887 0.00325943
7334 -1.357850841 31.92409756 -1.239096133 30.07494120 0.07115872 0.19746881
