position baypass_2.1_ALL_BF_env baypass_2.1_ALL_XTX baypass_2.1_PRUNED_BF_env baypass_2.1_PRUNED_XTX baypass_2.1_PRUNED_eBPis_env baypass_2.1_ALL_eBPis_env
59 -1.197104561 32.88798292 -1.227595656 31.97851767 0.25968831 0.20238525
424 -1.091353045 34.58773195 -0.840911032 35.15438681 0.75079904 0.65488825
596 -1.362241758 47.63616080 -1.279071881 48.65912516 0.45408063 0.28290039
608 -1.74120032 38.86958683 -1.770270747 37.93807912 0.13866319 0.11210615
641 -1.722861104 39.65841679 -1.719997436 37.52627179 0.09221414 0.13847403
683 -1.556233291 37.01223493 -1.438341882 37.87724453 0.37282803 0.34615782
750 -1.252542932 33.69522411 -1.482244247 34.48104062 0.20036095 0.13542104
862 -1.302766744 34.33005853 -1.312771483 34.68471549 0.12854391 0.10755216
957 -0.591863958 39.87030717 -0.870263571 39.17480303 0.98831909 0.72968241
1232 -0.95236078 40.27731656 -0.948935367 40.26006407 0.37881565 0.34539337
1266 -1.837663838 37.88351631 -1.77717104 38.31930460 0.16613733 0.17618380
1277 -1.211222629 32.06244088 -1.327149077 32.82923536 0.17417295 0.16073856
1308 -0.765621817 37.02041295 -0.938506628 37.72929073 0.78248294 0.73187834
1314 -1.344240781 31.82798504 -1.362410051 32.71376459 0.07187748 0.15313522
1388 -1.316046859 39.63560076 -1.380842354 38.36787745 0.31629079 0.26963312
1418 -1.38726469 35.18791353 -1.354159295 34.27814615 0.02628613 0.03157957
1441 -1.197074931 42.94026833 -1.121556435 42.33525309 0.46272599 0.44499127
1489 -1.736972923 37.13417328 -1.710241278 37.36822074 0.12498360 0.06320616
1523 -0.391374413 41.35256691 -0.407779446 41.67623552 1.24351740 0.99276584
1551 -1.492651548 37.38492251 -1.506956937 37.35751602 0.39763460 0.52763475
1552 -1.382985685 38.91892163 -1.379268131 38.36559656 0.38206358 0.28784499
1578 -1.364770087 32.66778290 -1.349631141 34.14796594 0.19138203 0.12635927
1666 -1.391584672 51.59120697 -1.400553884 52.36808648 0.26867836 0.14597612
1674 -1.088468528 35.51075957 -1.049204857 36.75993376 0.13510091 0.21037013
1703 -1.359039834 45.84527269 -1.348581032 44.58055593 0.04714377 0.04381972
1740 -0.110636064 40.37093564 -0.220824878 39.49630628 1.27439243 1.19453334
1859 -0.957161635 40.51808515 -1.023924061 41.57341518 0.49529911 0.47212504
1909 -0.904707812 39.77040288 -0.77014521 38.62105984 0.62172275 0.56733011
1949 -1.106748274 48.78224372 -0.874226086 48.05941960 0.34864889 0.21621258
1961 -1.386360947 37.70113595 -1.446262289 37.32190506 0.20876299 0.17377609
2002 -1.680564061 35.94893439 -1.699973325 36.16715130 0.00156292 0.03700011
2066 -1.557187731 34.96399555 -1.634439276 34.90010160 0.23424523 0.26271871
2129 -1.297416472 34.91875510 -1.234721124 35.94900833 0.48574985 0.32467330
2218 -1.644362889 38.08609480 -1.732783309 37.50072388 0.17799654 0.19739011
2265 -1.015122514 44.36246463 -0.945847485 43.76462182 0.33280637 0.28076382
2279 -0.912126913 38.59144131 -0.75047009 41.35025440 0.61411623 0.47426528
2412 -0.93187292 35.90719329 -0.811114998 33.99773769 0.67145612 0.56909499
2493 -1.455808341 38.56829775 -1.085899626 37.44106997 0.43394525 0.57816765
2559 -1.440266558 48.60239165 -1.418331424 48.03566830 0.16214699 0.18106422
2806 -1.616492468 38.23494332 -1.605139854 38.88813793 0.38526182 0.29201824
2845 -0.907406039 40.84940452 -0.135314032 40.36225187 0.96743391 0.84724725
3058 -1.243235553 42.29339901 -1.294688699 42.61541674 0.10254690 0.20533303
3260 -1.442783314 37.33782051 -1.604950386 37.51847468 0.24708220 0.25778033
3281 -1.641659055 37.53996605 -1.501656243 37.88233085 0.30159124 0.23835964
3309 -0.87667857 43.46597521 -0.815144261 43.95727576 0.65181057 0.48629681
3545 -1.141520453 45.77198835 -1.105500676 47.29810425 0.07715387 0.09148390
3594 -1.111734023 38.26204079 -1.078541006 38.41133186 0.05431149 0.00074463
3841 -1.365419505 38.72067453 -1.464434404 37.90318911 0.25108789 0.36917997
3877 -1.60409508 37.01643689 -1.56314142 38.34246255 0.21639328 0.17425732
3902 -1.084009205 39.16451997 -1.079027473 38.91029911 0.38231198 0.28829842
3984 -1.157108679 37.02825608 -0.966698862 35.28762479 0.26494918 0.15628189
4047 -1.496479171 38.72784787 -1.668959542 39.21156927 0.11349383 0.21813857
4083 -1.052008441 34.37768968 -1.024943519 32.86443603 0.28072683 0.28125376
4128 -1.102103406 35.81582822 -1.113481241 37.07264870 0.08067736 0.06244239
4164 -1.613727368 42.16126100 -1.556549487 41.93874067 0.19044320 0.20398662
4297 -1.019999145 42.47397600 -1.039532362 40.85450946 0.24360841 0.27146301
4655 -1.390486403 39.19267836 -1.397263102 37.68726798 0.16521587 0.15227358
4657 -1.463325607 37.25738928 -1.491788599 36.49340372 0.24542324 0.29497069
4871 -1.326354909 40.83733468 -1.537866537 40.14648929 0.11151221 0.10284522
4920 -1.421462056 44.79676189 -1.276574776 43.82665310 0.15032315 0.12518904
4996 -1.116889107 41.63959950 -1.000518025 42.30749741 0.65200331 0.38274794
5024 -1.514008006 36.30906055 -1.543650488 36.80171096 0.27270388 0.34758733
5071 -1.371372249 37.86693324 -1.386046082 37.40103122 0.03662946 0.11507152
5086 -1.124297572 41.44918035 -1.127533005 40.76169221 0.18768203 0.20926472
5243 -1.299061504 35.62782301 -1.338394207 35.43150506 0.44940991 0.39186120
5284 -1.442643869 38.34484399 -1.448550529 38.08860297 0.40287509 0.38606953
5417 -1.049253895 39.25534268 -0.62385893 39.27073597 0.53215945 0.44950251
5523 -1.128265851 35.55357833 -1.066579683 35.23316944 0.10282390 0.18146210
5580 -1.68430396 39.03180823 -1.798128587 37.56201430 0.11861576 0.00105631
5619 -1.148176876 36.68337366 -1.132931511 34.93616227 0.08537103 0.07721919
5677 -1.306257242 38.40606524 -1.296323189 36.43086421 0.08448315 0.08588651
5744 -1.486917079 34.58112285 -1.511848447 35.28869054 0.38115789 0.35727688
5806 -1.014394841 40.63921198 -0.970645782 40.11454305 0.18020851 0.33805407
5812 -1.308161024 40.11586158 -1.27523288 38.07630925 0.06874372 0.01451360
5842 -1.114494109 41.31309598 -1.133531657 40.37780787 0.15550498 0.26176644
5851 -0.771583115 40.16535926 -0.709596862 39.40445303 0.68656894 0.51896366
5859 -0.805006909 43.02180511 -0.623821544 42.43513475 0.96645509 0.62565407
5906 -1.344713027 38.26770172 -1.297981895 38.48491700 0.61696410 0.56744745
6023 -1.786401944 39.71839719 -1.318544236 39.37982017 0.19849880 0.19077577
6145 -0.654930964 41.77819249 -0.497520248 41.47264119 0.97355085 0.84142113
6149 -1.497211222 39.45472888 -1.621945926 39.45166882 0.30396661 0.32232399
6156 -0.396906839 43.72639076 -0.068801216 43.67606339 1.27688188 1.08561086
6182 -1.506643809 38.43668538 -1.648094599 37.72703747 0.18848420 0.23034903
6189 -0.054741354 45.04589303 -0.219407295 45.61999204 1.30389212 1.19800069
6195 -0.205209202 44.20573066 -0.180454669 45.04725264 1.40962210 1.20082593
6206 0.043364588 45.11539641 -0.272111308 43.86303413 1.43825700 1.26383078
6294 -1.272943245 35.95250794 -1.225698202 35.01252601 0.33718978 0.21472641
6368 -1.446795733 38.53980599 -1.4937864 37.53616233 0.50164869 0.52833641
6369 -1.105718443 39.59181332 -1.069499856 37.93770313 0.10750241 0.08465870
6402 -1.430752788 38.16430420 -1.332108859 38.52431766 0.63451754 0.52868096
6417 -1.404101424 34.84918182 -1.450167676 33.64130838 0.03484969 0.01291705
6444 -0.96631876 40.17297836 -1.077356057 39.79505151 0.39578173 0.44379489
6541 -1.079668802 49.40640913 -1.154542189 48.60405059 0.18339621 0.30585035
6678 -1.080477066 33.83619583 -1.078262642 33.36093856 0.44064261 0.31355371
6683 -1.054821038 33.66987114 -1.016454828 34.13070652 0.40205505 0.41332811
6694 -0.377944976 43.23189621 -0.506771535 43.81437174 1.17786666 0.92858727
6731 -0.515532184 46.87441893 -0.708960593 45.50591468 0.84631781 0.86190460
6754 -1.129243787 36.50892160 -1.150528884 35.63173549 0.11568180 0.04907267
6756 -0.994314717 40.80187816 -0.969982711 39.19587076 1.19275488 0.72757919
6818 -1.156754062 37.39017881 -1.059695453 37.15191634 0.67847730 0.63674508
6821 -1.175187632 40.56196782 -1.143820586 39.05753848 0.37527494 0.21724359
6824 -1.737185754 37.89413668 -1.736521658 37.40729127 0.03154067 0.11063724
6825 -0.967381792 41.01623428 -0.752676888 39.26143150 0.98783946 0.99136228
6907 -1.639898252 37.99095251 -1.645045473 37.24031146 0.08875723 0.02101042
6918 -1.003638278 39.60364879 -1.047212054 38.99219916 0.56401386 0.40506547
7079 -1.066739929 37.20658444 -0.773212441 36.21455617 0.85290802 0.58239751
7208 -0.467916219 40.09787068 -0.249129131 39.40013054 0.87998817 0.67007423
7273 -1.297267879 35.61878669 -1.325737789 35.82919297 0.26399273 0.30350147
7326 -0.726774371 37.57432256 -0.757492309 36.99351406 0.57587019 0.59138925
7341 -1.311382848 38.37166640 -1.411805381 38.28310361 0.35821974 0.42891452
7360 -0.802562022 41.41661068 -0.526696705 40.62683103 0.76611835 0.66315948
7379 -0.713390331 39.18324319 -0.756709077 37.82092950 0.84865037 0.63519153
7515 -1.142803297 38.00321236 -1.017407958 37.08099086 0.58482686 0.65843634
7641 -1.193570312 39.41259380 -1.116900957 40.14202254 0.85626239 0.60955686
7644 -0.885712575 42.52912452 -0.864891686 40.66934523 0.49604962 0.34087530
7662 -0.885199161 41.08397462 -0.869357794 41.31107155 0.42132961 0.41577621
7676 -0.914471494 40.94512258 -0.779764206 40.21928622 0.52882384 0.39354706
7685 -0.927593259 40.97928415 -0.876240367 42.03140608 0.44225975 0.30097517
7799 -1.072636307 38.16970212 -1.001027237 37.29791018 0.24384273 0.20163316
7811 -1.008909868 35.66952440 -0.970560523 35.18146894 0.44619065 0.37881598
7859 -1.65945646 38.51128024 -1.599043144 38.78083790 0.15425459 0.14048245
7974 -1.262912865 46.74040674 -1.489692796 45.04793669 0.13524607 0.29418453
8048 -1.08112616 42.84921459 -1.056805878 41.75838864 0.09116485 0.09029233
8224 -1.560022416 37.29008469 -1.613974446 37.11162856 0.33940786 0.20078191
8249 -1.774760122 36.24684598 -1.69783055 37.01076168 0.28249692 0.20717098
8325 -0.905733408 36.55547915 -0.968311106 36.03683003 0.42657119 0.49767448
8358 -0.295116522 40.72601374 -0.782751714 39.75003248 0.88154187 0.96777696
8377 0.338882752 43.66502813 0.10168575 43.38033372 1.45203762 1.46616103
8458 -0.89320602 39.74533106 -0.880081952 38.24699548 0.47615119 0.40028526
