sk-allel_v1.1.10_tajD sk-allel_v1.1.10_pi sk-allel_v1.1.10_thetaW sk-allel_v1.1.10_H12 sk-allel_v1.1.10_H2/H1 sk-allel_v1.1.10_ihs sk-allel_v1.1.10_nsl
2.2071986166177546 0.0053059275423467 0.002442541584885828 0.0922906655223089 0.7537631156503736 NA 0.5968996026605262
2.2071986166177546 0.004950222902636307 0.0022787957803124767 0.0922906655223089 0.7537631156503736 NA 2.9825572773786315
2.2071986166177546 0.004922721664288327 0.002266135803755185 0.0922906655223089 0.7537631156503736 NA -0.4321104832214101
2.2071986166177546 0.004280627534163763 0.0019705528728305955 0.0922906655223089 0.7537631156503736 NA -0.5056005885858162
2.2071986166177546 0.004021588046468527 0.00185130610291649 0.0922906655223089 0.7537631156503736 NA 0.4832244831813172
2.2071986166177546 0.0036716432302702994 0.0016902117873312153 0.0922906655223089 0.7537631156503736 NA 0.12686625981438687
2.596755095167202 0.003822971993403744 0.001631617778703733 0.08713903137132653 0.7326575116402428 NA 0.763390310859209
2.6026362891359827 0.0035598864465815334 0.0015376502626527327 0.08359310794343526 0.7158962795941375 NA 0.522123109572169
2.6026362891359827 0.003522996431591051 0.0015217160630397512 0.08359310794343526 0.7158962795941375 NA -0.48865243029228667
2.6026362891359827 0.003451463509122197 0.0014908182749577257 0.08359310794343526 0.7158962795941375 NA -0.13629307539276367
1.9831584448337265 0.002937083007338461 0.0014669890118215382 0.11211180564270937 0.679947543027053 NA -0.21565034743469436
2.641913576839086 0.0043902326632426405 0.0019559853490953845 0.07795970997008206 0.7542032483624604 NA 0.3447361015672811
2.2949860956896218 0.0036205674393128256 0.0017114871804584611 0.08717850361727711 0.7172181748309497 NA 0.596814362102568
2.2949860956896218 0.0036205674393128256 0.0017114871804584611 0.08717850361727711 0.7172181748309497 NA -2.084152934331464
2.602986766403632 0.004115850044972844 0.001833736264776923 0.08689814946014113 0.7185267802225739 NA -0.06695548097969678
2.602986766403632 0.004115850044972844 0.001833736264776923 0.08689814946014113 0.7185267802225739 NA -0.587466079128632
2.515082926538139 0.004507497092093751 0.002078234433413846 0.06643786258800286 0.8150519645120405 NA -0.587466079128632
2.515082926538139 0.004507497092093751 0.002078234433413846 0.06643786258800286 0.8150519645120405 NA 0.6393493969430997
1.7376299444923038 0.0041548591140050314 0.0023227326020507687 0.10269666287463208 0.6337338866533848 NA 0.737338802111742
1.7376299444923038 0.0041548591140050314 0.0023227326020507687 0.10269666287463208 0.6337338866533848 NA -1.217844928524348
1.8582982405013253 0.004486214406025169 0.0024449816863692307 0.06030853126809145 0.7771646456991285 NA 1.0667390709965787
1.8582982405013253 0.004486214406025169 0.0024449816863692307 0.06030853126809145 0.7771646456991285 NA 1.1714258775357547
1.8582982405013253 0.004486214406025169 0.0024449816863692307 0.06030853126809145 0.7771646456991285 NA -0.4685232232552637
2.160213895205753 0.0050350433737824 0.002567230770687692 0.05958234315348835 0.7733126136870128 NA 0.21519851941555068
2.2560816963007726 0.004701505540459749 0.0023227326020507687 0.07105813958195854 0.6883954898459238 NA 0.5738361121359667
2.266136501916636 0.00426704527757752 0.002078234433413846 0.07732612981713216 0.7122469438333657 NA 0.300153597555822
2.266136501916636 0.00426704527757752 0.002078234433413846 0.07732612981713216 0.7122469438333657 NA 0.47093651264153236
2.3167179981201222 0.004315900819735098 0.002078234433413846 0.0647947038367023 0.8312482421691894 NA 0.7809846588263746
2.3167179981201222 0.004315900819735098 0.002078234433413846 0.05060341930860819 0.8308171049989962 NA -0.10185994603944241
2.3167179981201222 0.004315900819735098 0.002078234433413846 0.05060341930860819 0.8308171049989962 NA 0.1537411633225263
2.6978679751352446 0.004925869774751692 0.0022004835177323076 0.06153925565465226 0.688955266004986 NA -0.5833748775455682
2.1701039416694234 0.003955509382636818 0.0019559853490953845 0.0748125574371784 0.6216033592354842 -0.770389752702506 -1.3121852715655233
2.1701039416694234 0.003955509382636818 0.0019559853490953845 0.0748125574371784 0.6216033592354842 NA 0.08899247093693412
2.1244203845112977 0.0030417989617575656 0.0014669890118215382 0.12166661943491935 0.5923103640315945 NA 2.761512573210244
2.1244203845112977 0.0030417989617575656 0.0014669890118215382 0.12166661943491935 0.5923103640315945 NA 0.8812727398486361
2.6833276877916754 0.0032110129316416866 0.0013447399275030767 0.10851173439024486 0.6103615239912037 -0.5345224702474902 -0.7199722159260302
2.6833276877916754 0.0032110129316416866 0.0013447399275030767 0.10851173439024486 0.6103615239912037 -0.27910865047077527 -0.3064341870145689
2.6833276877916754 0.0032110129316416866 0.0013447399275030767 0.10851173439024486 0.6103615239912037 -0.1054825037720318 0.21220485366054456
2.2978068613493696 0.0029428805249304495 0.0013447399275030767 0.07661917177106907 0.7837451528541798 NA 2.2352011125779003
2.2702594315706257 0.00337528975537196 0.0015892380961399998 0.08436231068503577 0.6540910111777205 NA -0.41106982899017985
2.490516037291682 0.004250735649698121 0.0019559853490953845 0.06007625228230551 0.725241899189919 NA 1.3382806155912952
1.508574791594972 0.0027760595105277186 0.0015892380961399998 0.13649856887805706 0.6660853861564943 NA 1.6350770470965192
1.506087941490368 0.0027741030633068316 0.0015892380961399998 0.1362556627491306 0.6052957830943195 0.3172595748345814 0.5840719182882448
1.5361616027508398 0.0029893405825900644 0.0017114871804584611 0.13621619050318004 0.6051181761017175 1.007600793482093 0.06924011081221473
1.5361616027508398 0.0029893405825900644 0.0017114871804584611 0.13621619050318004 0.6051181761017175 NA 0.7579005997595223
1.7612455519903936 0.003578789097133183 0.0019559853490953845 0.08570841548283666 0.7534274367607701 NA 1.7792287963951643
1.7612455519903936 0.003578789097133183 0.0019559853490953845 0.08570841548283666 0.7534274367607701 NA -0.29783811578158187
1.7612455519903936 0.003578789097133183 0.0019559853490953845 0.08570841548283666 0.7534274367607701 NA 0.38024750680763103
2.24165454413072 0.004021435786662274 0.0019559853490953845 0.06084798529608233 0.7603443068559347 NA 0.4481273103382964
2.24165454413072 0.004021435786662274 0.0019559853490953845 0.06084798529608233 0.7603443068559347 0.2986178474147821 0.515061939339426
2.445050150751027 0.00443985399161853 0.002078234433413846 0.04947086948248851 0.8139682669837235 NA 1.3248860868074348
2.605087912637967 0.004117692180644631 0.001833736264776923 0.053585092041180685 0.8325707538467214 NA 1.4407657346176665
2.4638040013900593 0.003993824489521368 0.001833736264776923 0.04676145403608775 0.8513946579374467 NA 0.004795415560166944
2.7148192151172705 0.003969804901717463 0.0017114871804584611 0.07550180357800729 0.6021377560608908 NA 0.3445161796932307
2.7148192151172705 0.003969804901717463 0.0017114871804584611 0.07532873296114717 0.6008550312034542 0.00556475406689792 -0.23298737037407646
3.068238356430752 0.0034787209693719714 0.0013447399275030767 0.09873071426547213 0.480048106352487 -0.5023494635805441 -0.8932474196488127
2.924168748113161 0.0028622140007108095 0.0011002417588661538 0.11239924456193906 0.5213125890360366 -0.23934246540118315 -0.9026617774937412
