"position_index" "position" "RDAvegan_v2.5.2_ALL_loading_RDA1_envi" "RDAvegan_v2.5.2_ALL_loading_PCA1_envi" "RDAvegan_v2.5.2_ALL_loading_PCA2_envi" "RDAvegan_v2.5.2_ALL_loading_PCA3_envi" "RDAvegan_v2.5.2_PRUNED_loading_RDA1_envi" "RDAvegan_v2.5.2_PRUNED_loading_PCA1_envi" "RDAvegan_v2.5.2_PRUNED_loading_PCA2_envi" "RDAvegan_v2.5.2_PRUNED_loading_PCA3_envi"
1 106 -0.0217184873519999 -0.00477266991027236 -0.00751107657687917 -0.0702792336697242 -0.0258760387733879 0.0798216051980797 0.0753192691412729 0.106256307380474
2 153 0.0112426804827984 -0.0580015652574953 -0.0168334363500583 0.0109474547921105 NA NA NA NA
3 205 -0.0213541241449329 -0.00815995529620791 0.000646836588965012 0.0824575904619954 NA NA NA NA
4 239 0.000645791821329712 0.0300732537557204 0.0184338531508795 -0.00771522646145014 0.00076941519625334 0.0333695282657131 -0.0323293990298334 -0.0581895484008314
5 376 0.0112583455348336 -0.0504672378271777 -0.00943165001656669 -0.0190334230258319 0.0134135209723403 0.0176279150377649 0.0208841410519049 -0.0381282554880306
6 412 -0.00493497528405351 -0.00554835918721121 -0.00284232986515032 0.0411849309657526 NA NA NA NA
7 579 0.00120964160747321 0.0394892358494652 0.00897135247680001 -0.00468974278291236 0.00144120226374782 0.0146684924903399 -0.060138941631891 0.0574691939085289
8 738 -0.0313620122466029 -0.0232629872794541 -0.00655852621861118 -0.0810891642954302 -0.0373656153742147 0.0854908887579746 0.085296699223832 -0.0169592564802771
9 761 0.0127280277142447 -0.0102027812623353 0.0225595795002708 0.0215505513201567 NA NA NA NA
10 852 0.0304086906470049 0.00523108390234413 0.00977705620537934 0.0990218764514515 0.0362298002377875 -0.126556187705703 -0.039190481019169 0.0643891769709449
11 933 0.0339767538588582 0.00252237043931535 0.0072083585303968 0.0875069799415398 NA NA NA NA
12 965 0.0351464680233665 -0.0121522922288037 0.020798403350968 0.00324146515797249 NA NA NA NA
13 1051 -0.010379787421289 0.00209933740691829 0.00341447812317545 -0.0321292617921693 -0.0123667812320305 0.0571954573204808 0.0344615316853754 0.0737002661313347
14 1063 0.0277183568321995 0.0359614690054657 -0.0182598452143074 0.0556890606205877 0.0330244581263879 -0.0697973805736828 -0.0946542263076745 0.0894731075155495
15 1239 0.0223092870643855 0.00976483827639937 0.0280430287868498 -0.00723597345653542 0.0265799347684098 0.0222533241009718 0.0187454563110663 0.049417924364939
16 1360 0.00622407933723899 -0.00327573807711508 -0.0293321152405042 0.0480222994548808 NA NA NA NA
17 1402 -0.0236521566737217 0.0192448381085554 0.0320976352511832 0.014504965765151 -0.0281798687562428 0.0135482099745269 -0.106183002329377 0.0642300817542778
18 1428 0.013610000163833 -0.0195029599894047 -0.00325046872808004 0.0341708294682008 0.0162153508316377 -0.0417614931391497 0.0360777576856759 -0.0908358188268508
19 1435 -0.0375138255080232 -0.0193616956405506 0.00178421877992928 -0.0193655993672976 NA NA NA NA
20 1782 0.014771542984349 0.0243854141479967 0.0256240390353873 -0.010669694372353 0.0175992467988609 0.0100583120909371 0.0225234410088201 0.0514505058796448
21 1840 0.00161110845990713 0.0124949691925884 -0.00187127044317979 0.0284010334903721 NA NA NA NA
22 1861 -0.0119166019315445 -0.0107911395869826 0.0152772151860486 -0.0321939008581271 NA NA NA NA
23 1896 -0.00509225159922433 -0.0108392141634399 -0.00396489300540779 -0.033562836125995 -0.00606705695888364 0.031654215689333 -0.00180333895324011 0.0420156368880053
24 1972 0.0161047508847849 -0.0133193557824436 0.0136195609929682 0.0121964501280061 NA NA NA NA
25 1979 -0.0451794295090675 0.0169547332558315 -0.0194796965904602 -0.00927582792586748 -0.0538280889819218 0.022911440600771 0.0222427773106982 0.0303209432646089
26 2126 0.0194001450757793 0.0147990600421271 0.0240466457204611 -0.0105474468212632 0.023113898222014 0.00432423396746263 0.0237598407421653 0.0992028387622699
27 2182 -0.0340229834460826 -0.0437981086628538 -0.00560382741387639 -0.0670158388857694 -0.04053597401 0.0597394065939598 0.0619906744820728 0.00433005132592903
28 2216 -0.0482746732285142 0.015930985123838 -0.0396010129126299 -0.0169978503435344 NA NA NA NA
29 2357 -0.00262793101318653 0.0190584545978312 0.0108437785103467 -0.0200613529851102 -0.00313099359494494 0.0392778667944736 -0.0972813323407331 0.0812459265002078
30 2427 -0.0316191577767591 0.0220996453013128 0.0132133194662242 0.0312975712874194 NA NA NA NA
31 2545 0.0256971827055391 -0.0484557496601371 -0.0487393767936601 0.042306826380349 0.0306163723687757 -0.0577563672769104 -0.00360360395698935 -0.112154388641633
