position baypass_2.1_ALL_BF_env baypass_2.1_ALL_XTX baypass_2.1_PRUNED_BF_env baypass_2.1_PRUNED_XTX baypass_2.1_PRUNED_eBPis_env baypass_2.1_ALL_eBPis_env
4 -1.433653185 44.56786229 -1.381640401 41.47375652 0.23873836 0.18872671
148 -1.090898733 46.43045758 -0.995033396 44.77009469 0.36914550 0.25681746
169 -1.245141763 40.09290522 -1.259079719 40.71983721 0.07938298 0.08482523
215 -1.135195864 42.20170789 -1.076150839 42.44117128 0.04452349 0.08155186
274 -1.260506459 37.90983893 -1.290766064 36.63539585 0.19046594 0.14121829
367 -1.265487315 39.88491217 -1.282564223 38.53390127 0.07133725 0.01292250
383 -1.706679668 40.39898480 -1.665551226 40.00354855 0.23637030 0.18143659
434 -1.18927787 40.98090246 -1.271396292 40.54183832 0.71148372 0.67808803
463 -1.626929658 40.27786255 -1.643024645 38.48620387 0.10552839 0.12525525
476 -0.602792792 36.43528661 -0.692990258 36.69433023 0.90558212 0.88871848
558 -1.438241134 33.53282837 -1.309687806 34.19649271 0.30847666 0.34365059
604 -1.07117543 41.18797682 -1.13379297 41.96503621 0.38526910 0.37981832
674 -0.941947882 39.05528315 -0.970817875 38.06780256 0.56213968 0.46655886
801 -1.473157597 37.72215346 -1.464807266 38.35824748 0.27981657 0.26059699
853 -1.573353126 39.56290679 -1.539811141 38.68624828 0.28432061 0.22726159
857 -0.901702952 37.05931527 -0.905603246 37.08417279 0.56919107 0.71730578
894 -1.372651525 37.28537262 -1.231533887 36.45338422 0.69895946 0.51999984
996 -1.155106709 45.51944721 -1.120214812 46.19737626 0.00364718 0.02910876
1048 -1.367068971 33.43831428 -1.160796816 34.73929682 0.45741420 0.24744196
1116 -0.989180829 43.11655647 -1.138435419 42.16636418 0.62113003 0.63309859
1190 -1.242632365 34.13013778 -1.237767433 34.18708009 0.07737900 0.11978400
1259 -0.912376694 47.43553857 -0.936643395 48.23281585 0.46323035 0.50179287
1273 -0.789529889 46.68715866 -0.981582663 46.14403554 0.43192395 0.37376291
1277 -1.463383289 34.43541044 -1.463559256 34.06224765 0.26071385 0.21296003
1335 -1.142973429 39.39104639 -1.125925216 41.12319318 0.19803744 0.17939551
