position baypass_2.1_ALL_BF_env baypass_2.1_ALL_XTX baypass_2.1_PRUNED_BF_env baypass_2.1_PRUNED_XTX baypass_2.1_PRUNED_eBPis_env baypass_2.1_ALL_eBPis_env
70 -1.718963062 38.57059481 -1.657846105 37.07467735 0.17571494 0.15145282
91 -1.262886833 42.51061797 -1.101368612 42.61913053 0.17246458 0.08946414
120 -1.203227052 35.86206304 -0.831733552 35.24122286 0.61304633 0.51500510
153 -1.484133276 42.22063320 -1.32277819 41.63543472 0.12076744 0.08339773
215 -1.136003467 39.19517070 -0.960020928 38.89131651 0.53420563 0.38354331
328 -1.325436438 37.09604688 -1.268061316 37.94102899 0.01199623 0.08173498
396 -1.404785657 38.14307279 -1.419332472 37.44312970 0.17079494 0.11173727
470 -1.269407402 38.11884422 -1.130713669 37.31218725 0.24853800 0.12031200
553 -1.303296879 39.37166615 -1.43362746 38.77864689 0.06237985 0.01734608
602 -1.242092907 35.35521227 -1.043405471 36.86413417 0.25139487 0.14233167
639 -1.452156615 34.84191453 -0.845121654 34.12837168 0.22617317 0.03743795
762 -1.623408347 36.19016023 -1.60262225 37.33021385 0.12297376 0.18125101
815 -1.691647432 40.90141288 -1.622144869 38.44816314 0.12222968 0.02023465
839 -1.336766155 37.42352482 -1.368877512 37.33963464 0.20861304 0.12522563
849 -0.975207196 35.46844097 -0.966607067 34.59280051 0.34370167 0.41139404
884 -1.385211859 35.14947953 -1.25650037 34.67132807 0.27317334 0.14380697
897 -1.710631482 36.34131642 -1.69969263 36.43769905 0.05334010 0.01212627
930 -1.398229324 35.40141835 -1.231737691 35.04452043 0.42645945 0.32028022
943 -1.102594813 35.99057421 -0.994462159 35.44137878 0.06317007 0.11013231
983 -1.413001091 35.27400169 -1.359669682 36.47730126 0.17314867 0.07604808
1101 -1.718262009 40.13433724 -1.655938094 40.37637889 0.07170014 0.02776217
1434 -1.173095902 38.15527409 -0.970947562 36.98367863 0.21570355 0.11205933
1451 -1.576033641 34.59891769 -1.661485239 35.15275019 0.08255286 0.05086599
1530 -1.138458575 40.54829951 -0.636880366 38.68515560 0.66361203 0.55611850
1855 -1.238903466 42.29805455 -1.201753821 41.35512019 0.02772773 0.02822928
1868 -1.517980685 37.57678139 -1.497855942 38.59962074 0.08053304 0.06504821
1944 -1.835946642 38.93968107 -1.777438793 38.32427614 0.11454794 0.12752880
1978 -1.541445572 37.65320144 -1.578076613 38.57941286 0.17025270 0.20392078
2040 -1.142840084 35.43358698 -1.400734471 34.55866929 0.01308797 0.02376553
2178 -1.216490176 39.31172153 -1.206597912 40.05487792 0.03299390 0.11607783
2210 -1.769181406 38.43431642 -1.721607851 37.43777386 0.00213072 0.03578098
2720 -1.309918818 37.09467555 -1.332862009 36.17114619 0.13181121 0.07944651
2780 -1.30850763 38.45997519 -1.371172448 35.35585734 0.01662815 0.00617520
2900 -1.605116408 37.09815992 -1.358335274 36.47523843 0.20291327 0.03664100
2908 -1.746148787 39.60674999 -1.664438479 40.90106128 0.11428576 0.12775874
3089 -0.633418573 36.02670624 -0.913277449 36.04550058 0.62775156 0.58998287
3128 -1.497910542 35.96706938 -1.280603368 36.55788226 0.36368462 0.30668509
3268 -1.118179085 36.46467641 -1.223118169 35.45757748 0.15512810 0.14727265
3373 -1.243534073 39.42800427 -1.259912774 39.78636017 0.00572204 0.01087156
3448 -1.521992862 35.82287551 -1.416916292 35.53831422 0.04900619 0.06103730
3496 -1.428533294 34.84466862 -1.373005466 33.16848018 0.06345071 0.14939700
3513 -1.82877984 38.77617888 -1.771183655 38.32444230 0.04474913 0.03253522
3514 -1.251788214 33.71318898 -1.235200077 32.99342114 0.37899164 0.37337194
3656 -1.311396784 41.22537580 -1.289551305 40.01420150 0.61729999 0.48982586
3747 -1.94896812 37.56860663 -1.89325796 37.39045986 0.05425851 0.04438521
3866 -1.350851632 42.00090037 -1.363849536 40.49957837 0.20035825 0.09796010
3909 -1.008570115 44.28140513 -1.290275128 42.90107075 0.34247790 0.23182586
3946 -1.138177509 40.60869221 -1.687222307 39.80840330 0.16505643 0.15391642
4053 -1.058352168 42.13387471 -1.051115341 42.06788202 0.29998873 0.21404439
4170 -1.504136455 42.92691629 -1.440682306 41.27181822 0.38848963 0.41661631
4261 -1.194418443 43.11171589 -0.953296636 42.01418691 0.22946312 0.20634932
4296 -1.555817826 42.53052316 -1.513332902 41.07082648 0.21756561 0.19756805
4376 -1.516261237 42.05222803 -1.469944156 40.98486371 0.31537849 0.29412383
4447 -1.920075295 36.18904141 -1.700007014 36.75663519 0.01281252 0.04068436
4521 -1.154681605 38.45181958 -1.232267373 37.27809172 0.12484627 0.03088827
4573 -1.252852377 41.26397326 -1.176306511 41.25120669 0.03528933 0.00550188
4721 -1.298156316 36.47714664 -1.274601896 35.53391205 0.09829743 0.06034567
4805 -1.510565814 45.15435590 -1.546081385 43.58533473 0.05706849 0.01837613
4900 -1.501845888 41.43405117 -1.46669545 40.14602781 0.33322892 0.37704371
4906 -1.408387033 39.65752453 -1.384212718 38.44118985 0.04518802 0.10451396
4924 -1.280247556 35.56171333 -1.318800869 35.67859949 0.03540983 0.10282617
5001 -1.228703371 42.38789765 -1.215362382 40.43363778 0.15011066 0.20456123
5020 -1.305135644 41.83085972 -1.27953898 40.62135853 0.15615713 0.08141815
5129 -1.113387168 39.79669744 -1.138324551 38.51353376 0.14535177 0.17457141
5161 -0.890291121 33.13021275 -1.193260366 32.92381427 0.43732621 0.42231937
5272 -1.449089215 40.10667977 -1.576366031 38.56161595 0.26178034 0.34906798
5283 -1.561535816 43.16457785 -1.541463075 41.39105815 0.05173655 0.00813085
5305 -1.941034236 36.01740129 -1.809875308 35.97068723 0.09146924 0.08306312
5339 -1.027178768 40.28716082 -1.186378857 39.48755524 0.14718627 0.03243232
5437 -1.378252347 38.50479960 -1.296120948 40.03107208 0.15363537 0.15931834
5475 -1.392371414 35.66062780 -0.744467724 35.72697562 0.33886391 0.27427271
5518 -1.546906467 47.77830721 -1.445685098 45.95734405 0.22335621 0.18872486
5570 -1.207860837 40.47130968 -1.286823539 40.04604081 0.08849039 0.15063336
5603 -1.225666545 39.20209223 -1.153021197 37.13223645 0.21627005 0.16516383
5707 -1.559117275 33.66958054 -1.528363999 33.66867076 0.02841250 0.04084608
5815 -1.581229182 39.95085117 -1.540673128 39.54572066 0.24651773 0.16518795
6060 -1.368638571 33.46956896 -1.388828712 31.96052560 0.11712594 0.07710557
6069 -1.393787528 45.62242098 -1.306667553 44.44180300 0.03311418 0.11308057
6101 -1.442864578 40.05986120 -1.551508878 38.61246885 0.05098000 0.00015488
6315 -1.696704782 37.09683388 -1.689859875 36.52335254 0.09413221 0.10358255
6380 -1.506580575 45.54364129 -1.487599949 44.51864954 0.15198235 0.19895958
6448 -1.242229509 38.49509095 -1.045546689 39.28742277 0.37607308 0.25501860
6449 -1.317601728 38.80234313 -1.370346828 36.09758559 0.02669222 0.02721565
6474 -1.521638326 38.47802064 -1.490082512 38.70267441 0.02526775 0.01507467
6564 -1.204477871 34.16509781 -1.113627594 34.29105381 0.24702361 0.17012536
6617 -1.17634732 35.94661889 -1.11894339 36.37725473 0.24634211 0.23253253
6713 -1.213208405 41.26042788 -1.089940349 38.58125912 0.32449515 0.30073078
6745 -0.881305654 54.60333495 -0.653710083 53.30668619 0.63700259 0.50470866
6753 -0.865828457 54.95019537 -0.642737296 54.42170266 0.73240196 0.54589043
6772 -0.800177322 53.54984593 -0.622522771 54.09082081 0.88582253 0.59231017
6850 -1.015650596 32.20715803 -1.061392886 32.31202165 0.21389204 0.24408918
