position baypass_2.1_ALL_BF_env baypass_2.1_ALL_XTX baypass_2.1_PRUNED_BF_env baypass_2.1_PRUNED_XTX baypass_2.1_PRUNED_eBPis_env baypass_2.1_ALL_eBPis_env
16 -0.691155491 37.54630378 -0.892203273 37.91754579 0.89633765 0.76075300
86 -0.800751985 37.88305744 -1.047251016 37.69560284 1.23043091 0.86007049
138 -0.877131159 39.29577749 -1.078777008 39.76259675 0.84222483 0.71679217
274 -1.486973541 38.91604168 -1.665384235 39.42594697 0.19183294 0.27559332
435 -1.062202478 36.06885165 -1.028814288 35.31215609 0.32011128 0.21841314
527 -1.129615244 36.04733433 -1.162997256 35.73100417 0.79947255 0.68846819
635 -1.182605688 36.70557681 -1.188709211 36.90938110 0.11849510 0.15345734
637 -1.057067213 35.56749393 -1.092792997 34.71232445 0.14074106 0.08768761
730 -1.419168306 36.50349565 -1.413790607 35.47874582 0.28345409 0.17663783
847 -0.878500142 39.67368597 -0.576326114 39.11566523 0.47150321 0.30111230
848 -1.065602113 43.13681158 -1.012697953 43.46414575 1.08587941 0.81690112
898 -0.923895926 39.74006462 -0.976410079 39.71032576 0.38165893 0.31549910
1029 -0.805670109 41.04189205 -0.832320954 40.56562029 0.60352848 0.56058366
1058 -1.037061255 39.98614196 -0.999554255 40.69123675 0.19766037 0.14755129
1118 -1.354918111 36.66538571 -1.429144312 35.76310718 0.07735983 0.11713791
1163 -1.201001008 37.88308333 -1.54032138 37.18891954 0.52955620 0.55064601
1228 -1.476019773 36.72053252 -1.530417662 37.00543228 0.25765434 0.25841114
1400 -0.926625216 40.27043797 -0.930017583 38.84631621 0.35415633 0.25831770
1488 -0.854863155 35.25088254 -1.041078743 34.59691210 0.43658585 0.37098191
1512 -1.415272406 35.47132522 -1.374930283 36.97375500 0.24442786 0.15716955
1592 -0.900967071 37.81073820 -0.940714523 36.79671988 0.42529639 0.26393033
1688 -1.06123962 38.10230226 -1.127875759 36.38858181 0.08220093 0.16286990
1699 -1.060213464 41.12108728 -1.040755775 41.11214550 0.01836101 0.10016185
1751 -1.602425781 35.82275068 -1.70404144 35.45695714 0.13663253 0.06607823
1828 -1.335755633 40.23476422 -1.30124614 39.23075096 0.01714293 0.07086190
1836 -1.324563998 42.73067208 -1.312218847 41.49576631 0.01108464 0.02365063
1846 -1.164493785 36.31684273 -1.138867916 35.38315708 0.07129784 0.07810040
