position baypass_2.1_ALL_BF_env baypass_2.1_ALL_XTX baypass_2.1_PRUNED_BF_env baypass_2.1_PRUNED_XTX baypass_2.1_PRUNED_eBPis_env baypass_2.1_ALL_eBPis_env
26 -1.20317995 37.30614729 -1.2235637 35.49366279 0.38420631 0.31996177
30 -1.756797489 42.00827067 -1.698539662 41.68566287 0.04975070 0.08843393
49 -1.653525948 37.91792326 -1.71441165 38.52498852 0.24833843 0.16903745
50 -1.111202921 37.01112368 -1.046724425 37.11237459 0.39517599 0.38288468
74 -1.283661256 35.53243172 -1.236101727 36.30125294 0.26992283 0.16803166
109 -1.417315498 38.10233228 -1.177473793 38.00579293 0.71056017 0.57251754
149 -1.142288163 35.79834088 -1.150204591 36.79976963 0.13646456 0.16902353
196 -1.211436566 35.98869146 -1.160970051 34.84931498 0.15846458 0.19134624
199 -0.952357709 34.62615519 -0.930181785 36.16136086 0.82951492 0.68342557
301 -1.121918338 38.18120408 -1.164452341 36.78729982 0.14579723 0.13342086
319 -1.569555696 44.05882450 -1.794214323 42.01864029 0.15243684 0.06320605
330 -1.299578474 37.30647346 -1.080135656 35.94482940 0.54713621 0.51635626
331 -1.305866643 36.25660461 -1.28291896 34.69582532 0.39210400 0.33492007
406 -1.16599137 39.17359291 -1.196783116 38.95606879 0.07027405 0.00049585
436 -1.299884971 42.23172202 -1.274112206 40.28165413 0.12242808 0.12690582
477 -1.569166016 40.21886721 -1.494198046 39.98021350 0.08868877 0.00983471
570 -1.587467313 40.95995349 -1.547871232 39.58837197 0.06593273 0.07775913
683 -1.505549136 42.97984579 -1.531431362 40.23962100 0.01319112 0.22911105
719 -1.682156594 38.20263202 -1.611381553 37.95050176 0.14483308 0.12638053
756 -1.055595634 37.45796367 -0.756568104 37.44825275 0.70429956 0.61617235
778 -1.441638576 35.37828325 -1.388439708 35.25510422 0.18398569 0.22184684
811 -1.399697453 35.54008752 -1.322357072 35.45306749 0.24765307 0.15427843
826 -1.329659647 34.54617215 -1.38436152 34.31558843 0.19554254 0.18185578
876 -0.949934129 33.85125973 -0.920596441 32.94625564 0.80673673 0.70413281
967 -1.519035181 40.27072521 -1.472345596 41.76519542 0.16974580 0.11422793
1104 -1.640003723 36.28769243 -1.558446618 36.78536383 0.42982199 0.35124709
1132 -1.030220484 37.39964865 -0.838055133 36.53997779 0.63729658 0.47807649
1144 -1.60970099 40.19007003 -1.64824806 39.13627198 0.39136654 0.29220517
1209 -1.647213187 42.58752674 -1.64902859 40.39001784 0.38026158 0.24585526
1212 -1.196009791 40.65148690 -1.24988724 41.32916845 0.12838471 0.11950486
1375 -0.18852021 39.77843551 -0.51185768 38.17543987 0.86598567 0.73104191
1441 -1.989414376 36.40645135 -1.756602296 38.08433533 0.03815606 0.02015872
1490 -0.470227868 34.52679725 -0.401342471 34.70383598 0.96551681 0.85562493
1527 -1.414188046 41.59856880 -1.381710073 41.29603497 0.33642727 0.19280216
1546 -1.394182616 40.99702001 -1.459741212 40.19764791 0.14800497 0.21904993
1556 -1.441202629 40.19143449 -1.37920776 39.49292881 0.13489030 0.12797707
1583 -1.336533426 39.26975958 -1.404974563 38.50572454 0.06196725 0.22225396
1668 -1.133926388 38.72088404 -1.136750502 36.86158445 0.12449669 0.13541807
1766 -1.09819394 38.39089791 -0.952469032 36.89106447 0.28178417 0.30032020
1770 -1.126827204 37.55652601 -1.064404301 37.00509288 0.28910341 0.18648320
1837 -1.589642142 43.76921662 -1.514292298 43.08122313 0.13701398 0.06161130
1874 -1.255029575 38.98862705 -1.242561584 38.66801464 0.24057865 0.15148987
1935 -1.329581501 38.19824880 -0.994084169 37.82877559 0.18326263 0.11271492
1940 -1.215196548 37.26115906 -1.258396137 37.66389338 0.14954589 0.06068921
1962 -1.0921215 38.17406911 -1.053536341 38.17502148 0.35197375 0.21612556
2029 -1.347360809 45.21579732 -1.284730685 46.30579199 0.09965098 0.00270331
