vcf_ord pos chrom a_freq_old muttype unique for_relatedness a_freq_final keep_loci simID quasi_indep Hscan_v1.3_H12 pca_ALL_PC1_loadings pca_ALL_PC2_loadings pca_ALL_PC3_loadings pca_PRUNED_PC1_loadings pca_PRUNED_PC2_loadings pcadapt_3.0.4_ALL_chisq pcadapt_3.0.4_ALL_log10p pcadapt_3.0.4_PRUNED_log10p OutFLANK_0.2_FST OutFLANK_0.2_He OutFLANK_0.2_ALL_log10p OutFLANK_0.2_PRUNED_log10p LFMM_ridge_0.0_ALL_log10p LFMM_lasso_0.0_ALL_log10p CHR rehh_2.0.2_ALL_iHS rehh_2.0.2_ALL_log10p Spearmans_ALL_rho selCoef originGen freq_old freq_final pa2 prop He tajD pi thetaW
1 16 1 0.024 MT=1 10907_16_MT=1_1 FALSE 0.0240480961923848 TRUE 10907 TRUE NA 0 0 0 0 0 NA NA 0.449845549713134 0.0281065644108426 0.0469395705238131 NA NA 0.49050232583342 0.435234778771698 NA NA NA 0.0171737753993217 NA NA NA NA NA NA NA 1.788252106577979 0.0039362362963236315 0.0019530731856135936
2 43 1 0.7625 MT=1 10907_43_MT=1_2 FALSE 0.7625250501002 TRUE 10907 TRUE NA -0.227426683264216 -0.808746858746436 0.804367542629962 0.319173089721626 1.81112316035808 4.06841270701343 0.594874132662303 0.121269296459128 0.0294664999952606 0.362161196139774 1.29660847500659 1.28008874455869 0.182940943737841 0.0431670964722254 1 NA NA -0.0446364761634078 NA NA NA NA NA NA NA 1.788252106577979 0.003734951485716173 0.0018532001249856257
3 159 1 0.0605 MT=1 10907_159_MT=1_3 TRUE 0.0606212424849699 TRUE 10907 TRUE NA 0.132073652699427 -0.069639243946083 0.862092742653428 0.740277533861874 1.4240516205021 0.842249948163621 0.0760636486483798 0.265411179603798 -0.00252546719327296 0.113892614889097 0.00258186917949539 0.00193779358654438 0.183331175452901 0.407532846755438 1 NA NA -0.073283212662508 NA NA NA NA NA NA NA 2.0427926315805753 0.004297101964011461 0.0020891666005272737
7 275 1 0.049 MT=1 10907_275_MT=1_7 FALSE 0.0485971943887776 TRUE 10907 TRUE NA 0 0 0 0 0 NA NA 0.904885144388218 0.0219749081624913 0.0924710141726337 NA NA 1.47681805156452 1.47868392637453 NA NA NA -0.102468429921934 NA NA NA NA NA NA NA 1.7105590171503544 0.004911520706628929 0.0027359086055708842
8 277 1 0.068 MT=1 10907_277_MT=1_8 TRUE 0.0681362725450902 TRUE 10907 TRUE NA -0.0585301494002121 -0.57611366981331 -1.15611284786753 -1.36336889292841 0.526743181877155 1.228623883642 0.127175239534056 0.553473066141756 0.0129260844907628 0.126987441817503 0.189401722007456 0.1754615817211 0.387714685448308 0.172256180004669 1 NA NA 0.0854095419888874 NA NA NA NA NA NA NA 1.7105590171503544 0.004898629576165336 0.002728727743089071
9 291 1 0.333 MT=1 10907_291_MT=1_9 FALSE 0.333166332665331 TRUE 10907 TRUE NA -0.678690550859263 -0.297404563096887 -1.65939806491061 -1.89770006785735 1.04556666752001 5.10504709178892 0.784455709251452 0.997375756330111 0.013537417522933 0.44433305488733 0.249617526315929 0.233823193701518 1.05600287791065 0.675164878021694 1 NA NA 0.0788231399125574 NA NA NA NA NA NA NA 1.7105590171503544 0.0048102522384510125 0.002679498118858083
12 469 1 0.223 MT=1 10907_469_MT=1_12 FALSE 0.222945891783567 TRUE 10907 FALSE NA -0.630087060925337 -0.249693005958875 -0.798033966131792 NA NA 3.64783553450374 0.519865934283194 0.426795030022868 0.0187849041106883 0.346482042240794 0.479886307000506 0.460344283108566 0.282266853485958 0.00138424285421247 1 NA NA 0.0765346855087024 NA NA NA NA NA NA NA 2.1856344532837886 0.005540365157315046 0.0028205939009215185
13 499 1 0.6765 MT=1 10907_499_MT=1_13 FALSE 0.676352705410822 TRUE 10907 TRUE NA 0.16058893349284 0.431066349811667 0.0967092184715088 0.291109363234369 -0.930525736309827 0.801701599507902 0.0710616237342383 0.0705452013459351 0.0156853196388481 0.437799446588568 0.333531989245685 0.315882455264637 0.0843699322899868 0.46752997360464 1 NA NA -0.0681857548699698 NA NA NA NA NA NA NA 2.1856344532837886 0.005371451585445684 0.002734600184430009
15 598 1 0.055 MT=1 10907_598_MT=1_15 FALSE 0.0546092184368737 TRUE 10907 TRUE NA 0.468822054023532 0.128350571693557 1.22026970418965 1.40851839138774 0.596522590298672 2.78062758220254 0.369878478126591 0.757554135918142 0.0185479892227422 0.103254103397175 0.459401178521806 0.440044999928916 0.691838037068108 0.30643045100601 1 NA NA -0.0960657592198664 NA NA NA NA NA NA NA 2.210521366400777 0.004871331199174857 0.0024437803845964294
16 600 1 0.179 MT=1 10907_600_MT=1_16 FALSE 0.178857715430862 TRUE 10907 TRUE NA -0.438220031504844 -0.652896473213412 -2.50249713951035 -2.6683523538296 1.49830237428723 5.07694600794914 0.779241708058281 1.67987640680139 0.02083660955463 0.293735266123429 0.618362675803212 0.598072783422737 1.58864924335964 0.38209751055665 1 NA NA 0.0497431045934386 NA NA NA NA NA NA NA 2.210521366400777 0.004871331199174857 0.0024437803845964294
