sk-allel_v1.1.10_tajD sk-allel_v1.1.10_pi sk-allel_v1.1.10_thetaW sk-allel_v1.1.10_H12 sk-allel_v1.1.10_H2/H1 sk-allel_v1.1.10_ihs sk-allel_v1.1.10_nsl
1.452856196815792 0.003564910223203834 0.001953552626711779 0.18072490766277963 0.45587951698472423 NA 0.05827573021111891
1.452856196815792 0.0033890322994784075 0.0018571724212193574 0.18072490766277963 0.45587951698472423 NA -0.1365390788336429
1.6075479921489109 0.0037240713864495054 0.0019803437036518463 0.18072490766277963 0.45587951698472423 NA 1.2951552628220766
1.6075479921489109 0.0034683143900601757 0.0018443401997159572 0.1789396541991258 0.44785512351307577 NA 0.26770265763699247
1.6075479921489109 0.0032866407791522618 0.0017477319035403595 0.1789396541991258 0.44785512351307577 NA -1.675517283188719
1.6075479921489109 0.0030675313938754445 0.0016312164433043355 0.1789396541991258 0.44785512351307577 NA -0.6367424165533139
1.6075479921489109 0.0029579767012370356 0.0015729587131863235 0.1789396541991258 0.44785512351307577 NA -1.3240655498302238
2.335069043288149 0.0037934980270287436 0.0017767399019393696 0.08792700924178642 0.7802869799691834 NA 1.0898261571264931
2.0061911991937085 0.0035919766363389167 0.0018332852135038737 0.1283492403348333 0.5038182956272915 NA 0.3975634000822981
1.9200538947238228 0.0026796851332563246 0.0013444091565695073 0.1928527362461896 0.5150895274415387 NA -0.4657978524279748
1.9200538947238228 0.0026796851332563246 0.0013444091565695073 0.1928527362461896 0.5150895274415387 NA 1.2702786370435593
1.9200538947238228 0.0026796851332563246 0.0013444091565695073 0.1928527362461896 0.5150895274415387 NA -0.4684065380589783
2.087667282381593 0.0030140330603862283 0.0014666281708030989 0.1782561974806858 0.5588653743553265 NA 0.8874272300938788
2.087667282381593 0.0030140330603862283 0.0014666281708030989 0.1782561974806858 0.5588653743553265 NA -0.8732936032753311
2.2742030390721624 0.0029259734514707194 0.0013444091565695073 0.17852433831712392 0.5598809910202317 NA 0.5819650316779728
2.2742030390721624 0.0029259734514707194 0.0013444091565695073 0.17852433831712392 0.5598809910202317 NA 1.1538665175455314
2.2742030390721624 0.0029259734514707194 0.0013444091565695073 0.17852433831712392 0.5598809910202317 NA 0.6666369191493886
1.8028344208484033 0.0032105883542771227 0.0017110661992702822 0.13725484266382798 0.604947965627454 NA -0.9167835264013983
1.522251031342824 0.0024030384160003593 0.0013444091565695073 0.19765911033693004 0.4398235339151738 NA -1.0828027546963694
0.7960155346467549 0.002056644760559364 0.0014666281708030989 0.3282421856099096 0.34280845243566804 NA -1.2378082765204117
0.7960155346467549 0.002056644760559364 0.0014666281708030989 0.3282421856099096 0.34280845243566804 NA -1.2555924904694709
0.7960155346467549 0.002056644760559364 0.0014666281708030989 0.3282421856099096 0.34280845243566804 NA -0.6575607493281959
1.2336410207646482 0.0027371571261848595 0.0017110661992702822 0.20247254076547155 0.6059419632534728 NA 0.21640419729201818
1.4172653542473006 0.0028898881552086035 0.0017110661992702822 0.27886193367848905 0.5087909800986175 NA -1.7224978850825288
1.4172653542473006 0.0028898881552086035 0.0017110661992702822 0.27886193367848905 0.5087909800986175 NA 0.009752825920120453
1.4172653542473006 0.0028898881552086035 0.0017110661992702822 0.27886193367848905 0.5087909800986175 NA 0.009752825920120453
1.4172653542473006 0.0028898881552086035 0.0017110661992702822 0.27886193367848905 0.5087909800986175 NA 0.009752825920120453
1.7722352967384605 0.0037892901093569157 0.002077723241971057 0.2109063765100563 0.5590803042219362 NA -2.165497155868556
1.7722352967384605 0.0037892901093569157 0.002077723241971057 0.2109063765100563 0.5590803042219362 NA -1.32338959446131
1.6733258372825648 0.0034971256567838775 0.0019555042277374654 0.22112143352526575 0.5666121986194019 NA 0.6582288543263612
