"position_index" "position" "RDAvegan_v2.5.2_ALL_loading_RDA1_envi" "RDAvegan_v2.5.2_ALL_loading_PCA1_envi" "RDAvegan_v2.5.2_ALL_loading_PCA2_envi" "RDAvegan_v2.5.2_ALL_loading_PCA3_envi" "RDAvegan_v2.5.2_PRUNED_loading_RDA1_envi" "RDAvegan_v2.5.2_PRUNED_loading_PCA1_envi" "RDAvegan_v2.5.2_PRUNED_loading_PCA2_envi" "RDAvegan_v2.5.2_PRUNED_loading_PCA3_envi"
1 42 0.0676049401698987 -0.0171403501125589 -0.00751334470786093 -0.0332907035107719 0.0794789529241293 0.0362785121274156 -0.0384413006468036 -0.137135045602013
2 90 0.0269052122018874 -0.0610498720049276 -0.0224807564019641 0.0672745601668422 0.0316307963387511 -0.0161036111540781 -0.0382061119105542 0.00467172738066893
3 160 0.0377663534313228 0.0283785377847262 0.0241908268157187 -0.0859536361669205 NA NA NA NA
4 161 -0.0377663534313227 -0.028378537784728 -0.0241908268157097 0.0859536361669248 -0.0443995693057445 0.107412518890879 -0.0217977005215571 -0.0176258105287085
5 228 -0.0188023980570113 -0.00771807559873597 0.0336088953034942 0.0135529118802293 -0.0221048181727306 0.00192111428415805 0.114243862326469 -0.0424483147067469
6 335 -0.021766507822301 0.102260685537093 0.0250789700089254 -0.0143338446458051 NA NA NA NA
7 533 -0.00638150059368473 -0.0190139983101437 0.00157320118884065 0.0326535984597918 -0.00750233613100071 0.0883864202070444 -0.0812536896379228 -0.073383215488687
8 628 -0.0289223465063724 0.0174810487446257 0.0208986221390722 0.054643142458694 -0.0340022165637363 0.100137616699984 0.0393715867702396 0.0850384948947767
9 634 0.0568553028835784 -0.0233074124313037 -0.0134717149531949 -0.053306041007412 NA NA NA NA
10 768 0.0568553028835784 -0.0233074124312848 -0.013471714953195 -0.0533060410074201 NA NA NA NA
11 890 -0.0358909894291206 0.0453354350843531 0.0474794427133679 -0.00662669771723482 -0.042194819669519 0.0366211958043118 0.0459848659375514 0.0355983311114606
12 942 0.000297680612622003 -0.00692018058823494 -0.00125283870217163 0.00108844832135497 0.000349964711714139 0.020248674623123 0.00579357670433932 -0.0241003916832803
