vcf_ord pos chrom a_freq_old muttype unique for_relatedness a_freq_final keep_loci simID quasi_indep Hscan_v1.3_H12 pca_ALL_PC1_loadings pca_ALL_PC2_loadings pca_ALL_PC3_loadings pca_PRUNED_PC1_loadings pca_PRUNED_PC2_loadings pcadapt_3.0.4_ALL_chisq pcadapt_3.0.4_ALL_log10p pcadapt_3.0.4_PRUNED_log10p OutFLANK_0.2_FST OutFLANK_0.2_He OutFLANK_0.2_ALL_log10p OutFLANK_0.2_PRUNED_log10p LFMM_ridge_0.0_ALL_log10p LFMM_lasso_0.0_ALL_log10p CHR rehh_2.0.2_ALL_iHS rehh_2.0.2_ALL_log10p Spearmans_ALL_rho selCoef originGen freq_old freq_final pa2 prop He tajD pi thetaW
1 8 1 0.0665 MT=1 10948_8_MT=1_1 FALSE 0.0665665665665666 TRUE 10948 FALSE NA 0.300562876411633 0.0332879475070755 0.12766326549199 NA NA 0.701660200500232 0.0590786028542295 0.118584983774916 0.0211423737116662 0.124270917564211 0.620787518998112 0.591245245783003 0.266324260914812 0.35172906423601 1 NA NA 0.0381692647967568 NA NA NA NA NA NA NA 0.4299693289228322 0.0027144587218230617 0.002196938152571373
2 15 1 0.0185 MT=1 10948_15_MT=1_2 FALSE 0.0185185185185185 TRUE 10948 FALSE NA 0 0 0 NA NA NA NA 0.0508144216812934 0.00307791155963593 0.0363511659807956 NA NA 0.214377543354053 0.284319358020165 NA NA NA 0.0438905757701657 NA NA NA NA NA NA NA 0.4299693289228322 0.0026770547630577835 0.002166665382752476
4 145 1 0.0345 MT=1 10948_145_MT=1_4 FALSE 0.0345345345345345 TRUE 10948 FALSE NA 0 0 0 NA NA NA NA 0.902682814970878 0.0225731908909989 0.0666838009180353 NA NA 0.756890614400439 0.386402365973135 NA NA NA 0.111800809028525 NA NA NA NA NA NA NA 0.6250340925828749 0.002790437425148112 0.0021085555832150533
6 180 1 0.067 MT=1 10948_180_MT=1_6 FALSE 0.0670670670670671 TRUE 10948 TRUE NA 0.304609087543684 0.0483237252880053 0.113918427824522 -0.17748281604578 1.14997313112777 0.717995412053214 0.0609985626463016 0.104166635447037 0.0210608163301507 0.125138151164177 0.614399536738714 0.585452042119964 0.234389999774141 0.308784527191876 1 NA NA 0.033299211773665 NA NA NA NA NA NA NA 0.6250340925828749 0.0026453180939739903 0.0019988981606110017
7 187 1 0.0185 MT=1 10948_187_MT=1_7 FALSE 0.0185185185185185 TRUE 10948 TRUE NA 0 0 0 0 0 NA NA 1.09854181984751 0.0204159865466663 0.0363511659807956 NA NA 0.865453802699696 0.649802364808632 NA NA NA 0.0657199095869165 NA NA NA NA NA NA NA 0.6250340925828749 0.0026180868783007285 0.0019783212677811825
8 200 1 0.1045 MT=1 10948_200_MT=1_8 TRUE 0.104604604604605 TRUE 10948 TRUE NA 0.201542815136878 0.245765182015439 -0.592447916395394 -2.43505508304768 0.290235005466723 1.31160716136892 0.13883689715995 1.72196052674665 0.022934752764924 0.187324962600238 0.746680783896078 0.705103858862273 1.99372144184812 1.82185597479064 1 NA NA 0.0801412064363898 NA NA NA NA NA NA NA 0.6250340925828749 0.002568974137437944 0.0019412099020075094
9 203 1 0.0915 MT=1 10948_203_MT=1_9 FALSE 0.0915915915915916 TRUE 10948 TRUE NA 0.171234200810881 0.957707461667365 -0.0451973905298837 1.56352202321419 0.239117385060072 3.02775455707029 0.411878799908891 0.75927344603466 0.00714870905530745 0.166405143882621 0.0738589551429574 0.0811011489178554 0.637333573807784 0.468780178582209 1 NA NA -0.043729135926475 NA NA NA NA NA NA NA 0.6250340925828749 0.0025579009730524356 0.0019328426179471322
11 278 1 0.0675 MT=1 10948_278_MT=1_11 FALSE 0.0675675675675676 TRUE 10948 FALSE NA 0.111586725097053 0.947207759457028 0.0903797121155443 NA NA 2.74188373803221 0.363355212072225 0.725128774133083 0.008725203390974 0.126004382761139 0.0921552124518466 0.0993671783046401 0.585762106137314 0.403794927438856 1 NA NA -0.0708771064194518 NA NA NA NA NA NA NA 0.6250340925828749 0.002309077921199086 0.001744822908030096
14 322 1 0.5685 MT=1 10948_322_MT=1_14 FALSE 0.568068068068068 TRUE 10948 TRUE NA -0.0442877906795508 -0.357630794339831 0.167647530263906 -1.15949281442109 -0.501990990213571 0.583622692000398 0.0456749177600316 0.434451089319907 0.0145095412574077 0.490733476218962 0.266004908619761 0.26561668848786 0.605283346305216 0.627933999696441 1 NA NA 0.00678608217814749 NA NA NA NA NA NA NA 0.3902685236305485 0.002327739169197676 0.0019507373125695097
16 566 1 0.7585 MT=1 10948_566_MT=1_16 FALSE 0.758258258258258 TRUE 10948 FALSE NA 0.248308789795311 0.583864512129109 -0.288277658899979 NA NA 1.75968188422835 0.204991071633537 0.330620661374634 0.0451298345872631 0.366605344082822 2.77056549267743 2.50479698072527 0.652198891572517 0.754731993304581 1 NA NA -0.0254027923313937 NA NA NA NA NA NA NA 0.9234664902881623 0.002642017163799838 0.0018326107466504463
