"position" "RDAvegan_v2.5.2_PRUNED_loading_RDA1" "RDAvegan_v2.5.2_PRUNED_loading_RDA2" "RDAvegan_v2.5.2_PRUNED_loading_PCA1" "RDAvegan_v2.5.2_PRUNED_loading_PCA2" "RDAvegan_v2.5.2_PRUNED_loading_PCA3" "RDAvegan_v2.5.2_ALL_loading_RDA1" "RDAvegan_v2.5.2_ALL_loading_RDA2" "RDAvegan_v2.5.2_ALL_loading_PCA1" "RDAvegan_v2.5.2_ALL_loading_PCA2" "RDAvegan_v2.5.2_ALL_loading_PCA3"
"1" 24 NA NA NA NA NA 0.0268045017356628 0.00378576963020026 0.0105145688360611 0.0050220562167623 -0.0228909331445205
"2" 133 NA NA NA NA NA -0.0612802936625299 -0.0298524548693051 0.00199159373731635 0.000298666856330606 -0.02263449664478
"3" 146 NA NA NA NA NA 0.061280293662517 0.0298524548692908 -0.00199159373731095 -0.000298666856330663 0.0226344966447774
"4" 175 0.0767533400763768 0.0105328453824312 0.0505909961661209 0.0016746016839213 0.00637315981727268 0.0640791419314641 0.00848826755623622 -0.017364233900424 0.0140851907907321 0.0278361439646342
"5" 479 0.00881130578669308 0.00273389329784451 0.0112917148459244 0.0863454141431046 -0.0235162442923648 0.00736225689301813 0.00224658293702383 0.0272651558541324 0.00478324495853394 -0.00892403089227731
"6" 487 NA NA NA NA NA 0.00736225689301486 0.00224658293702573 0.0272651558541462 0.00478324495853528 -0.00892403089227971
"7" 630 -0.0537838958877299 0.0614292469301539 -0.0226501700732279 0.0491454576131362 0.0496812900545521 -0.0446339728662216 0.0514625691252313 0.00114226856094033 -0.00894781981418349 0.02648053326345
"8" 655 NA NA NA NA NA 0.0149943231587444 -0.0304321347091476 0.00393969346597286 0.0231463352512068 0.00286951909608261
"9" 709 -0.00936691010413258 -0.0161687259896921 -0.000981645665224353 -0.0109888628272175 0.00837600690038342 -0.00787826886550278 -0.013453568767363 0.0108833964647679 -0.00478770761737224 -0.0408811260335514
"10" 712 NA NA NA NA NA 0.00787826886550291 0.013453568767363 -0.010883396464768 0.00478770761736873 0.0408811260335464
