"position_index" "position" "RDAvegan_v2.5.2_ALL_loading_RDA1_envi" "RDAvegan_v2.5.2_ALL_loading_PCA1_envi" "RDAvegan_v2.5.2_ALL_loading_PCA2_envi" "RDAvegan_v2.5.2_ALL_loading_PCA3_envi" "RDAvegan_v2.5.2_PRUNED_loading_RDA1_envi" "RDAvegan_v2.5.2_PRUNED_loading_PCA1_envi" "RDAvegan_v2.5.2_PRUNED_loading_PCA2_envi" "RDAvegan_v2.5.2_PRUNED_loading_PCA3_envi"
1 56 -0.0417181094591247 -0.069650301385243 -0.0169368725214492 -0.0323980240634453 -0.0497623690465296 0.0604252489262632 -0.081264972877933 0.0283587329728819
2 57 0.0330250269400853 0.0492600933545143 0.00189883542935898 0.0294591412987141 NA NA NA NA
3 64 -0.0451863153349155 -0.0590492422734486 -0.0175224290681183 -0.00451172262212381 NA NA NA NA
4 137 -0.0424938503846413 -0.0659181751491238 -0.0331703828954249 -0.0790954656530334 NA NA NA NA
5 138 -0.0316811292378301 -0.049547885392616 -0.0269218825787343 -0.0686395187172925 NA NA NA NA
6 151 0.0226195908017574 0.0438421631839062 0.02494543973732 0.0652345265913866 NA NA NA NA
7 192 0.0118909721031237 -0.0135412464238356 -0.0397311029011988 -0.0521316490572353 NA NA NA NA
8 230 0.0263860818433432 0.0563986625452268 0.0357943357418287 0.0832379119619228 NA NA NA NA
9 235 -0.0263860818433438 -0.0563986625452246 -0.0357943357418206 -0.0832379119619285 -0.0314739560205995 0.045532541514375 -0.0413817541791113 -0.0846611172645915
10 343 -0.0122264671942938 -0.0855769005748552 -0.0257610198187903 -0.0728704492941131 NA NA NA NA
11 424 -0.0251572077903996 -0.0777738288759341 0.0110894569784489 -0.0172204264423581 -0.0300081253555224 0.0214669895278732 -0.0606328456877179 -0.0352589005181973
12 485 0.00946864489185084 0.0233295018161324 0.0498491798702842 0.00514937857206797 NA NA NA NA
13 594 -0.0136876771329566 -0.0287468364907939 -0.00438846047134382 0.00246913983569444 NA NA NA NA
14 615 0.0148165484571547 -0.0659085453131568 -0.00289851383780331 -0.00965065131387436 NA NA NA NA
15 624 0.000973694324077676 -0.0489217612368239 -0.0140238476343377 -0.00138895490285184 0.00116144611827871 -0.00595347191297982 -0.053999176628904 -0.121288534094612
16 641 0.0144945597834873 -0.0677003645803243 -0.00485526504923742 -0.00795241312700281 NA NA NA NA
17 653 -0.0105070402052176 -0.0519604556088638 -0.00101316179793028 0.0186749991188251 -0.0125330514507256 0.0317466279510717 -0.00495651399466916 -0.0203493775227572
18 684 0.00453948597643079 0.0215170752680326 0.0199807191172451 0.0490223336287066 0.00541480856561342 -0.0719187713739752 -0.00493090351785677 -0.00215674723541027
