"position_index" "position" "RDAvegan_v2.5.2_ALL_loading_RDA1_envi" "RDAvegan_v2.5.2_ALL_loading_PCA1_envi" "RDAvegan_v2.5.2_ALL_loading_PCA2_envi" "RDAvegan_v2.5.2_ALL_loading_PCA3_envi" "RDAvegan_v2.5.2_PRUNED_loading_RDA1_envi" "RDAvegan_v2.5.2_PRUNED_loading_PCA1_envi" "RDAvegan_v2.5.2_PRUNED_loading_PCA2_envi" "RDAvegan_v2.5.2_PRUNED_loading_PCA3_envi"
1 48 0.035154416656796 0.000644053429422948 -0.00875929370405964 -0.00226588062260543 0.0421780892274383 -0.00794151493106339 0.0200010545875805 0.0107371308265086
2 170 0.0185703488641319 0.0324838040550484 -0.0102996474065817 0.0680178752716808 NA NA NA NA
3 395 -0.0115619841269514 0.00256721743716746 0.00255337071144388 0.0525330619806556 -0.0138720093953972 0.0478327148565804 0.0660074585533807 -0.0133683865007825
4 403 -0.0166938155702026 -0.00844879781302893 0.0106864264030989 0.0297489864481756 NA NA NA NA
5 434 -0.0246666567574994 -0.0307113726683192 0.0113230869265937 0.000657486337810639 -0.0295949285638132 -0.025531465648609 -0.0545827547378299 -0.117045470156726
6 441 0.0246666567574994 0.0307113726683159 -0.011323086926593 -0.000657486337809486 NA NA NA NA
7 459 -0.0368881927344243 -0.0399635246216401 0.0120374558652634 0.0213898618330386 NA NA NA NA
8 494 -0.0155093838111844 -0.0508811115265447 0.0399660922414399 -0.0259840293665172 -0.0186080793385676 -0.065280206345187 -0.0396919936614038 -0.0480428882148611
9 506 -0.0164361663112464 0.0304702649384064 -0.0341185845672314 0.033193631307189 NA NA NA NA
10 578 -0.0119503468226495 -0.0277973051861389 0.0112931033724786 -0.0651999299234483 NA NA NA NA
11 618 0.0342778186120514 0.0301015075836579 -0.0130648854752344 -0.0185127405110329 NA NA NA NA
12 624 0.0309280461863422 0.0317839299094748 -0.0162163631864103 -0.0179404283134668 NA NA NA NA
13 646 0.0309280461863422 0.0317839299094719 -0.0162163631864114 -0.0179404283134686 NA NA NA NA
14 655 -0.0199219137856017 0.00961666795075208 -0.00251162409602257 -0.010548349678821 -0.0239022102239322 -0.0105507125926998 -0.0580258413400726 -4.14529127634777e-05
15 715 -0.0102354009851515 -0.0269916853480425 0.0601654878976582 -0.0627335568833665 -0.0122803817296986 -0.13880899992723 0.00397642363998208 -0.00979345077682084
16 880 0.0228472762609042 0.016033270516187 -0.0787416888092808 0.0787695730774579 NA NA NA NA
17 889 0.0494915629900475 0.0284783048722044 -0.0927739111715342 0.0616405638619212 0.0593797240380622 0.171290210950639 -0.0161426126207208 0.0397430237546312
18 907 -0.0228472762609042 -0.0160332705161861 0.0787416888092781 -0.0787695730774552 NA NA NA NA
19 1211 0.00287018839140767 -0.019919892605247 0.00620378383195889 0.00347160096988872 NA NA NA NA
20 1381 -0.0274051714356106 0.0531875030162884 -0.0365458369792517 0.0570197296077359 -0.0328805844622362 0.10190197148297 -0.0410896481664618 0.107455306363427
21 1384 -0.0109473627867041 0.0154652155255547 -0.0319827189084881 -0.0291778747879787 NA NA NA NA
22 1451 -0.0201217764668034 -0.00571303370501047 -0.0169606115705056 -0.00761772083080097 NA NA NA NA
23 1479 -0.0172075212086474 0.0442030958707612 -0.0251871243495231 0.059864785394984 -0.0206454958990497 0.0446779819079626 -0.0911337353920428 0.109538154321328
24 1484 0.00176781942293459 0.0242209119548448 -0.0128018421209867 0.0388410470501874 NA NA NA NA
25 1651 -0.0168892820649894 0.0353497809492261 -0.017647547921506 -0.0375627524018867 NA NA NA NA
26 1708 0.0202751139164118 0.0112194482818811 0.0179685579730644 0.00711453514840849 NA NA NA NA
27 1722 0.0432692529378475 -0.0411230012837639 -0.046210921651175 -0.00848532079439574 NA NA NA NA
28 1752 -0.0197154929106107 -0.0147849301566296 0.0270379200576964 0.0205335659367076 NA NA NA NA
29 1816 -0.0393191368029467 0.010351519064816 0.0160263257339112 0.00810505730195492 -0.0471748991488368 0.00455786078280775 0.0285683419991747 0.0856595988815975
30 1870 -0.027271326262308 0.0327256171089107 -0.0112758412962255 0.0308782350790095 NA NA NA NA
31 1945 -0.0305748828013588 0.0172070010426922 0.0150234693009147 -0.0502000556634851 -0.0366835879401479 -0.00665802234176357 0.0470594885202108 0.00711062476985321
32 2174 -0.0237702486628344 0.0238480587903938 -0.0276953985945789 0.0401688742028562 -0.0285194227185564 0.0249276268223893 -0.0499801723729656 0.191974153379475
33 2187 0.00976742933892357 0.00648568431756034 0.00816661889507878 -0.0318304845407048 NA NA NA NA
34 2300 0.0146849216495143 0.00802941888284704 0.0252099302825378 -0.0158542673638541 0.0176188938555866 -0.0417399296199982 0.0137804560900374 0.0205140542693499
35 2301 -0.0237702486628344 0.023848058790389 -0.027695398594578 0.0401688742028552 NA NA NA NA
36 2360 0.0336770719673128 -0.0284065355268919 -0.0516094613342092 -0.0214506390605542 NA NA NA NA
37 2475 -0.0345402174271219 0.0408453711193813 0.012747229889146 -0.0150427929436528 -0.0414411761343972 -0.033832345149799 -0.0355166244142131 0.132497100676769
38 2487 0.0186343525474619 0.000619319376012016 0.0550984455248872 -0.0314668730562535 0.0223574008385785 -0.0905776134913693 0.0565813868211521 -0.0602187977601044
39 2540 -0.05519366671172 0.0379253620732698 0.0208142059722423 0.00283953635894733 NA NA NA NA
40 2689 -0.0237702486628344 0.0238480587903886 -0.0276953985945779 0.0401688742028547 NA NA NA NA
41 2785 0.0304808205894654 -0.0261138803235142 -0.0157256873672421 -0.0132514357818276 0.0365707325796139 0.0481534202506148 -0.000965070878986246 -0.0410177835020832
42 2820 -0.05519366671172 0.0379253620732696 0.0208142059722426 0.00283953635894591 NA NA NA NA
43 2883 -0.00864664354786445 0.00446129081049145 0.0123278913359812 -0.00684378826073899 -0.0103741986857625 -0.0276406118545543 -0.00320266078286224 -0.00619689424785119
44 2899 0.0639330971526286 0.0357781786889695 -0.033998015886742 -0.0287951508570433 NA NA NA NA
45 2951 0.0367317333848896 -0.01549481982812 -0.0198311626990024 0.00494948196763932 NA NA NA NA
46 2988 -0.0564553388843455 0.000682005149328499 0.0375837521825619 -0.0264171883839069 -0.0677348267239378 -0.1092682731017 0.0146215260558274 -0.0185854619197696
47 3038 -0.00651803226946352 -0.0300946642033766 0.0658503471990461 -0.0354819002068235 NA NA NA NA
48 3044 -0.0258298329778038 0.0120670293156706 -0.00459462813582925 0.0262476580341733 NA NA NA NA
49 3048 0.0476976349147642 -0.0303648058756937 -0.00413327209508034 0.0133404459336506 0.0572273783124712 0.0203931070634561 -0.0189893689152009 -0.0172964131727213
50 3092 0.0476976349147642 -0.0303648058756927 -0.00413327209508084 0.0133404459336513 NA NA NA NA
51 3114 0.034325277040018 -0.0268493644998625 -0.00554987830326603 0.00528807680855053 NA NA NA NA
52 3156 -0.045769291528698 0.0390331687126246 0.0201149413905992 -0.00377541242294008 NA NA NA NA
53 3211 -0.0107795060034377 -0.0411049377570842 0.000550403534709877 -0.0304673936236685 -0.0129331961465732 -0.0265072898316682 -0.0053698797669058 0.0196547921871155
54 3257 -0.0258298329778038 0.0120670293156712 -0.00459462813582664 0.0262476580341741 NA NA NA NA
55 3292 -0.0110905660008176 0.024406265424279 0.00340980397333196 -0.00830435763834796 -0.0133064043398042 -0.0234894739692464 -0.0468917606223964 0.0927728808769771
56 3327 0.0296327683328848 0.0271240297953801 -0.0567427721163519 0.114087348020304 0.0355532438214645 0.11400229162558 0.0622483006481868 -0.0397112126492448
57 3540 -0.0238018855938645 0.00740564507484938 -0.00468017307305053 0.0265435024013566 -0.0285573805465271 0.0135651333494733 -0.0284037146300919 0.000531792393607645
58 3541 0.00940309578387579 0.0333935752563535 -0.0191759452834594 0.0532971586175929 NA NA NA NA
59 3596 0.024230077484522 0.0233883376139301 0.0138991796856408 0.0410749052307983 0.0290711229859746 0.0660664114066904 -0.072757371255026 0.0819787049942857
60 3752 0.0131993592389672 -0.0305858441615996 -0.0102202582681934 -0.0258878664071962 0.015836523676707 -0.041282226763807 0.0757732415123561 -0.139987025837372
61 3752 -0.0497533731012592 -0.00629607253606576 0.0193800790298225 -0.0703722227896316 -0.0596938424698695 -0.0802851947619678 0.0159597713582642 0.0288334733184822
62 3794 0.0772370397133093 0.0180624437877377 -0.0444284601932538 0.0695251444701223 NA NA NA NA
63 3801 0.0463076920482226 0.0133044347053455 -0.043812160848593 0.0127991738022394 0.0555597319732251 0.103061200862027 0.0503948848372703 -0.00644326634466054
64 3876 -0.0509066280568767 -0.0420048256920853 0.0125829861397439 -0.0550926838216503 NA NA NA NA
65 3919 -0.0212477848932291 -0.028789987504044 0.0420308109778731 -0.0911775501252289 NA NA NA NA
66 3945 -0.0212477848932291 -0.0287899875040417 0.0420308109778736 -0.091177550125229 NA NA NA NA
67 3949 -0.0212477848932291 -0.0287899875040424 0.042030810977873 -0.0911775501252293 NA NA NA NA
68 3995 0.0215683745563529 0.0315063539981322 -0.0406096644691371 0.0889766877363809 NA NA NA NA
69 4146 0.00451595637717021 -0.0287786266481435 0.0321922767655714 0.013097784541064 NA NA NA NA
70 4214 0.0321594296611353 -0.0201946763607692 0.0494770148849781 -0.0594511060724877 0.0385847191547315 -0.0563118157889184 0.0993403339394827 -0.136757807301218
71 4442 -0.0447611828477602 0.0045469846107806 0.00110283615195032 0.0454687333203047 NA NA NA NA
72 4481 0.0108966137172682 0.0157360185321783 -0.036396686794868 0.0862775098885869 NA NA NA NA
73 4506 0.00258536674289117 0.0221385140266759 -0.0113459640933692 -0.0276512018360325 NA NA NA NA
74 4547 -0.0531980535499782 0.0059426947907805 0.000505884803864318 -0.000365296711568638 -0.0638267524465736 -0.0242888704422697 -0.106592300881966 -0.0534588687075903
75 4563 0.0185583479361658 -0.0186528683897422 -0.0210953307495856 0.0308966964464667 NA NA NA NA
76 4579 -0.00717559425685766 0.0183320505321513 -0.00877375832181268 -0.0342397899234529 -0.00860924127344686 -0.0258697418033773 -0.00610406744360081 -0.151362940306827
77 4610 -0.00452742039159099 0.0140644748342448 -0.00870534868790568 -0.0290172869806276 NA NA NA NA
78 4611 0.0164813144061953 -0.0232640278457568 -0.0127651134054192 0.0135598063115211 NA NA NA NA
79 4624 0.0103734592269441 -0.0271324103796291 -0.0163995462427172 0.0133954764880639 NA NA NA NA
80 4659 -0.00127075685910976 0.0117433585647988 0.00320129249919963 0.0157604192997106 -0.00152464757737771 -0.0147154798209298 -0.0491612159119085 0.0571532345118057
81 4698 0.0188906099536293 -0.0226033827462747 0.00650120144068902 -0.00819226556342085 0.0226648571632856 -0.00341271944960639 -0.0116073607292578 0.0890117997003609
82 4802 0.0612360277414133 -0.00169733694747229 -0.0372844453686925 0.0237215386038479 0.0734706727529189 0.067777417375857 0.0348370499057557 -0.00559512366836511
83 4886 -0.000749852351248355 -0.00885750966228988 0.0019382300759614 -0.0590413812238365 NA NA NA NA
84 4940 -0.000216707874597503 -0.0164148595760258 0.0095632320309366 -0.0357357005199676 NA NA NA NA
85 4948 -0.000216707874597503 -0.0164148595760273 0.00956323203093816 -0.0357357005199667 NA NA NA NA
86 5253 0.00250653647519017 0.0157732556702703 0.0235442475160329 -0.0193724272748478 NA NA NA NA
87 5261 0.00250653647519017 0.0157732556702739 0.0235442475160323 -0.0193724272748484 NA NA NA NA
88 5275 0.0260623284248129 0.0279935110049227 -0.00164508478878827 -0.0178191129543808 0.0312694482889123 -0.0164214036647827 -0.109474804785224 -0.0697091477715955
89 5278 -0.0403523851889561 0.00498753931485692 0.0485734862708812 -0.0241990043267933 -0.048414585275467 -0.088935429630033 -0.0614241645401819 0.104715766776936
90 5348 0.0186704115322988 0.00794888768224633 -0.0346775252482843 0.0477707279027152 0.02240066422408 0.102715543946419 0.043511582235287 -0.043270162444837
91 5370 0.0162241165124595 -0.0118827472021338 -0.00824318738092627 0.00803197541631336 0.0194656119764281 0.0248998097154171 0.0855657315327926 0.0512273695744798
92 5413 0.00287546241055014 -0.00313213091266179 -0.00661177677962199 0.00518602195305403 NA NA NA NA
93 5455 -0.0315601483308997 -0.00669099597519061 -0.00648085882337628 -0.0148928955820557 NA NA NA NA
94 5547 0.0469755126484409 0.0102293319840335 -0.0587003161129491 0.0185896015643695 NA NA NA NA
95 5758 -0.0160466136111079 -0.00868831373063346 -0.0182766417782286 -0.0341740037814306 -0.0192526449036296 0.00375542345412391 -0.0493297154717791 0.0201941433724311
96 5821 0.00776442927453626 -0.000263744235398832 -0.00961496248747258 -0.0127502938174198 NA NA NA NA
97 5872 0.00526845217479489 -0.00250328473567003 -0.010439873168495 -0.0147673403992407 NA NA NA NA
98 5906 -0.0142973198551616 -0.00312139018858108 0.00137408079073353 -0.00236868007057167 NA NA NA NA
99 5926 0.0215873114290327 -0.00339895037381182 -0.00332959341144137 -0.0143586614486619 NA NA NA NA
100 5959 -0.00292352889478685 -0.0364345136743726 0.0682685318702818 -0.0180124362000964 NA NA NA NA
