"position" "RDAvegan_v2.5.2_PRUNED_loading_RDA1" "RDAvegan_v2.5.2_PRUNED_loading_RDA2" "RDAvegan_v2.5.2_PRUNED_loading_PCA1" "RDAvegan_v2.5.2_PRUNED_loading_PCA2" "RDAvegan_v2.5.2_PRUNED_loading_PCA3" "RDAvegan_v2.5.2_ALL_loading_RDA1" "RDAvegan_v2.5.2_ALL_loading_RDA2" "RDAvegan_v2.5.2_ALL_loading_PCA1" "RDAvegan_v2.5.2_ALL_loading_PCA2" "RDAvegan_v2.5.2_ALL_loading_PCA3"
"1" 9 NA NA NA NA NA -0.064832958677627 -0.00504978155625892 -0.00176014502603259 -0.0580499704558061 -0.0294214067394821
"2" 40 -0.0850958477849773 0.0534045782729407 -0.0275672412046222 0.0424140117944264 -0.0325807499157261 -0.0724362882730174 0.0457666244439121 -0.0460060787865691 -0.0188035621765997 -0.0141778693063256
"3" 173 0.0757558106631219 0.0266631219989689 0.0650070708975495 -0.0146283350363269 -0.0167977482554588 0.0646777876645796 0.0225437536507458 0.0512161176592582 0.0163803093480453 0.0531693920080579
"4" 452 0.0451754925834126 0.0441524965868374 -0.0157155651815852 -0.111755761890814 0.0181661838000017 0.0386424444417407 0.0375388071169099 0.0292170346995768 0.00524323643135194 -0.0275785260324177
"5" 540 0.0330107587521747 -0.0664263677015623 0.0513886388273713 -0.0296560890147763 0.0214364908098631 0.0279815162293548 -0.0567375444301007 0.0251044802160613 0.0496515724177814 0.0167244872343718
"6" 544 NA NA NA NA NA -0.000176306176960652 -0.0278163495953722 0.0245761072818077 0.0313802092730248 0.0531110108358928
"7" 910 NA NA NA NA NA 0.00579468716759332 -0.0173490604495222 0.0161806889086623 0.0214676591583095 -0.0278316336917805
"8" 951 -0.0284397405026561 -0.0244747053161717 0.00742193181050899 -0.0114500607115197 -0.0815626021838201 -0.0243183366648899 -0.0207997974845075 0.0363652706191781 0.000184103605709024 0.00476860337194107
"9" 1113 -0.00330530015132696 -0.0177336146407155 0.037439998038968 -0.000849999042663708 0.00218136344624316 -0.00286483688367355 -0.0151156634619958 -0.0125088655909674 0.0240939676388544 0.0125100748270232
"10" 1122 NA NA NA NA NA -0.033633729587473 0.0156781148268089 -0.0192974745939783 -0.0265606674362129 -0.0267457439422869
"11" 1166 -0.05534085915463 -0.0493211089620271 -0.0102036407009054 -0.0597614473595806 -0.0407605569079753 -0.0473254125764344 -0.0419205818201219 0.0343101316696505 -0.0136277054731001 -0.0312987745011799
