position baypass_2.1_ALL_BF_env baypass_2.1_ALL_XTX baypass_2.1_PRUNED_BF_env baypass_2.1_PRUNED_XTX baypass_2.1_PRUNED_eBPis_env baypass_2.1_ALL_eBPis_env
12 -1.537574591 35.92592768 -1.502900319 36.10106151 0.12689010 0.13134284
122 -0.766679337 36.95727426 -0.909672942 36.64752834 0.44330892 0.51928941
124 -0.666551581 33.08008001 -0.693163315 31.97576135 0.73442284 0.61212764
143 -0.912886204 31.71779169 -0.878633174 31.14430633 0.61387276 0.59037469
221 -0.977257822 35.90637448 -1.126124811 36.16000033 0.65622949 0.48015856
243 -1.671323241 41.04337681 -1.682201713 40.13884340 0.07247507 0.08196433
336 -1.113339145 40.83329801 -1.148175953 39.59248778 0.14661705 0.09945715
579 -1.620368763 36.14688961 -1.617098824 36.93270051 0.05140896 0.00378418
654 -1.026493388 38.66479164 -1.429596304 37.29475098 0.49022982 0.39671115
665 -0.599708922 38.74530591 -0.681750348 38.18644703 0.93193566 1.06925994
670 -1.190579929 41.10665478 -1.1619914 39.74681927 0.04187445 0.05697465
678 -1.033591475 34.81546573 -0.918232007 34.95686338 0.75991147 0.69391622
769 -1.150956107 38.91529221 -1.313491847 40.12025020 0.38851781 0.30246721
780 -1.16627289 39.41263872 -1.151423776 38.65803720 0.11924671 0.10574940
922 -1.756582998 40.20406852 -1.657284328 39.71970580 0.03770250 0.00211668
1009 -0.739938593 41.35330820 -0.574107259 40.94660322 0.85234107 0.79179440
1013 -1.168401325 42.83121008 -1.011559443 41.95262456 0.19580734 0.15965908
1104 -0.537162489 38.10530096 -0.552909305 37.22958334 1.35422211 0.92556408
1256 -1.631667962 39.59555688 -1.587916758 39.84249329 0.07785174 0.15333522
1264 -1.180596562 37.47537770 -1.165139198 34.75627356 0.10156140 0.12894968
1303 -1.812862896 38.50118432 -1.739116591 38.03098513 0.09850970 0.11377880
1416 -0.996955691 42.12902357 -1.029622916 40.06599585 0.27065761 0.27780614
1421 -1.096685107 40.34554384 -1.116515265 41.01891283 0.22604521 0.27361586
1423 -0.991394917 35.78611125 -0.843546711 36.97082055 0.95663501 0.87032776
1767 -1.665103067 36.00801346 -1.6234189 35.82444733 0.20904915 0.00044972
1803 -1.171352293 35.20340311 -1.183433376 35.00830906 0.02507530 0.02579792
1874 -1.300441541 34.33909286 -1.519277706 34.95655269 0.00460023 0.00983534
1888 -1.746996177 41.65150157 -1.67327508 40.14139440 0.04653810 0.05169631
2041 -1.6283604 36.44103757 -1.511712706 36.99808325 0.16088367 0.09849651
2075 -1.04202858 37.61335888 -1.182348721 37.04059797 0.03921240 0.03558771
2080 -0.750437559 35.35324903 -0.571921638 35.39103275 0.83662704 0.97941417
2131 -1.809784301 37.14683424 -1.693169537 36.78780968 0.11422742 0.15246699
2181 -1.783385756 40.83495795 -1.660677117 41.15436296 0.08467638 0.01756067
2200 -0.78837751 38.81829026 -0.736839729 38.44117405 0.59312866 0.71727535
2405 -1.327729887 33.58218642 -1.314926157 34.31163619 0.04266437 0.12327840
2467 -1.846714496 38.33961013 -1.505525165 38.66471603 0.09483866 0.11014705
2506 -1.341025744 34.24208980 -1.26315694 33.83167167 0.02948405 0.00301697
2543 -0.978128844 36.52328503 -0.929361264 35.48561493 0.57190280 0.55085140
2546 -1.109818191 35.75861016 -1.006802015 35.82509199 0.48173118 0.44168659
2587 -1.218509776 35.46630895 -0.989753634 35.39921109 0.52061464 0.32434798
2592 -1.100598155 34.95847079 -1.005988395 34.74668163 0.48366523 0.37955404
2608 -1.103581176 35.91626841 -1.068325212 36.06543684 0.56807669 0.43397881
2609 -1.1976746 36.79948610 -1.188751622 35.84875264 0.04857980 0.06518564
2661 -1.600754565 34.47689203 -1.761978555 34.94566231 0.03579446 0.08463796
2745 -1.764243838 35.16182481 -1.700729925 36.99957331 0.05844302 0.01990332
2822 -1.189262474 38.72467030 -1.147929103 37.53136876 0.31004947 0.19879280
2982 -1.227531205 39.43748543 -1.189349045 37.47967031 0.01596722 0.00035777
2990 -1.186151855 38.47890317 -1.167487913 38.84127093 0.03656253 0.04508202
3029 -1.612179218 39.50826041 -1.747959339 39.44938729 0.22632819 0.26731156
3035 -1.095909602 40.07692204 -1.01228328 40.06284801 0.48552487 0.23566727
3063 -1.183404531 41.00160797 -1.045973392 41.31908319 0.51431790 0.32142650
3075 -1.221262752 39.98350584 -1.243584323 40.20579486 0.27470594 0.18797418
3093 -1.717911204 37.64143750 -1.700864083 38.60794552 0.10792649 0.09713307
3215 -0.77149015 33.15736130 -1.074691204 32.80903129 0.36723140 0.33309787
3309 -1.203047727 37.52822334 -1.272843991 36.41405489 0.06423823 0.12992316
3466 -1.026904223 40.18696862 -1.099116251 38.32263045 0.31600142 0.30550680
3478 -1.199821199 35.94605172 -0.976304636 35.71120820 0.30946661 0.16498231
3503 -1.104138517 37.05561788 -1.08450221 35.50802191 0.19433383 0.22273666
3575 -1.118766607 37.46636150 -1.117752871 37.26475488 0.18185496 0.22803800
3616 -0.980935185 38.21591278 -1.189900966 38.50302392 0.59197608 0.49643655
3627 -1.12369724 39.55020449 -1.015004619 39.69363011 0.82835320 0.72796834
3766 -0.24908504 34.77684107 -0.201133926 34.63170343 1.16771189 0.88645875
4025 -1.259826706 36.07761170 -1.175579532 36.18247001 0.29070995 0.18193643
4119 -1.753697589 37.74549702 -1.722943467 38.83972551 0.23952077 0.23274783
4150 -1.622611598 35.30917863 -1.561535219 35.24741511 0.18006321 0.15914603
4184 -1.523886302 34.92548837 -1.499691786 34.18730589 0.01323929 0.00034140
4328 -1.747155945 39.75943037 -1.707510739 38.50508037 0.03921425 0.08078642
4459 -0.995834522 34.76221458 -1.023132464 33.87297287 0.77042885 0.74273334
4507 -1.481027977 35.08835455 -1.464788986 35.07833356 0.09697699 0.00736857
4546 -1.059303702 36.89231995 -1.108321716 36.79494008 0.49103195 0.46335381
4607 -1.240354025 33.75941040 -1.24611345 32.22286415 0.01961185 0.00962885
4700 -1.243191582 33.23564194 -1.204318511 32.37189804 0.05574960 0.00333326
4717 -1.914531629 37.45535482 -1.72505312 38.51971615 0.15418982 0.08684922
4803 -0.894348123 46.96056493 -0.770670762 46.70978658 0.74143348 0.74802722
4814 -1.685478238 39.31737948 -1.687763256 38.86828837 0.29308683 0.16048525
4850 -1.282162751 38.01342006 -1.213202295 37.87200742 0.39591145 0.36158811
4982 -0.791803378 40.35373552 -0.867967658 39.38765011 0.46356626 0.47213063
5066 -1.238405883 39.55710127 -1.253056495 39.09620827 0.48222499 0.43942530
5078 -0.834864588 39.10161107 -0.937906136 37.57241791 0.54494921 0.65196488
5102 -0.456150525 42.17474996 -0.367922354 40.02731594 0.79888481 0.74574362
5216 -1.302740947 34.73437944 -1.304757836 34.32771589 0.28703679 0.42597644
5226 -1.408537934 36.25640600 -1.396312596 35.43753588 0.05641056 0.02106226
