"position_index" "position" "RDAvegan_v2.5.2_ALL_loading_RDA1_envi" "RDAvegan_v2.5.2_ALL_loading_PCA1_envi" "RDAvegan_v2.5.2_ALL_loading_PCA2_envi" "RDAvegan_v2.5.2_ALL_loading_PCA3_envi" "RDAvegan_v2.5.2_PRUNED_loading_RDA1_envi" "RDAvegan_v2.5.2_PRUNED_loading_PCA1_envi" "RDAvegan_v2.5.2_PRUNED_loading_PCA2_envi" "RDAvegan_v2.5.2_PRUNED_loading_PCA3_envi"
1 87 0.00377362062304163 0.0128183522202721 0.00486388736970895 0.0103719706947042 NA NA NA NA
2 159 0.0139576537118441 -0.000773753299448535 0.00287903494422279 0.0263206415808546 0.0166805383022044 0.0160390090959002 0.0572861175859069 0.0340591232240611
3 246 -0.0567923104517569 0.0102611410441498 -0.027272554197856 0.06330208637121 -0.0678714581489682 -0.00976214117053243 0.0232475670322527 -0.102277827149711
4 312 -0.011447153692403 0.0190099819615352 0.0109789451868073 -0.0266529435953297 -0.013680285351636 0.00858856147983916 0.0625373710983633 0.16495362902697
5 369 -0.0261929216882714 0.00870983109832585 0.0170548008452498 -0.000706819171126006 NA NA NA NA
6 489 0.0474628444135586 0.0304271621080832 0.0243948996040528 -0.0234893287293615 NA NA NA NA
7 526 -0.00965826479321546 0.0166549148746733 -0.0285401651000162 -0.0642061922278689 -0.011542416737231 -0.041760102806609 -0.0996985910171272 -0.0626202333039718
8 570 0.00494234241683222 0.0099441573958486 -0.0287652238862046 0.098036515544208 0.00590650360644945 -0.0338537635193929 -0.0109596865167197 -0.060316761394738
9 611 -0.00478904279161759 0.0278123561654256 -0.0247982343934237 0.0366100208100464 -0.00572329801022976 -0.0243850287072132 -0.00596534555228786 -0.0629598461929043
10 710 0.0147085131422133 -0.0499824831628517 -0.0315620982521077 0.0488368964385 NA NA NA NA
11 853 0.00585588692535468 -0.00236368683721548 -0.0264141243750694 0.034018621500837 0.00699826404697725 -0.0269681688382402 -0.0354807990448111 -0.15060381385019
12 1137 0.0316655923457934 -0.0474300414090094 0.0298865662507142 -0.0918580719415749 0.0378429739618618 0.0678992869881715 -0.0365542013578895 0.00910312757321756
13 1182 -0.000407727029668895 -0.0197624746525354 -0.034796557711106 -0.0141181366820344 -0.000487267163639747 -0.0277794386926063 0.0224829631777471 -0.0704671351885828
14 1317 -0.00627836417619666 -0.0291001658850899 0.0311909000288215 -0.0731340786314424 -0.00750315893188901 0.0467833564298515 -0.0274178196052479 -0.0508569421761674
15 1383 0.0176987888954703 -0.0282165438322132 0.0911553242385311 -0.00637233021609147 0.0211515009734769 0.115281272288613 -0.0110383124751682 0.0242508473178973
16 1446 -0.00622430850930217 0.00134841832776771 -0.0871522340326791 0.0952217518593741 NA NA NA NA
17 1482 0.00753391262251087 0.020654052707175 -0.0686895564540803 0.0588248790729042 NA NA NA NA
18 1485 0.00270006390185498 -0.0419601081051804 -0.0214807734767453 0.0134137377975806 0.00322679730154597 -0.0362116669675666 0.077265455085652 -0.0153143318747977
19 1596 0.02957108395916 -0.0227202930826027 -0.0229770956886474 0.00671393173443399 NA NA NA NA
20 1641 0.0266658010195765 -0.0177376961017172 -0.0330587947819292 0.0158371255613244 0.0318678142078108 -0.0333451419194619 0.0509098529015009 -0.0619741773096862
21 1782 0.0302847406463793 0.0275355385961073 0.0663137380656658 0.00848713772684518 0.0361927431897518 0.0701022030009129 -0.0980349471281704 0.00843441090313388
22 1810 0.0145946872694771 0.00208943926930271 0.0171640411871621 -0.00091759615526862 NA NA NA NA
23 1835 0.0224867530384389 0.0138423301573615 -0.0214862560396304 0.00970179281673884 NA NA NA NA
24 1868 0.0261611011693798 0.00557711926224918 0.0605260149524196 0.0538438046185579 NA NA NA NA
25 1891 -0.00552351585895766 -0.0186377091758563 0.00527842632524337 0.0118389505859773 -0.00660105342561935 0.0150205978771613 0.0740211092860248 -0.00299850418431113
