position baypass_2.1_ALL_BF_env baypass_2.1_ALL_XTX baypass_2.1_PRUNED_BF_env baypass_2.1_PRUNED_XTX baypass_2.1_PRUNED_eBPis_env baypass_2.1_ALL_eBPis_env
202 -1.296611816 42.89500945 -1.042447616 42.87897258 0.66133840 0.47594877
424 -1.001808135 41.03768324 -1.118555978 37.99897982 0.11629503 0.16812141
426 -1.773780251 39.02824923 -1.792201532 39.07500526 0.08380717 0.05625446
455 -1.707858833 37.28276720 -1.712200002 37.36717252 0.00353263 0.19242453
480 -1.225222569 41.75080189 -1.238884476 41.31688933 0.14202779 0.14139365
546 -1.148548698 44.37572269 -1.181829385 43.36190718 0.19118792 0.20531806
694 -1.11391726 38.50363499 -1.152761273 38.01222941 0.06007303 0.09897211
747 -1.057631892 37.11429088 -1.124744889 36.53793664 0.62790543 0.74965402
757 -1.182641755 39.10625490 -1.193254166 39.21838477 0.32467914 0.29535647
794 -1.400418521 38.15299925 -1.733345063 37.83009109 0.16507690 0.22394262
816 -1.078464067 40.39073272 -0.841046431 40.93888439 0.46740897 0.32538409
833 -0.409957529 39.03160102 -0.603652483 39.85027251 0.67869921 0.84645566
835 -1.375674626 37.96240593 -1.195359307 38.47920489 0.20622776 0.26984835
961 -1.4589467 39.32674345 -1.444648579 40.54021494 0.31733537 0.22190629
1070 -1.462065576 44.36401498 -1.513404356 43.84679243 0.05806816 0.17614053
1166 -1.437874097 34.41421009 -1.398290667 35.53177856 0.25610985 0.27951379
1293 -1.747917434 37.76924052 -1.699939762 38.07917550 0.05751162 0.04229787
1351 -1.301148997 37.25716571 -1.278537734 37.77599939 0.11050458 0.06915744
1366 -1.354028259 39.23311692 -1.276510387 39.28410401 0.35805536 0.18386618
1545 -1.238537423 36.64669634 -0.482842933 37.63578821 0.69699579 0.47525261
1565 -1.357895767 42.90459689 -1.546135999 40.78435375 0.23993868 0.26514016
1566 -1.542530888 43.18587475 -1.48197586 41.75384434 0.19498340 0.18212488
1605 0.195782965 44.65948518 -0.628313705 44.13844555 0.71731498 0.65523142
1631 -1.092202669 41.84121801 -1.013515051 42.31212914 0.17392919 0.06669042
1645 -1.852411018 37.43843758 -1.795585561 37.82792561 0.12322910 0.11369513
1681 -0.232092114 38.51651724 -0.82746704 37.35988619 0.91377506 0.77055976
1691 -0.677255872 38.05685793 -0.706846194 38.26357498 0.92255246 0.75445528
1748 -0.85911717 40.27766940 -0.682590793 38.99880842 0.59576791 0.55632839
1793 -0.604361887 38.56142445 -0.756970999 37.58467757 0.81929505 0.68219167
1859 -1.722501328 36.10641614 -1.702952438 36.21536898 0.08914337 0.10647004
1938 -0.966811813 37.00449614 -0.907716472 35.60378957 0.65807569 0.66971936
2147 -0.909298828 47.24596778 -0.610539636 47.69544820 0.60895761 0.48758762
2162 -1.453684023 36.09480365 -1.540777148 36.73645117 0.05425035 0.07978398
2217 -1.226066842 39.15614823 -1.085673659 40.02326027 0.23491972 0.31099094
2284 -1.463668232 41.92451892 -1.385994305 43.77830008 0.25772692 0.13203126
2312 -1.21304491 43.05601574 -1.128794753 42.40655041 0.37522189 0.22907646
2381 -1.497632807 39.43214169 -1.625882557 37.03949984 0.01421039 0.01027611
2397 -1.463747467 38.15035384 -1.380229092 38.74307724 0.05762840 0.03915757
2455 -1.157295542 32.81735228 -1.149172486 32.98715599 0.13107886 0.10884458
2490 -0.932400883 36.04553041 -0.941522224 38.03535332 0.46931246 0.50094942
2495 -1.931010128 36.62730975 -1.842460618 36.24365589 0.02126730 0.00431467
2562 -1.7642371 36.31799858 -1.796411686 37.19629973 0.10550633 0.00494548
2611 -1.146132468 36.43632539 -1.104226708 36.13395862 0.10333626 0.12437669
2621 -1.03820466 34.92735560 -1.072854667 34.18858619 0.14306603 0.14165496
2900 -1.084029006 33.82961419 -1.079991864 32.62935098 0.16756927 0.18287484
2920 -1.196958325 41.46430039 -1.137486502 40.65865960 0.31797902 0.22985709
3080 -0.981387144 42.80344177 -1.009730942 43.34880632 0.32140885 0.30856559
3088 -0.911286936 46.57445792 -0.764859748 45.63950188 0.64480670 0.43786209
3109 -1.440932221 36.11549483 -1.404287059 37.05084393 0.09633614 0.04992304
3169 -1.519805008 39.85270927 -1.529435115 40.21017363 0.23664316 0.42742538
3184 -0.981194675 47.34124718 -0.879243129 46.04708879 0.71298606 0.79571988
3187 -1.467886241 31.76792715 -1.506666518 31.94197879 0.07917181 0.11672607
3230 -1.289378445 39.12346909 -1.154729636 40.37528601 0.64843805 0.40944777
3406 -1.026343444 37.35885980 -1.001287726 38.42338993 0.39548426 0.24455952
3439 -1.269949131 35.58020391 -1.259788093 36.74446806 0.28743600 0.29704453
3497 -0.735922643 40.24683756 -0.701584168 40.85587098 0.62830564 0.63991194
3629 -1.182348846 34.28304829 -1.078290319 35.20370312 0.08566807 0.07887088
3635 -1.430730738 36.77869845 -1.356958355 38.26074478 0.18364245 0.20807820
3644 -1.377699003 36.90572833 -1.307171927 37.08545519 0.15477085 0.05802535
3658 -1.480132962 36.85485759 -1.215094208 38.82183203 0.52313133 0.36983438
3732 -1.481573662 37.98061402 -1.712856886 37.63017980 0.29793735 0.22640365
3784 -1.003840697 34.09795067 -0.959849915 35.18855190 0.48533576 0.45251397
3835 -1.316115767 39.33975869 -1.383051999 39.70848726 0.17553285 0.32808795
3869 -1.33388836 42.31048148 -1.311154898 40.42486932 0.65353689 0.27389760
3926 -1.472881452 44.95260356 -1.39390778 44.65338176 0.19299982 0.25086604
4122 -1.623810681 39.85026316 -1.651524109 38.57413503 0.08974509 0.09843458
4171 -1.255600165 36.99665373 -1.230317044 36.08574498 0.24270631 0.22953220
4209 -1.284180027 35.95003652 -1.194722242 37.77996585 0.34269266 0.29291163
4336 -1.27445661 35.29246704 -1.23181707 35.23587770 0.19355764 0.16211401
4463 -0.965426813 33.56593512 -0.876977809 32.94309968 0.51595049 0.45170683
4496 -1.588352679 40.24904619 -1.674753161 38.89369922 0.08315040 0.18423024
4503 -1.10077977 32.76837346 -1.249027776 32.62584489 0.03963147 0.05882351
4626 -1.556698147 40.88842349 -1.588441735 39.06520690 0.12631072 0.07213119
4669 -1.436771696 38.78367329 -1.489244907 38.28014081 0.04128643 0.04729303
4717 -1.160930684 39.08939695 -1.079724762 37.79420517 0.16057272 0.12292546
4756 -1.197753068 43.20202927 -1.174587652 42.71462858 0.26935749 0.16027295
4766 -1.317402035 36.45569510 -1.42381655 35.64702672 0.06803929 0.07016374
4773 -1.272011483 38.85578274 -0.858883912 38.28065991 0.59726212 0.46476964
4781 -1.358586121 37.51259203 -1.407898714 38.25249818 0.37465129 0.38374960
4859 -1.237179634 36.52667325 -1.179647757 36.05633589 0.08604980 0.05120304
4895 -1.110292714 44.85148960 -1.087400257 44.51871514 0.18588125 0.24617750
5025 -1.589591058 36.96495432 -1.522739124 37.21584660 0.26272438 0.17276554
5037 -0.876547616 34.74089535 -1.043996484 34.61592540 0.24919474 0.23566748
5150 -1.066300335 36.18592356 -0.822292696 35.72502754 0.59479966 0.58797075
5209 -1.29252544 35.30023789 -1.284405303 34.81018558 0.02226684 0.00837599
5217 -1.546878559 43.79171459 -1.133630191 42.96412208 0.26211164 0.20914236
5252 -1.54894436 37.19192905 -1.583554865 36.64928287 0.13963949 0.10288443
5445 -1.660132646 37.65677185 -1.762680467 37.13907978 0.13998398 0.12061311
5450 -1.536211229 35.95377789 -1.504989034 36.23404008 0.01362681 0.06662051
5461 -1.728197247 39.32694157 -1.782545116 39.20245327 0.04848212 0.04991367
5638 -1.343824181 40.38278890 -1.332231754 39.73152656 0.07930883 0.08397381
5878 -1.436902576 34.31530454 -1.405034467 33.82351306 0.09755315 0.07554663
5880 -0.939278574 43.45296704 -0.894045657 41.58165870 0.61676182 0.55204252
