position baypass_2.1_ALL_BF_env baypass_2.1_ALL_XTX baypass_2.1_PRUNED_BF_env baypass_2.1_PRUNED_XTX baypass_2.1_PRUNED_eBPis_env baypass_2.1_ALL_eBPis_env
177 -0.583195361 37.42880364 -0.85595501 38.18524609 0.79813594 0.74686295
261 -1.124474996 47.11750858 -1.19180483 46.44855049 0.20587524 0.22068600
447 1.033709988 45.62612449 0.219325798 45.64223900 1.42007427 1.31722994
475 -0.718844443 41.39099368 -0.926378892 39.93537891 0.62644117 0.75511236
550 -1.30201616 37.06690778 -1.496888902 35.40040420 0.29480425 0.19672142
704 -1.755974543 42.73839567 -1.627096749 41.94702388 0.01811528 0.04767319
706 -1.625973709 36.94401800 -1.573341684 37.02107037 0.15082385 0.11287914
779 -1.561285684 34.11691151 -1.705677196 34.24905986 0.15859892 0.17700095
809 -1.304998512 40.92101895 -1.216694163 41.59815162 0.09483182 0.09510733
875 0.463481053 47.40484890 0.304525121 47.14987680 1.67665816 1.27435466
1027 -1.116416912 40.78607742 -0.449053951 39.05479989 0.29771326 0.16763604
1046 -0.096150623 45.16519441 0.623393144 45.50849000 1.93816611 1.34615487
1098 -1.499014612 38.43310408 -1.537207374 37.65441297 0.07927317 0.17877102
1102 -0.589426074 37.94607379 -0.512899116 36.97763324 1.00617226 1.04526941
1139 -1.726687662 36.44792798 -1.622330403 38.07047057 0.06305190 0.07969869
1186 -1.161187968 34.40977411 -1.141806187 34.94995643 0.18982731 0.12538142
1262 -0.917650976 41.29757616 -1.29063394 40.86818975 0.56773625 0.64072688
1274 -1.527837159 37.61337441 -1.531649502 36.47402054 0.14842651 0.07557102
1287 -1.116179984 37.69196718 -1.203494147 35.67823017 0.11853566 0.11466808
1473 -1.017529108 35.85668627 -1.153250404 36.75906746 0.78786125 0.66263016
1580 -1.85044489 35.34687153 -1.719807571 36.18363948 0.19602431 0.15720364
1605 -1.0858802 36.28611029 -1.083201281 37.64393035 0.35153617 0.35168947
1607 -0.894908873 39.48295159 -0.983852877 37.92115556 0.46728564 0.40861767
1654 -1.388598163 42.06343737 -1.302390647 41.94681642 0.24994885 0.11303481
1775 -1.173683651 37.53696070 -1.079928249 36.66599624 0.01947367 0.11573523
1799 -1.125857982 40.72877142 -1.068571639 39.89050713 0.03719434 0.05006705
