position baypass_2.1_ALL_BF_env baypass_2.1_ALL_XTX baypass_2.1_PRUNED_BF_env baypass_2.1_PRUNED_XTX baypass_2.1_PRUNED_eBPis_env baypass_2.1_ALL_eBPis_env
194 -1.518459681 38.24389843 -1.590596158 37.88737268 0.23338761 0.24590022
222 -1.062097303 45.87675086 -1.084468952 46.11618827 0.06691387 0.06276891
254 -0.813381515 34.07556378 -0.663074346 33.38067981 1.17469998 0.92617373
293 -0.896746827 42.45400582 -0.847928169 40.26574168 0.45552146 0.36424122
355 -0.819709688 44.37255059 -0.880105206 45.20571880 0.70729865 0.66303697
380 -0.798916378 39.96762692 -0.872796522 40.63295834 1.00159651 0.82352851
385 -1.037267317 39.94682733 -0.909385682 40.90248329 1.10257204 0.90253991
462 -0.980179689 39.07500529 -1.038519842 38.38698737 0.41777441 0.39591419
518 -0.874650625 40.86196630 -0.555854565 41.99860465 1.42059053 1.38529112
635 -0.95062744 36.72553371 -0.942626788 36.33625245 0.35943767 0.34682846
643 -1.153729628 34.40946796 -1.131415176 33.45104656 0.21599631 0.16545646
650 -0.870119195 38.81518062 -0.77503178 37.74239014 0.56477873 0.56715599
743 -1.533512688 39.76719378 -1.540392463 40.08070893 0.05496243 0.01198353
746 -1.438860682 45.00170589 -1.298568841 45.46820004 0.45081821 0.37459155
853 -1.30685663 37.55150286 -1.288069901 37.00950049 0.28351162 0.27120400
864 -1.011921576 35.16592951 -0.985153961 34.56030713 0.20253171 0.12663639
902 -1.436049658 43.46909168 -1.438970342 43.44904907 0.01360687 0.04362030
925 -0.98520941 40.32070341 -0.982888991 39.60601616 0.26479126 0.23969713
958 -1.124863325 34.75445027 -1.082111578 34.08554659 0.61475448 0.63002184
978 -1.094550456 38.57372278 -1.068672298 38.28213060 0.08091675 0.10959724
1141 -1.53272752 37.55420688 -1.450696857 39.32081778 0.43070744 0.37535445
1179 -1.453509916 36.83928519 -1.45518796 37.05988161 0.45013765 0.34175014
1260 -1.532922521 35.67974344 -1.549425747 34.75942121 0.05980524 0.06925782
1301 -1.255883274 37.14650287 -1.230401915 36.87648371 0.33658077 0.19808242
1371 -0.502355054 40.85629818 -0.76314311 39.89765123 1.27227561 1.28361796
1376 -1.217804855 39.47907961 -1.193084781 37.38582645 0.82705869 0.78114344
1546 -1.110871225 34.84965253 -1.019012867 36.71670416 0.20290816 0.17473408
1640 -1.371695163 37.42213024 -1.340233147 38.01142216 0.15247574 0.25109695
1809 -0.647853989 36.64989299 -0.746132442 34.35493653 0.93415518 0.83134771
1827 -0.50101602 43.44266642 -0.168285266 42.36358865 1.42294128 1.18203350
1828 -0.557726103 37.48319756 -0.604640153 36.42551907 1.09400990 1.05824847
1840 -0.621065292 36.73041430 -0.716168374 36.25849889 0.88466700 0.90416160
1853 -0.854123864 36.21393009 -0.786767689 34.83048302 0.67935695 0.57493776
1886 -0.685153064 38.36451833 -0.524486178 37.82299180 1.02777901 0.82540480
2016 -1.634728044 38.60348205 -1.666282903 38.42423048 0.06393588 0.15843467
2119 -0.973739511 40.14854798 -0.996504903 38.68772646 0.80028739 0.59469434
2219 -0.952809482 38.33061632 -0.918110443 36.46155043 0.38515061 0.34876054
2244 -1.42977721 40.41550829 -1.406011322 40.45891846 0.06567805 0.10754256
2291 -1.611034675 35.82014556 -1.630077604 35.31265116 0.04007058 0.10560104
2313 -1.038748001 38.15783645 -1.30727621 37.25530392 0.79217710 0.67254954
2430 -1.36267732 37.40690732 -1.254344259 37.44154549 0.68035450 0.72060004
2512 -1.452931466 39.04760737 -1.38881821 39.45701100 0.51896390 0.34358501
2693 -1.527405862 39.88410151 -1.5081569 39.97768537 0.19666021 0.15235993
2812 -1.012020467 37.09200042 -0.982702936 37.38774273 0.35351352 0.15126828
2886 -1.040721838 30.39537251 -1.039626118 30.71750546 0.02364174 0.01174082
2914 -1.282778639 39.11156427 -1.284318613 39.44584424 0.54946557 0.58188039
3041 -0.937236904 40.29558563 -0.916118317 40.38286354 0.45649100 0.38921838
3051 -1.472154294 35.74759847 -1.442358811 35.60322131 0.05238432 0.12011535
3074 -1.048475416 43.05151094 -1.014511875 42.48966250 0.16947422 0.10522378
3101 -0.834803503 41.18733822 -0.689662646 42.20102541 1.00625402 0.85874223
3249 -1.520711085 34.78840909 -1.48419348 35.18181061 0.00253888 0.07147614
3279 -1.50093182 35.07549788 -1.492785125 34.09644442 0.08390308 0.02099897
3322 -1.54102496 45.87748199 -1.545105153 44.65197334 0.15424589 0.19095751
3475 -1.050313707 37.98771035 -1.100645817 37.41058841 0.45176101 0.49480889
3498 -1.341687255 39.64427830 -1.363992195 41.72293706 0.24036281 0.23028296
3613 -1.04730555 34.47151815 -1.039433453 33.99661125 0.06551050 0.03425372
3733 -1.307177408 33.79340187 -1.270501008 34.56523031 0.26094158 0.28150220
3756 -1.268435455 34.69119857 -1.308625052 34.27439324 0.32969718 0.27244895
3859 -1.60811857 36.51930006 -1.637347504 36.37969915 0.08880662 0.04717491
3890 -0.998326259 35.92202958 -1.083929061 35.93920836 0.07499438 0.20151716
3901 -1.006104464 36.76040792 -1.070953902 34.80930476 0.04124187 0.09181829
4150 -1.242804523 36.54303186 -1.214344599 35.60166842 0.48933691 0.40728590
4165 -1.204644091 33.25496428 -1.14942816 31.83549730 0.22982386 0.14035860
4173 -1.055104246 35.86112726 -1.137292777 35.05754883 0.35873093 0.42831711
4220 -1.053140898 40.57256574 -1.099011068 39.71143390 0.45849250 0.49822552
4223 -1.512876811 39.78014360 -1.497144388 38.60013725 0.07142544 0.05262434
4276 -1.581570932 38.98647306 -1.593655876 39.30692028 0.24724342 0.21300084
4386 -1.324462368 38.20865504 -1.371257204 36.85715748 0.16242896 0.25965655
4389 0.167324027 39.50957187 0.252434036 40.55007417 2.15985153 1.97239075
4392 0.366700296 41.00449638 0.577960206 39.60556201 2.57699995 2.08389400
4462 -1.29673978 37.98178695 -1.134187303 37.12663198 0.84430017 0.67363646
4508 0.027969135 38.29069452 -0.021223609 38.88169726 2.01105800 1.92721104
4595 -1.090781063 37.30076311 -1.169598776 37.34679115 0.31096350 0.42540727
4667 -1.431954513 36.62338168 -1.354676117 35.33390180 0.09677737 0.07605980
4740 -1.227308552 36.97964180 -1.179566724 35.66682391 0.20856468 0.16808060
4768 -1.572308839 37.22124219 -1.614508158 36.23329377 0.06516813 0.00357633
4875 -1.749881811 38.66998116 -1.638662406 39.25207971 0.18115781 0.12783477
4894 -1.407546758 35.67835891 -1.423545 34.44519470 0.12139992 0.11590117
4932 -1.333273195 36.08363949 -1.409844578 35.44646974 0.14059815 0.21044026
4968 -1.39219975 37.71753027 -1.293766498 38.86510979 0.57133483 0.59131186
5319 -0.909507545 33.41122222 -0.999512472 33.06835768 0.21932015 0.26477752
5337 -0.997593222 32.17458062 -0.871408901 32.17788916 0.43285766 0.24483353
5354 -0.492245449 39.36885942 -0.60756602 39.41993006 1.37460008 1.20610115
5440 -0.655280766 38.92735841 -0.553391698 37.59106619 1.28082273 0.93243543
5634 -0.842233712 36.52837805 -0.846073557 34.25012244 0.62879840 0.62997142
5729 0.226363564 41.86213560 0.131942128 41.28813226 2.21556347 1.84206008
5911 -0.67241392 41.09332847 -0.826029263 40.43371580 1.03880888 0.80688406
5921 -1.36280125 38.59013055 -1.45413636 39.99704669 0.30207281 0.34723254
5927 -1.644785514 37.19652490 -1.680535184 37.86882919 0.09978379 0.06554600
5984 -1.313561702 42.55875768 -1.279926897 40.83660911 0.31702970 0.19142555
5987 -1.317921703 34.71068577 -1.310388971 34.97596000 0.10315291 0.03646178
6002 0.711723627 45.13147292 0.586741791 45.09141693 3.29241977 2.49684310
6252 -1.236106221 40.25684107 -1.148894503 39.57597348 1.13204313 0.90648844
6274 -1.693027691 38.20235117 -1.581855335 39.10119795 0.21218867 0.22009244
6347 -1.618444528 35.84227916 -1.615756391 35.59352347 0.17655149 0.17481884
6358 -1.782802866 36.93159919 -1.738794503 37.09515967 0.11300330 0.07553479
6475 -1.264491569 33.80769482 -1.255743936 34.51238638 0.09489644 0.13694785
6493 -1.228793294 33.63304793 -1.240816561 34.00129597 0.27576779 0.32628873
6516 -1.76621798 36.74646127 -1.742773667 37.07693104 0.05547817 0.00942324
6556 -1.446039191 37.31055214 -1.436317769 37.33756301 0.20248208 0.14193914
6592 -1.069788284 40.49048532 -1.191131601 39.83777971 0.84186895 0.65379103
6923 -0.847271749 38.37298031 -0.800435559 36.72283904 1.20292807 1.08127484
7057 -1.39777606 34.19154687 -1.277069211 34.06905632 0.52552860 0.34640897
7071 -1.759779124 36.20144448 -1.662844582 36.99098963 0.14975263 0.15810602
7188 -1.219125202 45.40592065 -1.181310186 43.97593542 0.33030754 0.30801369
