position baypass_2.1_ALL_BF_env baypass_2.1_ALL_XTX baypass_2.1_PRUNED_BF_env baypass_2.1_PRUNED_XTX baypass_2.1_PRUNED_eBPis_env baypass_2.1_ALL_eBPis_env
26 -0.886160651 44.52491190 -0.93031372 43.71851784 0.52162914 0.28572812
62 -0.899332649 40.05898726 -0.869415033 39.22316517 0.95072228 0.87379775
65 -1.23392185 40.87796619 -1.274720453 39.49238553 0.15247547 0.10139452
146 -1.292256718 38.24769931 -1.2706398 37.35236263 0.32240485 0.23526994
186 -1.451459397 36.96766359 -1.464967812 35.66999119 0.10931706 0.09535919
249 -0.91826879 40.62476790 -0.917270315 38.83659507 0.50728639 0.33161793
350 -1.157511816 39.35262100 -1.113279431 39.01114790 0.16178180 0.12066581
480 -1.100464459 35.36871924 -0.964228934 34.25514294 0.40021400 0.37189752
490 -1.47012926 38.72411586 -1.348489072 38.80136222 0.03365151 0.02884671
510 -0.932988051 34.72558083 -0.833443406 34.76272672 0.68047295 0.35117275
772 -0.911602234 40.11237574 -0.915777649 38.36780805 0.46566007 0.31474169
965 -1.218846245 37.24257745 -1.201456447 37.13650751 0.23750164 0.09751317
1050 -0.967816977 44.65847867 -0.938308682 42.73726220 0.62421049 0.46351042
1055 -1.606722663 40.85463527 -1.500277566 41.44187652 0.12834658 0.01927593
1087 -0.009949988 40.25932393 -0.032494023 39.06981107 1.78685348 1.21732278
1090 -1.670000695 39.55679459 -1.60160242 40.14041112 0.12247368 0.10028583
1123 -1.697753837 41.70538525 -1.491302128 40.76915265 0.20756525 0.01014794
1125 -1.275090202 33.26073331 -1.260228656 32.77456620 0.19187111 0.10243626
1316 -1.163224855 34.83640600 -1.149979841 32.82854473 0.07925067 0.15610648
1321 -1.066373964 35.90125746 -1.080052437 36.21386729 0.04949541 0.11724856
1358 -1.062810156 36.00441498 -1.017147767 34.09291051 0.11210192 0.05350126
1438 -1.457899799 40.47764550 -1.56070247 39.23411345 0.00146804 0.00878510
1452 -0.975987519 37.20751284 -1.101266494 36.85869740 0.14582441 0.08276672
1486 -1.708752686 39.02688006 -1.647963869 40.62564781 0.02442271 0.06303848
1566 -1.0165472 35.52343689 -1.036389451 34.97532283 0.17162394 0.21420430
1598 -1.336383947 41.99614102 -1.475690534 41.45270697 0.24286376 0.22867630
1601 -1.083972213 44.21802849 -1.10119573 44.29560213 0.30960607 0.21169677
1639 -1.473019261 43.76658591 -1.431430491 42.96570043 0.08112250 0.03312857
1658 -1.415317372 39.57985812 -1.354049763 37.18893861 0.53907507 0.49926068
1728 -1.316822143 38.34271907 -1.235992508 38.25430374 0.54778512 0.60664275
1840 -1.047669175 37.97273855 -1.118014655 36.97106982 0.20533845 0.18236997
1954 -1.11790967 35.33158843 -1.087631206 34.42910458 0.03232666 0.07269639
1970 -1.045051094 36.53930310 -1.04415885 37.56060366 0.32180665 0.35106034
2107 -1.467261253 40.01485743 -1.474900052 40.37981035 0.03965119 0.12543523
2139 -1.137970143 46.60907987 -1.159047336 44.89593362 0.42536231 0.32262237
2289 -1.107510943 35.60101146 -1.076313211 35.95721011 0.12136781 0.07293963
2316 -1.100929887 43.78236564 -1.103572409 43.38835724 0.03389070 0.02219610
2329 -1.123575736 41.18253464 -1.081502524 40.33885461 0.10581233 0.00290939
2400 -0.778173757 40.57083398 -1.122630677 40.76544322 0.64310009 0.54248423
2655 -1.641753179 37.14635222 -1.619782325 36.75925606 0.12524046 0.03057992
2758 -1.22607445 35.05665589 -1.183652552 34.96304014 0.19974709 0.18057729
2862 -1.39103088 34.19646743 -1.424171023 34.26714446 0.31959764 0.36637819
2903 -1.130782182 45.96735730 -1.054632684 44.63093057 0.08325283 0.09833865
2915 -1.081348087 36.30194438 -1.052127569 35.75013931 0.22427749 0.13978609
2936 -1.304242197 39.41198218 -1.254294913 38.02424763 0.16260203 0.14775374
3013 -1.482573478 34.33689320 -1.425575146 34.54856540 0.01762640 0.03101553
3020 -1.55024556 38.14980035 -1.488573817 38.08284889 0.14031335 0.07943884
3038 -0.634749859 42.29258201 -0.582902632 41.91203939 0.86542486 0.62807963
3167 -1.235811009 38.46792069 -1.180656839 37.46622764 0.00285689 0.03138562
3196 -1.185016135 41.60453283 -1.160225914 41.15735782 0.15521462 0.01703220
3220 -1.172731162 39.00571529 -1.176042466 38.49571307 0.14246541 0.27451432
3379 -1.302382029 44.80810699 -1.007392257 45.72475940 0.71148196 0.47316802
3411 -1.1260698 40.84450239 -1.037612399 40.92841318 0.47566870 0.41673676
3458 -1.4279622 34.82891296 -1.496247543 35.84351249 0.03316426 0.05709405
3495 -1.136170716 34.59075857 -1.075553942 33.48822752 0.01261820 0.00283969
3548 -1.142122035 36.87204668 -1.099095213 35.76569131 0.07559839 0.02513716
3697 -0.372418781 42.15911763 0.150736156 41.87990685 1.32229297 1.10606957
3891 -0.734620517 39.44208502 -0.712712535 38.76261080 0.73055148 0.72099255
3958 -1.038866097 45.84466167 -0.999667725 44.55810815 0.25767848 0.14673032
4202 -1.324453246 40.90954911 -1.230524003 41.95607659 0.43289103 0.31878510
4268 -1.277616474 37.15923466 -1.250834135 37.29790240 0.04821084 0.02121825
4276 -1.581345287 36.71903548 -1.434437544 35.80902437 0.57324870 0.34977096
4277 -1.281981182 37.39511035 -1.238245113 37.22533928 0.03846758 0.06203026
4308 -1.291146757 37.34349852 -1.221957448 36.58483533 0.12842077 0.04333968
4362 -1.30215226 35.15016544 -1.425411037 34.92837599 0.26046026 0.29252482
4381 -1.480621627 36.98609170 -1.509676592 38.16723013 0.30388643 0.24940702
4446 -1.567073697 38.29925056 -1.606087405 38.26120521 0.04408116 0.12866357
4632 -1.596048102 40.24968732 -1.584423554 41.08749964 0.39116111 0.24266678
4674 -1.368285305 36.69451872 -1.427618874 35.41565326 0.11442313 0.03512160
4729 -1.487278773 36.62065597 -1.450790523 36.17546938 0.29758547 0.31445691
4730 -1.364263653 37.49673563 -1.395706001 36.14822528 0.53609603 0.36711730
4741 -1.083949281 33.93387481 -1.021404288 33.93297326 0.71770107 0.71040960
5240 -1.295198499 40.25597184 -1.282252394 40.98380967 0.31752288 0.27216375
5250 -1.293261877 42.70646488 -1.310529144 40.60963095 0.22532207 0.23279237
5307 -1.281707674 43.66165452 -1.255961786 43.96524159 0.33730406 0.28240717
5321 -1.116634292 39.96462165 -0.895326239 41.13955974 0.58593510 0.38454561
5365 -1.395847422 38.44643045 -1.414942719 38.19998745 0.03740742 0.06629762
5372 -1.439343305 40.45944996 -1.395540443 40.97144483 0.13020589 0.11205082
5423 -1.123723337 39.66471745 -1.186338791 38.81900436 0.60509782 0.60278596
5746 -0.790395849 41.45012413 -0.617421256 38.90898292 0.88608649 1.39654363
5792 -0.956250773 39.01956870 -0.76773715 40.20481137 0.99081852 0.58247403
5838 -1.408687757 37.50261569 -1.418598525 36.78961704 0.00636940 0.07715478
5895 -0.707813215 40.60181048 -0.565559282 39.99176046 0.70746144 0.65391357
5985 -1.412022533 36.78909947 -1.400933935 37.16626656 0.24515993 0.34131239
6048 -0.549883748 43.23263329 -0.639129667 41.73530209 1.03851732 0.60831496
6107 -1.338209607 34.72475554 -1.31031433 34.79120492 0.43407678 0.33775791
6126 -1.475221074 42.23155801 -1.305261402 41.87147947 0.46618864 0.25682729
6260 -1.53836302 39.68587215 -1.528454157 38.89338106 0.10884599 0.12571499
6305 -1.626076006 37.39955286 -1.455609663 37.95257817 0.23612727 0.27143681
6334 -0.655860228 37.95203017 -0.95990922 36.24902080 0.34830493 0.40944188
6425 -1.389327952 39.49725323 -1.401958289 37.42721111 0.20234587 0.11554229
6434 -1.299890829 38.87160773 -1.3492353 38.67755525 0.22906548 0.43342766
6458 -1.193189754 34.04462120 -1.190857685 32.93965560 0.26986861 0.22042969
6468 -1.54653496 32.47771346 -1.491911331 33.29981028 0.07375024 0.08330871
6517 -0.941352197 39.76130682 -0.803523738 37.52836782 0.48047961 0.47853583
6547 -1.252951402 34.17703690 -1.312870258 32.54055697 0.27100123 0.17957422
6575 -1.010476026 33.79358932 -0.87715822 32.62337374 0.35125159 0.17190531
6602 -1.28121875 38.20269100 -1.275428379 37.32770575 0.25445193 0.35863204
6641 -0.903557149 32.07863960 -0.88167128 31.40125622 0.34473430 0.25531060
6654 -1.454905312 33.65102614 -1.533978438 33.50819680 0.07966901 0.14185503
6660 -1.005824915 30.94933421 -0.971263711 30.76930892 0.29649338 0.24738241
6753 -1.202004288 37.30656969 -1.322207959 37.40469868 0.33302801 0.25327653
6780 -0.514919545 40.40027440 -0.485708776 38.36147220 0.97659037 1.37209475
6974 -1.119390432 34.34761586 -1.087303038 34.63905722 0.25816526 0.18524819
7315 -1.720776613 43.34641128 -1.651188283 42.73928485 0.13668525 0.03584517
7346 -1.779209283 36.88758397 -1.783887188 36.51818876 0.17499443 0.23611947
7400 -1.632667136 40.39436064 -1.648208047 38.90312991 0.00180235 0.07474003
7401 -1.036119065 45.68915029 -0.965529673 46.24240930 0.43065574 0.35856231
7407 -1.401496166 35.07292637 -1.437165199 35.02349523 0.27782151 0.16369037
7409 -0.432413414 37.36284756 -0.631083732 37.73481208 0.76603814 0.61646201
7519 -0.394754666 44.89930338 -0.449646415 43.62846095 0.98698295 0.97766060
7564 -0.45782949 37.83062845 -0.172453646 38.25979063 1.09466595 0.87863195
7613 -1.245284539 42.73353793 -1.306851657 39.64904418 0.27038595 0.12986433
7686 -0.34549733 45.17844329 -0.670082363 45.31564764 0.79604410 0.60703747
7743 -1.382120577 40.77181617 -1.366392716 40.40903124 0.12303499 0.21563211
7777 -0.497627867 39.53378150 -0.549058154 39.91651377 0.82413047 0.70611178
7945 -1.417047771 40.36114584 -1.355397929 39.60822380 0.09706661 0.04783962
7980 -1.302356792 34.94052649 -1.469038191 35.37221811 0.13147181 0.07662118
8181 -1.374977244 41.07449333 -1.363025851 40.65528129 0.11259240 0.06560570
8259 -0.935507727 42.36408987 -0.954371892 41.80845599 0.55308200 0.42200226
8446 -1.218188677 40.57585278 -1.185079763 39.95573041 0.30266478 0.27627903
8522 -1.175758042 43.19244900 -1.193687993 42.09659463 0.05581712 0.00235172
8529 -1.097257747 34.33887127 -1.067314028 34.02799603 0.14038816 0.19097767
8626 -1.530867428 36.65791172 -1.455316211 37.34959493 0.25479747 0.21676292
8631 -1.167827067 35.56046908 -1.111244062 33.97020662 0.27045271 0.20612767
8722 -1.095230771 43.14606180 -1.076529062 41.73152021 0.01037255 0.00691128
8829 -1.637030052 39.15173333 -1.670836443 38.66867023 0.14057557 0.11205452
9076 -1.267092177 34.57422954 -1.238075241 33.95949022 0.01327947 0.03671521
9085 -1.612449916 37.48006799 -1.722429883 36.18356651 0.01796479 0.02669647
9145 -0.895586186 38.80207456 -0.998308686 36.07484778 0.32614715 0.40600625
9157 -1.187567124 37.84425380 -1.306380762 37.06020030 0.10541378 0.08680047
9177 -1.703886413 38.31373731 -1.560755545 38.30125615 0.14592964 0.09709152
9228 -1.388981627 38.42922528 -1.445233162 37.86008416 0.10710812 0.06339941
9259 -1.239040711 38.75903696 -1.242812635 39.19530102 0.00732770 0.03946568
9288 -1.240221211 38.84056114 -1.254698019 38.72333688 0.03334188 0.00879597
9341 -1.678888864 38.97912082 -0.650747613 38.11797999 0.22553741 0.21922537
9356 -1.23934692 40.19718646 -1.230060474 38.44338685 0.01255023 0.00629253
9501 -1.213644739 38.77073951 -1.204012618 36.98975203 0.10347349 0.01012464
9511 -1.717939207 38.49060656 -1.636885865 38.58435389 0.10534719 0.13099525
9568 -1.11859072 38.72567400 -1.070515345 38.67792225 0.16315614 0.12540851
9596 -1.526859582 38.18155852 -1.546419448 37.81314870 0.19195424 0.24293135
9667 -1.622859204 36.08535973 -1.499043836 35.67322863 0.04007325 0.00676371
9825 -0.491654386 37.77117795 -0.358239991 36.96992075 0.65055101 0.51897279
9846 -1.043203305 39.59149194 -0.940351014 40.75765649 0.32914064 0.26093258
9855 -1.24694821 37.24156374 -1.299877454 36.73856077 0.48894936 0.41242877
9874 -0.995634488 39.12022588 -1.071452841 36.24189718 0.23586363 0.21803204
9876 -1.022856333 31.45821873 -1.029575731 30.51891933 0.21733051 0.26876015
9885 -1.088862351 38.37965824 -0.956907937 38.66879602 0.71687358 0.60002363
10025 -0.926319153 38.55922648 -0.878240981 37.36028660 0.49124884 0.26207485
10047 -1.112601263 36.92035946 -1.037089574 36.77972028 0.06755205 0.09865071
10065 -1.450831359 37.02385948 -1.452414139 37.69765449 0.10068539 0.14039864
10080 -1.06904339 40.25511414 -1.175509752 40.65428313 0.57299151 0.55496651
10256 -1.124795673 34.70390546 -1.038088762 35.45574197 0.09527380 0.03426909
10318 -0.673087681 37.20105021 -0.850035028 37.39576437 0.52770743 0.54354613
10342 -1.459057824 36.17235272 -1.459920791 34.76020253 0.07169374 0.04614486
10362 -1.092601401 36.01360433 -1.084751649 35.01078095 0.03058788 0.14023104
10376 -0.935783559 42.57020141 -1.106998096 41.46176223 0.90980401 0.84670718
10384 -1.066329946 37.46010445 -1.080068032 36.33887290 0.22297068 0.18974950
10519 -1.130124101 39.27868778 -1.128636375 37.94320491 0.16789532 0.11460918
10571 -1.181938884 37.31127541 -1.323170807 35.79693355 0.57665993 0.42823549
10634 -1.271047255 35.95268876 -1.251052365 33.89389854 0.04229101 0.00481392
10853 -1.662205882 34.90744140 -1.771183316 34.97120493 0.13042318 0.08398135
10866 -1.346978747 32.41254007 -1.376529481 32.23360136 0.01665386 0.03063318
10878 -1.222388203 35.91452765 -1.175522937 35.36453403 0.10385210 0.00225817
11017 -1.537391062 41.82236314 -1.56462047 41.28127850 0.17905680 0.21197432
