"position" "RDAvegan_v2.5.2_PRUNED_loading_RDA1" "RDAvegan_v2.5.2_PRUNED_loading_RDA2" "RDAvegan_v2.5.2_PRUNED_loading_PCA1" "RDAvegan_v2.5.2_PRUNED_loading_PCA2" "RDAvegan_v2.5.2_PRUNED_loading_PCA3" "RDAvegan_v2.5.2_ALL_loading_RDA1" "RDAvegan_v2.5.2_ALL_loading_RDA2" "RDAvegan_v2.5.2_ALL_loading_PCA1" "RDAvegan_v2.5.2_ALL_loading_PCA2" "RDAvegan_v2.5.2_ALL_loading_PCA3"
"1" 80 0.0454685293632179 -0.0250121391484198 -0.00545638259483985 0.0228593879568695 -0.00795628333765774 0.0388598832406353 -0.0217848424583543 -0.00616946979404378 -0.0613520312346284 0.0116925225765872
"2" 126 0.00923778108816159 -0.0154156793686382 0.00134822780390244 -0.0513715935124684 0.00133660875896959 0.00782390529718897 -0.0132971641375135 -0.0269371052635478 0.0337455607739219 0.00565114423269996
"3" 291 0.0434257404354121 -0.0273043653481255 0.00266747321532229 0.0323652633093335 -0.0510073428388408 0.0370904669894911 -0.0237385166642794 -0.0102216653722179 -0.00782529877493561 0.00300570936291874
"4" 550 0.0462468989663239 -0.00457631452558527 0.0312661459249551 -0.0141471466403846 0.021418382211411 0.0396688826994326 -0.00424717590538565 -0.0510969384044915 0.0230484518179081 -0.0122831823395653
"5" 607 NA NA NA NA NA -0.0341633706790338 0.0101988965118081 0.0253993260247305 0.00146729995172969 0.0197953326306667
"6" 641 NA NA NA NA NA 0.0322870156014102 -0.03677297257666 -0.00538619720022673 -0.0419156023489081 0.033536400020557
"7" 664 NA NA NA NA NA 0.0221475520065987 -0.0383253140873881 -0.00714700960682379 -0.0465479929541187 0.0318541727368958
"8" 710 0.0384026364493793 -0.0039775675626963 0.00368080012050282 -0.0401298581061202 -0.0266518838186133 0.0329391410126572 -0.00367913411777108 -0.00973765955233833 -0.00148285485058507 -0.0096050246621373
"9" 716 0.0114018648498668 -0.0388019233190965 -0.00263062398087254 0.0486930131593553 0.0141362712561912 0.0095205102703743 -0.0333878780068605 0.00960230076481638 0.0331638827808864 -0.00461641056427305
"10" 813 -0.0473425627198101 -0.0221761461434053 -0.00411352067614287 0.109667634182344 -0.0275834189605874 -0.0407937861745867 -0.0187107884846527 0.0313933362025405 -0.0364445700085286 0.0128394874479766
"11" 873 NA NA NA NA NA 0.028548433094363 -0.0104937290730933 -0.00685165680569015 -0.0164564938808411 0.0182572772046499
"12" 994 NA NA NA NA NA 0.0286179803850761 0.0380682680395065 -0.0249496627071826 0.0349718172949463 0.020956996779689
"13" 1158 NA NA NA NA NA 0.0391807535826092 0.0227293579060282 0.01219152483918 0.0515616325233927 0.0330436027197091
"14" 1236 NA NA NA NA NA 0.0405204137637375 0.0188632505749175 0.0179115865838137 0.0563674460551034 0.0381251546641371
"15" 1388 NA NA NA NA NA 0.0204254987061023 -0.00551244880005271 -0.015353324952806 -0.0329064850121169 0.0268528223542404
"16" 1393 0.0235398219841653 -0.001518015200078 -0.0778344906180321 -0.132698043632997 -0.0244865159452552 0.0201971808340715 -0.00146533240376926 -0.0290331752733038 -0.0320008296966381 0.0657294969680154
"17" 1400 NA NA NA NA NA 0.0447980504829322 -0.0526636577382585 -0.0203156831117555 -0.043872261798733 0.011016211320377
"18" 1419 -0.0462466068054073 0.00802492755054948 0.0785703721302482 -0.0769539501832167 -0.00388080897793548 -0.0396448694001003 0.00720761823070604 -0.0161378211248026 -0.00844683606126131 -0.0746714818059247
"19" 1439 NA NA NA NA NA -0.0399610937083158 0.0055044185437992 -0.0160451172359137 -0.00751913960018738 -0.0748613951001305
"20" 1457 0.000929566033833826 0.00342810629354174 -0.0488218784256867 0.107710180872325 -0.0764244010438494 0.000821602435872734 0.00293643531080376 0.0209318235164397 0.0284115644208273 0.04451072533025
"21" 1483 NA NA NA NA NA -0.032439132260079 0.0289012821168235 0.0418207995449599 0.0293656924988959 -0.0417527028697464
"22" 1487 NA NA NA NA NA 0.055133345388318 0.0221635832080334 -0.0203507673910623 -0.0491509969113043 -0.00776421414940677
"23" 1514 NA NA NA NA NA -0.0273751987733939 -0.0119371466815733 -0.0303350999846905 -0.000162336441232412 0.0347424705019588
"24" 1548 NA NA NA NA NA -0.0277313390450029 0.000722075072526396 -0.00217137525432597 -0.0289858325636402 -0.0469382208460266
"25" 1556 -0.0255357064108351 0.00216559227855276 -0.00363543217135411 0.0378545496682635 -0.0274261953472442 -0.0219060755871754 0.00203499419989519 0.00400499616054558 0.022272098341616 0.00849541621183632
"26" 1593 -0.0434524423551498 0.0147150903563178 0.123485069232375 -0.0848165305438947 -0.0589578222525461 -0.0372001348855263 0.0129315014669927 -0.0637277461817771 -0.0437444168685575 -0.100728069472443
"27" 1633 NA NA NA NA NA 0.026212078432269 0.0109871078284226 -0.0246721759415143 0.0078685040671583 -0.00163739456694527
"28" 1684 0.0441349089085788 -0.0704188439891434 -0.0238064883401271 -0.0187862728434645 -0.0224387587771053 0.0374021709088298 -0.0607548083984088 0.00909878140710489 0.0178512143474651 0.01391010178671
