"position" "RDAvegan_v2.5.2_PRUNED_loading_RDA1" "RDAvegan_v2.5.2_PRUNED_loading_RDA2" "RDAvegan_v2.5.2_PRUNED_loading_PCA1" "RDAvegan_v2.5.2_PRUNED_loading_PCA2" "RDAvegan_v2.5.2_PRUNED_loading_PCA3" "RDAvegan_v2.5.2_ALL_loading_RDA1" "RDAvegan_v2.5.2_ALL_loading_RDA2" "RDAvegan_v2.5.2_ALL_loading_PCA1" "RDAvegan_v2.5.2_ALL_loading_PCA2" "RDAvegan_v2.5.2_ALL_loading_PCA3"
"1" 62 -0.00272799356551079 0.0510554555399934 -0.00904008688331205 -0.0352376605990062 -0.0271338908814705 -0.00190589320594229 0.043613450389312 -0.010002843993765 -0.0250794601442604 0.00121282865099444
"2" 71 NA NA NA NA NA 0.0146352967484075 0.0139326218740698 0.0231879100789298 -0.0372951592472878 -0.00908389131172239
"3" 170 -0.0006084961219194 -0.0171742445186357 -0.0324441856988891 -0.0424107249133751 0.0130294049863834 -0.000661905175290328 -0.0146582203397759 0.00987206793244395 0.0118165807276085 0.0250873450221202
"4" 174 NA NA NA NA NA -0.0736818204715742 -0.0260940588666162 -0.0166655505684386 0.00962640184763652 -0.0575708294183076
"5" 189 NA NA NA NA NA 0.00132713410547918 -0.00525091547203059 -0.00822652832238094 -0.0364300631498844 0.0567489043753343
"6" 206 0.0538220518593673 0.0117401158598349 -0.00529404511603186 0.129852810679251 0.0963743471693181 0.0460502641003848 0.00957745287471198 0.0215002088398251 0.0232335309008973 0.0261126014981193
"7" 455 0.00119850598142037 0.0136697291066462 0.0583651729579205 0.0707975149358015 -0.0325079085240245 0.00113659946016058 0.011661195347777 0.0228008786289837 0.046010745569286 -0.0348404832010759
"8" 493 -0.0217955782158171 0.0690278745689616 -0.000579248175346945 0.0377897878246217 0.00013430414635688 -0.0180366884029168 0.0591162624353482 -0.0293813895278 -0.00990302042099307 0.00167850296908702
"9" 673 -0.0519399219185393 -0.015748755125681 0.0463688656048828 0.0350519904663746 -0.0235954768725783 -0.0444765448027992 -0.0130156074332004 0.0351658394615173 0.010928956987624 -0.0189987249314162
"10" 737 0.0225360371455562 -0.000602501818713864 -0.00243904912246538 0.0672594196967592 -0.0202712121637649 0.0192361357396927 -0.000701236669802792 0.0177177045775717 -0.0372342040885258 0.00788986967241732
"11" 741 0.0509853882374039 -3.70312562867794e-05 0.0531414326413411 0.024194127170936 -0.0180631151974655 0.0435307052311249 -0.000454287193041306 0.019028842514046 -0.0214887982891428 -0.0419456734424728
"12" 826 NA NA NA NA NA -0.0386455377342999 0.00567342683445014 -0.0183307542114869 0.0100280370360135 -0.0367493650357372
"13" 943 0.11710293711377 -0.0196241391362635 -0.0313875329887229 -0.0355739668081883 0.0477028584772802 0.099819085919923 -0.0177257560615682 0.02097582555972 0.0247308489200585 0.032885751045088
"14" 976 -0.0290752761784038 -0.0165861166692199 0.0386025664800913 0.00521028070180412 -0.0257058761412915 -0.0249617920505337 -0.0139200900710807 -0.0316348239099073 0.0279803880097959 0.00249363744908145
"15" 1006 NA NA NA NA NA 0.022859638573697 0.0122778468157859 0.0332504067628878 -0.0315746603020991 -0.00547084442757407
"16" 1057 NA NA NA NA NA 0.0556035470797988 -0.0235649052145451 0.0165309647945451 -0.0352092749123235 0.0604410149241992
"17" 1084 -0.0487755493023351 0.000293856973772272 0.00120953880017113 0.00655407941766122 0.00762142457242735 -0.0416418291907774 0.000655243798133404 0.0108581094279636 -0.0259666310469676 0.00397993355302136
"18" 1106 -0.0268096458733501 0.0529464198163943 0.0741422742324689 0.089399834820058 0.00948287294964308 -0.0224509843194792 0.0454275816024424 -0.00421400634025016 0.00954974438474662 -0.0639069362976017
"19" 1124 0.0215502378956933 0.00691060623751073 0.00864303042965241 -0.00802165162444193 -0.0420633032719975 0.0184567502297644 0.00572158127540576 0.0218186707998563 0.0129352222067994 -0.0134903379585559
"20" 1151 0.0486647789551024 -0.0125280370048734 0.0160799576735805 0.0479061486202307 -0.0700773482493077 0.0414458324907777 -0.0110997934925029 0.0217242848684397 0.0159628629048689 -0.0158397553876507
"21" 1276 -0.0856818299336828 -0.00483079378307164 0.0760981201248577 0.0134160561111728 0.0690417301673014 -0.0731946690461494 -0.0034141976506242 0.00924053887804632 0.0364464954114459 -0.0580206151944933
"22" 1343 0.039529606587398 0.00298839019281986 -0.0958796689925566 0.0303622026973426 0.0217934804354209 0.0337749098372307 0.00222376782530149 0.0083609637349428 -0.0509158595117168 0.075246189884156
"23" 1870 0.0611675328525393 -0.0011274430746722 -0.0836288171454724 -0.065895850542252 0.0341100122313385 0.0522151184027752 -0.001469684356874 0.0142493771014412 -0.0647907536322202 0.0586747174142115
"24" 1895 NA NA NA NA NA -0.034242187288347 -0.0315238094376164 0.0201112248518623 0.0125900286410722 -0.0318708541278858
