"LEA_1.2.0_ALL_K3_log10p" "LEA_1.2.0_ALL_K3_z"
0.0440559809490052 0.0660777666666667
0.139475935608142 0.356602666666667
0.292299555096837 -0.679468
5.74133937517335 -5.17694333333333
0.0991325828671086 -0.2693319
0.253408350515315 -0.593743666666667
0.186955706607458 -0.457699333333333
0.875839347107173 -1.50569333333333
0.0365899843197712 0.101471766666667
0.390408436284393 0.840643333333333
0.242774331064878 -0.603521533333333
0.671585124310389 -1.29890866666667
1.50405254311875 -2.23487333333333
0.654979992555736 1.26701966666667
0.213061511974297 0.510309333333333
0.183629867372037 -0.460725
0.0735073258189455 0.0877676333333333
0.416045553770763 -0.914687666666667
0.132363030905541 -0.3410643
0.0840854378409435 0.1645402
0.035992877845693 0.0966942066666667
0.0214853281984889 -0.0175720666666667
0.15078969578586 0.3854053
0.248254510969394 0.587723666666667
0.147579990314454 0.3701
0.111426093394096 0.237420466666667
2.17118376841014 -2.89981333333333
1.72078134350203 2.46924
0.0764920989581872 0.2107696
0.211676282018527 -0.509206
0.586708061115046 1.306138
0.386822984665197 0.837614333333333
0.0388142322998703 -0.107613
0.12440709965458 0.322357
1.95356284952462 2.55691666666667
0.0638543574103941 0.1728384
0.0330328753193355 0.0362881333333333
0.139113032884839 0.360906333333333
0.115466877328837 0.0277996666666667
0.0191926019678189 0.0542418
0.193113515300703 -0.4893877
0.701671011926505 -1.28761
2.05846402097988 3.05994666666667
0.257287696147916 0.519528666666667
0.27814735832271 0.558944666666667
0.393638701764695 0.843038666666667
0.132780470581847 0.133244333333333
0.0682465977332702 -0.184425666666667
0.0272516267928861 -0.0723533133333333
0.211640694435615 0.515720666666667
0.0941131341293097 -0.064998
0.772924392720326 1.37949333333333
0.456941104007709 -0.962506333333333
0.2478616279434 0.599946
0.0873353694129464 0.235674466666667
0.188247425438888 0.476598666666667
0.183718256145809 0.461777666666667
0.209428919852933 -0.512500333333333
0.0582939900541546 -0.106755366666667
0.767308086914111 1.45037666666667
0.107267045483729 -0.237527166666667
0.59268672587742 1.14741533333333
2.16518079305568 -2.95010333333333
2.0538731683449 -3.00332666666667
0.0973081177366931 0.2395274
0.108399549108662 0.284096216666667
0.144270915412193 0.365989666666667
0.0618026129019024 0.0330569
0.111476240862972 -0.303109733333333
0.259896121835522 -0.608696333333333
1.32471823503376 2.15421
0.286204913550746 -0.67018
