"LEA_1.2.0_ALL_K3_log10p" "LEA_1.2.0_ALL_K3_z"
1.24809357969454 1.55367333333333
2.54054618281199 -2.63317333333333
0.277155992837732 -0.523186666666667
0.503353998780309 1.02721433333333
0.0763501475627714 0.3833849
5.49823809139719 -4.09806666666667
0.166836085658973 -0.265452466666667
0.164947528690111 0.460305666666667
0.0460335262426293 -0.0314086666666667
1.16390074151217 1.62743333333333
2.85775947045449 -2.37362
0.300092684306929 0.582508
0.172534542031666 0.0497636666666667
0.961107598841645 1.35578333333333
0.147251425116344 -0.414205666666667
0.0913279819785084 0.0945033333333333
0.64434100692947 -0.880922666666667
0.151335234020865 0.4456724
0.408802075762341 -0.518968733333333
0.0806374698778832 -0.0467383333333333
0.321707036679329 -0.569303333333333
0.326658261127456 -0.604306333333333
0.512401763370582 0.904718666666667
0.0553659168268087 -0.076242
1.33397630716327 1.88251
0.0482893669971002 -0.030758
0.335707987356384 -0.609876
0.282212285720643 -0.447842333333333
1.48357121203703 1.22882153333333
0.0665119743397396 0.0638326666666667
1.58766978092806 1.86224333333333
2.01239615897566 1.9774
0.10803575233228 -0.280404666666667
0.0634044363558919 -0.030509
0.380140437310601 -0.774134666666667
0.0140474614563267 -0.0190352333333333
0.0104984856637332 0.0470967
0.556348489111082 -0.765179666666667
0.210167404991899 0.245902
0.0914381215790037 0.217591
0.470838807677696 0.762801333333333
0.76737401723693 -0.936922
0.0181910152647359 -0.187285233333333
0.256247348818641 -0.35982
0.00430360184028922 -0.2315685
0.0554562491040081 0.140115666666667
0.0184670441275047 0.230443153333333
0.347812428850929 -0.712237
0.476454797356943 1.095282
1.55340089087292 -2.03789666666667
0.159853144709104 -0.386064933333333
0.037658058571568 0.0423754666666667
0.491165408014008 0.977735333333333
2.89484847414204 2.70291333333333
0.0508346634748371 0.0977395
0.176957421277531 0.241557333333333
0.68433279845614 1.05010866666667
0.724466324975645 1.19340466666667
0.239673002518716 -0.307706
1.25599541929822 1.52411333333333
2.14779797201039 1.92456333333333
0.0221003711582244 0.121096833333333
0.0442854923604847 0.084858
0.046431260428651 0.0918561333333333
0.0443182488862319 0.0249586666666666
0.124873119012394 -0.143249333333333
1.29904283691121 1.67355666666667
0.476432566987721 -0.937920333333333
0.777290117916288 1.069375
0.330682378117416 -0.505948
0.365663508242785 -0.762766666666667
1.80996595579807 1.70940166666667
2.63052371123485 2.72753333333333
0.190229478186376 0.566764666666667
2.04160776269169 -2.14094
2.88979754262513 -2.73181
0.092722667405675 0.0664963333333333
0.315445576268463 0.41521458
0.692852343351457 -0.805630666666667
0.794781864661454 0.869336666666667
0.922720282369441 0.853313333333333
0.693961891838069 0.652952666666667
0.635230018074799 1.02464
0.0479760477865658 0.0819386666666667
0.429326257130489 0.643697666666667
0.0680433745596216 -0.0450326666666667
0.854760215931422 -1.47318333333333
0.12585157238825 -0.0309873333333333
2.83958967289641 2.55187
0.718494154933084 -0.717614333333333
2.15739503676008 2.19614333333333
0.0763220220809416 0.0849103333333333
0.00625142804182734 0.144250966666667
0.0559306352687321 0.124176333333333
0.771176162702809 -1.34755
0.267267902718579 -0.4064059
0.885083808508819 -1.23846666666667
0.360997114370544 0.569547
0.171943375504662 -0.370513666666667
0.134022120146286 0.450425666666667
0.0967815688578762 0.103177
0.317328967444208 -0.465711666666667
1.27667881171187 -1.12060243333333
0.126865263584214 0.508097133333333
0.0698838587967156 0.153312933333333
0.188961667467788 0.26579
0.0908485068209588 0.215507333333333
1.89671645518603 -1.95104666666667
0.785371477961119 -0.805905666666667
0.00205415197014586 -0.17251597
0.165143134455863 0.414985
0.196632144169256 0.418573
0.188505106088401 -0.348973333333333
0.0281903931141606 0.0257524
0.388708823200147 -0.597367
0.357222427246458 -0.717052666666667
0.415127981653177 0.827153
0.133609811226921 -0.19361736
0.393738104921264 -0.422704666666667
0.896840198235778 1.35754
0.241327152108282 -0.673262
0.894372991066268 -1.35890366666667
2.37918287614568 2.12737
1.36452044550516 -1.77100666666667
1.25547807142481 1.61294
0.376070437605544 0.544385
1.0772772891066 -1.50110333333333
0.000506339719273513 -0.0780245433333333
0.445718710539708 0.794440666666667
0.631374097633161 0.862504333333333
1.98450176273436 -1.64846533333333
0.0413262147992661 0.103640433333333
0.0752010243627165 -0.017784
0.0197593880943222 -0.2454474
0.344726042782002 0.704258
0.0554360720113612 0.4040746
2.59149872108598 -2.55554333333333
0.260143039686521 -0.354891666666667
0.328668236635273 -0.874576333333333
