"position_index" "position" "RDAvegan_v2.5.2_ALL_loading_RDA1_envi" "RDAvegan_v2.5.2_ALL_loading_PCA1_envi" "RDAvegan_v2.5.2_ALL_loading_PCA2_envi" "RDAvegan_v2.5.2_ALL_loading_PCA3_envi" "RDAvegan_v2.5.2_PRUNED_loading_RDA1_envi" "RDAvegan_v2.5.2_PRUNED_loading_PCA1_envi" "RDAvegan_v2.5.2_PRUNED_loading_PCA2_envi" "RDAvegan_v2.5.2_PRUNED_loading_PCA3_envi"
1 32 0.017219234385244 -0.00474905781024356 0.0364342910882495 0.0126127539927393 0.02068077952966 0.0199478971691056 0.0302007718230992 -0.00567138433636323
2 98 0.0370967465054382 0.00587898336131284 0.022477646416653 0.00343253570473159 NA NA NA NA
3 153 0.0112668842114841 0.0358623040941316 0.00202939767521399 -0.0205382805657531 0.0135318413787079 -0.023997082326176 0.0986101842523653 0.012521860103489
4 187 0.0229958204459233 -0.0234198655465921 -0.0086727607150045 0.000811037728265174 0.0276186200911079 -0.0545608426483242 0.0184371288065976 0.0277528641799136
5 226 -0.0261704727033448 0.0390656943135986 -0.0197827182484486 -0.0300916947334553 NA NA NA NA
6 226 -0.0682489221718516 0.0313024656103057 0.00686750202098498 0.0147968412213052 NA NA NA NA
7 292 0.0181732022320317 -0.0185653781123671 0.0205023166618027 -0.0273858834885977 0.0218265214526989 -0.0194585275140217 0.0155918552429752 0.0251452416292837
8 345 0.00820804777200977 0.0165294680991266 -0.0352932644113406 0.0348881588186025 0.00985809371915629 0.00500681786888701 0.00896276514205188 0.0211139161446701
9 366 0.0141536529255346 -0.0564985575608354 -0.00724082086318979 -0.047178647510073 0.0169989309131624 -0.0031102802527067 0.0422246499556612 0.0256591394109537
10 691 -0.000446144011187525 -0.0260804956703422 0.0143674068418588 -0.000867080795769279 -0.000535831369004086 -0.000608744743687062 -0.015371593239299 -0.0816628044061226
11 785 0.0844565228545942 -0.00741795479282866 0.0432721553093896 0.0179075000822308 0.101434633498825 0.0421499520702466 -0.154479644535008 -0.150244116007387
12 823 0.0361386238535024 0.00897033171807859 -0.028191683126405 -0.0339491851864052 0.0434034926117313 0.104002888013721 -0.0218279017963901 0.0202058244124948
13 893 -0.0656007926418347 0.0484705670808704 0.00846609824043965 -0.0289568674094038 -0.0787883769535857 -0.119304944156164 0.116056009899804 -0.10424674823584
14 1099 0.00832155877194759 0.0429690778635821 0.0270012213090009 -0.00197323337020825 NA NA NA NA
15 1171 -0.0550609055803987 -0.0285743122799863 0.0218403229084713 -0.0081132160580856 -0.066129679376888 -0.0239964636851263 -0.030965412469217 0.0138517727339095
16 1242 0.0412602315477249 0.0122920858169636 -0.0104478615667045 0.0459700533077856 NA NA NA NA
17 1254 -0.0152570055777355 0.0040047440065199 -0.0366834022890285 0.0329605861596979 -0.0183240881433344 0.026268991947875 0.122263403513884 -0.0128342222604964
18 1327 -0.0607242273844686 -0.0136262016861224 0.0309758958674462 0.00779861565209558 -0.0729314864151763 -0.0642834968840841 -0.0331413773280237 -0.0165282492662447
19 1353 0.00078071877496172 0.0204491126524479 -0.00238500327726406 0.00271220061556539 0.000937664968047943 -0.0775270031837871 0.00167308248377556 -0.00311215564521069
20 1353 -0.00597080488864021 0.0250762401328879 0.0316716226738688 -0.0079146922951796 -0.00717110277692737 -0.0107776217301829 -0.122379934251587 -0.0633002675840059
21 1385 0.0441395589535084 0.0311475561028556 -0.0149442018488432 0.0155855084037235 0.0530128382500102 0.0036043648814886 0.00770722670945628 -0.0787756921589799
22 1468 0.0466024309230995 -0.0155487632854008 -0.00663563585302776 0.00157440478743775 0.0559708160017121 -0.0228350117005051 -0.00268248788779003 0.0296201385783439
23 1524 -0.0185991171900324 0.0341188927409622 0.0245620640532475 -0.00916848002839281 NA NA NA NA
24 1619 -0.0196614498612581 0.00954039210224211 -0.011414417101823 -0.00714149344997471 NA NA NA NA
25 1708 -0.0268384556665293 -0.00082203334136066 0.00822936043113229 -0.0350103724500537 -0.0322337318918022 -0.0260746006983227 -0.0144615789687472 -0.0300388779855317
26 1725 0.00796352684757223 -0.0282706837409974 0.011228113519826 -0.0213433174362457 NA NA NA NA
27 1842 0.0488405748601481 0.0100742943932605 -0.000376873328900993 0.0214345666126407 0.0586588891344766 -0.0353270885676875 -0.0543608988305128 0.0480464506328601
28 1845 0.0488405748601481 0.0100742943932627 -0.000376873328888443 0.0214345666126398 NA NA NA NA
29 1857 -0.0480823809508897 -0.0293118059632214 -0.0008557611879464 -0.0117177344835635 -0.0577482771567721 0.0833878838275484 -0.105664443317724 -0.0444918404039881
30 2031 -0.00963423866025326 0.0227469404208689 -0.00937447855652502 0.00610709615432827 -0.0115709886520605 -0.0704451493605636 -0.0202398803443322 0.033268004311962
31 2044 0.0245797926210462 -0.0131347898214908 -0.00141220825308398 -0.0106886640093975 NA NA NA NA
32 2063 0.0292873498509474 0.0336006936082414 0.0216380358593108 0.0288679414751507 0.0351749219346543 0.10028008715582 -0.0300990710929624 -0.0286068016071014
33 2171 -0.0387409928078796 -0.0320343305793241 -0.00912224814662665 -0.00770976228105481 -0.046529010122918 -0.0118576358206539 -0.0286961362560425 0.0181396033370417
34 2283 0.0223511555400696 -0.028890663173702 -0.00466924726714984 -0.0140658116921132 0.026844359604829 -0.0158935068843514 0.0398617730788401 0.0697074078651573
35 2344 0.00606992655029544 -0.0210875641051866 -0.0172396147379728 -0.0110340933378534 0.00729015065010471 -0.0330828371880486 0.0193161592293541 0.0217203762873824
36 2528 0.0298117524040436 -0.0281034889938863 0.00030169864056463 0.0217492624344655 NA NA NA NA
37 2567 -0.078857621443518 0.0208914084907306 0.00597409299444011 -0.00629339559126901 NA NA NA NA
38 2610 -0.0249027623849376 -0.0222316030408142 0.0129390113437195 0.00318904936207584 NA NA NA NA
39 2999 -0.00370159126515844 -0.03077993783447 0.0535712629085008 0.0139256782673338 -0.00444571408640904 0.0657495094323338 -0.0928434725987274 -0.0246399045416633
40 3040 0.0320282831277713 -0.0130870254959734 0.0164257700454483 -0.000862731408142208 NA NA NA NA
41 3103 0.00926576876885301 0.00229972688747347 -0.0323100424039997 0.0110196900025308 0.0111284460617873 0.0310638713712988 -0.0185990695964535 -0.0253105100862204
42 3162 0.028274060651254 -0.00321715073673113 -0.00816601826405511 0.0176725226327534 0.0339579334164772 0.069981081623168 -0.0691722449687818 -0.0179584964082442
43 3176 0.0357132612290501 0.0032590651738482 -0.0024392739631938 0.0172151999053247 NA NA NA NA
44 3178 -0.0194856808269457 0.0473158824959758 -0.0221815233770315 -0.0365139543927889 NA NA NA NA
45 3218 -0.0394229958795568 -0.00579160459735203 0.0220941709003897 0.0133030591711272 NA NA NA NA
46 3239 -0.0378020384458537 -0.018981716374682 -0.00996854417527511 0.0605563810121365 -0.0454012998127481 0.0110212450155762 0.00829292954780818 0.0791271499902609
47 3276 -0.00158532844973788 0.0190331070249359 -0.0157962589402858 -0.0170469867613206 -0.00190402357140937 -0.0591938301802547 0.120758872061176 -0.0216312129316994
48 3315 0.00249165059584336 -0.0171841605998368 0.0471545054261841 -0.00650784156277813 NA NA NA NA
49 3353 0.0139355929372554 -0.00299233040392956 0.0152508637634059 -0.0240145774920066 0.0167370348008877 -0.00863363721326232 0.025490360394079 -0.0446718143499436
50 3364 -0.0223045940900695 -0.0189002125005301 -0.0329500620367734 0.0192954916921591 -0.0267884380080559 -0.0870364328124684 0.0816745698291208 0.0882854164297062
51 3460 0.0540220441429363 0.0138754201701011 0.0146051949040598 -0.0256494339275937 NA NA NA NA
