"position" "RDAvegan_v2.5.2_PRUNED_loading_RDA1" "RDAvegan_v2.5.2_PRUNED_loading_RDA2" "RDAvegan_v2.5.2_PRUNED_loading_PCA1" "RDAvegan_v2.5.2_PRUNED_loading_PCA2" "RDAvegan_v2.5.2_PRUNED_loading_PCA3" "RDAvegan_v2.5.2_ALL_loading_RDA1" "RDAvegan_v2.5.2_ALL_loading_RDA2" "RDAvegan_v2.5.2_ALL_loading_PCA1" "RDAvegan_v2.5.2_ALL_loading_PCA2" "RDAvegan_v2.5.2_ALL_loading_PCA3"
"1" 8 NA NA NA NA NA 0.0238508469387275 -0.00379198190783635 -0.0261359642667718 0.00962121874483665 -0.0209296013054122
"2" 15 NA NA NA NA NA -0.0119522542265321 -0.0472583398528748 -0.0147270712999103 -0.00570876879941227 0.00458424136642953
"3" 145 NA NA NA NA NA 0.0727093707386198 -0.0286304179359302 -0.00913787329440998 -0.00563757782269906 0.0396526851219888
"4" 180 0.0248536830625432 -0.0031495180646694 -0.0533020595922364 0.0408616540536259 0.0342236103077892 0.0209606917924937 -0.00213175598377808 -0.0263544838413406 0.010068335309555 -0.0191470339464342
"5" 187 0.0779032120847663 0.00492243062424237 0.0454523699150688 -0.0345328810463215 -0.0387240677161645 0.0653934915723431 0.00575628551011661 -0.00390341006505884 -0.0157912764225163 -0.00699682535954043
"6" 200 0.121765941648227 0.0301062978661355 0.0290930015149975 0.122748824782063 -0.0715963578159813 0.101747287090209 0.0278400779810296 -0.0217652937822965 0.0407625541035714 -0.0206368407029173
"7" 203 -0.0638015197039832 -0.0027472968027449 -0.0267708877704783 -0.00104000515451346 0.0347345963304721 -0.0535829203270058 -0.00363472670998746 -0.012878395026042 0.0386600080456926 0.0154371118268127
"8" 278 NA NA NA NA NA -0.0549546501348445 0.0177103595800419 -0.00807738624171675 0.0384716206155632 0.0155414333159895
"9" 322 0.0497764484094089 0.0377719502528441 0.0415072321523542 0.0549536229876388 -0.0971615476004449 0.0410642269820737 0.0327898077940332 0.00142045916048777 -0.012122643087276 -0.0322373278455214
"10" 566 NA NA NA NA NA 0.0365842596807686 0.0601492496568634 -0.0219280326081599 0.0428202757492887 -0.0114730687831574
"11" 573 NA NA NA NA NA 0.0339769224968277 -0.0181206033294853 0.0245910465914073 0.00725715205871208 0.0223559570097252
"12" 810 NA NA NA NA NA -0.0444528777538375 -0.0071793863596078 -0.0412615475446289 -0.0128132192817468 0.0221948831602851
"13" 819 NA NA NA NA NA 0.0163581647421105 0.00165495399391488 0.0335246688743425 -0.00238698646546917 -0.0455549242879926
"14" 924 -0.0756685464579441 0.0335629810592981 -0.0216807731056184 -0.0282601825980398 -0.0203615414796477 -0.0643139757102542 0.0266460366594555 0.0237450937895009 -0.00381677060910237 -0.0412415212149558
"15" 996 0.0102526888550357 -0.0194245526702179 -0.0332404429263648 -0.0225532784033397 -0.0404108609534305 0.00902315871647062 -0.0161179206380832 0.0314094510817335 0.0475123494511038 0.0192318607065226
"16" 1000 NA NA NA NA NA -0.0802965209552768 0.0242761680716751 0.0226286591687971 -0.0137158830828362 -0.021388003073933
"17" 1049 NA NA NA NA NA -0.0834128539328717 0.0280583495200901 0.0197615242818559 -0.0144553236366579 -0.020775518971522
"18" 1082 -0.0662629441394798 0.00693971805728369 -0.0807343051586039 -0.0343550473206326 0.0353311472081244 -0.0558534917638948 0.00445833872725888 -0.00205779090814664 -0.0329247590589827 -0.0203977999078897
"19" 1303 -0.106266906865093 0.00500218684101805 -0.0621436784093836 -0.0663273338083041 -0.0143280614343996 -0.0894458629228103 0.00199861928071609 -0.00272696861362729 -0.0156315394007268 -0.0227896003594463
"20" 1334 NA NA NA NA NA 0.0679453712546804 0.0100993190293007 -0.00446502676541753 0.0230611231058818 -0.0163205166557617
"21" 1394 NA NA NA NA NA 0.0393509517593679 -0.009383827760577 -0.0384164235484933 0.0199261704973201 0.0151121638455437
"22" 1478 NA NA NA NA NA -0.0430336927779533 0.00695408995881273 0.0365132997372233 -0.0170375166096671 -0.0177888971723577
"23" 1503 -0.0448573104906777 0.0109744483131909 -0.00227361030588896 -0.0143682883983336 -0.056163556270164 -0.0379408827689914 0.00829500289961648 0.0299577638317931 -0.0196669390117601 -0.0188486347174393
"24" 1520 NA NA NA NA NA 0.0379408827689916 -0.00829500289961658 -0.0299577638317923 0.0196669390117585 0.0188486347174368
"25" 1727 -0.0293732211496103 -0.0164866265058632 -0.0205715849973464 -0.015499600142689 0.00470719690964003 -0.0243526216359611 -0.014470836286038 0.0195689968929228 0.0128328205885872 -0.0165801456939446
"26" 1974 -0.0164373819129563 -0.0346164534233809 -0.0480999753478113 -0.0576787111761608 0.0386489761793938 -0.0131005407250331 -0.0294445178098872 0.000556326988750132 0.00483285415914477 -0.0312137890773346
"27" 1999 NA NA NA NA NA -0.00329182041838656 5.55248001186666e-06 0.0457596383867792 0.0149791771772579 -0.012396993894154
"28" 2025 -0.0401476409341166 -0.0163292070086096 0.0186676954061669 -0.00838860360096672 0.053853189641218 -0.0334142894763414 -0.0145622445148341 -0.0467116264897646 -0.0366619480556488 0.0456644993048899
"29" 2104 NA NA NA NA NA 0.00663249235718051 -0.0045774249306547 -0.0307271246610734 -0.00651583032396422 0.0156027552521685
"30" 2379 -0.0022948104978953 -0.0213794840481123 -0.0238531996276537 0.0446277858675846 0.0837158766046938 -0.00148532585127691 -0.0180220717902364 0.026129190314636 0.027735716294867 0.00980206784553745
"31" 2400 0.00457705843312413 0.00121647519983864 0.0495367867008165 -0.0141085978962849 0.0816102866306289 0.00382281620592807 0.0011177827713766 3.08664492355049e-05 -0.0203470511923574 0.0714757235373115
"32" 2404 NA NA NA NA NA -0.00641095681703697 -0.0108299265331779 -0.0124632084774444 0.0138845605709057 -0.0527316529311164
"33" 2404 NA NA NA NA NA -0.00641095681703804 -0.0108299265331776 -0.0124632084774432 0.0138845605709054 -0.0527316529311161
"34" 2405 NA NA NA NA NA 0.0827036455279663 0.0232225409235428 -0.0310057862823094 0.00977599184435824 0.0308827941602349
"35" 2474 NA NA NA NA NA -0.0918520691506737 -0.0167419531974096 -0.00804060445075406 -0.002133278118205 0.0237351278251869
"36" 2528 NA NA NA NA NA 0.0676818022063914 0.00576122773155919 -0.0707972376557982 -0.0107907021666381 -0.0164630888252382
"37" 2536 NA NA NA NA NA 0.0460919980261012 0.00956683842174628 -0.0355195978454939 0.0163820282265498 0.010070909552474
"38" 2563 NA NA NA NA NA -0.03573498128959 -0.0137661694322787 0.0512816219949816 0.0191635847004886 0.00489410754300424
"39" 2682 NA NA NA NA NA 0.0278400187199242 0.00118987348131803 -0.0203134932549691 0.0054680649319603 0.0426047138617552
"40" 2708 NA NA NA NA NA -0.00454173708213966 0.00596339286307945 -0.0638524790273278 0.00851897592924699 -0.0124002509130527
"41" 2762 NA NA NA NA NA -0.028077956072684 -0.00222234191288387 0.00900653001144717 -0.00416005505740852 0.0450719019508729
"42" 2811 -0.0365359404306724 -0.0287712808038609 -0.00244469336102595 -0.071288409665885 0.138758910140309 -0.0301194290384328 -0.0249476877959067 0.0524379785693877 0.0127159293924637 0.0359105541285765
"43" 2858 NA NA NA NA NA 0.009195615794017 0.0249852657928342 0.0274536359432432 -0.0160793450661956 0.0582469668376102
"44" 2870 0.0346276712042569 -0.0396721282807063 -0.10590657653349 -0.0937789739419946 0.0539966653167513 0.0299364723733681 -0.0326345007444077 0.0425003871752395 0.0190403397179878 -0.0223135211593045
"45" 2921 -0.00405071860070054 0.00662375059271343 0.0102293030261366 0.0567617732773375 -0.121443329035461 -0.00354312598600109 0.00548467599987193 -0.000160365195240043 0.0401388417457861 -0.0292489434852482
"46" 3003 0.0409363640710339 0.0213159960866946 -0.00410816782053934 0.0601182612895768 0.0479579204350304 0.0339738319501359 0.0187711769494822 -0.0190410007501055 -0.0144077543145675 0.0401089658959057
"47" 3045 NA NA NA NA NA 0.0529933797942368 -0.0442622326935347 0.00950716303036718 0.0113615712722807 0.0318952250023618
"48" 3152 NA NA NA NA NA -0.0255275238547716 0.0122207049646698 -0.0163315230065262 0.0392441062336256 0.0231066914122974
"49" 3181 NA NA NA NA NA -0.0138900188959515 -0.0147225704135516 0.00422649979499793 -0.0318446962620502 0.0168067339209802
"50" 3210 NA NA NA NA NA -6.10438047916604e-05 0.0255161871944137 -0.022812140860589 -0.0290933071035869 -0.0605561586152367
"51" 3260 0.0382747783624778 0.0261801317302826 0.01789443965773 -0.00794371994976369 0.0287921207557808 0.0316351368181915 0.0228053370578479 0.0300393836514207 -0.0299419494670815 0.00500586935827296
"52" 3318 -0.0691019430557005 0.0136001343608321 0.0271641856959835 -0.0936207534947477 -0.175701998160171 -0.0583786477785851 0.00999900493134075 0.00827123778287557 -0.0388558638130266 -0.0586479827142083
"53" 3341 -0.138237842923846 0.0216817734310533 -0.0279860218220438 -0.101010149770538 -0.0769380232675526 -0.116671239774797 0.0153577295156881 0.0469183937531749 -0.0239929970129927 -0.0458049946836708
"54" 3404 NA NA NA NA NA 0.0389191047935081 0.00270455870768776 -0.04184380183628 0.0107826139766742 0.00587127409299698
"55" 3511 0.0032306920945016 -0.0442601523206074 0.0032928363235706 0.0109890678423225 0.00972940207566821 0.00363531072985111 -0.0371438301336558 -0.00256986745287582 0.00564472181539734 0.0125848649940654
"56" 3542 -0.0108461621845623 -0.0223707976851133 0.00730174324945015 -0.0175104592405352 -0.0237109449200272 -0.00865413326711163 -0.0190330894684795 -0.0351500325151462 0.0223289627333628 0.0179895215874546
"57" 3609 -0.0392474237255869 -0.00193015472490646 0.0337502859311384 0.0738585214421757 0.0395658102963839 -0.0329564778609333 -0.00243780650714297 -0.0362026321874698 0.00708156922739851 0.0579681824624618
"58" 3709 -0.0113344783993521 -0.0318744832585222 0.0644585809682805 -0.0260410446723733 0.0324484974817417 -0.00886731021601771 -0.0270332823306522 -0.0125469763460706 0.018945412243523 0.0315283534592366
"59" 3944 -0.00313598388621887 0.0274353155240399 -0.129686671255407 -0.0509329231140048 0.0101293380640032 -0.0032062797431821 0.0230006195835671 0.00934948183309965 0.00974793266512962 -0.0728106194612918
"60" 4153 -0.0579927961610799 0.0356151356740739 -0.0900255934339755 -0.0977811494649479 -0.127038556158157 -0.0494960259334259 0.0287384265197522 0.00453434075064402 -0.0259623007986365 -0.0529505060108786
"61" 4200 -0.00425450770542929 0.023178622315243 0.0556382160248561 0.0281496594565125 -0.0578305420149762 -0.00405825831331907 0.0193986529763546 -0.0125663233948216 -0.00042816941667061 0.0171639272617323
"62" 4204 0.04342658067294 0.0411114510092888 -0.0438409468015559 -0.01194060116691 -0.0947180876302632 0.0356563379909215 0.0354655629488475 0.00999056964909469 -0.018793590590306 -0.0619856960786029
"63" 4237 NA NA NA NA NA -0.00925023278550905 -0.0136435836237889 -0.0330040408011772 -0.00131987543615459 0.0153845207385583
