position baypass_2.1_ALL_BF_env baypass_2.1_ALL_XTX baypass_2.1_PRUNED_BF_env baypass_2.1_PRUNED_XTX baypass_2.1_PRUNED_eBPis_env baypass_2.1_ALL_eBPis_env
106 -0.647732997 42.14886074 -0.898140946 41.31849726 0.55213759 0.48074993
196 -1.172749509 38.16306471 -1.031597982 36.79451756 0.07235186 0.12722631
298 -1.690509262 37.51408924 -1.578906261 38.00916402 0.15751349 0.20745814
418 -0.64204385 38.77589686 -0.852133798 38.12199980 0.84388507 0.63750315
426 -0.63741736 36.23823287 -1.155291612 36.33589165 0.35069028 0.35143206
474 -1.624835146 35.22450741 -1.645680774 34.87534236 0.14572108 0.15417919
722 -0.15755975 44.85445100 0.04107152 42.69041515 1.32422634 1.21954361
737 -1.254789761 35.28042273 -1.244810421 35.47325336 0.31676177 0.27022732
739 -0.345787759 43.72944835 -0.130833945 42.79507819 1.39304474 1.14899308
744 -0.346374259 43.93345363 -0.514351213 42.62289351 1.39265195 1.18944795
802 -0.029693492 43.33387311 -0.511927762 42.08412630 1.39041269 0.97698444
859 -0.437031725 43.45962441 -0.507543859 42.32557332 1.38778863 1.12487628
869 -1.430284934 33.61153913 -1.37792574 33.39540391 0.03933245 0.03092982
1070 -0.52167518 36.88297464 -0.662257614 33.92656334 0.80600596 0.66147869
1124 -1.243001606 35.92720320 -1.117516473 34.83280193 0.56598386 0.38081437
1149 -0.75045054 35.46371983 -0.276773226 37.18077668 0.75916237 0.63977438
1162 -1.234065692 43.02095384 -1.215254322 43.77999487 0.11217313 0.02170971
1328 -1.665162685 38.36920199 -1.69059236 37.47131697 0.10539548 0.01709370
1392 -0.763465399 38.44867152 -0.726560863 36.14984203 0.44421673 0.42862488
1435 -1.160988983 37.77654721 -1.137807251 36.46655290 0.51387829 0.51519135
1472 -1.83002991 38.72200041 -1.777282625 37.96233395 0.04131587 0.14743352
1473 -1.347527986 41.41635873 -1.251739743 41.92314374 0.35257406 0.34278193
1556 -1.214136489 36.97824407 -1.160575198 35.99744529 0.35790972 0.32047056
1657 -1.220237742 36.16384420 -1.232168059 34.69974645 0.00359271 0.02942270
1709 -1.536611166 38.03221670 -1.617762636 37.40318021 0.36357904 0.31222155
1999 -1.103503512 35.83382781 -1.113314744 33.80256279 0.44196964 0.45193916
2029 -1.447435261 39.45986061 -1.448280007 39.34616281 0.04951617 0.07595429
2097 -1.16627085 33.66995376 -1.175115545 33.94294490 0.48503963 0.48504895
2155 -1.511263091 37.95890451 -1.45514574 37.45685714 0.11098891 0.10347463
2346 -0.779801198 39.71505334 -0.890690133 37.42373107 0.61302280 0.59701172
2368 -1.605465204 37.88331881 -1.516210168 38.92529893 0.01445124 0.05867800
2374 -0.935474274 35.74500864 -0.692761154 34.96370627 0.68438971 0.57559726
2528 -1.857287013 36.49359611 -1.708566771 37.15648467 0.13215949 0.04771834
2556 -1.439099029 34.46183968 -1.437479582 35.49362612 0.40902921 0.29357437
2601 -1.158715048 38.03456169 -1.085492198 38.30041277 0.67429219 0.43646936
2648 -0.879214878 42.05529022 -0.78760725 41.46347860 0.53977123 0.50612878
2767 -1.545870072 38.68969967 -1.604772325 38.93907198 0.26951579 0.40143818
2839 -1.604272268 41.24435251 -1.632805183 38.99809258 0.03517302 0.03979815
2911 -1.058580285 37.54290226 -1.074143954 36.96224973 0.14974547 0.17585025
2941 -1.748777355 38.35278710 -1.672944337 39.30511282 0.04864030 0.05016816
3042 -1.242284666 35.35877119 -1.25849594 35.27367787 0.12141036 0.11099707
3047 -1.25661535 35.42432007 -1.237353537 34.68787699 0.14182925 0.13994755
3102 -0.959644681 37.62173068 -1.05125949 35.47076275 0.44357786 0.48201482
3125 -1.281116237 39.47017568 -1.280307315 38.98522542 0.14306933 0.17978583
3174 -1.007395275 45.34206936 -0.917163743 43.66016155 0.46533085 0.37238234
3268 -1.281173959 36.45737577 -1.213433698 36.24910788 0.19135130 0.16247975
3394 -0.994138329 36.06730899 -1.145335073 35.28628550 0.10359426 0.22602499
3496 -1.374337524 37.86394456 -1.225130691 36.72804528 0.37105262 0.44674682
3505 -1.070173195 36.78756376 -1.111955911 37.61365443 0.90183435 0.77742418
3720 -1.236015196 34.39870353 -1.128625575 35.08824678 0.12008331 0.10665527
3895 -1.686779234 39.44015103 -1.675437411 37.85305475 0.11430865 0.10507156
4013 -1.726655177 37.74505617 -1.756412908 37.18622164 0.11264968 0.04941792
4109 -1.369594174 39.28832253 -1.525754998 38.77320644 0.43283641 0.33332784
4117 -1.191903259 39.35497216 -1.221995279 36.69718629 0.79762841 0.37718497
4161 -1.480667082 39.78985434 -0.91408651 38.10563672 0.34862541 0.34264113
4428 -1.488583552 46.89220932 -1.51850331 46.32865556 0.05092943 0.11899260
4477 -1.642130835 35.83121209 -1.684861116 36.16263677 0.03843331 0.13527717
4549 -1.625021966 37.75509071 -1.511416481 38.42719839 0.17314432 0.22461119
4636 -1.746687917 38.46114466 -1.738423839 37.79583538 0.08685105 0.09025039
4648 -0.92949746 37.95970710 -0.773709954 37.38971555 0.21634960 0.30613057
4667 -1.791267939 38.80358422 -1.72576873 38.51041818 0.05760043 0.06726077
4680 -1.877640981 37.79651868 -1.773469803 37.07662712 0.07903322 0.01246877
4718 -0.581011098 37.40873156 -0.835699682 37.12643335 0.73625710 0.66731987
4799 -1.784616101 36.72699831 -1.7721585 36.39715400 0.01049115 0.07383584
4834 -1.238725309 43.76395075 -1.206226512 42.03709579 0.20800397 0.15209815
4886 -1.184089096 39.95205326 -1.111363154 38.45947743 0.20375207 0.12268467
4945 -1.547830757 41.30467592 -1.555761762 42.18241478 0.14415862 0.16717433
4946 -0.307146842 40.47355329 -0.636989913 40.08243112 1.23725315 1.28029255
5115 -0.437031498 38.52088764 -0.690466976 37.02340548 1.23905494 1.31304828
5355 -1.620325282 35.58728212 -1.647387655 35.27374946 0.04571392 0.03301589
5369 -1.09661484 36.45367677 -1.286801774 36.37009411 0.54667300 0.47570688
5377 -1.478436643 34.28447512 -1.486167075 34.89835387 0.09364976 0.01900428
5450 -0.938013775 39.35524257 -0.909043009 37.79846150 0.55567373 0.45616266
5487 -1.287053644 38.68551299 -1.188922654 38.11236227 0.14929262 0.19164994
5527 -1.625657531 39.61166656 -1.626147013 39.66237103 0.32568207 0.18289455
5724 -1.167428128 39.11646959 -1.080091904 38.73786051 0.08709953 0.21225251
5792 -1.57257004 40.82267652 -1.574710855 39.97146929 0.21808807 0.18969815
5834 -1.239444179 38.39772550 -1.136277639 37.51145863 0.19239869 0.19490471
5884 -1.719115832 38.42375509 -1.854882429 39.21429605 0.06556574 0.04118791
5892 -0.820605999 39.21083734 -1.103795935 39.42284360 0.13562845 0.21409071
5942 -1.371009516 35.52891559 -1.342580335 34.74610720 0.10710691 0.02178162
6152 -0.883517372 42.31240100 -1.028974554 39.44183039 0.56608459 0.49735208
6181 -1.209947817 34.89549989 -1.151877766 33.81764599 0.22766162 0.14724715
6227 -0.823606323 37.47703838 -0.833212795 34.95916887 1.01963039 0.92960730
6270 -1.582861417 40.71092804 -1.561532215 40.05403316 0.18633339 0.24000129
6329 -1.669571982 37.31212517 -1.641287254 36.92736979 0.21381278 0.24823616
6416 -0.634851841 38.22095007 -1.002659556 36.68699553 0.48784891 0.39068588
6815 -1.646173222 36.95477457 -1.554642442 37.96561307 0.28397207 0.27240032
6851 -1.227356664 38.43149575 -1.258802344 38.77570509 0.16111092 0.16340912
7101 -1.534457482 38.95656650 -1.405394964 37.51913893 0.28163567 0.17644157
7163 -1.121827159 42.86933253 -1.080981214 41.73163947 0.21489247 0.13901161
7221 -0.63061013 41.20247284 -0.808643845 39.52836457 1.14732116 0.96752521
7224 -1.133317349 36.41460558 -0.916016384 34.42371714 0.23276795 0.20159687
7329 -1.639690036 39.79112760 -1.596480564 39.70930809 0.29888146 0.24971600
7350 -1.657707039 36.56283254 -1.561370384 37.26413753 0.08899775 0.07589841
7381 -0.874081617 38.78659854 -1.118657105 37.69259712 0.61598843 0.48147468
7429 -1.343760332 37.01266974 -1.262638707 37.37115048 0.06512547 0.12808525
7458 -1.683750808 37.36929190 -1.672206787 37.82158884 0.14292830 0.09094081
7680 -1.284411144 36.88132803 -1.263519188 35.99569691 0.02894142 0.02167094
7716 -1.290214484 35.18317024 -1.257579102 34.31257984 0.02970445 0.00921961
7770 -1.559567784 37.81537911 -1.497359989 37.32706880 0.01965011 0.04616711
7774 -1.035920206 37.26935174 -1.128015496 34.74008926 0.54469684 0.60563558
7801 -1.592364739 40.75785249 -1.680089766 38.50437687 0.23121063 0.17163564
7826 -1.454274873 34.47032277 -1.416675674 35.36558130 0.02325828 0.04498194
7835 -1.376983921 39.94650535 -1.346986876 38.72430134 0.47042245 0.35301869
8091 -1.565256854 40.15070962 -1.509624126 38.86857344 0.08651364 0.14104913
8131 -1.580485438 35.87471342 -1.486769742 35.78166199 0.23575392 0.24233772
8506 -1.245419465 40.79728513 -1.323473919 39.85573838 0.32573302 0.25129815
