sk-allel_v1.1.10_tajD sk-allel_v1.1.10_pi sk-allel_v1.1.10_thetaW sk-allel_v1.1.10_H12 sk-allel_v1.1.10_H2/H1 sk-allel_v1.1.10_ihs sk-allel_v1.1.10_nsl
0.2674180033417151 0.0033256002698196256 0.00292960977842039 0.5115215400741364 0.2970482323420719 NA -0.029201459917303094
0.2674180033417151 0.0031796292656099856 0.0028010200362378157 0.5115215400741364 0.2970482323420719 NA -0.14371548392640032
0.1416412047129414 0.0031394188834530773 0.0029336636664901604 0.24785794032955688 0.677950594693504 NA -2.4655658905244953
0.1416412047129414 0.003133637264883182 0.002928260970971762 0.24785794032955688 0.677950594693504 NA -2.4655658905244953
0.1416412047129414 0.0028694182712168093 0.002681358696859472 0.24785794032955688 0.677950594693504 NA 1.036323977411111
0.1416412047129414 0.0028125041898042443 0.0026281747227068874 0.24785794032955688 0.677950594693504 NA -1.2370725691570585
0.5865485397539419 0.003427816915540025 0.0026672226097923957 0.21181993245007047 0.6631436889085967 NA -0.4534414040060134
0.6440620029305483 0.003875509447223333 0.0029985973635251284 0.16778998879522572 0.6279538748214454 NA -0.39817392512362915
0.6440620029305483 0.0035586727744053117 0.0027534513705355147 0.16778998879522572 0.6279538748214454 NA -1.7230668873161343
0.5321418743252715 0.0033383218359477394 0.00269407947685135 0.15690951040357268 0.6536660113334104 NA 0.6182898587228338
0.5321418743252715 0.0032912011151363164 0.002656052296396336 0.15690951040357268 0.6536660113334104 NA -0.5417659920155192
0.5511589110077388 0.003384817931203936 0.0027180268499789177 0.15690951040357268 0.6536660113334104 NA 0.13088172870990777
0.71388809107591 0.003074125386419147 0.002321591365366608 0.1106993546210658 0.680968570291873 NA 0.13151580967467466
1.021039586545033 0.0028955941171349433 0.001955024307677144 0.10723450909835705 0.6612241160941814 NA -0.29801837719340385
0.7310910709113387 0.002628496911800361 0.001955024307677144 0.12958482094449422 0.6725353430742548 NA 0.5512304789423833
0.7310910709113387 0.002628496911800361 0.001955024307677144 0.12958482094449422 0.6725353430742548 NA -1.1820638366874583
0.7310910709113387 0.002628496911800361 0.001955024307677144 0.12958482094449422 0.6725353430742548 NA 1.0073490755788015
0.7310910709113387 0.002628496911800361 0.001955024307677144 0.12958482094449422 0.6725353430742548 NA -1.3234569650735055
0.9858189054700729 0.0033607770223859548 0.002321591365366608 0.06717543303038942 0.822371954251616 NA -0.5957851477991158
1.101545075376965 0.003311925065206063 0.0021994023461367864 0.07317189489198839 0.8356835292082768 NA -1.3188253568560009
0.9507825335754786 0.00299534318851148 0.002077213326906965 0.07919496307243744 0.8080185898695463 NA -0.38969454674174714
1.1805233893460687 0.0030425087441375656 0.001955024307677144 0.08217637680169958 0.8172889293612593 NA 1.063371261735769
0.6777044860030192 0.0025793178097787313 0.001955024307677144 0.12213555367247522 0.5666495238213262 NA -0.011710740411672966
0.4647750528610107 0.0018107296393191493 0.0014662682307578577 0.22837860088915304 0.5936270894788593 NA -0.16780023958305318
0.4647750528610107 0.0018107296393191493 0.0014662682307578577 0.22837860088915304 0.5936270894788593 NA 0.2602057744413995
0.4228336660997806 0.0019210371599360104 0.0015884572499876791 0.18079897269488876 0.5995592339790533 NA 0.2759582167393317
0.5378268214993219 0.002157939699187608 0.0017106462692175006 0.17986825354115044 0.6007379764350707 NA -1.7698812026557424
0.6888736203510701 0.0021302909425018304 0.0015884572499876791 0.1882472359548757 0.6165054191689117 NA -1.9246897936876397
0.5370455371280494 0.002010870531370177 0.0015884572499876791 0.15231113529664536 0.6273117392422424 NA -0.07944901385735777
0.2739132209655838 0.0018039037521611692 0.0015884572499876791 0.1345591985574355 0.5616725028685575 NA -1.883709878630747
0.9170871933712049 0.0026366945995677142 0.0018328352884473221 0.15322277822177421 0.6151119510119704 NA -0.1504838702122677
0.9053821264798595 0.002626434695083271 0.0018328352884473221 0.14389199240163697 0.6990786672315507 NA -1.5054270196123143
0.9053821264798595 0.002626434695083271 0.0018328352884473221 0.14389199240163697 0.6990786672315507 NA 0.516709114870438
1.1650150269773407 0.002854012101077661 0.0018328352884473221 0.11252565250741964 0.6844889280713582 NA -0.5701705139426612
1.5194436281468002 0.0031646812863381337 0.0018328352884473221 0.08180941040397428 0.7894044149695327 NA 0.2297118662940914
2.2082435827248377 0.004649376971464756 0.002321591365366608 0.07268695708049366 0.7635781960150249 NA -0.8899628673233329
2.2082435827248377 0.004649376971464756 0.002321591365366608 0.07268695708049366 0.7635781960150249 NA -0.8899628673233329
2.2082435827248377 0.004649376971464756 0.002321591365366608 0.07268695708049366 0.7635781960150249 NA 0.5299239076473966
2.1056286449269463 0.004756140088458862 0.0024437803845964294 0.06923666973225007 0.7789784802030246 NA -0.11342901977494595
2.1056286449269463 0.004756140088458862 0.0024437803845964294 0.06923666973225007 0.7789784802030246 NA -0.4945414523362412
