position baypass_2.1_ALL_BF_env baypass_2.1_ALL_XTX baypass_2.1_PRUNED_BF_env baypass_2.1_PRUNED_XTX baypass_2.1_PRUNED_eBPis_env baypass_2.1_ALL_eBPis_env
82 -0.624403947 48.02844964 -1.318782319 46.28822465 0.30154345 0.13684635
122 -1.579702878 37.87509601 -1.55197716 37.11333004 0.02016860 0.03919614
145 -1.408822384 41.56488812 -1.504515066 40.66267428 0.05290071 0.00688301
164 -1.046667896 32.21778067 -1.13045101 31.13346987 0.05172554 0.11451532
222 -1.051027896 36.72877715 -1.121691358 35.74803932 0.17671023 0.19563619
248 -1.004514991 34.15860177 -1.032605876 33.21150315 0.47358585 0.37735909
292 -1.196584775 40.90676491 -1.100914405 38.96908365 0.21144540 0.19297670
346 -1.511788104 39.74180746 -1.309936501 39.84445268 0.31355760 0.24658398
405 -1.28725514 41.82877449 -1.28367934 41.94671192 0.10249182 0.12344685
415 -1.640327681 44.94564356 -1.356881784 43.65059488 0.01766872 0.07127275
421 -1.556456852 40.33116978 -1.526212391 39.60910360 0.32986251 0.23640921
457 -1.181382417 44.81503216 -1.153272895 45.21909081 0.00664642 0.03775037
579 -1.336960552 42.22053096 -1.491259257 40.77360643 0.15184375 0.23901523
686 -1.13249787 35.45658905 -0.537023143 36.56723042 0.76128571 0.82525468
749 -1.324530672 39.88983651 -1.305904363 37.96432162 0.10810489 0.17522443
825 -1.336711179 43.23189001 -1.400897657 40.23912693 0.11992368 0.01955296
829 -1.155966102 34.32185620 -1.126865759 34.48230272 0.18738089 0.14144177
877 -1.618116388 37.68210047 -1.387530456 36.86978967 0.25996622 0.11543395
942 -1.679012609 40.22236221 -1.521187643 41.61661268 0.14741528 0.12774857
962 -0.756337221 38.27162809 -0.558374305 37.89384569 0.82525021 0.81891777
1023 -1.218895483 41.59304463 -1.317464485 39.41955700 0.09958805 0.10956159
1105 -1.49874779 37.48795730 -1.58079121 36.45908521 0.04845397 0.00216576
1180 -1.729654856 40.32658807 -1.708558915 39.95361505 0.10619900 0.09202054
1360 -1.686036307 39.55165995 -1.520408462 38.30357881 0.15964039 0.12536265
1377 -1.168128471 31.34246147 -0.70226859 32.41031684 0.06783500 0.06143794
1380 -1.32766815 39.41747560 -1.373403207 38.35781044 0.25225248 0.19527164
1423 -1.572340193 40.47420752 -1.562228033 39.57590137 0.10810009 0.03608314
1521 -1.164363871 44.65815420 -1.382735932 42.61958074 0.05902237 0.08822730
1559 -1.363465797 42.36436898 -1.367509096 43.04789225 0.00211188 0.02110669
1627 -1.380073187 37.75147861 -1.32454487 37.65645510 0.09438034 0.15358860
1633 -1.432151156 37.71111441 -1.384757968 37.18811640 0.12923124 0.03836718
1756 -1.202752434 40.11364941 -1.156875557 37.88410762 0.04489322 0.09399559
1917 -1.479738493 43.13581067 -1.528690935 43.91604722 0.03117833 0.05371778
1976 -1.318979283 38.26738323 -1.356449486 36.96914913 0.24399410 0.20009730
2034 -1.119132459 34.61027520 -1.036888529 34.82295554 0.10334929 0.11944617
2075 -1.508977359 38.46994265 -1.472563511 36.78915169 0.14156917 0.04751972
2098 -1.266689272 38.56498873 -1.242006756 37.41462729 0.08631523 0.08626490
2225 -1.70218444 37.35552883 -1.689199847 36.88485347 0.23406294 0.31110607
2228 -0.969688583 41.30058893 -0.982169824 40.96808516 0.41094083 0.29486202
2234 -0.297196497 39.04203806 -1.270049455 38.62270316 0.17325588 0.14628424
2511 -1.009215121 38.78795804 -1.035443967 37.77622638 0.15664631 0.20089932
2528 -1.721032631 36.12344696 -1.876915849 36.47774351 0.20772157 0.20520279
2745 -1.204702253 38.91030115 -1.215780658 38.63117298 0.02801309 0.01884987
2780 -0.97895032 38.60282629 -1.091400076 38.07047307 0.26178276 0.31810650
2791 -1.522254591 39.75790741 -1.511488695 39.13858488 0.09597406 0.11369785
2840 -1.197085349 41.34004269 -1.083859018 40.95116851 0.20397104 0.10377144
2910 -1.310870225 38.13508756 -1.352938071 37.80482460 0.31617708 0.46194523
3033 -1.323383848 37.35275780 -1.250736428 36.08112325 0.12101944 0.10330899
3086 -1.279199334 40.70404164 -1.248023921 38.66599379 0.12545212 0.01436718
3113 -1.620071036 39.21875525 -1.568939166 37.89243210 0.01416834 0.03451919
3258 -1.406742386 40.02579424 -1.647317898 38.53545173 0.19311107 0.20389177
3279 -1.056013662 46.77917131 -1.017222591 44.39503776 0.06348892 0.00609919
3285 -0.890590768 45.68853317 -0.83540485 43.87344012 1.07098606 0.95885659
3360 -1.616615398 39.83244471 -1.602223612 38.45447795 0.21611327 0.18693696
3395 -1.239578189 44.71648638 -1.203550929 44.33457514 0.01266019 0.01886657
3435 -1.615054867 39.51420687 -1.647440191 40.91269183 0.25945074 0.25039495
3704 -1.136160718 45.01865642 -0.995927233 44.62145246 0.06258281 0.09280803
3730 -1.265902412 41.14829501 -1.179510824 40.61268279 0.02207111 0.04698468
3854 -1.520417992 40.49358663 -1.594350813 38.77650177 0.00284092 0.10019595
3866 -0.932391823 38.09880324 -0.800065169 37.46573855 0.64343504 0.59310789
3958 -1.047541246 47.81472330 -1.154752225 45.93612515 0.04255149 0.00945286
4075 -1.171697478 39.79916178 -1.077173601 40.95253801 0.16007956 0.11815178
4080 -1.553131733 40.72428560 -1.547100388 41.99378914 0.16730945 0.23154266
4247 -1.444131792 41.30298800 -1.547187066 41.49545919 0.28688513 0.37862894
4526 -1.348132961 41.67018115 -1.02217053 39.54369493 0.43300119 0.38547252
4753 -1.740205863 39.01526382 -1.69316442 39.05724897 0.17519053 0.06140701
4913 -1.368179411 36.25366774 -1.468908734 35.72139737 0.04104704 0.01157909
4940 -1.209317719 38.77712230 -1.327868348 37.88882284 0.08879913 0.16195554
5054 -1.12715174 41.01603815 -1.165623376 40.39199120 0.00986840 0.02037298
5091 -1.177856339 40.50738208 -1.141549838 38.94424829 0.06671818 0.07908089
5099 -1.441801021 35.76068304 -1.459149862 34.54015809 0.09724857 0.03559589
5106 -1.550216808 33.43655671 -1.540492822 33.41374809 0.06221346 0.01774604
5148 -1.070169889 40.05720417 -1.161344271 39.08332214 0.14051730 0.08493500
5255 -1.117400004 43.83748844 -1.025666289 41.48819302 0.25258205 0.15631364
5263 -1.39195457 37.73100309 -1.351634079 36.33378437 0.22831828 0.18778956
5271 -1.0620796 42.08765621 -0.959697403 41.00837340 0.03452809 0.01059812
5438 -1.135163205 40.03732098 -1.109107292 38.67562514 0.07577141 0.01672257
5525 -1.297822845 40.88898043 -1.284362551 39.21290669 0.06033842 0.18892092
5548 -0.752733311 40.90713826 -1.074137182 41.60559728 0.24972291 0.22840635
5650 -1.46773989 36.46846228 -1.452888728 38.18990940 0.01298012 0.01430884
5657 -1.636533296 38.52193896 -1.656410701 37.90830413 0.13687056 0.14551203
5688 -1.286962111 41.43659181 -1.562303593 39.75759246 0.11573683 0.22126262
5699 -1.424267354 38.54531134 -1.035201073 37.35025895 0.10825429 0.12618901
5700 -0.619262021 38.29634143 -0.601751785 38.09631626 0.72146957 0.56142035
5745 -0.431336339 45.48368701 -0.592562447 44.84213636 0.78631181 0.81013144
5766 -1.635280845 48.07574099 -1.585858801 47.33126246 0.03730501 0.07071217
5797 -0.085194698 37.93993566 -1.076933123 37.23600943 0.30122469 0.36381933
5843 -1.281884786 40.77466199 -1.217319248 40.43592806 0.22249856 0.16815340
5844 -1.762920399 40.70431714 -1.769201907 39.72379157 0.12115185 0.13286778
5892 -1.249300116 36.75635390 -1.315225067 33.76503646 0.09177631 0.09647727
5992 -1.144881766 34.84366357 -1.096066509 33.83477098 0.39732787 0.42405527
6044 -1.143968931 34.20944971 -1.18930032 33.67119044 0.07605282 0.01269090
6103 -1.385682159 37.81613114 -1.073265113 37.39720894 0.32702260 0.17642846
6173 -1.127557531 36.72389670 -1.203483022 35.53971187 0.00819854 0.09246976
6189 -1.192039865 36.36306385 -1.118409245 35.41224763 0.02355015 0.01193043
6217 -1.364463596 36.92045175 -1.399770253 36.81700550 0.11668901 0.10422240
6332 -1.709343888 38.92318726 -1.619148174 40.75416272 0.14710152 0.08250903
6404 -1.231100689 35.79408609 -1.088928836 35.75300030 0.12026037 0.07143040
6422 -1.6537609 40.92457482 -1.519580513 40.61524668 0.09025655 0.04536805
6608 -1.273884222 38.05030535 -1.247465726 37.65031114 0.24094020 0.19142922
6667 -1.897015326 36.13407130 -1.768354274 37.02351920 0.06557781 0.03915507
6723 -0.648397667 35.06206808 -0.966192058 34.69293835 0.66446830 0.70883259
6839 -1.189234685 38.49247732 -1.185780017 36.72493220 0.10936015 0.07815743
6870 -1.094673213 37.54126693 -1.117383239 36.64265706 0.22756043 0.19789902
6886 -1.180983395 35.69184851 -1.213167959 36.09237568 0.08100629 0.18809821
6929 -1.262973138 33.48215484 -1.377925693 32.59973050 0.19687492 0.28070772
6941 -1.333462813 42.21132290 -1.510215948 40.68325841 0.27233984 0.29637081
6946 -1.090196528 37.19395815 -0.991493619 36.42866172 0.66397497 0.67764303
7005 -1.347791904 35.56436354 -1.40372493 37.35113765 0.18179393 0.21823067
7290 -1.459842273 33.84161301 -1.42343004 34.64328947 0.02947891 0.04574518
7364 -1.237082539 34.43761424 -1.228504511 35.36052663 0.04248894 0.00773703
7367 -1.340537847 35.32443146 -1.196661334 34.98198577 0.24611529 0.19503615
7394 -1.126243247 35.27984023 -0.936950697 33.81823253 0.18977974 0.07852937
7470 -1.25102809 39.79753669 -1.220914864 38.09739957 0.26183945 0.17424073
7490 -1.348497087 39.55541282 -1.319483377 38.12526945 0.14847738 0.12890416
7491 -1.755780196 38.10467263 -1.732280534 37.99686738 0.16067366 0.12813778
7649 -1.267127349 38.56160135 -1.258874087 38.55423957 0.09423524 0.13290013
7694 -1.104523405 41.07791900 -1.091986669 40.53092973 0.13747025 0.15338288
7788 -1.203422065 44.91423740 -1.29393535 42.87343503 0.03683591 0.07042050
7960 -1.163173453 34.87935124 -1.195451829 34.97098874 0.00036354 0.11870699
7964 -1.145685561 40.72243538 -1.16092585 39.25519080 0.16612293 0.17985419
8026 -1.165825754 33.64563342 -1.148182359 33.25846453 0.02907938 0.05741013
8174 -1.357054942 37.34713631 -1.378384655 36.63841162 0.03194366 0.07676717
8186 -1.366158334 37.53374994 -1.342825987 37.67014203 0.04286981 0.08023196
8441 -0.526417732 38.47383626 -0.887928128 37.29853424 0.52429672 0.39567540
8449 -0.576775116 35.30857329 -0.106105116 34.38895196 0.71465021 0.57198965
8465 -1.003211696 38.32001518 -0.768805521 37.31202574 0.46883788 0.30704882
8470 -0.359716864 35.50909538 -0.258932456 35.66646091 0.59575236 0.60009768
8599 -0.428386459 35.37151172 -0.672511015 34.59191294 0.56176324 0.45899292
8669 -0.733592433 31.41425623 -0.653747664 30.25613871 0.70231654 0.59719417
8693 -1.58178402 40.75844843 -1.599978682 39.74850200 0.06601072 0.07628787
8702 -1.225973754 39.78392961 -1.230690967 37.67704746 0.07961784 0.11020798
8734 -1.647391357 39.60219719 -1.58657483 40.79568816 0.03537947 0.01820646
8812 -1.115332535 34.50409299 -1.176094724 34.29112748 0.02850354 0.05357914
8821 -1.195379779 36.11540651 -1.038316576 35.68981754 0.37906489 0.27324763
8833 -1.149319867 33.96282613 -1.131802993 35.02040877 0.29214583 0.16963377
8897 -1.14959326 36.32902078 -1.144114289 34.61467625 0.08660856 0.08945168
8912 -1.276734772 37.03215431 -1.180999446 36.74604058 0.02394087 0.00359462
9022 -1.555956931 33.53145537 -1.494029747 33.91335885 0.09258197 0.10015140
9176 -1.201549563 34.67774071 -1.223426735 34.69695051 0.17334257 0.14085389
9183 -1.054870519 39.92033736 -1.0843988 38.72592094 0.29681371 0.27713536
9217 -1.072380154 38.39572491 -1.17986246 38.23810732 0.34248125 0.30186799
9332 -1.265601696 38.88558332 -1.231337814 38.25863991 0.34586311 0.33797014
9504 -1.178991333 39.71249365 -1.045168471 39.32892782 0.29404073 0.20830904
9610 -1.189982928 41.03820477 -1.112373193 41.79252425 0.08094411 0.08137345
9614 -1.108590239 39.04718088 -0.806422244 37.87845525 0.62214348 0.58118286
9630 -1.1667134 38.75773306 -1.128568851 38.98885693 0.08214485 0.05396147
9649 -1.242066419 37.95419976 -1.136314274 36.87947788 0.16842878 0.14864510
9699 -0.608269729 39.10104701 -0.856962372 37.86212685 0.45232915 0.47002755
9732 -0.531729056 42.56470743 -0.781169954 41.64723903 0.93638533 0.77808352
9967 -0.229883525 43.91812209 0.222150729 43.57967624 1.56797821 1.41027751
10119 -1.097995143 40.98049519 -1.100673065 39.04735563 0.32364448 0.24189409
10172 -1.684797183 36.02656233 -1.666457749 36.49456592 0.14842761 0.12243861
10234 -1.359819974 39.13477950 -1.016277489 39.01912375 0.62005729 0.51044701
10240 -1.204585132 42.76478056 -1.230863707 44.76886461 0.09385654 0.11029235
10302 -1.540166168 39.66795798 -1.61128026 39.16447803 0.05233070 0.13450950
10352 -0.950604359 36.27348604 -0.757187566 35.79376193 0.63730177 0.36999349
10412 -0.971165801 33.35909034 -0.962446704 32.13587533 0.29705342 0.27149118
10601 -1.467280576 41.63654013 -1.387677094 40.55422239 0.15546400 0.18719460
10628 -1.510930584 37.98564199 -1.41278288 37.40759245 0.38734155 0.51740151
10668 -1.168195987 37.92918443 -1.203586513 36.37964064 0.20571738 0.21954077
10683 -0.911762038 37.01899948 -1.168607942 36.33492817 0.00831072 0.04628140
10876 -0.726932797 36.35991442 -0.665453196 34.20731093 0.91423514 0.69810196
10909 -1.46842147 39.75577553 -1.640920348 40.02770969 0.11235175 0.15917112
10929 -1.626580173 39.43545574 -1.539140225 40.40891633 0.15708081 0.08362909
