unique position a_freq_old a_freq_final vcf_ord chrom for_relatedness keep_loci vcf_ord_final quasi_indep pca_ALL_PC1_loadings pca_ALL_PC2_loadings pca_ALL_PC3_loadings pca_PRUNED_PC1_loadings pca_PRUNED_PC2_loadings pcadapt_3.0.4_ALL_chisq pcadapt_3.0.4_ALL_log10p pcadapt_3.0.4_PRUNED_log10p OutFLANK_0.2_FST OutFLANK_0.2_He OutFLANK_0.2_ALL_log10p OutFLANK_0.2_PRUNED_log10p LFMM_ridge_0.0_ALL_log10p LFMM_lasso_0.0_ALL_log10p Spearmans_ALL_rho selCoef originGen type descrip fixed_since pa2 prop He seed simID RDAvegan_2.52_ALL_RDA1 RDAvegan_2.52_ALL_PC1 RDAvegan_2.52_ALL_PC2 RDAvegan_2.52_ALL_PC3 RDAvegan_2.52_PRUNED_RDA1 RDAvegan_2.52_PRUNED_PC1 RDAvegan_2.52_PRUNED_PC2 RDAvegan_2.52_PRUNED_PC3 sk-allel_v1.1.10_tajD sk-allel_v1.1.10_pi sk-allel_v1.1.10_thetaW sk-allel_v1.1.10_H12 sk-allel_v1.1.10_H2/H1 sk-allel_v1.1.10_ihs sk-allel_v1.1.10_nsl
100171_0.3850 100171 0.385 0.385699899295065 3320 3 TRUE TRUE 1346 FALSE -0.00581316615265656 0.00614399881381034 -0.00411983424019769 NA NA 0.838355104955963 0.0755797501205655 0.296738826291263 0.00928916780490268 0.473870973957684 0.0940278745466566 0.0877526347937133 0.150671529884942 0.787590108645999 -0.0276457780146333 NA NA NA NA NA NA NA NA 11077 11077 0.0180659151801373 0.0109854652474211 0.042645402225732 -0.0184047421515122 NA NA NA NA 1.213187307680176 0.0025748042751848953 0.0014657055301929803 0.27510144019212024 0.5578659175026784 NA -0.28015964070885974
100197_0.0190 100197 0.019 0.0191339375629406 3321 3 FALSE TRUE 1347 TRUE NA NA NA NA NA NA NA 0.00576949897222529 0.0135429734440131 0.0375356599925558 NA NA 0.0384502390011976 0.204608736389303 -0.0133641169870013 NA NA NA NA NA NA NA NA 11077 11077 0.00272248553506256 0.00507838816697064 -0.00556428666859611 -0.0118844251781453 0.00325389000677109 0.00523055191067907 -0.0080973952304137 0.0158019013378524 1.3801093546397443 0.002965747639014664 0.0016318188236148514 0.1818327486767899 0.681945774042284 NA 1.3830640639811906
100205_0.6015 100205 0.6015 0.602719033232628 3322 3 FALSE TRUE 1348 TRUE -0.000115640376132047 -0.00827764875322403 -0.00717002352209484 0.0114931446354635 -0.00423025785294345 1.54845002429541 0.173190715226705 0.215891648761232 0.0183330468399219 0.478897600423508 0.368149749980888 0.356313018127481 0.270110113535727 0.631934086039719 -0.0301185895436077 NA NA NA NA NA NA NA NA 11077 11077 0.0163123167052687 0.0227564493892791 -0.0477167272786181 -0.0342396327383842 0.0194963329027712 0.068356241492048 0.00923504861502826 -0.0684390162268405 2.6768075221985637 0.005055030985357807 0.002120079573987799 0.1140029552283913 0.7365725680895183 NA 0.5851973937156937
100477_0.0250 100477 0.025 0.0251762336354481 3326 3 FALSE TRUE 1349 TRUE NA NA NA NA NA NA NA 0.562948278286219 0.0232004166490043 0.0490847817907629 NA NA 0.218776457317372 0.865707073463783 0.0266048661711069 NA NA NA NA NA NA NA NA 11077 11077 -0.0160507244069179 0.0293178606473413 -0.0698808589986468 -0.00473662472458963 -0.0191836801615576 0.0948591253732147 -0.0101566701588807 0.0262394349071968 3.1717895769578432 0.005098444059831219 0.0019838196421751624 0.09694497940771707 0.7138244377133801 NA 0.5287061441585567
100611_0.2100 100611 0.21 0.210976837865055 3329 3 FALSE TRUE 1350 TRUE 0.0068686713074326 -0.0151514979375248 -0.00288846114093415 0.02548037647506 -0.00481366987524172 1.39226179334063 0.150365882600536 0.643175121168741 0.0103417180140501 0.332931223499035 0.11215548598161 0.105210795137768 0.348182840826311 0.511951294991229 0.0566090428402988 NA NA NA NA NA NA NA NA 11077 11077 -0.0322694003111216 -0.00116384297261816 -0.0735047121182782 -0.0158835872839276 -0.0385680944286235 0.0893035934448043 -0.000660075306461806 0.0692428017092579 3.345840911190872 0.004971132943196837 0.001912287683923654 0.08166886229791825 0.7255925875950163 NA 0.6183572112977206
10064_0.2710 10064 0.271 0.269385699899295 343 1 TRUE TRUE 134 FALSE 0.00645896666013981 0.000147762782981219 0.0100407912332766 NA NA 3.11212190249527 0.426363645222851 0.115543323838179 0.00856505336410515 0.393634089178124 0.0869569358517332 0.0809657356453065 0.0978266737212782 0.0389198690984023 0.00904703595519644 NA NA NA NA NA NA NA NA 11077 11077 -0.00556407879924816 -0.0336292547357465 -0.0240829637912155 0.0425987775960513 NA NA NA NA 3.345840911190872 0.004935147492729021 0.0018984448568425108 0.08166886229791825 0.7255925875950163 NA 0.9132006085707661
100645_0.2975 100645 0.2975 0.296576032225579 3332 3 FALSE TRUE 1351 TRUE -0.015505021449126 0.0185696033150286 0.000366777737249432 -0.036951506804397 -0.019989191135359 4.20871203480329 0.620166955369858 1.19523555507466 0.0120400974628833 0.417237378669823 0.142981404405169 0.135056964795647 1.02975517864848 0.0367847897810156 -0.0714149685491008 NA NA NA NA NA NA NA NA 11077 11077 0.062975819952001 0.0253735248414228 0.106792165329367 0.0165482379031477 0.0752681285431779 -0.129785393351333 0.0616352066323841 0.0408207873179223 3.1288964075346857 0.0043146065062705736 0.001711698066728865 0.11314802814058936 0.7528983579755935 NA 0.6997715686944657
100676_0.0545 100676 0.0545 0.0548841893252769 3336 3 FALSE TRUE 1352 FALSE 0.0046683542064692 -0.0198277956501641 0.00805951171486936 NA NA 2.7569366842796 0.36588759717554 0.892384387588007 0.00894336988440252 0.103743830174768 0.110042389542797 0.103171762378276 1.037405969681 0.606804964623297 0.0484511664775564 NA NA NA NA NA NA NA NA 11077 11077 -0.0388630005225074 0.0250080735491781 -0.0936290308153933 0.0369541881884101 NA NA NA NA 3.427237018887987 0.004285842790640862 0.0015894339191053748 0.11389799087063625 0.7552468223470292 NA 2.4951954487659753
100811_0.2175 100811 0.2175 0.218026183282981 3340 3 FALSE TRUE 1353 TRUE 0.0116804131275943 -0.0179699924768702 -0.0133627698949188 0.0313739606282391 -0.0211764131422616 4.95338815223663 0.756361092881338 0.877112773321186 0.0215198071458504 0.340981533372074 0.673942334805989 0.660824906245881 1.00888848962894 1.0623011551266 0.0983947899851079 NA NA NA NA NA NA NA NA 11077 11077 -0.0609589061776615 -0.0119572597635375 -0.0788620897457948 -0.0437310385074708 -0.0728575315022312 0.0951126893798208 0.0491798104938433 0.066276737406926 3.427237018887987 0.004285842790640862 0.0015894339191053748 0.11389799087063625 0.7552468223470292 NA 0.6134131824823558
100826_0.2535 100826 0.2535 0.253776435045317 3342 3 TRUE TRUE 1354 FALSE -0.00837439364577598 0.0136496606543766 -0.00767925099484529 NA NA 2.13343366189375 0.263461220672401 0.538876447205136 0.0266024122014197 0.378747912122014 0.825477147069891 0.812555845002731 0.636269456644884 0.259447233882641 -0.153499394474535 NA NA NA NA NA NA NA NA 11077 11077 0.0952336382677446 0.00675332687661777 0.0314569529771774 -0.0298209396573715 NA NA NA NA 3.427237018887987 0.004285842790640862 0.0015894339191053748 0.11389799087063625 0.7552468223470292 NA 0.36742567305951446
