unique position a_freq_old a_freq_final vcf_ord chrom for_relatedness keep_loci vcf_ord_final quasi_indep pca_ALL_PC1_loadings pca_ALL_PC2_loadings pca_ALL_PC3_loadings pca_PRUNED_PC1_loadings pca_PRUNED_PC2_loadings pcadapt_3.0.4_ALL_chisq pcadapt_3.0.4_ALL_log10p pcadapt_3.0.4_PRUNED_log10p OutFLANK_0.2_FST OutFLANK_0.2_He OutFLANK_0.2_ALL_log10p OutFLANK_0.2_PRUNED_log10p LFMM_ridge_0.0_ALL_log10p LFMM_lasso_0.0_ALL_log10p Spearmans_ALL_rho selCoef originGen type descrip fixed_since pa2 prop He seed simID RDAvegan_2.52_ALL_RDA1 RDAvegan_2.52_ALL_PC1 RDAvegan_2.52_ALL_PC2 RDAvegan_2.52_ALL_PC3 RDAvegan_2.52_PRUNED_RDA1 RDAvegan_2.52_PRUNED_PC1 RDAvegan_2.52_PRUNED_PC2 RDAvegan_2.52_PRUNED_PC3 sk-allel_v1.1.10_tajD sk-allel_v1.1.10_pi sk-allel_v1.1.10_thetaW sk-allel_v1.1.10_H12 sk-allel_v1.1.10_H2/H1 sk-allel_v1.1.10_ihs sk-allel_v1.1.10_nsl
10014_0.0230 10014 0.023 0.0221550855991944 345 1 FALSE TRUE 161 TRUE NA NA NA NA NA NA NA 0.53090679341002 0.00822710997128843 0.0433284755625731 NA NA 0.446371460937805 0.319624558135622 0.0549544832321617 NA NA NA NA NA NA NA NA 11078 11078 -0.0346027130058749 -0.0301242193375729 0.0184574824203303 0.0326576778869298 -0.0418114903157442 -0.0483572689594503 0.0442767186707371 -0.0221058549844695 2.587569402940049 0.008672407380074729 0.0039085480805146145 0.0906202430102358 0.7864940340187865 NA 0.22417909093465793
100182_0.0550 100182 0.055 0.054380664652568 3450 3 FALSE TRUE 1465 TRUE -0.00155273318916752 -0.00852910920040203 0.0300726836676773 0.0442129350041216 0.0150476182720292 4.66187239220434 0.702681294123929 1.71521913575959 0.00737711607095935 0.102846815929026 0.0693046706304204 0.0738584108759536 4.87895171526815 7.0300176636164 0.0914478201622123 NA NA NA NA NA NA NA NA 11078 11078 -0.057153636699947 -0.0164880094773339 0.0207747146364171 0.104603082627668 -0.069060444104012 -0.128869484660835 -0.02202413601787 -0.11875658194785 2.587569402940049 0.008469544049546664 0.0038171200552394183 0.0906202430102358 0.7864940340187865 NA 0.4589575490102982
100236_0.6665 100236 0.6665 0.66515609264854 3453 3 FALSE TRUE 1466 FALSE -0.000636024829976401 -0.00272016707304763 -0.0111514830803005 NA NA 1.3003289775925 0.137239731783138 0.298377716937656 0.0205657361727749 0.445446930122134 0.499649463444672 0.483493793904718 0.0375953829617004 0.739029614935943 -0.0181867337998048 NA NA NA NA NA NA NA NA 11078 11078 0.0181205694118381 -0.00539182935930749 0.0196800931598288 -0.0551555623503698 NA NA NA NA 2.587569402940049 0.00798690459084088 0.003599600346209231 0.0906202430102358 0.7864940340187865 NA -1.365245146974341
100237_0.1270 100237 0.127 0.125881168177241 3454 3 FALSE TRUE 1467 TRUE -0.000892581843603798 0.0117836049759252 -0.0358130326641979 -0.0590084592138105 -0.0120915706726416 7.58832741466313 1.25702479014629 2.55511812576858 0.0242530181238274 0.220070199351148 0.75389820241732 0.719574053492565 1.27136453361591 0.0853032199997666 -0.152470809216921 NA NA NA NA NA NA NA NA 11078 11078 0.101312385788935 -0.00643201423708255 -0.0317472508873433 -0.141584089373638 0.122418777873279 0.15892063949079 0.0119909485875003 -0.0111095610684214 3.0643867969854885 0.009518626277743754 0.003955036646104218 0.08291727895875356 0.7598168953224587 NA 2.1003334391715254
100353_0.0640 100353 0.064 0.0644511581067472 3457 3 FALSE TRUE 1468 TRUE -0.000806411312531657 -0.0109157499490831 -0.0128873283176532 -0.011769758163166 0.0059462370899909 5.17129404633295 0.796762101119703 0.31434277039895 0.0159525601295141 0.120594412650892 0.307733403775758 0.303530715150748 0.865649017855813 0.794801518860361 0.00186309076436556 NA NA NA NA NA NA NA NA 11078 11078 0.00807269408603532 -0.00745873491211474 0.0653117980262541 -0.0432448121779278 0.00975447707071186 0.0451516825214762 -0.00931173889737502 0.0688977306707176 3.2109566241306426 0.009297846973859344 0.00380673131480914 0.08217390819320337 0.7566047546935722 NA -0.5283786316133622
100399_0.2370 100399 0.237 0.235649546827795 3460 3 TRUE TRUE 1469 FALSE 0.000368903735160273 0.00309333643885978 -0.00873153691606631 NA NA 0.48908426392354 0.0356069789160044 0.298058457148075 0.0144436992135176 0.360237675815299 0.238327955094741 0.237755656352413 0.106477618510533 0.758623448204857 -0.040781581543476 NA NA NA NA NA NA NA NA 11078 11078 0.0247753364703064 0.00457711356972179 -0.0119967012130684 -0.0428875259352511 NA NA NA NA 3.2109566241306426 0.009240364148673196 0.0037831966544393768 0.06123022283882443 0.7486535318894284 NA 2.1710830145598994
10040_0.4540 10040 0.454 0.453172205438066 348 1 FALSE TRUE 162 FALSE -0.00277153980763104 -0.00409575698133583 -0.0240936182866578 NA NA 5.91439914371724 0.936104031986238 1.08687390931807 0.0275166010154611 0.495614315312931 1.00199324152238 0.94858322646181 0.37006268933384 0.248046768450876 -0.0757247851188108 NA NA NA NA NA NA NA NA 11078 11078 0.0563843269811065 -0.025582924588967 0.0381648329338943 -0.0895742719169871 NA NA NA NA 3.2109566241306426 0.008651976272346682 0.0035422984593665367 0.06123022283882443 0.7486535318894284 NA 0.9523863509905592
100445_0.0320 100445 0.032 0.0322255790533736 3461 3 FALSE TRUE 1470 FALSE NA NA NA NA NA NA NA 0.160585788904307 0.00299581565320011 0.0623741822160966 NA NA 1.01434105960825 1.37037876997157 -0.027354680084547 NA NA NA NA NA NA NA NA 11078 11078 0.0139206664117476 0.0196929016659724 0.0414551243703695 -0.0107276547321186 NA NA NA NA 3.2109566241306426 0.008565208601993637 0.0035067739762496804 0.06123022283882443 0.7486535318894284 NA -0.1479301343972428
100458_0.3385 100458 0.3385 0.33987915407855 3462 3 FALSE TRUE 1471 TRUE -0.000645229905960599 0.00589601105241477 0.00954674744648031 0.00792322745028668 0.00280631292049836 1.78760426066765 0.209267331057717 0.162298656552764 0.0199733008423887 0.448722629402798 0.510385540577495 0.493504734277363 0.0694135403136887 0.538218158948658 -0.00098156399937024 NA NA NA NA NA NA NA NA 11078 11078 -0.000798081722968131 -0.00666571496552057 -0.0339185691400814 0.0512430689284021 -0.000964345952451444 -0.0347118641755873 0.0212602597501922 -0.0194009813735585 3.2109566241306426 0.008035639252945643 0.0032899573056751033 0.06123022283882443 0.7486535318894284 NA 0.315632979165168
100470_0.3385 100470 0.3385 0.33987915407855 3463 3 FALSE TRUE 1472 FALSE -0.000645229905960599 0.00589601105241477 0.00954674744648031 NA NA 1.78760426066765 0.209267331057717 0.162298656552764 0.0199733008423887 0.448722629402798 0.510385540577495 0.493504734277363 0.0694135403136887 0.538218158948658 -0.00098156399937024 NA NA NA NA NA NA NA NA 11078 11078 -0.000798081722968131 -0.00666571496552057 -0.0339185691400814 0.0512430689284021 NA NA NA NA 3.2109566241306426 0.007887223752231607 0.003229192922720682 0.06123022283882443 0.7486535318894284 NA -0.9319959421695262
100491_0.0210 100491 0.021 0.0211480362537764 3464 3 FALSE TRUE 1473 TRUE NA NA NA NA NA NA NA 0.315161775770892 0.0045713890112212 0.0414015936327707 NA NA 0.0868166524979007 0.00149879555346253 -0.0191040487308648 NA NA NA NA NA NA NA NA 11078 11078 0.009556829298767 0.0164092015197249 -0.010742083169861 -0.0482688085495466 0.011547801919658 0.0567142236369075 -0.00567842392791313 -0.0983922728093005 3.2109566241306426 0.007684467357572697 0.003146180251185446 0.06123022283882443 0.7486535318894284 NA 0.3130714934624645
100517_0.0505 100517 0.0505 0.0508559919436052 3466 3 FALSE TRUE 1474 FALSE -0.00121756913513031 -0.0126666766527252 -0.00451051279217184 NA NA 4.71595988545019 0.712607521136031 0.0340118086317608 0.0166364078192343 0.0965393200540743 NA NA 0.651749971532176 1.1052049425225 0.0374025621406121 NA NA NA NA NA NA NA NA 11078 11078 -0.0204176473994289 -0.0120718472902672 0.0676161542928627 -0.0105351171196724 NA NA NA NA 3.2109566241306426 0.0076549495572235055 0.003134095051757077 0.06123022283882443 0.7486535318894284 NA -0.4715587183132804
100572_0.0005 100572 5e-04 0.000503524672708963 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -1.4242 10999 m2 QTL NA 0.00102080781365835 0.01166 0.00100654227122587 11078 11078 NA NA NA NA NA NA NA NA 3.2109566241306426 0.007520145414077431 0.0030789034407827385 0.06123022283882443 0.7486535318894284 NA -0.08474830160827596
100659_0.9580 100659 0.958 0.957703927492447 3473 3 FALSE TRUE 1475 FALSE NA NA NA NA NA NA NA 0.0574094821311733 0.0110690300512162 0.0810142295159774 NA NA 0.658958145173388 1.34342538581282 -0.0156091561555899 NA NA NA NA NA NA NA NA 11078 11078 0.0123895949216273 0.0088362338551088 -0.0619129494262858 -0.000470277639205 NA NA NA NA 3.2109566241306426 0.007510697995215525 0.003075035471636026 0.06123022283882443 0.7486535318894284 NA 0.8910341854958745
100673_0.9580 100673 0.958 0.957703927492447 3474 3 FALSE TRUE 1476 FALSE NA NA NA NA NA NA NA 0.0574094821311733 0.0110690300512162 0.0810142295159774 NA NA 0.658958145173388 1.34342538581282 -0.0156091561555899 NA NA NA NA NA NA NA NA 11078 11078 0.0123895949216273 0.0088362338551088 -0.0619129494262858 -0.000470277639205 NA NA NA NA 3.4299744450283938 0.007662078398615297 0.003049265072439983 0.048262307451252415 0.6827537621288711 NA -1.0512936929249768
100729_0.0480 100729 0.048 0.0478348439073515 3476 3 FALSE TRUE 1477 TRUE NA NA NA NA NA NA NA 0.0447080705925092 0.00108794011596355 0.0910933432314214 NA NA 0.136296002864991 0.0784660168670069 0.0373631054569398 NA NA NA NA NA NA NA NA 11078 11078 -0.0182824301980856 -0.00072122776285175 -0.00226570475403561 -0.0170581847414298 -0.022091205768916 0.0163393648477221 0.00457833928930964 0.0672353480645936 3.4299744450283938 0.007259243804696682 0.0028889496340820868 0.048262307451252415 0.6827537621288711 NA 0.41276022764956616
100733_0.9585 100733 0.9585 0.958207452165156 3478 3 FALSE TRUE 1478 FALSE NA NA NA NA NA NA NA 0.0708940034797423 0.0107112240950679 0.0800918615606323 NA NA 0.615568125184674 1.27342486363067 -0.0159176660936023 NA NA NA NA NA NA NA NA 11078 11078 0.014429928597124 0.0083869286087126 -0.0613267060232133 -0.000972525864482908 NA NA NA NA 3.5086651169435203 0.0062995780895131765 0.002445282952469807 0.047281118889629214 0.6872556740889239 NA 0.3959194941422699
100778_0.0165 100778 0.0165 0.0166163141993958 3480 3 FALSE TRUE 1479 TRUE NA NA NA NA NA NA NA 0.529244180903848 0.063076655255942 0.0326804246036454 NA NA 0.337514639558012 0.108742915498627 0.0613891749542 NA NA NA NA NA NA NA NA 11078 11078 -0.0434365194568016 -0.00141586204266427 0.0338744481603104 0.0312336767058273 -0.0524856421607563 -0.0288686970180015 0.0978230499422436 -0.0701295288603023 3.5086651169435203 0.0062995780895131765 0.002445282952469807 0.047281118889629214 0.6872556740889239 NA -0.043672164040767354
