unique position a_freq_old a_freq_final vcf_ord chrom for_relatedness keep_loci vcf_ord_final quasi_indep pca_ALL_PC1_loadings pca_ALL_PC2_loadings pca_ALL_PC3_loadings pca_PRUNED_PC1_loadings pca_PRUNED_PC2_loadings pcadapt_3.0.4_ALL_chisq pcadapt_3.0.4_ALL_log10p pcadapt_3.0.4_PRUNED_log10p OutFLANK_0.2_FST OutFLANK_0.2_He OutFLANK_0.2_ALL_log10p OutFLANK_0.2_PRUNED_log10p LFMM_ridge_0.0_ALL_log10p LFMM_lasso_0.0_ALL_log10p Spearmans_ALL_rho selCoef originGen type descrip fixed_since pa2 prop He seed simID RDAvegan_2.52_ALL_RDA1 RDAvegan_2.52_ALL_PC1 RDAvegan_2.52_ALL_PC2 RDAvegan_2.52_ALL_PC3 RDAvegan_2.52_PRUNED_RDA1 RDAvegan_2.52_PRUNED_PC1 RDAvegan_2.52_PRUNED_PC2 RDAvegan_2.52_PRUNED_PC3 sk-allel_v1.1.10_tajD sk-allel_v1.1.10_pi sk-allel_v1.1.10_thetaW sk-allel_v1.1.10_H12 sk-allel_v1.1.10_H2/H1 sk-allel_v1.1.10_ihs sk-allel_v1.1.10_nsl
100017_0.0140 100017 0.014 0.0135699373695198 3383 3 FALSE TRUE 1371 TRUE NA NA NA NA NA NA NA 0.408897483723228 0.0212241768396114 0.0267715883386146 NA NA 0.430232704910959 0.413992200563995 -0.0665046588341746 NA NA NA NA NA NA NA NA 11060 11060 -0.0414072001154962 -0.0148020335494158 -0.0389576072149661 -0.0254653853806925 -0.0494841154537758 0.0375515061367715 -0.0237004047612232 -0.0206264057539972 1.842551369847644 0.0048482603846635546 0.0024536205782021655 0.11757761254527309 0.6477560757417623 NA -0.4486673646508815
10006_0.0395 10006 0.0395 0.041231732776618 322 1 FALSE TRUE 137 TRUE NA NA NA NA NA NA NA 0.0658519689768073 0.0166626233247633 0.0790633539777112 NA NA 0.152508589486289 0.178795948978827 -0.0282794568844323 NA NA NA NA NA NA NA NA 11060 11060 -0.025826477409053 0.0607938285628775 -0.00634227301903011 -0.0247527207995031 -0.0308642068603822 -0.0100638112708815 0.0456791257454578 0.0623606642666145 1.842551369847644 0.004772059828519529 0.0024150567970123477 0.11757761254527309 0.6477560757417623 NA 0.9589014579216375
100100_0.0170 100100 0.017 0.0177453027139875 3387 3 FALSE TRUE 1372 TRUE NA NA NA NA NA NA NA 0.0148765412822722 0.00661155484445639 0.034860813891153 NA NA 0.0491802763779653 0.0499624708180232 0.0346847687461424 NA NA NA NA NA NA NA NA 11060 11060 0.0160793557765465 -0.0246306584297065 0.0150856131070023 -0.0149999919798738 0.0192158053538904 0.0213277342301547 -0.00534880265880276 -0.022267869028407 1.9796822198957407 0.004632217423507453 0.002291847967198667 0.07962341081149403 0.7745253936354946 NA -0.07948200709996402
100166_0.0290 100166 0.029 0.0302713987473904 3390 3 FALSE TRUE 1373 TRUE NA NA NA NA NA NA NA 0.0788867457538699 0.00938638140294659 0.058710082330534 NA NA 0.124466898437329 0.122663569569154 -0.0250002841477114 NA NA NA NA NA NA NA NA 11060 11060 -0.0130607742314798 0.00828108643317734 0.0244585400845227 0.0327030463558232 -0.0156084173328197 -0.0195853960983465 0.149075635621715 -0.0341205484875631 1.9796822198957407 0.00450991465324983 0.0022313371297808804 0.07962341081149403 0.7745253936354946 NA 0.44939428493771644
100283_0.0345 100283 0.0345 0.0360125260960334 3392 3 FALSE TRUE 1374 TRUE NA NA NA NA NA NA NA 1.36440344946872 0.0246380167301737 0.0694312481204322 NA NA 0.87703707314555 0.829928685022871 0.10456400770808 NA NA NA NA NA NA NA NA 11060 11060 0.0775642385724866 0.0570464179320131 0.0247496386056467 0.0750404111910174 0.0926939693072544 -0.116466128637325 0.0610810137734094 -0.0290252457516689 1.9796822198957407 0.004436701753034736 0.0021951141244272946 0.07962341081149403 0.7745253936354946 NA -0.795848642133962
100430_0.0220 100430 0.022 0.022964509394572 3394 3 FALSE TRUE 1375 FALSE NA NA NA NA NA NA NA 0.145271615310718 0.037084211067671 0.0448742814056775 NA NA 0.211852278140946 0.210852046750313 -0.0508841970004668 NA NA NA NA NA NA NA NA 11060 11060 -0.0333032299868898 0.0316627157135348 0.0269389211773098 -0.0062008314921721 NA NA NA NA 1.9796822198957407 0.004303950047038421 0.0021294335443263206 0.07962341081149403 0.7745253936354946 NA -0.5223099970413193
100458_0.0105 100458 0.0105 0.0109603340292276 3395 3 FALSE TRUE 1376 TRUE NA NA NA NA NA NA NA 1.03397361372466 0.0173881246186907 0.0216804102143908 NA NA 1.22490255513574 1.17520496507185 0.116557958222066 NA NA NA NA NA NA NA NA 11060 11060 0.0685388177135998 0.0262250703946649 0.0654075091161472 0.0697073750018929 0.0819080439958511 -0.104033545811616 -0.00269000311994775 -0.048835585858804 1.9796822198957407 0.0035493614024277886 0.0017560912995418358 0.07962341081149403 0.7745253936354946 NA -1.1738993022851785
100525_0.2040 100525 0.204 0.21294363256785 3397 3 FALSE TRUE 1377 FALSE -0.01221900760106 0.00794998292246986 0.0198581054041078 NA NA 6.89347411429793 1.12279143082802 1.17017756311301 0.0210204933598374 0.335197283833317 0.469482888133018 0.46861356780496 0.98798507517888 0.913514760424255 0.1498158715752 NA NA NA NA NA NA NA NA 11060 11060 0.102781943364053 0.0686437271776819 0.0389134195580943 0.0159797603072083 NA NA NA NA 1.9796822198957407 0.003424822405851375 0.0016944740609614204 0.07962341081149403 0.7745253936354946 NA -0.8287840152926159
100527_0.6340 100527 0.634 0.618997912317328 3399 3 FALSE TRUE 1378 TRUE 0.00597264666235315 -0.00327999714533968 -0.0110220836415905 0.0206756592583203 0.0361684489363301 1.58127562194703 0.178065573898216 0.546938428386251 0.0281870750417778 0.471678993728235 0.898259218684255 0.859976762782165 0.578319515949675 0.554308098024608 -0.118912517826506 NA NA NA NA NA NA NA NA 11060 11060 -0.075744887886072 -0.0338823863610424 -0.0188218628568796 0.00604403892073158 -0.0905197348947285 0.0225683280374829 -0.0999010870979479 0.00827312563322809 2.0775538484233107 0.0030907501722477267 0.0015098430825129397 0.07870160520569558 0.7717148670538502 NA -3.126282484359441
100551_0.1610 100551 0.161 0.168058455114823 3400 3 FALSE TRUE 1379 TRUE 0.00537903210827114 -0.00198605977324536 0.00054055102626679 0.00307243790984513 0.00950703899297954 1.13553083219614 0.114353610817292 0.107053229632958 0.00606598429200195 0.279629621558483 0.0422874474692402 0.0530716631746957 0.0114688537688047 0.00170007412840715 -0.0289327552222923 NA NA NA NA NA NA NA NA 11060 11060 -0.0210754478505201 -0.0290555101956546 -0.00888842572832205 0.0199025182301383 -0.0251864383915414 0.00099932470945426 -0.0241182945168994 -0.0352078902372239 2.0775538484233107 0.003028749165783379 0.0014795553576882068 0.07870160520569558 0.7717148670538502 NA -0.21184897776511555
