unique position a_freq_old a_freq_final vcf_ord chrom for_relatedness keep_loci vcf_ord_final quasi_indep pca_ALL_PC1_loadings pca_ALL_PC2_loadings pca_ALL_PC3_loadings pca_PRUNED_PC1_loadings pca_PRUNED_PC2_loadings pcadapt_3.0.4_ALL_chisq pcadapt_3.0.4_ALL_log10p pcadapt_3.0.4_PRUNED_log10p OutFLANK_0.2_FST OutFLANK_0.2_He OutFLANK_0.2_ALL_log10p OutFLANK_0.2_PRUNED_log10p LFMM_ridge_0.0_ALL_log10p LFMM_lasso_0.0_ALL_log10p Spearmans_ALL_rho selCoef originGen type descrip fixed_since pa2 prop He seed simID RDAvegan_2.52_ALL_RDA1 RDAvegan_2.52_ALL_PC1 RDAvegan_2.52_ALL_PC2 RDAvegan_2.52_ALL_PC3 RDAvegan_2.52_PRUNED_RDA1 RDAvegan_2.52_PRUNED_PC1 RDAvegan_2.52_PRUNED_PC2 RDAvegan_2.52_PRUNED_PC3 sk-allel_v1.1.10_tajD sk-allel_v1.1.10_pi sk-allel_v1.1.10_thetaW sk-allel_v1.1.10_H12 sk-allel_v1.1.10_H2/H1 sk-allel_v1.1.10_ihs sk-allel_v1.1.10_nsl
100010_0.1840 100010 0.184 0.185671039354188 3316 3 TRUE TRUE 1413 TRUE 0.00388303844585808 -0.000500146235768682 0.0056160472354564 0.00354307592209771 -0.0123588470792748 1.29261400431778 0.136149348458412 0.146000818622766 0.0202265612592696 0.302394608998647 0.432218563880831 0.435211305655854 0.367270237323952 0.362150480636851 -0.058253847205723 NA NA NA NA NA NA NA NA 11019 11019 -0.037761141622458 -0.0169590479705196 6.77083714841152e-05 -0.0366183210796137 -0.0455578636037262 -0.0197298075583111 0.0196028502050115 0.0174389904303664 -0.0565886082418071 0.0014143296015901993 0.0014660673689259375 0.5263328584913058 0.07273898027278593 NA -1.2613418764050708
100013_0.0160 100013 0.016 0.0151362260343088 3317 3 FALSE TRUE 1414 TRUE NA NA NA NA NA NA NA 0.716805349122076 0.031968129428335 0.0298142413914941 NA NA 1.00422340326957 0.947762242899668 -0.12792814937509 NA NA NA NA NA NA NA NA 11019 11019 -0.0772814929873225 -0.0218993290710112 -0.0300885016805343 0.0371804976737173 -0.0932381693278792 0.023326058758784 0.00236212348210958 -0.06920463671102 -0.0565886082418071 0.001186899715907353 0.00123031784226448 0.5263328584913058 0.07273898027278593 NA 1.414974239328229
100022_0.0160 100022 0.016 0.0151362260343088 3319 3 FALSE TRUE 1415 FALSE NA NA NA NA NA NA NA 0.716805349122076 0.031968129428335 0.0298142413914941 NA NA 1.00422340326957 0.947762242899668 -0.12792814937509 NA NA NA NA NA NA NA NA 11019 11019 -0.0772814929873225 -0.0218993290710112 -0.0300885016805343 0.0371804976737173 NA NA NA NA -0.0565886082418071 0.001119398310263333 0.0011603471592920927 0.5263328584913058 0.07273898027278593 NA -0.13733398028753085
100046_0.0110 100046 0.011 0.0110998990918264 3320 3 FALSE TRUE 1416 TRUE NA NA NA NA NA NA NA 0.020885446431296 0.0117066947900705 0.0219533826639553 NA NA 0.0713062893415902 0.107915339554588 0.038593040763348 NA NA NA NA NA NA NA NA 11019 11019 0.0234309134449189 -0.00804560643319681 -0.0284093217483004 0.0179045893587223 0.0282688052577168 0.0389332373580491 0.00160307362458783 0.024162177477539 -0.0565886082418071 0.0010036531592021102 0.0010403679204417772 0.5263328584913058 0.07273898027278593 NA -1.6623281621324988
100063_0.0185 100063 0.0185 0.0181634712411705 3323 3 FALSE TRUE 1417 TRUE NA NA NA NA NA NA NA 0.177056222991754 0.0124015065085005 0.0356671191072835 NA NA 0.451885379418489 0.521075298542327 -0.0562741040098002 NA NA NA NA NA NA NA NA 11019 11019 -0.0323768167116975 0.0190411196150341 0.022207382441802 -0.0330432630265413 -0.0390618115951534 0.00177792223450588 0.000288050781910214 -0.0258373783612236 0.14083166813099676 0.0011239530873966303 0.0010374290280111506 0.430534752225122 0.10029602888086653 NA -1.3999389653075076
100144_0.6680 100144 0.668 0.669021190716448 3327 3 FALSE TRUE 1418 TRUE 0.00688617151699858 0.0055614733318176 0.00818167545926149 -0.00986271773858197 -0.0308255291115085 4.13765034194496 0.607340190364626 0.0219572468862598 0.0233059586121349 0.442863674177588 0.594330970405622 0.605975752657565 0.175759623828895 0.208849892861764 -0.0417367449481704 NA NA NA NA NA NA NA NA 11019 11019 -0.0247114365838847 -0.035515588404154 0.0233359053925247 -0.0481682705614344 -0.0298137240816679 -0.0790156618183967 0.0494100495386524 -0.0377611095594757 -0.1325847228084766 0.0012560495014697598 0.001351176879749622 0.39476122641615097 0.09119531604618003 NA -0.7601684283998245
100462_0.0305 100462 0.0305 0.0307769929364279 3334 3 FALSE TRUE 1419 TRUE NA NA NA NA NA NA NA 1.77513896665739 0.0197303321561899 0.0596595392844379 NA NA 2.63975001797881 2.58988384103049 0.133275594669372 NA NA NA NA NA NA NA NA 11019 11019 0.0797023867941521 -0.003690724608319 0.0267427911623069 0.0576365560866103 0.0961589165593415 0.0175242213974424 -0.171412433352556 0.0671124739780032 0.16537059413257496 0.0010701732385681466 0.0009783546477947316 0.38094210151708463 0.3151737318594214 NA -1.6106735601054125
100472_0.0105 100472 0.0105 0.0105953582240161 3335 3 FALSE TRUE 1420 TRUE NA NA NA NA NA NA NA 0.0608266858403351 0.00430692826490149 0.0209661932162417 NA NA 0.207904527497402 0.260606426473544 0.0155523277654863 NA NA NA NA NA NA NA NA 11019 11019 0.010433025316273 0.04159107864799 -0.027929840058973 -0.000142660975834426 0.0125871815287043 -0.0261710166438375 -0.0220985093951667 -0.0609247859768464 -0.05743491792336519 0.0008269425182164826 0.00085606031682039 0.5259942917132091 0.33013731190463125 NA -1.1269888667941501
100493_0.0305 100493 0.0305 0.0307769929364279 3338 3 FALSE TRUE 1421 FALSE NA NA NA NA NA NA NA 1.77513896665739 0.0197303321561899 0.0596595392844379 NA NA 2.63975001797881 2.58988384103049 0.133275594669372 NA NA NA NA NA NA NA NA 11019 11019 0.0797023867941521 -0.003690724608319 0.0267427911623069 0.0576365560866103 NA NA NA NA 0.6215157813573793 0.0013234383882687062 0.0009783546477947316 0.4674023833064685 0.3832874968275036 NA -0.0947880257978692
100568_0.7395 100568 0.7395 0.74117053481332 3340 3 FALSE TRUE 1422 TRUE -0.000450958483889162 -0.00134486941691407 0.00291009066016698 -0.0202052976205164 -0.0318339454716381 0.242873516232329 0.013054523877499 0.213978922077104 0.0144549480090507 0.383673546275714 0.201029578949483 0.195244948913894 0.140000993231782 0.162272001885787 -0.0629573182402469 NA NA NA NA NA NA NA NA 11019 11019 -0.0395117007039163 0.00147105611834939 -0.00237509005186278 -0.0256469650215694 -0.0476698689202157 -0.126637771124138 0.037173187918601 -0.00408549624075285 0.6215157813573793 0.0013234383882687062 0.0009783546477947316 0.4674023833064685 0.3832874968275036 NA 0.9569618389611768
