unique position a_freq_old a_freq_final vcf_ord chrom for_relatedness keep_loci vcf_ord_final quasi_indep pca_ALL_PC1_loadings pca_ALL_PC2_loadings pca_ALL_PC3_loadings pca_PRUNED_PC1_loadings pca_PRUNED_PC2_loadings pcadapt_3.0.4_ALL_chisq pcadapt_3.0.4_ALL_log10p pcadapt_3.0.4_PRUNED_log10p OutFLANK_0.2_FST OutFLANK_0.2_He OutFLANK_0.2_ALL_log10p OutFLANK_0.2_PRUNED_log10p LFMM_ridge_0.0_ALL_log10p LFMM_lasso_0.0_ALL_log10p Spearmans_ALL_rho selCoef originGen type descrip fixed_since pa2 prop He seed simID RDAvegan_2.52_ALL_RDA1 RDAvegan_2.52_ALL_PC1 RDAvegan_2.52_ALL_PC2 RDAvegan_2.52_ALL_PC3 RDAvegan_2.52_PRUNED_RDA1 RDAvegan_2.52_PRUNED_PC1 RDAvegan_2.52_PRUNED_PC2 RDAvegan_2.52_PRUNED_PC3 sk-allel_v1.1.10_tajD sk-allel_v1.1.10_pi sk-allel_v1.1.10_thetaW sk-allel_v1.1.10_H12 sk-allel_v1.1.10_H2/H1 sk-allel_v1.1.10_ihs sk-allel_v1.1.10_nsl
100004_0.0405 100004 0.0405 0.039553752535497 3357 3 FALSE TRUE 1414 TRUE NA NA NA NA NA NA NA 0.528419774331419 0.010638707877799 0.0759785063917153 NA NA 0.616465385612433 0.278001817633539 0.0594330184474716 NA NA NA NA NA NA NA NA 11013 11013 0.0351294195688009 -0.0230081870482065 0.00389524203887082 -0.0575293872176003 0.0424248074372492 0.0442748488729875 0.053554705482973 -0.0552717918899766 1.329394165074465 0.0026826679417743366 0.0014669759579744022 0.30594859472781216 0.3740243329359985 NA -0.08227068767069555
100039_0.1550 100039 0.155 0.154665314401623 3358 3 TRUE TRUE 1415 FALSE 0.00128259316692159 0.00615843975526241 -0.010981896300137 NA NA 2.30333840685678 0.290830431555267 0.651111089700868 0.0259920223814215 0.26148790984534 0.925823561618282 0.878436831031185 0.576460785433666 0.287490638002183 -0.0629321480187518 NA NA NA NA NA NA NA NA 11013 11013 -0.0533217690496646 0.00686136121517168 -0.0246688179643806 0.0314752681515512 NA NA NA NA 1.329394165074465 0.002426022813770655 0.0013266334926808222 0.30594859472781216 0.3740243329359985 NA -0.30207422183620336
100163_0.3440 100163 0.344 0.342292089249493 3360 3 FALSE TRUE 1416 TRUE -0.00181495831017236 -0.00127851817076034 -0.00754827064123574 -0.0101710404742995 0.0183332870416127 1.31503059183075 0.139322450564197 0.16902997212738 0.0218105115268827 0.45025642977342 0.623094593486105 0.595481164330816 0.124089728989815 0.437335352611918 0.0203834006459491 NA NA NA NA NA NA NA NA 11013 11013 -0.0125262464325789 -0.0190308379012061 0.0112592941151222 0.0300016139450755 -0.0151275938895856 -0.0361770273525639 -0.00875258382342072 -0.0423479727050394 1.6544626146846373 0.0026130345744282495 0.0013479228884826695 0.15991528457224677 0.37078692882350245 NA -0.2956495716478991
100317_0.0700 100317 0.07 0.0709939148073022 3366 3 FALSE TRUE 1417 TRUE -0.00229801933163002 -0.0044397371141776 -0.00327018592952922 0.00287313667200861 0.0366963966666216 1.53488829474503 0.171184292840555 0.149866544123972 0.0179200328447522 0.131907557735272 0.351414872055363 0.340253006108866 0.151039345753819 0.160479803420277 0.0448022494930942 NA NA NA NA NA NA NA NA 11013 11013 0.0207318571216557 -0.0208982842811123 0.0240408007815023 0.0256580371923083 0.0250372780705989 -0.0436482092159982 0.0497371334892997 -0.0224065768077986 1.7594981606805726 0.0026042019324062082 0.0013266334926808222 0.10756884414253914 0.5634321456219555 NA -1.0104425476750278
100343_0.0435 100343 0.0435 0.0441176470588235 3367 3 FALSE TRUE 1418 FALSE NA NA NA NA NA NA NA 0.908479697396521 0.0264277189295841 0.0843425605536332 NA NA 0.151564140392886 0.435011567426516 -0.0693170659408903 NA NA NA NA NA NA NA NA 11013 11013 -0.0494392500058311 -0.0061272374634898 -0.0234427106115654 0.0527127110294148 NA NA NA NA 2.5643391225588847 0.003409620776881859 0.0014661778208917176 0.10202829470600577 0.593639092656449 NA 0.5073361113099965
100372_0.0385 100372 0.0385 0.0390466531440162 3369 3 FALSE TRUE 1419 FALSE NA NA NA NA NA NA NA 0.533797926953752 0.0308254719860794 0.0750440240445343 NA NA 0.435359736482619 0.220787554249725 -0.0166965764883764 NA NA NA NA NA NA NA NA 11013 11013 -0.0208825488085145 -0.037203892806943 -0.00592511461674757 0.0311477959325191 NA NA NA NA 2.5643391225588847 0.00340591466734177 0.00146458414934727 0.10202829470600577 0.593639092656449 NA 0.33645359104616823
100453_0.5060 100453 0.506 0.50709939148073 3370 3 FALSE TRUE 1420 TRUE 0.00403668161668659 0.00286352035323868 0.00864734298439656 0.0089383683160814 -0.030571730825467 3.47486280680487 0.48940540455872 0.0952988604230434 0.0224235396316573 0.499899197281207 0.663915223615167 0.63369825182192 0.0117714607989937 0.166914420531123 -0.0643310365533311 NA NA NA NA NA NA NA NA 11013 11013 -0.0197340511893976 0.038295048567375 -0.0159383722855593 -0.0453549737674391 -0.0238322560390537 0.0756201765146449 -0.00531782195573063 0.0214558186935427 2.445289582007104 0.003281863905943486 0.001468441468421929 0.13673940234273746 0.7187739137828416 NA 0.1785620811625502
100465_0.1415 100465 0.1415 0.139959432048682 3371 3 FALSE TRUE 1421 TRUE 0.00214798077567183 -0.00363279104338948 0.0103560772429781 0.054456306430716 -0.0520323553999882 2.22762966973179 0.278579591459063 2.13268807238902 0.0458125539028801 0.240741578858584 2.96524734199508 2.7751436583388 2.80612684108796 3.29646016084059 0.107448001408517 NA NA NA NA NA NA NA NA 11013 11013 0.0972193424289105 0.0292675398946594 0.00758073741648264 -0.0115702527896699 0.11740905293481 0.155871945577206 -0.0570449924426265 0.0736557873737078 2.445289582007104 0.003281863905943486 0.001468441468421929 0.13673940234273746 0.7187739137828416 NA -1.3245630666197543
100481_0.0675 100481 0.0675 0.0684584178498986 3373 3 FALSE TRUE 1422 FALSE 0.00166682353986031 -0.00229361576173237 -0.00187271102872238 NA NA 0.548105761469181 0.0418172711369622 0.42266932638755 0.0107426095399713 0.127543725750775 0.175816022584696 0.173669636117162 0.620749331737558 0.878037650660714 -0.0754562590064575 NA NA NA NA NA NA NA NA 11013 11013 -0.0456358399126341 0.0117583374582112 0.0139834340952444 -0.0148007413462439 NA NA NA NA 2.6548730367593456 0.004164190748980546 0.0018355518355274115 0.08961670280478423 0.738483345145287 NA 0.2960879783902091
100482_0.0230 100482 0.023 0.0233265720081136 3374 3 FALSE TRUE 1423 TRUE NA NA NA NA NA NA NA 0.23722704577479 0.0187568071873633 0.0455648860929279 NA NA 0.284921455094132 0.120714636274892 0.0541608911098421 NA NA NA NA NA NA NA NA 11013 11013 0.0269528718566264 -0.0173513370392235 0.0482784218116388 -0.0265023812589734 0.0325502217922713 -0.0200663939211296 0.154060446329795 -0.0138784219422893 3.081298613551251 0.0045382166169073285 0.0018355518355274115 0.09216762874975828 0.7487211001860218 NA -0.03900107891793545
