unique position a_freq_old a_freq_final vcf_ord chrom for_relatedness keep_loci vcf_ord_final quasi_indep pca_ALL_PC1_loadings pca_ALL_PC2_loadings pca_ALL_PC3_loadings pca_PRUNED_PC1_loadings pca_PRUNED_PC2_loadings pcadapt_3.0.4_ALL_chisq pcadapt_3.0.4_ALL_log10p pcadapt_3.0.4_PRUNED_log10p OutFLANK_0.2_FST OutFLANK_0.2_He OutFLANK_0.2_ALL_log10p OutFLANK_0.2_PRUNED_log10p LFMM_ridge_0.0_ALL_log10p LFMM_lasso_0.0_ALL_log10p Spearmans_ALL_rho selCoef originGen type descrip fixed_since pa2 prop He seed simID RDAvegan_2.52_ALL_RDA1 RDAvegan_2.52_ALL_PC1 RDAvegan_2.52_ALL_PC2 RDAvegan_2.52_ALL_PC3 RDAvegan_2.52_PRUNED_RDA1 RDAvegan_2.52_PRUNED_PC1 RDAvegan_2.52_PRUNED_PC2 RDAvegan_2.52_PRUNED_PC3 sk-allel_v1.1.10_tajD sk-allel_v1.1.10_pi sk-allel_v1.1.10_thetaW sk-allel_v1.1.10_H12 sk-allel_v1.1.10_H2/H1 sk-allel_v1.1.10_ihs sk-allel_v1.1.10_nsl
10005_0.4430 10005 0.443 0.441977800201816 337 1 FALSE TRUE 121 FALSE 0.000398344664172184 -0.00430047725964364 -0.00902429474125199 NA NA 0.883396539472149 0.0812188757067344 0.0990441257098366 0.0248609442503459 0.493266848661159 0.645176923425107 0.634961049656679 0.0270763241641388 0.0460077233090156 0.0148211819738222 NA NA NA NA NA NA NA NA 11066 11066 0.00492651141127048 -0.0100106830926827 -0.000521735446446601 0.0171072197496496 NA NA NA NA 1.3500030288801808 0.0023187210427332273 0.0012217228074382811 0.5995289594239172 0.06604343765429535 NA 1.0075363943235138
100072_0.0200 100072 0.02 0.0201816347124117 3364 3 FALSE TRUE 1407 FALSE NA NA NA NA NA NA NA 0.223087714665056 0.00587661811834273 0.039548672665493 NA NA 0.483347376488611 0.536766639087698 0.00338733960294062 NA NA NA NA NA NA NA NA 11066 11066 -0.00276589140738043 -0.028593594420024 0.0329733446276652 -0.0197787471305555 NA NA NA NA 1.3500030288801808 0.0021393724537925357 0.0011272249107303477 0.5995289594239172 0.06604343765429535 NA -1.9338643087276681
1001_0.7020 1001 0.702 0.700807265388496 36 1 FALSE TRUE 10 TRUE -0.00124211564231171 -0.00184599927038073 -0.00478957742895725 0.0165532536660074 -0.00619239122786011 0.191202732337988 0.00921871619221638 0.268579631784605 0.0157990218180686 0.419352884334388 0.296178574381784 0.29060333349012 0.112004449010425 0.090904443708306 0.0260758256415321 NA NA NA NA NA NA NA NA 11066 11066 0.0137679941978883 0.00849853593413651 0.00745369074957334 0.00976494786263526 0.0165208537605632 -0.0595348289241087 0.0603662555035334 0.00849445220084704 1.05876715703677 0.001982881246386379 0.0011943085395640562 0.4187205535999576 0.3536927791653554 NA 0.1254986479035171
100167_0.3950 100167 0.395 0.395560040363269 3367 3 FALSE TRUE 1408 TRUE -0.00287681026890059 -0.00143577686966322 0.00036817532884475 0.00552436972457071 0.0188042713155401 0.30343764498532 0.0180090402736665 0.0832032374479497 0.00327831912774864 0.478184589662156 0.0203468655872964 0.0197668653883808 0.184779950764365 0.215704840970925 0.0105686901730323 NA NA NA NA NA NA NA NA 11066 11066 0.00606900596187568 0.0101279751887463 0.0176875835425058 0.0114358412004489 0.00728248127701223 -0.0317832847062654 0.102212352836153 -0.049149199808221 1.8714598007532364 0.00286721805264011 0.0014161306269252468 0.18632882623734706 0.49880550000884816 NA 0.0385782318452995
100288_0.0265 100288 0.0265 0.0267406659939455 3372 3 FALSE TRUE 1409 TRUE NA NA NA NA NA NA NA 0.439960177807537 0.0161514590114741 0.0520512055522915 NA NA 0.825885752380267 0.811474162287974 0.0555768688245016 NA NA NA NA NA NA NA NA 11066 11066 0.0282625688658237 0.00819668882559943 0.0360764495820877 -0.000299494841748602 0.0339135650712096 -0.00182612363064929 0.0369426619342748 0.0404593416311051 1.8714598007532364 0.002615117989395083 0.0012916173830572592 0.18632882623734706 0.49880550000884816 NA -0.19323138258571504
100556_0.0645 100556 0.0645 0.0645812310797175 3384 3 FALSE TRUE 1410 FALSE 0.00322802698102567 0.000528774240473376 0.025403465965248 NA NA 3.78892122397876 0.544884878349637 1.42261393181542 0.00508091500321023 0.120820991343891 0.0295011973097255 0.0286946915990176 1.75565797250719 1.71008178664868 -0.0683736096492133 NA NA NA NA NA NA NA NA 11066 11066 -0.0514014373989486 -0.00976544084674907 -0.0166007459508203 -0.00183318144726487 NA NA NA NA 3.1387832548469574 0.0032612404255017153 0.0012229433097434143 0.09860744683992462 0.5091528478731076 NA 0.05014854006157359
10061_0.6260 10061 0.626 0.625126135216953 338 1 FALSE TRUE 122 TRUE -0.00540632853600678 0.0037153090921637 -0.0178629328204882 0.0175752538107693 -0.0340656554528268 2.91685447599904 0.392949402482984 0.361103760976246 0.0262840473400458 0.468686900571338 0.746864029750376 0.735441209295861 0.157480072685007 0.177620487693913 0.0795504755012778 NA NA NA NA NA NA NA NA 11066 11066 0.0546020085445381 -0.0173309251867296 0.0350591043564652 -0.0309267915565485 0.065519478380932 -0.0298649096008677 0.0567775842133161 0.0859822751825719 3.215906445831762 0.0033113235198025566 0.0012229433097434143 0.11572772510617761 0.544456637381314 NA -1.73191566218936
100681_0.0680 100681 0.068 0.0681130171543895 3387 3 FALSE TRUE 1411 FALSE -0.00179004660271189 0.000766424399534819 -0.009375058816156 NA NA 0.586776162838107 0.0460215817246603 0.0972585672554225 0.0283778585365072 0.126947268097031 0.843616773763788 0.831086692094151 0.34752859246007 0.325160829229875 -0.0258629499883916 NA NA NA NA NA NA NA NA 11066 11066 -0.00627315207571176 0.0513612970360805 0.000684073501586862 -0.00413463320796079 NA NA NA NA 3.215906445831762 0.0033113235198025566 0.0012229433097434143 0.11572772510617761 0.544456637381314 NA -0.2579599047364344
100820_0.1670 100820 0.167 0.166498486377397 3389 3 FALSE TRUE 1412 TRUE 0.00476747255683463 0.00644428015304551 0.0174679958208651 -0.0273604728536567 -0.0221361201075648 2.83071682789204 0.378337424247026 0.793046303410448 0.0146069508655185 0.277553480822865 0.244299988890239 0.239516888497783 1.04777922171294 0.979642176428918 -0.0330570158054332 NA NA NA NA NA NA NA NA 11066 11066 -0.0254725389190826 0.01654095710209 -0.035299968985045 -0.0290173879946931 -0.030565678946681 0.119850558626598 0.0127918600257591 0.0210019082144342 2.785950966436583 0.0035330493471939124 0.0014675319716920972 0.11183242522765434 0.5235960953080718 NA 1.4444460751076658
100835_0.3515 100835 0.3515 0.350655903128153 3391 3 FALSE TRUE 1413 TRUE 0.00263584720034778 -3.87132646903255e-05 0.0105043678919439 -0.0178692437549071 0.0205679355094427 0.727499545696861 0.0621224336229925 0.315394262785263 0.0187875859846204 0.455392681459065 0.39334690259288 0.38637761560845 0.131497275567654 0.109283754146151 -0.0476140490693813 NA NA NA NA NA NA NA NA 11066 11066 -0.0311670262850044 -0.0323551483562614 -0.00866484773685955 0.00404112749751599 -0.0373987580184455 0.00200535535679215 -0.0639553125927196 -0.0467918769808467 2.458623585627976 0.0030554870444008987 0.0013452376407177558 0.17690343260891925 0.2940870569259042 NA 0.4922816324790845
