unique position a_freq_old a_freq_final vcf_ord chrom for_relatedness keep_loci vcf_ord_final quasi_indep pca_ALL_PC1_loadings pca_ALL_PC2_loadings pca_ALL_PC3_loadings pca_PRUNED_PC1_loadings pca_PRUNED_PC2_loadings pcadapt_3.0.4_ALL_chisq pcadapt_3.0.4_ALL_log10p pcadapt_3.0.4_PRUNED_log10p OutFLANK_0.2_FST OutFLANK_0.2_He OutFLANK_0.2_ALL_log10p OutFLANK_0.2_PRUNED_log10p LFMM_ridge_0.0_ALL_log10p LFMM_lasso_0.0_ALL_log10p Spearmans_ALL_rho selCoef originGen type descrip fixed_since pa2 prop He seed simID RDAvegan_2.52_ALL_RDA1 RDAvegan_2.52_ALL_PC1 RDAvegan_2.52_ALL_PC2 RDAvegan_2.52_ALL_PC3 RDAvegan_2.52_PRUNED_RDA1 RDAvegan_2.52_PRUNED_PC1 RDAvegan_2.52_PRUNED_PC2 RDAvegan_2.52_PRUNED_PC3 sk-allel_v1.1.10_tajD sk-allel_v1.1.10_pi sk-allel_v1.1.10_thetaW sk-allel_v1.1.10_H12 sk-allel_v1.1.10_H2/H1 sk-allel_v1.1.10_ihs sk-allel_v1.1.10_nsl
100066_0.4415 100066 0.4415 0.442211055276382 3408 3 FALSE TRUE 1412 TRUE -0.00285714454659119 0.0102849196840965 0.00839625511030433 -0.0140448035876335 -0.00708040400366641 2.63814298145242 0.345975830148735 0.345689162285508 0.00771728575884869 0.493320875735461 0.0754770212626917 0.0902073973863104 0.400578892031503 0.0399050432175171 -0.0260183734929978 NA NA NA NA NA NA NA NA 11029 11029 0.0137217217983941 0.0282401953990378 0.048387653347136 -0.0309810406186031 0.0165232995233283 0.067808028543536 0.0396976201483288 -0.0263727240363153 2.7384370438472954 0.007970272067439835 0.0034191373946726687 0.11961617130880534 0.7484197372092741 NA -2.1468404207372935
100240_0.1010 100240 0.101 0.101005025125628 3412 3 FALSE TRUE 1413 TRUE 0.0013487031100699 -0.0109443486326999 -9.13965224179267e-05 0.0158866180661487 0.0315404256522793 1.08411379303282 0.107398795994019 0.295813318273346 0.0178078330391096 0.181606020049999 0.424824381193471 0.442573395106638 0.313190696853421 0.0147661937720788 0.00464297028895175 NA NA NA NA NA NA NA NA 11029 11029 -0.00907638402688965 -0.0148766759144572 -0.0412335279181926 0.0371705816360815 -0.0109295184721353 -0.0566879763106491 -0.0571211345078731 -0.011725265553857 2.7384370438472954 0.006802566108666708 0.0029182075549080188 0.11961617130880534 0.7484197372092741 NA -0.00947140475387495
10041_0.3465 10041 0.3465 0.347236180904523 329 1 TRUE TRUE 150 FALSE 0.000784654375927263 0.0157498613147068 0.000568423616643007 NA NA 1.24720787463596 0.129768452186712 0.464594352679653 0.00597396446604879 0.453326431150729 0.0302016326223034 0.0394075607551282 0.499142801406999 0.0735349558471164 -0.0504776611812074 NA NA NA NA NA NA NA NA 11029 11029 0.0352821897811078 -0.00561549010703843 0.0627196893963894 -0.0244549067899496 NA NA NA NA 2.7384370438472954 0.0067337374465216825 0.0028886810029190675 0.11961617130880534 0.7484197372092741 NA -0.2880188479429434
100417_0.0620 100417 0.062 0.0623115577889447 3413 3 FALSE TRUE 1414 TRUE -0.00334642595899731 -0.0311459889535004 -0.0153314014767705 0.0522547253284129 -0.0028899965444302 5.68134471006142 0.892160515627914 1.68492432673218 0.0107977671453606 0.11685765510972 0.150022311430463 0.168878534411662 2.09805255519439 1.5308358302133 0.116345677210294 NA NA NA NA NA NA NA NA 11029 11029 -0.0740385502743257 0.0271987800435543 -0.11654061643119 0.0262832939252303 -0.0891550754657374 -0.157030575119057 -0.035682875810032 -0.125313980565348 2.7384370438472954 0.006699842794945231 0.0028741406623003472 0.11961617130880534 0.7484197372092741 NA -1.3534339058542015
100425_0.0260 100425 0.026 0.0261306532663317 3414 3 FALSE TRUE 1415 TRUE NA NA NA NA NA NA NA 0.079107671429796 0.00696288769573333 0.0508956844524131 NA NA 0.0325944457069327 0.367837793739451 -0.0614988467062989 NA NA NA NA NA NA NA NA 11029 11029 0.0436401367054762 0.0104022656372099 -0.0157965845246997 -0.0387726400016661 0.0525501872591503 -0.0123726183137826 -0.0153718502389786 0.000771389341895003 2.7384370438472954 0.00578711058809762 0.0024825910648275462 0.11961617130880534 0.7484197372092741 NA -0.29985071702020827
100497_0.0305 100497 0.0305 0.0306532663316583 3415 3 FALSE TRUE 1416 TRUE NA NA NA NA NA NA NA 0.0153204046228847 0.0262449895130231 0.0594272871897177 NA NA 0.0330538813161124 0.107425573222028 0.0404463444020237 NA NA NA NA NA NA NA NA 11029 11029 -0.0183371974952363 0.0319821980186898 0.014660981619656 -0.0220026725745763 -0.0220811215300745 0.0207402829897099 -0.0314430138490426 0.103965360207477 2.7384370438472954 0.005522968611047521 0.0023692777797109364 0.11961617130880534 0.7484197372092741 NA -0.9828462871219895
100524_0.0425 100524 0.0425 0.042713567839196 3417 3 FALSE TRUE 1417 FALSE NA NA NA NA NA NA NA 1.73868727400417 0.0113749228493984 0.081778237923285 NA NA 2.23188757283324 1.84309632593037 0.0859921239022729 NA NA NA NA NA NA NA NA 11029 11029 -0.0567381226533705 0.0202301708889104 -0.124981960834799 0.0446520554580405 NA NA NA NA 2.7384370438472954 0.0053170523379325665 0.002280942522944084 0.11961617130880534 0.7484197372092741 NA -0.707436493197555
100527_0.0115 100527 0.0115 0.0115577889447236 3418 3 FALSE TRUE 1418 TRUE NA NA NA NA NA NA NA 0.0570975388964187 0.014945146173011 0.0228484129188657 NA NA 0.0874361041643138 0.00360381133225229 -0.0655697249057836 NA NA NA NA NA NA NA NA 11029 11029 0.0392534043396285 -0.0239825748327724 -0.031631399830197 0.0157160154172814 0.0472678113390917 -0.0445639463359005 -0.0374808140639838 -0.0281811633822641 2.4904599974067896 0.0050961533698412 0.0023261649032197272 0.111928991692129 0.725207673060884 NA 0.8736787877178079
100597_0.1305 100597 0.1305 0.130653266331658 3419 3 FALSE TRUE 1419 TRUE -0.00062267355411165 -0.00171670018713983 0.00615119417217668 0.00181881987297284 0.0142019009528972 0.469455978236268 0.0336007287348928 0.0521993224509297 0.0413965630095843 0.227165980657054 2.39506567594078 2.28953639990666 0.0177638915677304 0.308647427746775 0.019098453338489 NA NA NA NA NA NA NA NA 11029 11029 -0.00609655942097065 0.0050607117125163 0.0168947451315315 0.0714056694511714 -0.00734130008278233 -0.000377829852215161 -0.0587445448305842 0.0307197080179181 2.4904599974067896 0.004764058067304155 0.002174578327772944 0.111928991692129 0.725207673060884 NA -0.19469069104010606
100685_0.2325 100685 0.2325 0.233165829145729 3420 3 TRUE TRUE 1420 FALSE 0.0032819112865439 0.0561336588389394 0.0127979664871587 NA NA 14.8466674172637 2.70941275759051 4.02423378479872 0.0399829289667283 0.357599050529027 2.54831817592247 2.43091271064117 4.2243964689628 1.15533061025532 -0.18108678618412 NA NA NA NA NA NA NA NA 11029 11029 0.118182273459003 -0.0227421203378895 0.196898667481675 -0.0655319110091602 NA NA NA NA 2.6849852750718117 0.005289444613694287 0.002353005267487647 0.061971667382136816 0.7849197814492566 NA -0.44673199056259816
