position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX	baypass_2.1_PRUNED_eBPis_env	baypass_2.1_PRUNED_eBPis_pheno	baypass_2.1_ALL_eBPis_env	baypass_2.1_ALL_eBPis_pheno
16	-1.475091508	-1.475546338	36.69662698	-1.476630959	-1.478198945	34.82485743	0.32364275	0.32654627	0.24698737	0.24886549
64	-1.421327922	-1.421177485	33.78419775	-1.39941853	-1.398225635	32.66494938	0.08843701	0.08728214	0.06477173	0.06350835
93	-1.246560791	-1.245878062	35.45711499	-0.935829125	-0.943560679	34.71880127	0.02526526	0.02710155	0.02507402	0.02615609
197	-1.310790555	-1.307245457	36.23839362	-1.484918332	-1.483460926	35.87100812	0.44033444	0.43839325	0.45330878	0.45214401
263	-0.908178756	-0.911673339	33.64959130	-0.738318666	-0.741929187	34.32098203	0.74525066	0.74856248	0.67844093	0.68090886
337	-1.530884926	-1.532938498	45.38996613	-1.595267526	-1.595454231	44.38451383	0.27404265	0.27383948	0.24405652	0.24429646
380	-0.71996248	-0.724429945	38.01863411	-0.429878123	-0.433628589	37.06352029	0.93395877	0.93830148	0.65002645	0.65270356
615	-1.392116383	-1.393114635	35.41100671	-1.193255778	-1.194135791	36.07840138	0.37929357	0.38059258	0.25708554	0.25815910
624	-0.922331704	-0.924610896	38.74565783	-1.014515919	-1.016293688	37.91686044	0.51154622	0.51515058	0.43882989	0.44069551
727	-1.095725467	-1.096446371	35.99298799	-0.471110665	-0.470149808	35.38077803	0.29599532	0.29715938	0.25746153	0.25823488
748	-1.409916192	-1.410161173	34.18131188	-1.340163503	-1.339813097	33.33278653	0.05736012	0.05660106	0.01081291	0.01171153
930	-1.450562507	-1.449117045	30.50600133	-1.514375316	-1.51384233	29.61210162	0.06525367	0.06506201	0.07098558	0.07096939
1188	-1.381584914	-1.381209332	36.04814160	-1.353078306	-1.352859216	35.10488056	0.04805838	0.04708539	0.09627162	0.09509524
1247	-1.280290379	-1.281702192	36.29712658	-1.332252436	-1.332297443	34.20203334	0.06943890	0.07037503	0.16196621	0.16352526
1317	-1.653284508	-1.651753848	37.42748786	-1.650386326	-1.648959878	37.31953700	0.41251474	0.41100346	0.27331223	0.27067501
1435	-1.665156207	-1.665587394	34.83832379	-1.732659684	-1.733299963	35.40410359	0.16141456	0.16175797	0.24930538	0.24906729
1565	-0.364858197	-0.359987221	34.78941013	-0.836332861	-0.835591202	33.60099517	0.72413554	0.72234897	0.81228650	0.80978402
1604	-1.211432688	-1.211076681	33.51715405	-1.359409139	-1.358725734	33.04363714	0.18456338	0.18346359	0.15576988	0.15418828
1729	-0.512147167	-0.498075369	41.28394446	-1.656689041	-1.656504792	39.23217372	0.33031585	0.32985312	0.38199261	0.38183852
1761	-1.670731467	-1.668970681	36.35821928	-1.578204675	-1.575546754	37.10894187	0.29646912	0.29326261	0.32503689	0.32306959
1821	-1.254665517	-1.259794545	38.74125689	-1.258424676	-1.261027246	38.26600224	0.36563136	0.36922713	0.30799992	0.31033526
1876	-1.32872812	-1.329199581	35.82613846	-1.446588579	-1.447007961	33.71010133	0.16346466	0.16466263	0.10849704	0.10946841
1927	-0.926978767	-0.926450382	36.43196122	-1.091045825	-1.091354776	37.30058716	0.92818124	0.92708979	0.71123386	0.70992836
1996	-1.399874235	-1.398840632	34.05251549	-1.389773951	-1.390249645	33.13545083	0.07685679	0.07628243	0.07069424	0.07059138
2017	-1.450061062	-1.451814232	39.74221503	-1.393428244	-1.395331738	39.29667633	0.55295547	0.55483735	0.42397223	0.42532244
2040	-0.881086623	-0.886850658	36.28921962	-0.951416663	-0.95204421	35.74070997	0.55326831	0.55806706	0.51115115	0.51399885
2082	-0.98127076	-0.984666714	38.45759824	-0.836737546	-0.84208076	37.00804728	0.54196966	0.54706098	0.48220334	0.48661856
2106	-1.384156487	-1.384157462	31.71317883	-1.285062762	-1.285292551	31.05404717	0.06860612	0.06742170	0.05423504	0.05308852
2229	-1.078086958	-1.085815153	35.80017289	-1.334456812	-1.334995411	35.43766339	0.49159931	0.49103190	0.47980809	0.47763125
2370	-1.446896513	-1.446491646	35.88723445	-1.487491389	-1.487681842	35.66789420	0.08676951	0.08641569	0.05845895	0.05822456
2479	-1.204251689	-1.203699437	36.08104924	-1.345476386	-1.345347617	34.48795265	0.07373330	0.07426403	0.07909398	0.07943043
2542	-1.156875148	-1.157435327	34.27437820	-1.041467851	-1.042425623	34.79805746	0.30378051	0.30439678	0.23516804	0.23603893
2565	-0.671589965	-0.674719117	39.39507775	-0.542541528	-0.538635692	40.78403448	0.89217485	0.89518043	0.92129894	0.92078002
2675	0.312792642	0.316689267	37.99827480	0.028617881	0.036056472	37.62539280	1.43255882	1.42636574	1.20837163	1.19988927
2704	-1.403883133	-1.403323858	32.54583038	-1.372305693	-1.372453069	31.04869924	0.01641128	0.01537251	0.02730782	0.02606059
2707	-1.720567936	-1.719885812	35.52568950	-1.619687833	-1.622853416	35.25376139	0.01160823	0.01315289	0.01819823	0.01656571
2738	-0.971808582	-0.974269309	40.59052867	-1.345483719	-1.354736082	41.09111383	0.41613936	0.42158585	0.50127030	0.50552097
2764	-1.463910909	-1.461806178	36.38592790	-1.425389275	-1.423518432	35.61638976	0.23762732	0.23576273	0.20202924	0.20012756
2786	-1.345782485	-1.345208073	32.15081962	-1.355011509	-1.35511608	32.03343852	0.00345059	0.00244189	0.01801529	0.01945330
2938	-0.856921523	-0.853752019	37.63889755	-1.208751782	-1.203809404	34.77893252	0.44704083	0.44168119	0.45986758	0.45499505
2997	-0.950518032	-0.947735108	36.77267340	-1.270777391	-1.266853084	35.09457774	0.46154496	0.45629586	0.33459013	0.33065425
3013	-1.254134474	-1.255016815	36.16161829	-1.311630711	-1.311960412	35.04608050	0.06647354	0.06994715	0.03110314	0.03320041
3296	-1.703171821	-1.703892591	39.85360974	-1.775368484	-1.77652535	38.53316037	0.14382997	0.14628416	0.17115536	0.17312284
3311	-1.185281796	-1.184851743	39.61568451	-1.207869184	-1.208074992	39.25745123	0.09176705	0.09540385	0.04403205	0.04724339
3381	-1.04580457	-1.042141531	37.22628694	-1.113319796	-1.10936126	36.00957635	0.41914958	0.41225196	0.34446000	0.34041730
3434	-1.225881157	-1.227224192	40.02320278	-1.145449838	-1.146791379	39.75564661	0.14982883	0.15216345	0.15177544	0.15344577
3489	-0.65010226	-0.635515419	36.95427574	-0.99340032	-0.989709828	35.85069598	0.36465823	0.36074863	0.29747967	0.29494786
3516	-0.613460634	-0.611907444	43.56397781	-0.375925592	-0.370071464	41.92107129	0.75901112	0.75825103	0.72500303	0.72179979
3569	-1.012832244	-1.011091573	37.34934910	-0.972790063	-0.967679188	35.99620496	0.48004136	0.47756658	0.36004367	0.35789915
3601	-1.169547543	-1.169505349	39.21100278	-0.897992158	-0.894396543	38.41719764	0.35517626	0.35443455	0.25474149	0.25343298
3631	-0.741816342	-0.737602765	36.51683376	-0.47194112	-0.465488091	35.91650598	0.73220886	0.72834021	0.70425227	0.69985868
3691	-1.595949127	-1.595496927	37.87677428	-1.623603679	-1.623736841	37.23455679	0.41969124	0.41836820	0.32787544	0.32814993
3739	-1.328196943	-1.326893659	36.03150077	-1.369071792	-1.367509963	35.05535688	0.41838386	0.41681583	0.38791813	0.38517497
3757	-1.325184029	-1.326151962	39.84455988	-1.247601411	-1.250221039	39.28808667	0.64505293	0.64365227	0.43525562	0.43442802
3764	-1.351594795	-1.352170656	36.19691379	-1.300349586	-1.300118352	35.35064805	0.01815197	0.01832368	0.01246419	0.01213089
3893	-1.206406934	-1.206553316	37.32693824	-1.152812661	-1.152191476	37.60018505	0.05826487	0.05742845	0.03253394	0.03229917
3939	-1.417825617	-1.414953253	39.19963329	-1.326177244	-1.324701532	36.46266512	0.19909417	0.19640469	0.17904538	0.17733876
3983	-0.404470131	-0.400010297	41.47541746	-0.488272861	-0.486171775	40.20854595	0.94479222	0.94124928	0.84460262	0.84209270
4043	-0.954520021	-0.949813149	38.65442340	-0.78049296	-0.774998134	37.20072942	0.58677012	0.58095879	0.53413445	0.52834718
4078	-1.617041536	-1.616874625	35.63208246	-1.528657333	-1.527354033	34.63957333	0.15341397	0.15259118	0.16839052	0.16734805
4178	-1.259826297	-1.259367832	42.30951204	-1.277007119	-1.276938954	40.24770173	0.04281685	0.04030071	0.02025007	0.01764268
4241	-0.853201701	-0.842491166	36.23109929	-0.610919453	-0.607336083	34.97800419	0.60864834	0.60662892	0.52273643	0.52037303
4243	-1.266365568	-1.267293806	34.22787266	-1.274251946	-1.274124911	33.74703378	0.12008501	0.12000809	0.09809778	0.09749166
4279	-1.225160194	-1.223399231	32.12048758	-1.326595638	-1.326139489	31.76044224	0.10308287	0.10277258	0.17265325	0.17167796
4344	-1.598593301	-1.596341734	36.20372308	-1.502593386	-1.501943818	36.29281937	0.17958593	0.17797782	0.14764221	0.14658810
4457	-1.372486965	-1.379469594	38.90038260	-1.407981541	-1.412157177	39.47110878	0.52384486	0.52746914	0.47765263	0.48103178
4463	-1.15754732	-1.15754329	36.52481476	-1.182700468	-1.182342916	35.37666279	0.01546370	0.01578461	0.02855023	0.02881051
4522	-1.497073444	-1.49530997	37.36711387	-1.624793124	-1.624650049	37.64310423	0.31610606	0.31569443	0.17937239	0.17873050
4584	-1.670409488	-1.669940703	41.89823535	-1.570671861	-1.566277983	41.47187083	0.25919089	0.25815581	0.22969999	0.22769938
4594	-1.397948646	-1.398364324	34.32221491	-1.170001755	-1.179619377	35.44682160	0.60787661	0.60991539	0.56437981	0.56805840
4711	-1.132223558	-1.133516629	37.29442910	-1.090882926	-1.089218485	36.86096622	0.10524264	0.10723063	0.14483161	0.14631062
4789	-1.054096927	-1.055323776	38.35033440	-0.715111656	-0.71758917	38.55346036	0.72295063	0.72484682	0.54744274	0.54863786
4826	-1.327056182	-1.32681654	36.71805362	-1.181466842	-1.18285587	36.09441811	0.02307936	0.02325312	0.02046029	0.02084146
4983	-0.872939979	-0.880414824	37.20641539	-0.866150138	-0.868347098	34.78934481	0.56782464	0.57130927	0.35273717	0.35561722
5092	-1.732162314	-1.73265689	35.66566104	-1.819731986	-1.819997135	35.82704656	0.08071746	0.07958921	0.02934209	0.02847803
5163	-1.494532496	-1.494770736	41.96522217	-1.461326915	-1.461081188	40.79611987	0.08025316	0.07986505	0.04112821	0.04129340
5209	-1.198913083	-1.19760331	37.65474568	-0.676402524	-0.674698911	36.58920679	0.27996250	0.27701004	0.19227706	0.18988981
5359	-1.788104894	-1.78755175	38.09095675	-1.792397115	-1.79159356	37.21427526	0.06281094	0.06103542	0.03772267	0.03627244
5363	-0.881810521	-0.87699891	35.99921373	-0.943842653	-0.933017512	35.36245586	0.56250598	0.55894639	0.41393192	0.41198263
5364	-1.756223249	-1.755439188	41.74785293	-1.653645664	-1.654234716	41.56036675	0.11250511	0.11342118	0.07351202	0.07415972
5560	-1.26272028	-1.262476774	35.64426700	-1.21725784	-1.216356737	35.00869884	0.15917784	0.15889670	0.21177816	0.21201751
5634	-1.320549474	-1.32057136	36.60331691	-1.301245005	-1.300999526	35.83833284	0.02460790	0.02442640	0.06118030	0.06106106
5708	-1.101058186	-1.101337342	40.81976858	-1.134415236	-1.133698594	38.30454465	0.28500378	0.28491414	0.34785775	0.34859870
5716	-1.115036372	-1.113632983	38.13987385	-1.191971278	-1.191583726	35.09364055	0.08433643	0.08268589	0.07571279	0.07363057
5849	-1.610188084	-1.611617692	39.18137088	-1.679320515	-1.679382028	38.79502835	0.25962413	0.25913652	0.21923645	0.21860349
5925	-0.951593554	-0.942157689	36.46632010	-1.0843775	-1.079704331	36.31227797	0.56595961	0.55827115	0.49857233	0.49278824
6044	-1.678287241	-1.678870763	38.30464230	-1.620085926	-1.620588298	37.83873863	0.28050539	0.28104667	0.18339639	0.18447232
6104	-1.528124838	-1.527285428	35.74662531	-1.561784659	-1.561618777	35.34249711	0.05372762	0.05221171	0.02724015	0.02625563
6114	-1.419421663	-1.41929291	39.15007309	-1.476787449	-1.47643792	38.89446392	0.01651551	0.01725564	0.05078380	0.04945596
6159	-1.387263184	-1.388459294	36.38394544	-1.4073567	-1.407759687	36.07329016	0.09371664	0.09492579	0.02871073	0.02951446
