position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX
109	0.12647865	0.12660160	43.19593745	0.11830343	0.11830028	41.87312369
124	0.12286020	0.12290028	39.20814509	0.13034738	0.13027081	38.52591772
231	0.13112354	0.13105349	37.47486656	0.12436580	0.12438048	37.61672858
246	0.12542600	0.12530082	35.52135439	0.12581623	0.12578131	34.93177124
292	0.12616546	0.12616431	37.90239241	0.11944948	0.11950184	37.90534070
341	0.12385836	0.12391381	41.11116226	0.12148966	0.12146363	39.72461213
548	0.11961837	0.11970990	42.97714333	0.11249218	0.11250839	42.54812468
565	0.12541572	0.12544797	37.88733596	0.12803150	0.12802449	35.76330804
761	0.12736586	0.12738510	41.76580932	0.10973802	0.10984596	41.09560120
886	0.11442876	0.11449127	44.07150455	0.11808068	0.11814241	45.20537058
887	0.12921465	0.12927718	36.00810511	0.12490458	0.12492111	36.60933445
889	0.12651626	0.12650440	37.41283965	0.12339455	0.12331314	37.32746339
904	0.13308693	0.13308729	37.37771959	0.12364342	0.12369542	38.99410670
920	0.12557251	0.12560784	40.55211681	0.11909341	0.11901848	38.16470413
1004	0.12139613	0.12136177	43.38925987	0.12737171	0.12736556	43.08891284
1010	0.11811677	0.11817415	42.19859262	0.11301990	0.11303236	40.94618115
1071	0.11032664	0.11042947	44.07313778	0.11720173	0.11720224	40.79043078
1090	0.12876739	0.12877581	35.49969018	0.13167795	0.13163992	35.10326153
1106	0.12729683	0.12743107	37.84191777	0.12128513	0.12121660	37.54366826
1170	0.12462212	0.12460304	39.61124492	0.11438045	0.11438859	38.58533280
1191	0.11775791	0.11776492	41.18548586	0.10813044	0.10821701	42.10820943
1211	0.12156552	0.12146071	40.33652931	0.11026330	0.11031133	38.52602479
1295	0.12297308	0.12302198	36.55534901	0.11631569	0.11637366	36.51462510
1318	0.12398671	0.12403718	37.87996410	0.12493771	0.12489514	37.38022533
1333	0.12965820	0.12968682	38.55144632	0.12147196	0.12150771	37.75542296
1472	0.11573891	0.11578362	39.07633095	0.11912314	0.11916375	37.65396913
1706	0.11829412	0.11832814	40.22394013	0.11986598	0.11985268	39.67575522
1743	0.12353710	0.12360431	38.56594640	0.11638950	0.11641074	38.41313224
1761	0.13240126	0.13237521	39.42440774	0.12612496	0.12613501	39.20700661
1813	0.13099540	0.13103121	37.19529565	0.11492377	0.11493221	36.83461461
1914	0.13891237	0.13895632	36.55299466	0.12571082	0.12568831	35.13702253
2141	0.13967230	0.13962588	33.34868842	0.13076472	0.13075685	32.00712952
