position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX	baypass_2.1_PRUNED_eBPis_env	baypass_2.1_PRUNED_eBPis_pheno	baypass_2.1_ALL_eBPis_env	baypass_2.1_ALL_eBPis_pheno
108	-1.278064203	-1.277908381	38.14974882	-1.272617538	-1.272664354	36.57692234	0.19430932	0.19419798	0.14666429	0.14646697
154	-1.670925481	-1.670472647	40.00785454	-1.680103002	-1.679964143	39.15014614	0.10618365	0.10509785	0.06351509	0.06123837
284	-1.649490235	-1.648804876	37.43716820	-1.59242307	-1.592874987	38.03689664	0.14591985	0.14598236	0.11023801	0.10948885
290	-1.644973983	-1.648120751	39.55878982	-1.672409926	-1.674447333	40.06205489	0.06727402	0.07215457	0.10378211	0.10990406
324	-1.083198334	-1.08814955	49.51587337	-1.028795823	-1.034334329	48.77658553	0.47678111	0.48343964	0.38762429	0.39466410
575	-1.096575342	-1.096603637	37.16131113	-1.035428721	-1.037057627	35.55133177	0.27846319	0.28031812	0.20414021	0.20610323
627	-1.549390629	-1.552477687	36.89845273	-1.421179618	-1.424513051	36.95402657	0.30375919	0.30573801	0.29155481	0.29339710
641	-1.079196123	-1.080368244	39.27364364	-0.982229152	-0.980155127	39.15541791	0.88399566	0.88477490	0.86927776	0.86864340
735	-1.177181887	-1.178297971	44.97502332	-1.188161332	-1.188441079	43.80829707	0.02948402	0.03125020	0.07437176	0.07640857
782	-1.283935563	-1.285069651	49.75538069	-1.273714966	-1.274415182	48.32052923	0.02697206	0.02884459	0.03947658	0.03960005
866	-1.345605334	-1.343702202	35.26363955	-1.380269948	-1.380165661	35.46453085	0.04468719	0.04335549	0.05325029	0.05236975
877	-1.049645327	-1.04976051	38.56357414	-1.109469126	-1.109238742	38.62484706	0.14592090	0.14517968	0.08468223	0.08507156
934	-0.913459285	-0.912379867	49.99016303	-0.915715812	-0.917972687	50.24995118	0.43897231	0.44060160	0.53011150	0.53106373
950	-1.127975194	-1.128610072	43.51801702	-1.032582617	-1.032940843	44.06009066	0.16305466	0.16320547	0.12448256	0.12443941
1131	-1.321560902	-1.321839248	45.88342920	-1.344384641	-1.345800702	45.68818144	0.04350170	0.05081360	0.01269373	0.01769398
1145	-0.745103538	-0.744746868	42.89966631	-0.694273583	-0.689681714	41.98410110	0.85700195	0.85287469	0.84576062	0.84246695
1178	-0.851427565	-0.847336118	38.76925911	-0.889715833	-0.89230333	37.88839366	1.07941526	1.08104606	0.94338429	0.94428798
1291	-0.633010391	-0.63742432	42.31927305	-0.488545757	-0.483186658	42.85536282	1.19883291	1.19356284	1.01803683	1.01588370
1310	-1.467300046	-1.473554289	39.32310820	-1.489120697	-1.49252547	38.51988268	0.32220883	0.32916322	0.35006979	0.35883282
1329	-1.351299585	-1.350366393	47.47677432	-1.358303905	-1.358235615	47.18801819	0.01658653	0.02290326	0.05813857	0.05148493
1613	-1.374716775	-1.374300796	40.47378884	-1.385065083	-1.384568403	39.21557687	0.28663214	0.28548805	0.30791179	0.30820780
1822	-1.587147987	-1.590705405	39.93485881	-1.668390231	-1.669953362	39.40124355	0.10623713	0.11066761	0.13962271	0.14250040
1835	-1.096361154	-1.096067428	41.87471191	-1.091769609	-1.092542021	41.92912802	0.09951119	0.09953299	0.09194299	0.09232452
1900	-1.138182794	-1.138239692	40.02145192	-1.088851111	-1.089013823	39.18105843	0.05189956	0.05301614	0.05004883	0.05151989
1940	-1.156590338	-1.156957637	38.96406848	-1.154644471	-1.154727944	39.19168451	0.02029858	0.01841214	0.00843553	0.00676294
2062	-1.654586168	-1.659815875	38.29068710	-1.643325518	-1.645411412	38.41339403	0.13336223	0.13751227	0.11166373	0.11570516
2121	-1.260110764	-1.257894787	34.81130437	-1.246673804	-1.245369298	34.26785504	0.37251424	0.36699387	0.40738505	0.40354870
2156	-1.230725028	-1.230827636	35.92476283	-1.223767772	-1.223711995	35.83003209	0.00053112	0.00177900	0.03287083	0.03132745
2161	-1.218625622	-1.214378944	38.28756769	-1.180129308	-1.175608202	38.54629156	0.52280534	0.51625927	0.38688943	0.38240219
2196	-1.166663553	-1.169954793	39.92227746	-1.086354091	-1.08903036	38.38641933	0.26943249	0.27436879	0.25850444	0.26488796
2200	-0.970717014	-0.968266031	37.67544475	-0.706336356	-0.70815743	38.26237211	0.59218068	0.58931134	0.38975341	0.38660243
2225	-1.082310715	-1.084835383	39.20316044	-1.072370187	-1.074738926	38.66591347	0.26829244	0.27437636	0.28538708	0.29102607
2229	-1.101868168	-1.104868844	39.67651456	-1.08106382	-1.084768221	38.90354003	0.29167516	0.29711850	0.22406310	0.22733332
2244	-0.948588834	-0.956066479	40.56126024	-1.03932464	-1.043705859	39.17600104	0.37541021	0.38295108	0.31795834	0.32307439
2268	-0.937815484	-0.942020207	40.73637122	-0.770102903	-0.777895947	41.01052427	0.62012705	0.62650416	0.58061193	0.58776130
2339	-1.196443317	-1.191830409	38.58879206	-1.308687392	-1.303786491	38.02480261	0.77036057	0.76694885	0.73765949	0.73367925
2389	-1.053908039	-1.048805234	39.05042216	-1.215945635	-1.212249025	38.97887947	0.91382671	0.90823362	0.76794304	0.76666182
2510	-1.504410839	-1.505459421	41.74778613	-1.542173443	-1.542495199	40.57040684	0.17661910	0.17852868	0.10754181	0.10807606
2807	-1.297225681	-1.296821429	33.69683515	-1.265725416	-1.265348903	33.15859980	0.00991400	0.00942885	0.02219918	0.02340229
2974	-1.175996064	-1.17488174	38.01271024	-0.854134522	-0.850653687	39.93903348	1.02030462	1.01569988	0.81738384	0.81558368
3040	-1.743656507	-1.743016882	39.56739353	-1.724839786	-1.725187624	39.36016915	0.10615348	0.10514471	0.08973511	0.08896490
3047	-0.925342321	-0.920174321	44.28520873	-0.849504604	-0.841006738	44.06004127	0.57912489	0.56918670	0.51411772	0.50610215
3103	-1.77380625	-1.773439075	37.26917383	-1.738531539	-1.736781324	36.59789805	0.01044450	0.01090451	0.01834296	0.01760480
3108	-1.047189393	-1.047364675	40.00004380	-1.096631512	-1.096182871	38.19242623	0.20760151	0.20643438	0.30455269	0.30502731
3195	-1.619647863	-1.618432472	36.94138141	-1.603313001	-1.602798542	36.04987399	0.18362072	0.18249477	0.06343382	0.06311446
3248	-1.792004543	-1.792453483	35.44238214	-1.691686537	-1.693137102	37.04994645	0.05389950	0.05480418	0.12019920	0.12180089
3314	-0.584182476	-0.585185414	40.63423414	-0.529188407	-0.526655422	39.81343187	1.22252775	1.22176108	1.20993385	1.20585860
3492	-1.476293094	-1.478363498	36.96981436	-1.511923148	-1.515612335	36.63927313	0.29296480	0.29640682	0.30221337	0.30424492
3545	-1.735042117	-1.735137211	36.13989838	-1.73078571	-1.732470909	36.54136975	0.09644493	0.09860819	0.03519596	0.03620317
3555	-0.756149342	-0.749485724	39.75880383	-0.614147683	-0.613593854	40.53779204	0.85462314	0.85262667	0.80576443	0.80612251
3660	-1.521159903	-1.523382096	37.24131948	-1.395444634	-1.395840449	35.71026836	0.30149241	0.30573791	0.21754313	0.22114015
