position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX
7	0.14068572	0.14063097	33.38025140	0.13947475	0.13950355	32.78882085
9	0.14909382	0.14899200	34.67212551	0.13687465	0.13691135	33.08864197
90	0.14400108	0.14398394	35.23558887	0.13514368	0.13512649	35.08478143
399	0.13418403	0.13431820	38.73627804	0.12536711	0.12541727	36.90970268
541	0.14484038	0.14484249	36.10679391	0.12603020	0.12598051	36.39073433
579	0.12162244	0.12164941	39.92093057	0.13438932	0.13444172	40.40035662
713	0.14968126	0.14959013	31.59936015	0.13160278	0.13157790	30.64613024
779	0.12642185	0.12635237	41.97362285	0.13354049	0.13357217	38.70401795
842	0.14305900	0.14299974	33.86928280	0.13514700	0.13513656	33.05713663
1028	0.14462238	0.14466066	34.48551029	0.13893190	0.13893394	34.66332196
1156	0.13738352	0.13734684	37.63163282	0.12112956	0.12111949	36.48663897
1200	0.13324926	0.13321558	37.18046652	0.13025765	0.13045874	37.24716520
1491	0.14776268	0.14777730	33.79085617	0.13924369	0.13935124	34.38122939
1565	0.12925394	0.12935000	42.45795038	0.12362336	0.12358076	41.37733544
1579	0.14137349	0.14137438	35.52284048	0.12944145	0.12953017	36.44818013
1754	0.14534878	0.14527794	37.92786617	0.13572104	0.13564329	36.62430614
2025	0.13080453	0.13081411	37.35429916	0.12606365	0.12611553	36.93986492
2385	0.13821657	0.13825632	39.52954623	0.12751042	0.12747864	39.55197872
2415	0.12611720	0.12613155	37.37849490	0.13263484	0.13278127	37.61873795
2579	0.13079158	0.13080078	40.26314046	0.12603343	0.12611633	38.47218071
2690	0.12623464	0.12626184	40.57541382	0.12460188	0.12464122	37.84860083
2703	0.12985627	0.12985540	37.34399468	0.12462749	0.12462712	39.85363602
2736	0.15292816	0.15287048	35.61920328	0.13656569	0.13655836	35.77750593
2786	0.13976403	0.13970570	38.53000067	0.12971090	0.12977412	37.72845573
2843	0.14163995	0.14161330	36.33521017	0.12955832	0.12957299	34.39562479
2863	0.13946017	0.13948010	35.56533718	0.12730669	0.12725581	34.94896199
2864	0.12577040	0.12584301	39.64156601	0.12235306	0.12233426	40.42634327
3027	0.13552038	0.13555904	38.75610908	0.11657449	0.11664917	38.10802687
3030	0.13334832	0.13327396	37.90751013	0.12050514	0.12050714	36.92913589
3074	0.12793527	0.12786368	37.21917968	0.12527121	0.12530228	38.15019912
3078	0.13390309	0.13379505	39.14425359	0.11141237	0.11145953	39.88159584
3106	0.14137614	0.14136844	34.12530650	0.12957557	0.12948915	33.65164768
3116	0.14049536	0.14037670	34.16569005	0.13713878	0.13706563	33.81435093
3144	0.13987124	0.13976078	38.87017697	0.13036807	0.13043167	38.12628951
3167	0.13855701	0.13853549	35.38011052	0.14383919	0.14396626	36.53519464
3220	0.13175319	0.13172036	36.77642051	0.12379683	0.12392489	37.10234315
3322	0.14596269	0.14593759	33.29769848	0.13989583	0.13993993	33.59252425
3337	0.13149786	0.13157613	36.45209244	0.13113692	0.13119368	34.93781299
3338	0.12784217	0.12786063	39.13617485	0.11665461	0.11681044	37.91531612
3381	0.14291723	0.14299245	34.22723708	0.12656891	0.12655485	35.25267273
3396	0.13842972	0.13838954	35.00468890	0.13376044	0.13375778	34.32252732
3448	0.12757670	0.12755181	42.64249629	0.12422118	0.12429279	41.85960032
3464	0.14000285	0.14003840	40.12964687	0.12521433	0.12517282	38.55553614
3480	0.15370249	0.15361009	31.54044515	0.14051833	0.14065669	30.86712277
3490	0.13757423	0.13743138	37.01796456	0.13450343	0.13453057	35.42434695
3784	0.14057569	0.14057594	37.00409161	0.13545115	0.13538171	37.44788792
3798	0.12448537	0.12448752	41.29594944	0.12121819	0.12133058	39.94713766
3867	0.13757553	0.13747606	33.64878091	0.13924312	0.13918125	33.79993862
3872	0.12863232	0.12849645	38.40194979	0.11686138	0.11683503	39.73334871
4169	0.12464344	0.12469013	41.66505831	0.11442457	0.11454450	41.57508631
4176	0.13303130	0.13298467	41.01120079	0.12147811	0.12155668	42.15363342
4224	0.11847461	0.11843326	44.57219071	0.11479951	0.11482907	43.37040027
4276	0.12021438	0.12019010	41.89220366	0.11750030	0.11756411	41.31020969
4289	0.12191861	0.12184766	45.56885177	0.11114829	0.11117446	43.01034556
4342	0.12530235	0.12542743	42.31127634	0.11422636	0.11429088	41.51097232
4378	0.15513531	0.15511943	35.30687690	0.14261568	0.14270876	34.37352829
4500	0.14532534	0.14533503	35.53387851	0.13917064	0.13921256	35.62549208
4504	0.13596583	0.13597230	36.63490479	0.11884088	0.11878315	37.37654615
4540	0.14130237	0.14119690	39.94173193	0.12433541	0.12439926	38.43911965
4566	0.13279470	0.13270230	35.60672107	0.13223440	0.13237902	35.33075905
4716	0.15257818	0.15260940	32.02711723	0.13575844	0.13572596	31.95156336
5239	0.12952140	0.12946191	38.29033440	0.11321852	0.11325164	38.54316272
5243	0.13360657	0.13362601	37.17284368	0.12710627	0.12712235	35.87979278
5321	0.12732494	0.12734625	38.45826621	0.12608025	0.12614066	37.71956604
5337	0.13545731	0.13548965	41.00548877	0.13242097	0.13254883	39.28179327
5513	0.14083287	0.14078255	35.34649446	0.14578169	0.14578106	36.79580961
5737	0.15279359	0.15269119	37.05737934	0.13570201	0.13570570	36.56585968
5766	0.12678182	0.12673468	39.67295413	0.12875193	0.12876514	37.86628381
5835	0.13281272	0.13293173	38.56723760	0.12956727	0.12958764	36.74743335
5879	0.12732243	0.12738271	39.54515116	0.12976278	0.12967287	38.57482433
5973	0.11875172	0.11879808	44.70016976	0.13185082	0.13189810	43.17120252
6004	0.13339876	0.13341825	38.26194835	0.13443361	0.13455623	37.83619013
6119	0.13494519	0.13485470	38.77715128	0.12692602	0.12691808	38.63934508
6179	0.13163716	0.13158512	37.21233275	0.13505644	0.13505698	37.92467649
6229	0.13029764	0.13029286	39.08252712	0.12828627	0.12829206	38.19772153
6278	0.12395384	0.12396188	42.08289290	0.11341434	0.11353471	41.12931572
6308	0.13293566	0.13307233	39.55806610	0.13564676	0.13562525	39.35050251
6402	0.13149084	0.13145772	36.60252715	0.13925733	0.13931946	34.93933052
6498	0.11959104	0.11948853	39.28906079	0.12890164	0.12895478	38.77430906
6557	0.13179349	0.13179027	43.25829202	0.12240732	0.12236801	43.06529567
6559	0.13243111	0.13239158	41.49279686	0.11722954	0.11724986	40.93291757
6600	0.13596552	0.13589479	40.09725219	0.13775700	0.13776863	38.19411475
6617	0.14615953	0.14625929	35.68064317	0.14024425	0.14030114	37.05852660
6665	0.13395542	0.13398053	38.59659094	0.13040227	0.13059087	38.12580470
6700	0.11713720	0.11702703	49.89846654	0.11259784	0.11252671	48.74730020
6752	0.14020139	0.14020179	33.94890094	0.13849184	0.13854303	33.09885278
6800	0.13127331	0.13130153	36.96948492	0.11977635	0.11969486	36.24274891
6840	0.13274993	0.13271750	37.37656739	0.12497957	0.12500382	36.75465074
6953	0.13904477	0.13901469	38.98798325	0.12877092	0.12889760	37.61241668
7029	0.12822751	0.12816584	36.31794018	0.12359158	0.12363976	35.46862944
7068	0.11678769	0.11674506	44.93436535	0.11074698	0.11074073	43.23922174
7148	0.14013340	0.14017063	37.13678872	0.13409068	0.13410699	36.97095069
7291	0.12398739	0.12405654	41.63120656	0.11719481	0.11726317	41.32297094
7353	0.13699220	0.13705942	41.44033289	0.13223768	0.13232742	43.01045372
7656	0.13181140	0.13164075	35.73380165	0.12037949	0.12041305	36.65372975
7767	0.14164327	0.14154387	36.03488049	0.13915993	0.13920149	35.57077180
7801	0.14183739	0.14193173	35.69432698	0.12168693	0.12182197	33.92505368
7820	0.13612548	0.13608045	40.56838908	0.12401636	0.12412239	39.77117354
8031	0.13503345	0.13506657	37.82395194	0.12585886	0.12580421	39.14225772
8050	0.13626266	0.13619218	35.62990601	0.13149461	0.13156862	34.56798675
8083	0.12797132	0.12805024	35.92786874	0.12428847	0.12422849	35.78494250
8375	0.12745095	0.12746556	35.90692141	0.13028337	0.13017768	34.67692014
8446	0.13921666	0.13922570	35.25673275	0.14030620	0.14035384	33.53871011
8465	0.13254472	0.13255629	33.73028416	0.13186464	0.13201748	32.87598121
8592	0.13263583	0.13252488	38.20215006	0.12979894	0.12983646	37.44535591
8608	0.13510825	0.13511485	37.05070998	0.13677369	0.13675109	35.91000392
8621	0.13810035	0.13808367	35.49607490	0.15001566	0.15006157	34.10411967
8702	0.13380186	0.13376644	37.15347433	0.13989293	0.13998376	35.18887846
8722	0.14235210	0.14241734	37.04311350	0.13566454	0.13567050	36.37188240
8756	0.14881993	0.14874442	31.87715509	0.14822039	0.14830350	32.90600762
8786	0.12952905	0.12954269	39.39069921	0.11742053	0.11742667	39.09960855
8814	0.13459327	0.13458389	36.77420806	0.13147153	0.13147413	36.21229197
8904	0.13415494	0.13413702	40.32596489	0.12450644	0.12461715	40.78307945
8940	0.13953256	0.13951419	37.40664256	0.13023218	0.13019608	37.12197120
8944	0.13965920	0.13966453	35.69834588	0.13052496	0.13061729	35.99539877
8984	0.13863057	0.13858235	34.87017969	0.13363198	0.13359813	34.51885929
9030	0.13531181	0.13532777	39.98475054	0.12278605	0.12279142	40.03926933
9045	0.14010640	0.14014697	36.34140787	0.13360753	0.13370443	35.88541366
9056	0.13845983	0.13844328	40.10022022	0.12276012	0.12279694	37.95049870
9065	0.14881452	0.14872396	38.09914400	0.13059212	0.13073343	37.24451156
9330	0.13089946	0.13092663	36.99159750	0.12561774	0.12562723	36.30260639
9339	0.13014238	0.13020333	41.33841167	0.13101203	0.13114434	40.33521933
9401	0.12795978	0.12788302	37.12040769	0.12753980	0.12752837	36.41561720
9428	0.13129985	0.13124501	38.92449896	0.11851451	0.11846328	40.13223866
9443	0.13913168	0.13920237	35.38137583	0.14585391	0.14601792	35.99090663
9480	0.12567270	0.12553961	38.26945648	0.12981568	0.12975586	38.64296320
9564	0.13937133	0.13944674	36.33111799	0.13893191	0.13895920	34.47969222
9570	0.12790044	0.12788617	37.62225832	0.14585626	0.14586599	37.46138184
9697	0.13923489	0.13915364	38.48077356	0.12769490	0.12765950	37.96505893
9732	0.13065425	0.13068056	43.36971865	0.12201602	0.12204803	43.08540134
9810	0.11936441	0.11933498	41.45955026	0.12052731	0.12045419	41.87618577
9921	0.13938690	0.13944993	37.06110879	0.12959334	0.12961719	35.28058446
9933	0.14096151	0.14099922	37.32950865	0.12276824	0.12285559	35.66829925
9961	0.13782682	0.13788952	39.15457915	0.14614778	0.14624797	38.17357892
9984	0.14662991	0.14666907	35.98384433	0.15260715	0.15279969	34.32465041
9999	0.12947843	0.12936635	42.83042937	0.11703346	0.11707455	41.86460117
10081	0.14292404	0.14285798	37.65939343	0.15786666	0.15786408	37.10668662
