position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX
2	0.13095683	0.13106930	34.88129553	0.13490984	0.13495001	35.12373721
4	0.13397599	0.13408373	35.37965479	0.13847883	0.13869045	34.58205079
20	0.13841522	0.13858893	35.13396455	0.14136307	0.14169803	34.85311476
40	0.14438363	0.14435852	37.14611472	0.13960619	0.13981663	36.04337861
81	0.13275157	0.13262184	40.58910406	0.12696925	0.12722011	40.08705588
359	0.13012529	0.13009069	42.21400309	0.11944050	0.11956274	42.40925916
372	0.14079357	0.14079527	36.99031194	0.12841175	0.12841481	37.23222394
489	0.14269741	0.14290254	35.90183121	0.12958901	0.12955866	35.74622957
515	0.14091070	0.14113658	34.55963468	0.14185605	0.14203879	33.27810785
787	0.13324834	0.13351698	43.13038341	0.12236293	0.12241755	43.28337030
956	0.14399615	0.14408148	34.58497621	0.12970081	0.12978573	34.35423723
1005	0.14198657	0.14201202	34.25833101	0.13638946	0.13650457	33.31121119
1029	0.12998807	0.13033309	37.43151324	0.14125586	0.14145477	37.35076591
1102	0.13598848	0.13602796	37.92686887	0.14432370	0.14429678	37.26920220
1184	0.12628968	0.12648845	37.48083219	0.12755293	0.12764542	35.41096573
1204	0.13362451	0.13355646	36.24516498	0.13513763	0.13527483	37.11133901
1222	0.13576067	0.13596240	38.52855337	0.12452633	0.12471293	37.77784277
1256	0.13526056	0.13535670	41.03961272	0.12140276	0.12148727	39.80006865
1369	0.14065098	0.14073681	38.82271302	0.12859613	0.12880298	39.99547803
1392	0.13989201	0.13997816	35.75154934	0.13069867	0.13082670	35.74292888
1421	0.13207301	0.13217679	36.15263401	0.12993617	0.13001915	35.34858139
1520	0.12617198	0.12639102	39.94414753	0.13045383	0.13051613	39.62599943
1526	0.13094544	0.13102777	38.32801041	0.14163863	0.14177218	35.97215946
1591	0.14204036	0.14199129	37.60959577	0.13040759	0.13047714	38.13746020
1617	0.11672321	0.11683900	43.05922060	0.12096769	0.12120250	41.84760253
1621	0.14206928	0.14206317	35.76781847	0.14374741	0.14390796	36.91773078
1662	0.12963978	0.12964491	39.15471355	0.14459818	0.14494861	39.37551953
1664	0.12746218	0.12758796	40.67640976	0.12848855	0.12860612	40.12192156
1691	0.12236066	0.12234984	43.62408540	0.12158931	0.12170629	42.75672966
1743	0.11539327	0.11536761	39.98041116	0.10650151	0.10666408	39.06155849
1786	0.13047223	0.13065354	38.30297521	0.13238447	0.13241646	37.93919571
1863	0.13818550	0.13808415	37.51899130	0.13473051	0.13468862	37.46158405
1877	0.13265911	0.13271130	37.80737820	0.14480810	0.14485686	37.94228762
1959	0.13520571	0.13529199	39.79872879	0.12944180	0.12953856	38.60381329
1967	0.13700451	0.13708015	40.00685145	0.13562460	0.13582078	38.68297703
1972	0.12553246	0.12560020	40.11641140	0.12389776	0.12410144	40.04764075
1989	0.12355608	0.12365878	39.10833347	0.12795001	0.12810927	38.16662980
2007	0.13286859	0.13307762	39.25867929	0.11953027	0.11953260	39.99949246
2038	0.12969519	0.12958296	40.43049081	0.11914455	0.11936637	39.31305108
2056	0.14584253	0.14585482	38.45081213	0.12854072	0.12865430	37.73056522
2145	0.13325298	0.13340721	40.82587450	0.11627499	0.11642139	40.48347995
2253	0.14037344	0.14058561	35.74496066	0.12738119	0.12753658	34.76675155
2268	0.14659034	0.14669691	35.63520403	0.13484898	0.13486382	33.94571763
2304	0.13794509	0.13793688	36.78715974	0.13964628	0.13964835	36.65319287
2320	0.14930357	0.14942422	36.72223381	0.13685094	0.13676515	37.38954531
2348	0.13373855	0.13365358	36.67068936	0.14083648	0.14109897	35.87552913
2366	0.14250589	0.14284739	34.78846398	0.13032294	0.13041257	34.56001592
2383	0.14607511	0.14608566	36.33178520	0.14155214	0.14174986	36.65455035
2410	0.12352051	0.12358066	44.40384471	0.12025818	0.12040939	43.12201492
2436	0.13362190	0.13382812	36.84662072	0.13890125	0.13901186	36.30781789
2441	0.13915108	0.13910995	37.08676497	0.12965318	0.12981466	37.44664767
2473	0.13762735	0.13798965	35.21162537	0.13565707	0.13601911	35.51592208
2488	0.13794113	0.13793590	37.00117904	0.13513006	0.13533838	35.94107978
2493	0.11968042	0.11975440	43.58474814	0.13035739	0.13050677	42.22685646
2536	0.12521067	0.12525660	41.09665112	0.13476140	0.13476692	40.13838144
2656	0.12462604	0.12477152	40.79504134	0.12493103	0.12513098	40.30011845
2693	0.15156381	0.15156327	33.36181555	0.14315277	0.14328619	33.47360815
2707	0.11616196	0.11613160	44.18138387	0.12074463	0.12102029	43.65520149
2710	0.13223063	0.13229852	36.13888777	0.13403611	0.13433922	37.41464767
2874	0.14010768	0.14008109	36.56260713	0.13601227	0.13609417	36.26362021
2958	0.13555818	0.13573454	41.13758143	0.12898757	0.12921626	40.47283360
3163	0.14359985	0.14377321	37.19484318	0.14379845	0.14396465	36.17774078
3166	0.14501421	0.14518587	35.82964366	0.14645086	0.14674150	35.61523731
