position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX
55	0.12103107	0.12110522	41.77084464	0.11768800	0.11767476	39.78960118
157	0.14456912	0.14455680	38.39721852	0.12539730	0.12541328	39.26639254
173	0.13342891	0.13350704	36.96598784	0.12596891	0.12606163	36.85927453
236	0.11799863	0.11809440	41.93644142	0.11358711	0.11354181	39.83636838
284	0.12986954	0.12988785	41.42226956	0.11543285	0.11533993	40.86488165
325	0.13950916	0.13963585	35.14337457	0.13664448	0.13655821	35.66206848
328	0.12529643	0.12526012	41.00616449	0.11906225	0.11899714	39.47136975
330	0.12634160	0.12641810	39.54661364	0.11737627	0.11738608	39.32023321
340	0.13721101	0.13725471	39.82980006	0.12417049	0.12419909	40.19268408
383	0.13093410	0.13093092	41.00181820	0.12861086	0.12860222	40.70708492
434	0.13485272	0.13493680	38.58986735	0.12856246	0.12853133	37.57920618
452	0.12422656	0.12419297	43.91524350	0.11360377	0.11366415	43.10997054
456	0.13175442	0.13170742	37.57656697	0.12733801	0.12738961	36.81181036
463	0.14786572	0.14790265	37.58019651	0.13694553	0.13695624	38.78585013
490	0.13656293	0.13661784	38.20234368	0.12666865	0.12653605	37.39173843
509	0.13996072	0.14001972	35.60130276	0.14113514	0.14116227	35.65728956
547	0.12571508	0.12569217	39.72202113	0.11783587	0.11792363	39.39425563
656	0.14486843	0.14477996	33.45317914	0.14368153	0.14368196	33.27655070
716	0.14401611	0.14401984	31.94558465	0.13934251	0.13934539	32.66538827
732	0.12575080	0.12574652	36.49152890	0.13106851	0.13107618	36.55401337
773	0.15192919	0.15189443	33.41846272	0.13912124	0.13922741	32.73178087
814	0.13750205	0.13739261	38.88986836	0.12369721	0.12370908	36.99494825
927	0.13954762	0.13952050	41.14542424	0.12143544	0.12134785	38.95696100
975	0.14165711	0.14166510	35.47785417	0.13424970	0.13431335	34.01514381
1162	0.11609541	0.11614802	40.54544523	0.12460567	0.12455336	41.75677898
1261	0.11853739	0.11852511	44.92038242	0.12196278	0.12196461	46.03881244
1355	0.12259327	0.12263305	46.04231119	0.11153445	0.11150746	46.85722713
1483	0.13299658	0.13296090	40.07712773	0.12666316	0.12649943	38.21532220
1500	0.15068561	0.15062931	35.52814381	0.13438038	0.13426729	35.28581122
1581	0.13203798	0.13202964	37.85651604	0.13569278	0.13573110	36.99750768
1614	0.13950189	0.13956000	36.23165007	0.13696441	0.13688281	36.59652103
1732	0.12422752	0.12417872	40.90315555	0.12384811	0.12389213	40.07254819
1740	0.13909207	0.13912633	38.37450025	0.13234645	0.13239769	39.70391783
1826	0.12875753	0.12883984	39.90932643	0.11628729	0.11632649	41.18908495
1924	0.14133786	0.14127602	33.03226033	0.13066660	0.13065931	33.66702194
1975	0.13804321	0.13805765	39.58177227	0.12845296	0.12848303	39.48752384
2087	0.14539914	0.14551181	38.82100404	0.12335494	0.12330639	37.70595145
2104	0.13367650	0.13376837	39.19178276	0.11727536	0.11738452	39.12833856
2178	0.14156358	0.14155462	37.26240569	0.13506474	0.13505350	35.68568459
2263	0.12421494	0.12424156	40.19067629	0.12001741	0.11993127	40.36468154
2288	0.11768953	0.11766537	43.13280153	0.11873999	0.11876505	40.91333978
2304	0.14184571	0.14187870	38.37001102	0.14688041	0.14697007	37.19467434
2327	0.12735496	0.12740463	38.26519634	0.12590814	0.12587802	38.61595225
2331	0.14203725	0.14200605	32.19652169	0.13750856	0.13756761	32.32450863
2506	0.13840645	0.13843756	33.35406942	0.13505849	0.13501454	33.86451849
2539	0.14418115	0.14417377	35.09413835	0.13455151	0.13449283	34.71091500
2637	0.13507168	0.13514792	37.76473063	0.12787571	0.12802100	37.59611640
2679	0.14534038	0.14540862	38.28967624	0.13071648	0.13074148	38.83284765
2701	0.11413838	0.11411657	47.55004712	0.10960636	0.10962564	45.08348559
2713	0.13986217	0.13985481	33.65403466	0.13590982	0.13586099	33.62970570
2725	0.13106538	0.13114794	42.00790836	0.12304595	0.12305809	40.92298850
2752	0.14761697	0.14768609	35.48848318	0.14638439	0.14632204	35.34292700
2784	0.12764594	0.12773546	38.37253990	0.12067824	0.12074352	38.84213491
3043	0.12427007	0.12432066	42.83797456	0.12150185	0.12146174	39.95873638
3095	0.14001410	0.14007968	38.51517783	0.12683621	0.12688130	38.92625078
3387	0.13126447	0.13121692	41.14683217	0.12378490	0.12378354	40.09859126
3549	0.13434717	0.13434855	35.69399370	0.12729082	0.12725821	35.17674861
3640	0.14168554	0.14181855	36.58447570	0.12883015	0.12877494	35.94238435
3839	0.12598468	0.12596420	37.99871673	0.14044346	0.14038938	38.65410728
3968	0.13417955	0.13416270	36.66317382	0.13240915	0.13237014	36.10515136
4008	0.12183121	0.12186541	38.90645780	0.12649701	0.12647485	40.32571305
4038	0.13582993	0.13587072	38.12767241	0.12255232	0.12248667	37.30432774
4084	0.12846255	0.12836584	41.98338670	0.11421443	0.11423498	40.61931718
4292	0.12211955	0.12213020	39.45804071	0.12633730	0.12626425	39.73901625
4357	0.14017498	0.14024860	39.20830136	0.12860070	0.12857113	38.15998548
4392	0.14049102	0.14048890	36.70446703	0.12996621	0.12995362	37.99206770
4461	0.13790004	0.13794646	37.70581919	0.13528107	0.13522281	37.56702446
4506	0.13644399	0.13645461	36.15012228	0.12953388	0.12950171	36.66913901
4572	0.14031811	0.14027794	36.73184960	0.12198067	0.12192272	36.85681894
4616	0.12066529	0.12071230	40.40864627	0.11455723	0.11457990	39.06490372
4690	0.14892948	0.14889568	34.02896502	0.13959345	0.13955545	33.90354042
4731	0.13756538	0.13747288	40.04952164	0.12351072	0.12362822	38.23467855
4811	0.14079611	0.14083494	33.78465507	0.11371815	0.11375198	33.67874196
4826	0.13006869	0.13017315	34.52563676	0.14357963	0.14366549	32.97873498
4843	0.14719420	0.14722198	34.23734303	0.13438256	0.13443378	33.92929214
4924	0.12744606	0.12746151	38.06882024	0.12244469	0.12249704	38.10070509
4925	0.12352307	0.12358797	44.35997307	0.11137095	0.11141373	42.02679822
5006	0.14501398	0.14490661	35.77586320	0.14328234	0.14329253	36.13306749
5168	0.12568102	0.12570932	40.29639771	0.12546223	0.12549795	39.51943776
5210	0.12910781	0.12910769	38.81177175	0.12262547	0.12258252	37.81167311
5252	0.12782184	0.12781005	40.37089432	0.12386535	0.12391249	40.99326676
5388	0.12658545	0.12662667	36.58238515	0.12614204	0.12621406	36.71390793
5399	0.15358195	0.15373138	34.99198354	0.14147064	0.14154930	33.95593760
5495	0.12849413	0.12845686	40.80721563	0.13041506	0.13042679	37.78874313
5554	0.13527299	0.13523382	40.33420540	0.12910111	0.12910840	36.91336676
5602	0.12207698	0.12203559	38.68179159	0.12451260	0.12455195	37.71018658
5665	0.14582192	0.14585774	35.03175014	0.12142466	0.12133836	34.96684173
5774	0.13275511	0.13284181	35.80671058	0.13428572	0.13413036	34.94946258
5800	0.13343167	0.13340790	36.26833178	0.13005911	0.13011951	36.14428213
5873	0.13205150	0.13211210	38.04941491	0.13025983	0.13037148	37.98056787
5889	0.13074202	0.13071366	41.09252827	0.11795854	0.11793621	40.58664970
5911	0.13396618	0.13400115	37.85366831	0.13402861	0.13406419	36.35419911
5994	0.12288389	0.12291098	38.45030043	0.13055549	0.13049494	38.92895902
6012	0.13079286	0.13084649	38.73331206	0.12732775	0.12739877	38.43673829
6165	0.12762361	0.12758997	40.15619843	0.11894884	0.11896258	39.18680496
6279	0.13733566	0.13739074	34.88235407	0.13946709	0.13952505	35.74616690
6283	0.13740307	0.13748099	34.81876898	0.14435583	0.14431744	34.45452629
6363	0.13431221	0.13425530	39.37128824	0.11865721	0.11861518	37.27017565
6491	0.13180096	0.13177967	37.07733415	0.12241011	0.12233783	35.12250055
6570	0.12984042	0.12988398	35.57937206	0.14009200	0.14005017	34.53521597
6637	0.12334999	0.12330746	41.91032372	0.12421951	0.12423908	39.91267975
6676	0.13081151	0.13074229	35.53123484	0.12584937	0.12587614	34.88679153
6680	0.13653334	0.13656831	32.09748277	0.13975725	0.13971220	31.29316790
6833	0.13881578	0.13885320	36.36007325	0.13301815	0.13301819	35.39941997
6855	0.13664897	0.13659419	34.54542284	0.12686729	0.12683451	33.44325748
6875	0.11884297	0.11884155	40.68841830	0.12398242	0.12398976	40.82923492
6988	0.13633926	0.13628979	36.13392704	0.12687633	0.12692616	35.74105898
7110	0.13949742	0.13950297	38.45094413	0.12647390	0.12665477	37.97438080
7120	0.13564444	0.13570688	34.54830513	0.12732151	0.12735764	34.28001249
7190	0.13641033	0.13654775	37.05721592	0.12865517	0.12861114	36.09935581
7264	0.13978023	0.13988430	32.84147085	0.13454331	0.13452627	32.60038906
7295	0.12330104	0.12314567	39.54658026	0.11774619	0.11763011	41.01009152
7501	0.12389593	0.12383377	40.29575129	0.11971488	0.11971040	39.89689929
7568	0.14417625	0.14430715	36.74767230	0.11636019	0.11633977	36.56735614
7606	0.13809999	0.13810129	36.37419917	0.13532087	0.13528357	34.21962151
7634	0.12431830	0.12433608	38.78982810	0.12637936	0.12645652	37.93030007
7638	0.13138114	0.13136746	43.35954104	0.12443364	0.12443309	41.55134102
7756	0.12609661	0.12619780	39.67414814	0.13389248	0.13392016	38.51849581
7779	0.11838625	0.11845735	38.81364915	0.13315947	0.13315379	39.34882697
7831	0.12766975	0.12771701	38.94611971	0.12647752	0.12645335	37.95457233
7850	0.13135158	0.13133491	39.06168377	0.11905677	0.11912759	38.62438311
7940	0.12707588	0.12705718	39.32931260	0.12655970	0.12659856	41.93783431
7992	0.14275724	0.14273695	35.76723967	0.13997929	0.14002373	35.60515030
8016	0.14276624	0.14278112	40.66000116	0.11824052	0.11830308	38.87290504
8027	0.12728530	0.12736913	39.59000701	0.12171279	0.12171900	39.08252610
8046	0.13044660	0.13048215	40.81964448	0.11960370	0.11956352	40.20489721
8067	0.12904637	0.12906215	38.82723948	0.12793709	0.12793090	39.27012509
8084	0.12642254	0.12647565	38.29116864	0.12960076	0.12964735	38.09505196
8127	0.14833112	0.14837246	34.98902112	0.12876695	0.12869343	33.51728060
8255	0.13876143	0.13879905	37.82015269	0.13180640	0.13183086	37.74815314
8277	0.13309199	0.13307056	37.65362178	0.12831476	0.12835883	35.79210866
8353	0.13437029	0.13439204	42.09265909	0.12204835	0.12192649	41.59820135
8553	0.14161699	0.14158225	35.69361359	0.13887728	0.13890391	35.18811547
8668	0.14035949	0.14038664	38.22695742	0.14164527	0.14164857	38.61652266
8751	0.11986530	0.11994569	40.01062334	0.11975513	0.11979423	39.14312459
8772	0.13737724	0.13746158	41.13411827	0.13189995	0.13201207	39.47863606
8800	0.12292550	0.12289700	39.41043332	0.12044273	0.12051404	39.13601837
9026	0.12454724	0.12457771	38.70378425	0.11947059	0.11940019	37.71112736
9040	0.14508455	0.14505540	36.33954877	0.13512507	0.13522376	37.16729010
9115	0.13790163	0.13796068	37.57718053	0.12715191	0.12703615	37.99543792
9140	0.13394885	0.13400147	37.14593295	0.12557947	0.12560626	37.92933484
9192	0.13206941	0.13208359	39.04371069	0.12783581	0.12791414	36.81413328
9247	0.14099807	0.14096969	36.84761218	0.12883302	0.12884616	36.13022407
9268	0.12322147	0.12328495	37.88352540	0.12481006	0.12480263	37.79521700
9285	0.13765768	0.13776731	33.83439930	0.13317159	0.13318745	33.98647509
9289	0.13456011	0.13447600	35.94651971	0.12700598	0.12691855	36.60137203
9290	0.13416259	0.13417469	38.06828204	0.13921196	0.13909472	36.03618234
9439	0.13305030	0.13311874	38.58773874	0.12160835	0.12163530	38.58780145
9599	0.13187426	0.13186237	41.80191215	0.11366801	0.11362756	41.32234520
9635	0.13983339	0.13991302	34.37061139	0.12940406	0.12940911	34.12656784
9651	0.12863933	0.12865579	36.58100842	0.12844758	0.12848554	35.87490119
9670	0.12638767	0.12640160	42.02011236	0.12402183	0.12396025	40.94619530
9692	0.13790867	0.13795497	34.89742217	0.13861382	0.13850287	35.62713662
9695	0.14416157	0.14409326	37.00174899	0.12989790	0.12981696	35.96758715
9703	0.11654491	0.11661096	43.34604914	0.13245113	0.13244862	41.25915481
9923	0.13443167	0.13446633	38.06178885	0.12653113	0.12656362	37.39550217
10108	0.12620782	0.12624417	38.94305220	0.13219196	0.13207497	38.51762971
10197	0.12712402	0.12711010	36.41650577	0.12051510	0.12054109	36.15812678
10199	0.13779658	0.13783215	38.38647227	0.12722734	0.12729131	37.73076620
10219	0.12155939	0.12162122	40.71115421	0.12540221	0.12533632	39.34649524
10242	0.11915426	0.11924502	38.28840734	0.12883007	0.12885859	39.38109497
10247	0.13446586	0.13453360	36.00066807	0.12779333	0.12786907	35.50015242
10264	0.14241864	0.14248235	36.45676420	0.13268475	0.13262528	35.74129050
10332	0.13207520	0.13207965	38.68735561	0.13653100	0.13652975	38.33579347
10348	0.12161887	0.12164664	39.43611367	0.11524846	0.11546304	40.38199611
10585	0.13672454	0.13671757	33.84194881	0.13600129	0.13600316	33.71937796
