position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX	baypass_2.1_PRUNED_eBPis_env	baypass_2.1_PRUNED_eBPis_pheno	baypass_2.1_ALL_eBPis_env	baypass_2.1_ALL_eBPis_pheno
39	-1.175234787	-1.171578265	39.25806337	-1.185141821	-1.185198276	41.77150861	0.71637411	0.71471087	0.58849824	0.58799045
135	-1.267266653	-1.269440737	40.56772455	-1.173551216	-1.176151388	40.43138520	0.30450127	0.30844020	0.24477517	0.24814294
291	-1.719917352	-1.720311545	38.40453580	-1.65461106	-1.654946123	37.77421566	0.06666651	0.06659771	0.00590748	0.00582884
360	-0.788085527	-0.786518793	37.94172316	-0.951070693	-0.950066419	35.58737303	0.49176968	0.49074448	0.44829442	0.44758029
407	-1.364770675	-1.365684074	40.06332122	-1.299194321	-1.298866442	39.60345108	0.43314192	0.43368963	0.26855299	0.26922339
434	-0.46813442	-0.468552527	42.48798661	-0.487130122	-0.484830647	42.36159417	0.93327251	0.93183395	0.73296694	0.73266557
447	-1.516570233	-1.516517788	39.38031679	-1.438738894	-1.437964566	39.99551436	0.32613502	0.32625156	0.23454974	0.23462833
639	-1.359750043	-1.358267931	37.56609553	-1.185490295	-1.182019486	37.09645959	0.30064145	0.29868697	0.19693901	0.19616318
699	-1.309797738	-1.307451063	33.92464722	-1.1790222	-1.174784138	35.00072741	0.41485755	0.41173208	0.28532615	0.28272090
707	-0.040454167	-0.050583225	44.08813371	-0.195270201	-0.200524562	42.77198773	1.17632471	1.18065825	1.07964958	1.08327467
832	-1.592538926	-1.59296554	39.33791500	-1.561380092	-1.561672125	39.95594339	0.04904963	0.04937238	0.03813735	0.03809463
852	-0.24398804	-0.245836746	41.85176984	-0.652894739	-0.657537865	40.97076950	0.96996473	0.97554490	0.84113703	0.84549574
991	-1.599566341	-1.599157831	34.90249592	-0.967305652	-0.967154176	35.38695651	0.59481078	0.59428747	0.27120300	0.27138740
1008	-1.141757302	-1.141757995	35.96714115	-1.136491799	-1.136912943	35.15609535	0.12252166	0.12414131	0.06854285	0.06964702
1140	-1.118818703	-1.123160421	40.76380918	-0.613128812	-0.616468548	40.20288951	0.51850821	0.52571920	0.36400253	0.36966063
1142	-1.328005668	-1.327165115	37.50835180	-1.360753671	-1.3595393	38.12106574	0.31079637	0.30912579	0.31659194	0.31528731
1171	-1.048638174	-1.052907998	39.84546845	-0.854235251	-0.860188736	39.39326196	0.54128516	0.54806203	0.36291439	0.36793812
1195	-0.845748232	-0.850966381	41.24345711	-1.015156422	-1.02035422	40.21009317	0.54175099	0.54924785	0.35329204	0.35839997
1267	-1.651674453	-1.6515647	43.95274088	-1.519261525	-1.517572933	44.20584298	0.12585708	0.12273527	0.02106278	0.01856378
