position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX
2	0.13294814	0.13291927	37.74426637	0.12392755	0.12388989	36.87176756
326	0.15830113	0.15828260	35.60121140	0.12953512	0.12926121	35.63655620
505	0.13835375	0.13848906	37.32591861	0.13801837	0.13792085	36.31375008
514	0.13049514	0.13047327	43.15687341	0.12687495	0.12686053	42.62379576
559	0.12773637	0.12774244	36.75626446	0.12663837	0.12665892	36.80549537
564	0.12188974	0.12191166	40.27510405	0.12257282	0.12249367	39.73483099
614	0.13331664	0.13325464	39.29937914	0.12958541	0.12946128	40.40789841
731	0.13512550	0.13506455	34.83646653	0.13826056	0.13822300	35.40629359
963	0.13764604	0.13752523	38.56536357	0.12278310	0.12269804	36.93928623
1034	0.12155223	0.12148179	37.48968515	0.12196662	0.12198695	36.74919455
1048	0.14119142	0.14131340	34.88603081	0.13274013	0.13275699	34.36191935
1189	0.14206337	0.14197442	40.42629232	0.13333557	0.13319639	40.74524432
1256	0.12850633	0.12845841	40.41345829	0.13010054	0.13002910	40.49260490
1338	0.12907538	0.12900844	39.14595655	0.12252872	0.12241917	37.86703829
1424	0.14207290	0.14187277	35.78621274	0.13345633	0.13325684	35.82525059
1576	0.13451344	0.13438414	41.29716986	0.12048170	0.12050100	39.91068723
1741	0.13171015	0.13177691	37.58000087	0.13035893	0.13019055	37.33713708
1868	0.12542807	0.12528245	39.58880059	0.13511929	0.13511564	40.44907497
1886	0.13868932	0.13866606	34.10042181	0.13473319	0.13471876	34.46510950
1924	0.12648948	0.12645061	41.09325485	0.12966349	0.12956162	42.54098731
1990	0.13402508	0.13403160	33.63344117	0.12213568	0.12207136	33.26604174
2062	0.14038414	0.14046189	39.50753228	0.13170935	0.13169566	40.50347439
2127	0.12469488	0.12462563	33.85559344	0.13208477	0.13206027	34.29296286
2130	0.12348223	0.12329629	40.27317130	0.12532716	0.12530815	40.15313711
2201	0.13174662	0.13172419	34.03708283	0.14268983	0.14252725	32.99796240
2317	0.12051082	0.12050054	43.27991142	0.14280483	0.14262459	43.29689179
2334	0.13888538	0.13869722	38.32642058	0.12653327	0.12639470	38.20109279
2415	0.12604724	0.12602159	41.73484515	0.13535797	0.13540767	40.83408534
2514	0.12379114	0.12367373	36.76303072	0.13523190	0.13503395	37.10240124
2530	0.12500872	0.12500852	40.46339090	0.11550200	0.11537478	40.86703868
2572	0.12702151	0.12705639	34.74094826	0.13227724	0.13229725	35.46937917
2580	0.13715203	0.13717703	33.46344234	0.13260383	0.13252922	33.91144674
2735	0.13163236	0.13175900	39.85998905	0.13070362	0.13077934	38.12426656
2753	0.12891865	0.12896584	37.56136158	0.13594672	0.13594374	36.99086123
2823	0.12966801	0.12956213	35.44435742	0.13694195	0.13696476	35.44683466
2885	0.13108949	0.13107835	33.36602811	0.12959807	0.12960608	32.18358191
2888	0.13396347	0.13404452	40.93052704	0.12788530	0.12787732	42.41543108
2964	0.14996720	0.14980845	31.59444677	0.14315906	0.14310420	32.31690882
3031	0.13792200	0.13781098	34.94330033	0.13152582	0.13138412	33.41703447
3147	0.13050740	0.13051811	41.36878488	0.12953210	0.12965865	42.47878007
3161	0.14647599	0.14650810	32.19120464	0.14339680	0.14337492	32.22848395
3173	0.13205878	0.13203263	39.96671456	0.12559549	0.12555635	39.77621934
3208	0.14162288	0.14156917	32.06385618	0.13902060	0.13889432	32.07839186
3317	0.12423776	0.12427912	38.55807814	0.12896668	0.12887823	37.95887882
3332	0.13391080	0.13379275	40.85773408	0.12543860	0.12525707	41.01334217
3462	0.12598845	0.12596937	44.40709382	0.11777183	0.11777659	43.39123597
3480	0.12753641	0.12743912	39.33334901	0.13545226	0.13545085	38.01005728
3513	0.14378800	0.14380407	38.09671066	0.14060300	0.14060824	37.43697928
3603	0.13195646	0.13188415	39.06719147	0.12568519	0.12563975	38.47890210
3611	0.13244017	0.13257308	37.79853698	0.12792294	0.12804620	37.29791463
3636	0.12631320	0.12638478	38.46008920	0.12587135	0.12580429	36.72411073
3792	0.12810003	0.12816474	38.50348133	0.12067002	0.12061296	38.22933197
3821	0.13266251	0.13258415	38.25617972	0.13223958	0.13217935	38.41994979
3834	0.12808086	0.12808209	38.39508162	0.12066545	0.12064641	37.46065070
3942	0.12678119	0.12676558	34.42492396	0.13634976	0.13627153	34.58861211
4050	0.12875265	0.12864660	33.80866605	0.13345217	0.13344212	35.10450483
4184	0.13465190	0.13453731	35.61262256	0.13145678	0.13125443	36.23933017
4213	0.13178948	0.13176886	40.07484867	0.12188752	0.12179398	38.66532577
4353	0.12057959	0.12058840	42.16886458	0.10811289	0.10810400	42.65863343
4412	0.13858410	0.13864512	38.33788284	0.12751887	0.12738368	38.11563979
4418	0.13371766	0.13367586	39.60306889	0.12765465	0.12758912	37.82950448
4444	0.13340659	0.13340316	38.99370650	0.12279519	0.12272087	37.73373506
4490	0.13741219	0.13745457	40.63511401	0.14843566	0.14849111	39.93253081
4516	0.13436359	0.13429456	33.84409987	0.13590610	0.13586494	34.11787611
4527	0.14275061	0.14267064	36.34450316	0.13584421	0.13572952	34.60201483
4882	0.14406411	0.14405755	35.36011885	0.11912286	0.11915127	36.20954982
4970	0.12935802	0.12929809	39.08515568	0.12679590	0.12671758	38.13831233
4994	0.13539930	0.13530959	38.00367694	0.13603241	0.13594261	37.99216246
5094	0.13105489	0.13100977	40.47424085	0.11886102	0.11879458	39.72451910
5236	0.12546679	0.12541078	40.11186654	0.12760803	0.12759182	39.87482624
5253	0.13207448	0.13207908	37.46092563	0.14293491	0.14289417	36.89537628
5319	0.12753694	0.12754650	35.07500911	0.11970874	0.11950594	33.74123166
5343	0.13134920	0.13134712	38.80860111	0.12233053	0.12223125	39.07158873
5409	0.13373897	0.13375826	37.94594324	0.11380512	0.11370932	35.98099013
5633	0.13089632	0.13090194	37.37483721	0.13498657	0.13492085	37.56085275
5647	0.12641752	0.12640213	37.50717989	0.12934300	0.12928999	36.54223296
5700	0.14651316	0.14640518	32.50908186	0.12797543	0.12784319	32.27116209
5777	0.14158639	0.14147059	35.65498430	0.13630746	0.13630319	34.82602462
5803	0.14672442	0.14666073	33.81074314	0.13572827	0.13561450	33.40012517
5882	0.13816566	0.13811193	36.60330823	0.12262240	0.12263635	36.16294139
5998	0.13396136	0.13386659	37.27821909	0.13755489	0.13753109	36.30972062
6019	0.13786182	0.13775008	36.49145087	0.13114919	0.13110590	36.43257670
6033	0.13451576	0.13444673	35.42507250	0.14101418	0.14099392	34.86301199
6061	0.14550753	0.14534102	33.53948004	0.14129965	0.14115560	33.11846981
6082	0.14959839	0.14952443	37.13833943	0.12026754	0.12020253	37.98904861
