position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX	baypass_2.1_PRUNED_eBPis_env	baypass_2.1_PRUNED_eBPis_pheno	baypass_2.1_ALL_eBPis_env	baypass_2.1_ALL_eBPis_pheno
15	-1.12059422	-1.120742638	37.57057021	-1.144582892	-1.144621228	36.61807784	0.46839417	0.46849782	0.49658113	0.49729177
62	-1.499404056	-1.500436916	42.75815504	-1.46299097	-1.463667752	43.42195108	0.27099988	0.27455807	0.15547643	0.15825872
194	-1.754478779	-1.754175882	36.03740934	-1.764568233	-1.764523609	35.89028063	0.02906284	0.02985891	0.02003925	0.02095406
239	-1.449709427	-1.448909198	36.31291515	-1.471995878	-1.470604993	36.11962853	0.24202289	0.24039063	0.28805563	0.28642308
360	-1.243776154	-1.243331003	42.18381745	-1.210310994	-1.210952973	41.35152881	0.56294545	0.56311434	0.53921021	0.53941702
403	-1.064622055	-1.061239406	32.78931435	-0.996669536	-0.992227796	33.59911282	0.73283039	0.72700662	0.68798057	0.68305712
472	-1.063037448	-1.063087872	35.77685421	-1.017106012	-1.016920115	35.80951960	0.32772064	0.32678228	0.27856620	0.27784486
581	-1.547816526	-1.548580995	37.60193880	-1.538920861	-1.539347585	37.09353559	0.12790020	0.12901556	0.13165511	0.13181698
619	-1.561058434	-1.561115295	37.99101862	-1.462876807	-1.464358048	37.88447713	0.14379229	0.14505243	0.16740412	0.16817274
842	-0.706726525	-0.704420778	41.72060841	-0.719677509	-0.71763906	39.31163788	0.72024559	0.71760474	0.72612131	0.72547179
858	-1.305778025	-1.305804224	35.46979141	-1.049729875	-1.045217072	35.38860766	0.41324311	0.41336920	0.40006358	0.40048373
878	-0.557105927	-0.551859725	42.20038476	-0.760517479	-0.758353845	40.09091554	0.77230567	0.76901875	0.65667931	0.65526101
897	-0.633911462	-0.631211568	38.39093860	-0.653713096	-0.652288628	40.13277723	0.97433653	0.97235031	0.90766803	0.90593635
1209	-1.413347387	-1.413142662	36.51687818	-1.389131732	-1.389239491	35.75013889	0.05861263	0.05851514	0.10701985	0.10735843
1234	-1.074119631	-1.072906621	36.74252970	-1.048498274	-1.047252361	34.71629298	0.32139271	0.31774091	0.24030421	0.23802047
1290	-0.461417358	-0.459593829	35.38346314	-0.66244404	-0.661421974	34.77283083	0.96918797	0.96792920	0.85200692	0.85126320
1292	-1.496127289	-1.494923231	36.86939746	-1.461177691	-1.461043043	36.76783549	0.36316707	0.36271532	0.30857254	0.30821702
1333	-1.167341996	-1.16721032	36.85508198	-1.140515789	-1.140767673	36.56168311	0.04287757	0.04470774	0.00879941	0.00750462
1498	-1.090026113	-1.088206108	35.01961928	-1.111634703	-1.110408545	35.38397004	0.19714376	0.19316225	0.25408773	0.25058870
1752	-1.423465037	-1.42267524	37.34813994	-1.463999807	-1.463495389	35.92323849	0.48412505	0.48342877	0.36400507	0.36356199
2103	-0.925068178	-0.925861726	37.34690954	-0.723088257	-0.727038556	36.97748545	0.83987479	0.84181652	0.73944503	0.74076663
2188	-0.939021991	-0.936823858	36.06003032	-0.968039373	-0.966124606	36.51962752	0.48458326	0.48210965	0.43387552	0.43258833
2192	-0.985898989	-0.983622836	37.29572096	-1.018333731	-1.016818603	35.03781883	0.34295397	0.34155286	0.31151841	0.30977105
2433	-1.454449128	-1.453604164	34.79894369	-1.404119669	-1.400374893	35.26332370	0.37804007	0.37732071	0.39775298	0.39646097
2619	-1.126039399	-1.123916056	37.95882599	-1.041292625	-1.038436011	37.31173029	0.77382551	0.76905864	0.79508825	0.79092249
2680	-1.274080802	-1.274917999	37.21747019	-1.300715107	-1.3010064	35.84634357	0.09331588	0.09359505	0.13484455	0.13525827
2710	-0.613234361	-0.614626178	34.57961037	-0.510071865	-0.509452687	34.71938076	1.10912570	1.10923071	0.81065576	0.81159785
2732	-1.315086668	-1.314662375	35.46255009	-1.206619604	-1.206926892	35.78083682	0.76980273	0.77115858	0.58541372	0.58483700
2781	-0.613118043	-0.610052074	37.94500915	-0.548251681	-0.547862125	36.68275948	1.22670326	1.22553396	1.16661419	1.16545196
2806	-1.540529399	-1.539425222	37.42985042	-1.580017493	-1.579591337	37.24842141	0.29576671	0.29458351	0.27347593	0.27284800
2839	-1.114000151	-1.115291881	33.61099520	-1.005396999	-1.007417794	34.62805964	0.28554736	0.28880593	0.23168245	0.23481295
2871	-1.169729938	-1.169823622	36.93699012	-1.193067518	-1.193047244	35.94596904	0.06308242	0.06201746	0.06387532	0.06307294
2891	-1.251179469	-1.250671576	38.84931899	-1.188656847	-1.188034939	40.20446327	0.09693119	0.09637727	0.16225453	0.16116982
2990	-1.217203971	-1.218814919	37.62193029	-1.212093834	-1.212027531	38.24300351	0.56296883	0.56439335	0.44563291	0.44646688
3042	-0.709149337	-0.712939539	45.38717995	-0.652525241	-0.65634263	45.99513820	1.03512287	1.04133189	0.81027931	0.81450330
3072	-0.337598042	-0.336735518	35.96701056	-0.59790964	-0.601742876	35.29672712	1.12025722	1.12307684	1.02993994	1.03342959
3078	-0.683434791	-0.684774666	38.94192701	-0.957690977	-0.956719027	37.91176595	0.43852110	0.43694886	0.43995780	0.43914433
3114	-1.42796611	-1.427015744	40.30034136	-1.343096552	-1.340718126	39.75569991	0.31446675	0.31293840	0.28280235	0.28186142
