position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX
40	0.12170593	0.12170349	45.92893544	0.11741563	0.11729911	45.83726517
64	0.14035187	0.14031596	39.93198130	0.13840847	0.13848386	40.04328408
174	0.11238795	0.11240083	46.87313845	0.11164296	0.11161485	44.90340140
341	0.13136609	0.13136294	36.62589619	0.12734806	0.12730603	35.89497502
499	0.12357867	0.12350969	48.10661461	0.11833868	0.11828555	47.33855535
506	0.11934668	0.11936990	42.99272908	0.11997705	0.12001219	41.20343161
543	0.12228300	0.12229841	42.25543602	0.12036982	0.12040554	41.14134057
581	0.13402989	0.13405479	36.72668001	0.11829022	0.11823381	37.84044269
593	0.13383295	0.13385939	45.44821456	0.11905586	0.11911557	44.29829188
605	0.13093928	0.13086314	44.41878769	0.10587490	0.10594537	44.36468990
655	0.12271213	0.12263515	42.67268404	0.12122123	0.12121572	42.66960505
685	0.11837529	0.11830718	43.88012834	0.12061555	0.12059585	42.88932247
782	0.11987927	0.11985358	40.89231910	0.12534767	0.12539362	39.42424052
860	0.12151163	0.12150274	39.89528569	0.12105510	0.12103166	39.74164677
871	0.14676423	0.14680744	33.72625828	0.13453416	0.13456875	34.50810700
1160	0.13363689	0.13361194	36.15079744	0.12463774	0.12461941	38.07429577
1322	0.14401211	0.14404883	33.08923783	0.13439511	0.13443060	32.56058116
1324	0.13240122	0.13232584	33.97228233	0.12155376	0.12145223	34.51414201
1392	0.12536449	0.12532935	38.98842740	0.12503655	0.12500943	39.20018034
1416	0.13580005	0.13583122	41.53792834	0.13137053	0.13136194	42.11598258
1439	0.14530388	0.14524968	41.97629723	0.13056943	0.13052243	39.93937947
1440	0.12488632	0.12491701	40.28575837	0.12118282	0.12115741	38.93334837
1915	0.13247268	0.13248221	35.64790184	0.13177102	0.13177982	35.53409639
1964	0.15685465	0.15683261	36.13877592	0.13461745	0.13461303	35.48273321
2116	0.12765825	0.12774382	38.15441825	0.11839934	0.11846680	38.74370013
2370	0.12356334	0.12361896	39.78787684	0.11794424	0.11801975	38.85997771
2385	0.14274918	0.14269546	33.96113615	0.13497406	0.13487906	34.69832493
2435	0.15212837	0.15212726	33.12733553	0.13001082	0.13004018	33.62555108
2801	0.13814202	0.13812720	34.50560474	0.13733777	0.13720043	34.77878067
3125	0.13064551	0.13070993	41.44934716	0.11952051	0.11945214	39.31628678
3127	0.14465388	0.14458670	35.59520986	0.13591297	0.13596285	35.15158987
3226	0.14083090	0.14073267	34.73943298	0.12459897	0.12461692	36.20444110
3251	0.12421276	0.12418463	36.34355208	0.13097657	0.13098418	35.68306115
3252	0.13014032	0.13007913	33.95197751	0.12411556	0.12414498	32.91769443
3269	0.12934686	0.12918489	38.27551293	0.12965328	0.12969295	38.26146631
3282	0.13742513	0.13746503	38.82427446	0.12486113	0.12494505	39.88238170
3349	0.13462814	0.13464941	40.30366377	0.13364530	0.13368707	38.72085716
3373	0.13270247	0.13272067	40.29218607	0.11333408	0.11332460	39.11726651
3385	0.13671451	0.13675903	40.76335413	0.12691971	0.12681258	40.55668515
3450	0.12873012	0.12871475	39.47384518	0.11461575	0.11452396	39.35082029
3567	0.13600272	0.13595002	40.93654817	0.12191292	0.12185364	39.93729565
3617	0.13845383	0.13853499	34.09183773	0.13803988	0.13797952	34.39754880
3651	0.12166087	0.12164503	37.73454421	0.11790833	0.11791977	37.35065969
3775	0.14827316	0.14830592	37.20155846	0.13640710	0.13635680	36.61112551
3802	0.14742192	0.14730011	35.48329257	0.12056346	0.12066402	36.10027566
3835	0.13256404	0.13268556	35.31641044	0.12889274	0.12886195	33.59234710
4045	0.13692134	0.13687633	37.41272690	0.13288944	0.13291458	37.61121283
4077	0.13617614	0.13613367	34.72060858	0.12514688	0.12511804	35.07195265
4086	0.14243771	0.14237655	36.48754110	0.13102430	0.13098762	35.62218363
4186	0.13161389	0.13153802	40.75270950	0.11847356	0.11847064	40.15390621
4402	0.13793218	0.13795258	37.00579980	0.13868677	0.13864135	36.32431386
4483	0.13365783	0.13374099	35.01542574	0.12467785	0.12467588	35.06825718
4543	0.13782722	0.13776303	38.18804082	0.12416704	0.12418903	38.41146249
4588	0.14087083	0.14079961	35.87611727	0.12175799	0.12170795	36.47736194
4962	0.12351203	0.12342929	45.62383479	0.10917559	0.10920798	46.00016763
5170	0.12342756	0.12355822	38.43600506	0.13287142	0.13284390	38.10895833
5206	0.14168795	0.14170449	33.33163418	0.13312079	0.13314914	34.17326566
5316	0.14629704	0.14633566	37.53010527	0.13408309	0.13403293	36.43843163
5376	0.14254220	0.14245872	33.92030602	0.12699739	0.12701773	33.51555202
5496	0.12490821	0.12485490	41.24625333	0.11602511	0.11597959	42.19935262
5510	0.12850889	0.12853916	38.76842140	0.14039721	0.14040912	38.96914210
5580	0.12075217	0.12068011	39.97379244	0.11717673	0.11715990	39.42555420
5628	0.13197521	0.13188051	38.82039414	0.12076961	0.12075708	38.54671521
5632	0.14162677	0.14158385	36.21398414	0.12609331	0.12612653	35.32975319
5670	0.11835062	0.11837173	41.31733718	0.13348065	0.13345439	42.49693837
5684	0.11814290	0.11810467	42.34160066	0.11871835	0.11869039	41.68941009
5745	0.12798345	0.12805910	39.99463230	0.11863417	0.11866905	40.05549426
5763	0.13469361	0.13471370	41.21257904	0.11894222	0.11894162	41.49144797
5767	0.12395116	0.12398168	40.31317753	0.12438147	0.12431963	39.65449103
5835	0.12471577	0.12468248	43.14190609	0.12668902	0.12677069	41.61179187
5844	0.12363215	0.12358455	42.09257947	0.12006160	0.12003266	41.40500832
5937	0.13298623	0.13302752	48.23066460	0.12420158	0.12432018	46.97491543
5941	0.12870234	0.12876512	36.29929465	0.13793476	0.13789074	36.12999657
5981	0.12642257	0.12642362	41.47826772	0.13254984	0.13253697	40.71072308
5984	0.12822877	0.12833473	37.60983663	0.12078926	0.12086372	37.22475418
6014	0.13070725	0.13070023	42.09804501	0.12350331	0.12353913	41.25363635
6162	0.13341357	0.13339286	39.60801864	0.12509226	0.12511249	39.39378377
6285	0.14383946	0.14386867	37.30737197	0.13928816	0.13917816	37.75376862
6385	0.12853748	0.12849260	40.34245135	0.11645220	0.11634891	39.64351289
6435	0.13774854	0.13765186	40.12399359	0.12613478	0.12615141	38.92187268
6440	0.12926181	0.12923904	37.49846480	0.13398541	0.13400538	37.02719142
6833	0.13186214	0.13182127	38.31253927	0.11778399	0.11774483	38.37751931
6858	0.12658501	0.12652073	44.25789851	0.11277635	0.11275556	42.45039605
6980	0.12370233	0.12374552	41.41355916	0.12286984	0.12284592	41.42916674
7075	0.13281630	0.13278243	37.64933539	0.13059041	0.13056611	37.81395297
7097	0.14021855	0.14020186	38.14622806	0.13016601	0.13023061	38.91446372
7138	0.13120207	0.13120814	37.86042321	0.12155977	0.12155496	37.60551881
7190	0.14281034	0.14281416	34.73323936	0.13473671	0.13461314	33.20901122
7198	0.13082949	0.13085031	39.14547375	0.12550196	0.12544849	40.18027271
7243	0.14533020	0.14520527	34.07678568	0.13827108	0.13829684	34.41905377
7344	0.12214508	0.12205133	40.01219237	0.12872390	0.12870416	38.30605048
7520	0.13012364	0.13013566	40.48015246	0.12584810	0.12584516	39.25632016
7573	0.14777504	0.14776999	36.51956642	0.13757229	0.13753748	34.35100069
7600	0.12109241	0.12110350	37.26798968	0.12983214	0.12982507	36.93558013
7607	0.13021586	0.13016798	38.22096533	0.12873427	0.12874445	38.40704411
7735	0.13361320	0.13365386	42.06354060	0.12634870	0.12631184	41.89978386
7792	0.13548746	0.13553368	34.61538305	0.12911392	0.12914539	35.61050340
7952	0.14248696	0.14243641	35.49911266	0.13151327	0.13148980	34.65592036
7981	0.14226400	0.14219523	35.03658903	0.12180705	0.12165258	34.15160625
7982	0.13533055	0.13524840	38.84073679	0.12464723	0.12460982	37.62807057
7998	0.13858518	0.13857528	39.25864924	0.12979197	0.12981530	37.79660452
8023	0.14290352	0.14285975	33.32731774	0.14070796	0.14071764	32.03877376
8173	0.14203524	0.14201675	34.61833112	0.13616958	0.13624532	34.08875698
8184	0.12674183	0.12673096	38.26448718	0.11471450	0.11462040	37.03819339
8333	0.14393391	0.14400031	34.38004160	0.13598009	0.13600097	35.40438286
8425	0.13489648	0.13485998	36.42998265	0.13707421	0.13701861	35.96047405
8476	0.14117744	0.14116371	35.66134151	0.11526683	0.11528249	34.29435564
8506	0.12699597	0.12688478	39.46759228	0.12266055	0.12259352	40.74555451
8521	0.12562583	0.12568406	36.98504908	0.12049192	0.12050272	35.87832584
8625	0.12969021	0.12965678	38.91234233	0.12812807	0.12806980	37.75873966
8694	0.13726328	0.13722825	36.44222209	0.11474915	0.11472476	34.53335674
8737	0.13883626	0.13879656	36.92011081	0.12626514	0.12621351	35.29174865
8810	0.13177966	0.13165692	38.80695974	0.13163642	0.13170171	39.86274777
8962	0.14104404	0.14105053	36.80620493	0.13373848	0.13370455	36.46789566
8981	0.13159973	0.13163832	36.65312046	0.12274980	0.12281897	36.28205028
9012	0.13137196	0.13128946	40.94090480	0.13477953	0.13468242	40.62763148
9054	0.12348636	0.12343053	43.61588828	0.11713375	0.11705025	42.27280484
9100	0.12658379	0.12665144	43.13915443	0.11763713	0.11757661	41.09831074
9101	0.12589706	0.12587476	39.64824275	0.11856842	0.11846716	38.83973014
9121	0.12666090	0.12680722	38.27793621	0.13422211	0.13429789	35.40489206
9142	0.12315230	0.12313924	42.43723662	0.12058841	0.12051476	40.96188509
9349	0.13136203	0.13135512	37.41871306	0.12840020	0.12831189	36.31603485
9385	0.14146157	0.14150285	35.43227644	0.13422498	0.13424681	33.78684125
9438	0.12894243	0.12886807	40.07521706	0.12173886	0.12169383	40.17523743
9444	0.14005580	0.14001506	36.96336038	0.13050586	0.13034864	37.68271588
9651	0.14493273	0.14486979	37.23725288	0.13209590	0.13208861	37.00187099
9729	0.13621663	0.13619923	41.02961853	0.11334330	0.11336510	40.55514360
9766	0.12842437	0.12848729	42.73316033	0.12062027	0.12061722	41.30546801
9832	0.14457233	0.14458223	37.25195209	0.12555569	0.12561414	35.68189286
9882	0.14014450	0.14006924	37.58163887	0.12264691	0.12261243	37.67090305
9907	0.13076427	0.13071144	39.13613726	0.12469987	0.12467412	38.29029442
9948	0.13701253	0.13700110	37.28082249	0.12217921	0.12213790	36.28360613
9949	0.13549363	0.13541132	36.96427192	0.12991245	0.12987256	35.86359681
10064	0.13152573	0.13153093	34.37437525	0.13413785	0.13419990	34.57303992
10114	0.13858986	0.13856674	34.35097539	0.13112718	0.13116534	32.91983518
10217	0.13625613	0.13632170	40.16984476	0.12728756	0.12728406	39.55245269
10264	0.12930897	0.12931776	41.38447554	0.12663657	0.12664710	41.03249667
10332	0.12596463	0.12597585	40.75919757	0.12450067	0.12453523	40.15440951
10344	0.12532828	0.12530508	43.56166699	0.13600457	0.13606074	44.08578010
10485	0.13321860	0.13326207	39.32065570	0.11876909	0.11873852	38.90246617
10597	0.11873925	0.11876238	40.40737328	0.12104738	0.12100102	39.74453374
10689	0.13585591	0.13584260	36.31160739	0.13033344	0.13034541	35.31043204
10765	0.13122270	0.13110777	39.44402343	0.11676118	0.11679986	39.41688967
10808	0.12535948	0.12525601	40.55177731	0.12367985	0.12371079	40.70393755
10833	0.12494022	0.12489291	42.31144201	0.11670915	0.11676458	42.02801763
10899	0.12898844	0.12892420	32.24383231	0.14258289	0.14272546	32.61342257
10938	0.13256916	0.13251953	39.83157680	0.12355050	0.12358505	39.29615336
11084	0.12324796	0.12332290	40.15051973	0.12326649	0.12326770	39.31215614
11094	0.13402808	0.13402282	37.90661653	0.13025447	0.13026377	37.02446073
11229	0.12812925	0.12806433	37.02618273	0.13194044	0.13195472	36.72925704
11334	0.12492904	0.12482681	38.06778278	0.11461157	0.11459573	38.13980623
11335	0.12955573	0.12960862	39.91476856	0.12312787	0.12310203	40.32358860
11357	0.12346788	0.12341720	37.91887387	0.12863286	0.12868690	37.48823946
