position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX
164	0.12724628	0.12728339	34.87427356	0.12664778	0.12672930	33.96308607
178	0.13334901	0.13330434	35.31630356	0.12943660	0.12944746	34.37448043
197	0.12995674	0.12980910	34.27395685	0.13165492	0.13182226	35.67653660
320	0.12982917	0.12983620	38.29161169	0.13289740	0.13288754	36.81750454
331	0.13460607	0.13452662	35.80570797	0.13428166	0.13435709	34.84644114
406	0.12652025	0.12651601	35.61560586	0.12684550	0.12690353	36.29328052
594	0.12389795	0.12389580	35.89371580	0.12422055	0.12408293	36.30767702
728	0.11096976	0.11108358	43.50791259	0.11038486	0.11040557	42.19686610
821	0.12280393	0.12275111	44.83721740	0.12269397	0.12257972	43.66009105
957	0.12772340	0.12777163	37.56519428	0.12034750	0.12052187	37.57559260
1073	0.14103452	0.14113626	34.72279850	0.13989680	0.13996917	33.59227460
1104	0.13042609	0.13039166	34.06626941	0.12455590	0.12457621	32.86444585
1136	0.13026184	0.13018864	36.68577192	0.11848828	0.11843078	37.02227519
1328	0.12852960	0.12844978	35.68220761	0.12695908	0.12703032	35.18685341
1373	0.11544681	0.11545194	44.04085273	0.11161204	0.11157883	44.45786248
1449	0.12318978	0.12319718	36.71798114	0.12536986	0.12542042	36.93754889
1455	0.13296000	0.13287613	36.75603106	0.11318739	0.11326424	34.53588444
1491	0.12616249	0.12619899	39.39781706	0.11942097	0.11941664	41.03054039
1561	0.11528676	0.11523418	41.76581312	0.12081979	0.12078256	41.35006085
1634	0.11951278	0.11961105	38.51242050	0.12923255	0.12922833	36.54882540
1678	0.12319700	0.12312015	36.99746784	0.12747105	0.12758952	37.96956583
1704	0.13031026	0.13041494	37.20550676	0.11658585	0.11656905	37.43105285
1746	0.13796101	0.13783866	36.40613071	0.13214186	0.13217525	36.19618581
1771	0.12623794	0.12619737	39.47182206	0.12417980	0.12436705	37.65619644
1929	0.11863259	0.11863973	41.76050225	0.11700992	0.11692175	41.49715970
1949	0.12666236	0.12658544	41.41726310	0.11823824	0.11817927	40.67137131
1976	0.11720063	0.11713575	41.68655221	0.12328786	0.12322606	39.64593924
2014	0.12526550	0.12519589	40.51525002	0.11720626	0.11708314	39.60997051
2130	0.11907367	0.11902132	38.57227862	0.11433009	0.11417626	38.63158878
2162	0.12444432	0.12447441	42.46941630	0.12153257	0.12145709	41.08178902
2229	0.13791448	0.13784152	38.51749195	0.14424090	0.14416148	37.94264821
2230	0.12037263	0.12042643	36.83311124	0.12677637	0.12680291	37.08423910
2392	0.12882509	0.12888020	39.80491104	0.12417430	0.12415145	38.76377661
2402	0.12398825	0.12401138	38.50376679	0.12186425	0.12197161	37.60962811
2528	0.13111948	0.13102860	34.48184177	0.12129653	0.12126091	33.66465881
2542	0.10719840	0.10719704	42.41184949	0.10463511	0.10459270	42.49393682
2543	0.13789486	0.13789353	34.49496275	0.12235873	0.12227294	33.42722554
2585	0.13407983	0.13412489	33.36188973	0.12912722	0.12919026	33.68503156
2592	0.12115654	0.12109727	39.23162651	0.11818659	0.11826562	38.33434935
2865	0.13378528	0.13378358	34.70486396	0.12075355	0.12077899	34.28794532
2887	0.14434230	0.14423345	37.29690274	0.12321024	0.12327171	37.11933203
3119	0.11972622	0.11969766	39.52712888	0.12775700	0.12774140	38.05355859
3167	0.10281429	0.10280777	48.33091518	0.11343545	0.11352252	47.62252130
3169	0.12977149	0.12986068	38.59577717	0.12646672	0.12646941	37.16055355
3205	0.11323996	0.11323320	45.18325582	0.11262713	0.11257347	45.16175165
3226	0.12023491	0.12024452	35.20460849	0.12688729	0.12688748	34.48120691
3242	0.12185246	0.12178421	36.04200516	0.14360484	0.14358328	35.58583039
3294	0.13746779	0.13754140	36.03259341	0.12955644	0.12942044	35.39173754
3301	0.11775322	0.11765701	38.04009634	0.12266379	0.12265615	37.17234743
3362	0.13298084	0.13304030	35.60226042	0.13382444	0.13376128	34.30907725
3405	0.12541204	0.12533090	37.59815551	0.12964169	0.12961235	38.59411029
3421	0.13685643	0.13679086	32.93541245	0.13734355	0.13734403	31.71349206
3559	0.11961041	0.11965087	40.24324345	0.11919467	0.11926127	40.00814476
3601	0.11523741	0.11527278	41.79378574	0.12074370	0.12080559	41.53499335
3608	0.13937069	0.13954339	33.77682954	0.13324639	0.13326759	35.28087672
3700	0.13639682	0.13641087	37.23647691	0.14805881	0.14804580	37.87611379
3747	0.12711408	0.12713232	37.27194110	0.12583916	0.12567224	37.35670796
3784	0.14776139	0.14772833	31.24558140	0.13488357	0.13499582	30.50108818
3833	0.11601713	0.11595936	46.86232313	0.11339957	0.11337536	46.25542068
3859	0.13588356	0.13599228	31.47974826	0.13215721	0.13224393	30.82025507
4072	0.12456467	0.12458146	38.57552050	0.12099762	0.12101029	38.23754042
4265	0.12686296	0.12690776	36.86294753	0.12667647	0.12672237	36.09555593
4411	0.13514634	0.13494691	41.33563337	0.12162361	0.12146425	39.16630403
4494	0.12918047	0.12922684	41.50919897	0.11265795	0.11267992	41.81485046
4522	0.13317031	0.13313192	38.73903456	0.11585318	0.11591084	39.55421104
4535	0.10671065	0.10670484	44.55076307	0.11329468	0.11338897	43.66464374
4536	0.11698558	0.11697162	45.49028381	0.10765184	0.10765092	44.62777914
4539	0.10962538	0.10960296	45.60398540	0.10837272	0.10851678	45.41198395
4545	0.11674461	0.11671435	45.77615121	0.10902796	0.10909996	44.86260153
4552	0.13020962	0.13005830	32.85678818	0.14228613	0.14229803	33.82471482
4646	0.12923168	0.12921785	38.36724856	0.12073965	0.12064126	39.30917669
4681	0.11394523	0.11393817	40.71270140	0.11389618	0.11386899	39.77356390
4731	0.11116986	0.11118640	45.99034306	0.11276740	0.11288137	45.89338858
4797	0.12617187	0.12618211	35.30664795	0.12586348	0.12588811	34.72137497
4816	0.13785726	0.13795978	33.98435171	0.13305904	0.13310476	34.31835245
4843	0.12272607	0.12270416	36.57793497	0.12743302	0.12746880	37.94368641
4977	0.12101279	0.12105816	40.86440069	0.11888853	0.11881862	39.13755150
5009	0.12312306	0.12305239	37.83116217	0.12616502	0.12625251	35.94964885
5053	0.12018475	0.12018853	40.93604028	0.11468654	0.11471043	39.54639821
5239	0.14360182	0.14351274	32.05488436	0.13698260	0.13697288	31.35497377
5673	0.12110248	0.12121316	41.59090507	0.11944902	0.11941459	40.39300927
5699	0.13565113	0.13557669	32.31769827	0.13027786	0.13021960	32.34929107
5733	0.12299255	0.12301476	39.23037844	0.11446336	0.11446472	38.61025795
5801	0.12343117	0.12331216	36.12271476	0.12031437	0.12033758	34.61577834
5816	0.12870175	0.12879132	36.79068531	0.13158285	0.13165513	36.59935532
5993	0.12347612	0.12332848	40.00328660	0.12078751	0.12074787	39.97398229
6113	0.13072007	0.13063099	36.23636979	0.12314520	0.12316036	35.32678296
6175	0.14710099	0.14703902	31.89533749	0.13879004	0.13892051	32.26105304
6370	0.12802657	0.12802520	38.01140643	0.11992290	0.11990125	36.67627081
6371	0.11815864	0.11806915	39.71221755	0.11971308	0.11984107	38.58247760
6546	0.12165883	0.12159780	40.06998000	0.12226754	0.12244545	38.38160860
6560	0.11548446	0.11559511	40.65340911	0.11499394	0.11496151	40.38254669
6581	0.12568879	0.12568676	37.10411539	0.11437188	0.11441701	37.78788972
6648	0.13645182	0.13648371	35.20569540	0.13756243	0.13766382	35.43903997
6699	0.12303917	0.12298854	39.21163030	0.11759443	0.11755161	40.09392212
6905	0.11520653	0.11514030	40.26805797	0.10944969	0.10947927	40.53441028
6908	0.11042554	0.11046721	41.06350225	0.11215998	0.11212877	40.67327066
6982	0.12597510	0.12592500	37.80782636	0.14003873	0.13998695	35.60405615
6991	0.13336107	0.13342565	36.70947794	0.12371408	0.12377226	36.23246728
6998	0.14679674	0.14675903	38.69985672	0.13938995	0.13934088	39.03819807
7002	0.12892677	0.12888016	36.67711624	0.13295585	0.13285052	36.53208454
7136	0.13344116	0.13355968	34.07798215	0.12837113	0.12836763	34.77432397
7146	0.13063693	0.13064127	37.55145176	0.11757745	0.11768593	36.69201733
7147	0.13466342	0.13463881	36.32455450	0.12142472	0.12144426	35.90515690
7189	0.13841968	0.13838864	37.70295950	0.13169601	0.13175408	37.68949469
7240	0.12613538	0.12615601	38.00282536	0.13328691	0.13337225	36.92208038
7283	0.11689218	0.11684711	41.42892831	0.10613652	0.10622797	41.42026192
7313	0.12375134	0.12374801	43.65543546	0.11233881	0.11248452	43.64084563
7333	0.12637540	0.12642190	38.28082616	0.11840147	0.11839822	36.67532508
7340	0.13342318	0.13320141	35.93131186	0.12930705	0.12923732	36.41188098
7475	0.13923117	0.13914681	38.60021029	0.13470035	0.13468305	39.20712292
7617	0.12464865	0.12473035	37.66636210	0.12989096	0.12995413	37.12419150
7703	0.12927654	0.12914901	41.99710070	0.12231442	0.12234634	39.74274103
