position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX	baypass_2.1_PRUNED_eBPis_env	baypass_2.1_PRUNED_eBPis_pheno	baypass_2.1_ALL_eBPis_env	baypass_2.1_ALL_eBPis_pheno
167	-1.027926896	-1.029492893	38.74856231	-0.922426776	-0.927157633	37.85977384	0.29725418	0.30308791	0.26923954	0.27320643
189	-1.565374974	-1.567361565	40.25121026	-1.580197243	-1.58333146	39.04991359	0.35125501	0.35669104	0.22924835	0.23341457
314	-0.789966635	-0.795394211	36.93923378	-0.92999015	-0.93380536	35.46504522	0.80259654	0.81415567	0.63011785	0.63690457
330	-1.070706962	-1.070542587	40.79027639	-1.055640047	-1.055263732	39.72881557	0.04475056	0.04396696	0.01159206	0.01300415
439	-0.674473087	-0.670241896	40.19690997	-0.80791602	-0.803129266	41.08170907	1.39117902	1.38684001	1.04185529	1.03937928
453	-1.336612903	-1.334779106	41.11375533	-1.052820445	-1.047376006	41.53745628	0.49216737	0.48966988	0.41164409	0.40877397
536	-0.577016592	-0.573366294	44.61868461	-0.743401878	-0.742001782	43.76912530	0.72145361	0.71817783	0.80344095	0.79886226
572	-0.930501802	-0.926831928	40.40801225	-1.050535019	-1.048340583	38.62224040	0.82997198	0.82732429	0.70626643	0.70445844
597	-0.866665326	-0.863428308	45.42518638	-0.923741811	-0.921416833	44.01208549	0.43520432	0.43086303	0.57064175	0.56492814
790	-1.059551234	-1.059148893	42.34600750	-1.049436508	-1.04885621	41.42332060	0.22140453	0.21815537	0.16343218	0.16105424
893	-0.621906536	-0.617691979	36.69951116	-0.634432088	-0.631024564	35.70236761	1.15122838	1.14984852	1.13806296	1.13370783
944	-0.703164515	-0.696889472	43.34861467	-0.695959439	-0.691511347	43.93549074	0.94259841	0.93496385	0.88935270	0.88253697
1147	-1.232107599	-1.22757591	38.92561073	-1.24136599	-1.236852693	40.41945485	0.62582587	0.62406702	0.72731966	0.72335606
1245	-1.485021832	-1.4845228	35.34861189	-1.484816706	-1.484700427	35.92989269	0.00712224	0.00539214	0.00024508	0.00154197
1309	-1.234971561	-1.234853104	42.89351670	-1.263084308	-1.26304186	41.15303058	0.04176873	0.03953675	0.08531698	0.08340333
1474	-1.367696695	-1.370199857	38.89503099	-1.51366713	-1.516397025	38.72607397	0.58142872	0.58680799	0.48554283	0.48927387
1488	-1.040618628	-1.040842693	40.62107604	-1.05580642	-1.056074429	39.60105914	0.02771691	0.02612710	0.01680086	0.01870309
1555	-1.094212899	-1.093171071	39.22132638	-1.083475281	-1.084254792	40.17951528	0.01227173	0.01816597	0.02251555	0.01717493
1566	-1.416717167	-1.417234694	38.58805226	-1.396190447	-1.396403408	38.05505605	0.02996850	0.03221438	0.05753423	0.05976445
1594	-1.049735018	-1.047214341	39.45755576	-1.051786183	-1.049075419	39.13852687	0.56342468	0.55899525	0.38144251	0.37647332
1650	-1.116295777	-1.114554375	48.99345858	-1.153803864	-1.15288948	47.00822217	0.06792194	0.05958076	0.08010751	0.07233201
1657	-1.176949207	-1.176926509	47.81055451	-1.15455886	-1.153105629	47.20276695	0.08242110	0.07405635	0.03206953	0.02497002
1898	-1.322675299	-1.322332005	40.31874188	-1.284455268	-1.289932201	38.90303173	0.46454438	0.46311105	0.53442079	0.53550828
1961	-1.412499821	-1.417031368	41.18601173	-1.306429467	-1.310356837	41.42034672	0.51137617	0.52091920	0.41879609	0.42719600
2134	-1.096750344	-1.096806591	40.06766601	-1.101489097	-1.10174459	39.62992911	0.02613455	0.02978841	0.02427751	0.02754906
2185	-0.949424335	-0.950095545	38.79501799	-0.880652435	-0.882068571	38.51708237	0.34493768	0.34654264	0.32730245	0.32906718
2191	-0.984936193	-0.98695397	35.97783206	-1.054553194	-1.05439568	35.87499373	0.45217110	0.45306556	0.46300230	0.46549450
2334	-1.055958104	-1.054491076	41.84893656	-1.049096052	-1.04876673	40.69031104	0.19267664	0.19040032	0.20504929	0.20317881
2638	-1.43455048	-1.438873993	36.29476936	-1.385965198	-1.39200769	36.32640873	0.49972428	0.50889175	0.30882633	0.31460242
2643	-1.231105454	-1.231115193	40.92155011	-1.194233414	-1.1946681	39.38304203	0.37566566	0.37661308	0.27158361	0.27258607
2647	-0.943882555	-0.94599824	39.87510441	-1.072186021	-1.075760843	40.00996637	0.46954179	0.47415242	0.42254854	0.42995862
2688	-1.013806311	-1.016962237	41.92902085	-0.994751039	-0.998429795	42.51462694	0.57909549	0.58894252	0.49631703	0.50457929
2778	-1.000390437	-0.999007564	41.23690352	-0.930619743	-0.929794369	40.90953637	0.43804719	0.43634827	0.25322387	0.25180947
2782	-0.928227952	-0.926256918	40.71732522	-0.953845808	-0.95343237	43.06595697	0.32398454	0.32204611	0.36648648	0.36533697
2824	-1.067197212	-1.067335812	37.73470712	-1.042656799	-1.042574187	36.73328938	0.00127577	0.00382522	0.02654480	0.03013059
2930	-0.89362303	-0.891874077	33.79919690	-0.920883703	-0.919898663	34.22014365	0.41047057	0.40652939	0.44599903	0.44229927
3016	-0.889374107	-0.894632123	38.05120328	-1.042334667	-1.044620284	37.50792541	0.44923227	0.45497852	0.52395749	0.52996713
3045	-0.939027478	-0.941966444	33.44335997	-1.031254176	-1.032270748	33.61046899	0.26326195	0.26639571	0.45395092	0.45928152
3343	-1.171554945	-1.173707775	39.38567537	-1.039399497	-1.043417621	38.91978693	0.45170848	0.45874365	0.27180067	0.27780249
3445	-1.596905594	-1.599619801	35.73120652	-1.532347508	-1.53752909	36.56688321	0.43578344	0.44078829	0.24888192	0.25489129
3449	-1.529668477	-1.529889643	35.51806221	-1.493303153	-1.493740595	35.11623554	0.35037016	0.35190579	0.30658181	0.30646794
3475	-1.016367451	-1.018195886	38.59090674	-1.040237601	-1.040523153	36.44489308	0.24046748	0.24203827	0.21584407	0.21743295
3508	-1.277078627	-1.27514808	38.63971587	-1.137230422	-1.1338671	38.62290862	0.88194719	0.87793806	0.77096710	0.76736301
3550	-1.034823992	-1.035992139	39.22859630	-1.056918246	-1.057474618	38.95122546	0.12866732	0.13072634	0.17040779	0.17260930
3554	-1.4449864	-1.444846804	34.97003984	-1.43829144	-1.438329714	34.85647978	0.04480485	0.04365683	0.06770862	0.06606520
3557	-1.384520939	-1.385087702	38.29904865	-1.421422332	-1.421588545	38.41340094	0.14339135	0.14652242	0.16226634	0.16416649
3567	-1.505806171	-1.504825701	37.27418806	-1.472648032	-1.471032508	38.56849058	0.19742853	0.19130965	0.23461030	0.23020282
3650	-0.950647909	-0.949442053	39.53325050	-0.975898144	-0.975088749	38.79826205	0.40475909	0.40212216	0.44872361	0.44838730
3717	-1.452050369	-1.452248302	37.43589778	-1.485848699	-1.486268409	35.89382886	0.15099806	0.15165925	0.18505917	0.18690316
3780	-1.337740473	-1.33738369	36.68091731	-1.313385625	-1.313535864	35.79427342	0.07885523	0.07880894	0.00688003	0.00677405
3812	-1.059537472	-1.05914916	38.92705017	-1.049942431	-1.049557417	37.80705983	0.05227350	0.05113244	0.01138760	0.01003763
3820	-1.470754906	-1.469967183	39.21233407	-1.455652737	-1.455761232	39.25834058	0.07312315	0.07228946	0.14952400	0.14789852
3829	-1.614487569	-1.614997241	35.86257422	-1.637468725	-1.637662127	36.09340116	0.05812926	0.05813509	0.03882286	0.03909930
3865	-1.294806003	-1.295940855	35.18544034	-1.306665774	-1.306458842	35.12552156	0.34016465	0.33971468	0.51651962	0.51730796
3916	-1.286414127	-1.287167594	36.98913442	-1.324358136	-1.325002881	36.66267902	0.44314205	0.44405647	0.47452949	0.47553432
3979	-1.390927819	-1.391428857	37.79452044	-1.410683327	-1.410893438	36.73619633	0.02227792	0.02302072	0.00750107	0.00830553
4003	-1.716936091	-1.718712194	37.75849186	-1.658078272	-1.659588129	38.53119121	0.26718273	0.26790229	0.30402248	0.30551930
4014	-1.392475635	-1.391061371	38.26390896	-1.324437316	-1.321146265	37.70968508	0.42748993	0.42313345	0.38579406	0.38183102
4026	-1.059264267	-1.059767885	41.61407815	-1.04224484	-1.042827613	41.68846874	0.09333984	0.09733264	0.03748401	0.04125931
4044	-1.496727319	-1.496638733	40.64920144	-1.487677354	-1.487578536	42.14215938	0.01244844	0.01061471	0.04339604	0.04525652
4169	-1.53549077	-1.534552851	38.09806434	-1.493233086	-1.491904592	38.90189787	0.25079105	0.24849820	0.26647348	0.26411289
4210	-1.238399483	-1.238015305	36.62015447	-1.238859586	-1.238692728	35.65802785	0.06757777	0.06472882	0.05495907	0.05294895
4225	-1.563423048	-1.563793638	42.59905690	-1.591402241	-1.591541754	43.74199443	0.04640848	0.04802038	0.15970266	0.16102745
4238	-1.279089048	-1.280947387	37.15149772	-1.472896578	-1.476671055	37.36298571	0.50083847	0.50372943	0.56499253	0.56624680
4242	-1.164258608	-1.163436087	38.98529952	-1.211540287	-1.211291725	38.34597264	0.03218546	0.03053266	0.14710233	0.14508727
4402	-1.63393937	-1.633755927	38.06504003	-1.603795865	-1.604994365	38.36695392	0.07779767	0.07964047	0.04065383	0.03886750
4499	-0.521683072	-0.514294968	45.12795175	-0.724965601	-0.718664014	44.04329417	1.59555696	1.58465882	1.38639015	1.37834255
4695	-1.381290495	-1.38155792	37.67432352	-1.384768066	-1.384264956	35.56817711	0.27086251	0.26907567	0.18654783	0.18732532
4748	-1.068663869	-1.067910224	38.76417462	-1.106502453	-1.105702821	37.68908065	0.24305884	0.24039682	0.10589860	0.10391047
4749	-1.110258064	-1.110510592	33.94901867	-1.117144197	-1.117305547	34.16839916	0.08117676	0.08259320	0.09447017	0.09566759
4853	-1.05082721	-1.050684389	36.00212222	-1.030062476	-1.029879298	36.34655102	0.07999621	0.07920951	0.13328501	0.13324269
5116	-1.470539693	-1.472702339	36.56064900	-1.516932699	-1.518455759	36.16480179	0.26886388	0.27208986	0.17275325	0.17538670
5192	-1.38230262	-1.381658761	37.82730539	-1.406372807	-1.40574287	36.98350219	0.07574838	0.07472611	0.04417303	0.04366446
5411	-0.627762035	-0.628001852	38.08996112	-0.679344255	-0.678785978	37.21320000	0.87023262	0.86537184	0.84383751	0.83765039
5425	-1.032981277	-1.033485729	42.31686657	-1.004692849	-1.006344785	41.18078768	0.94842945	0.95057689	1.03013363	1.03091647
5446	-1.040495236	-1.040451898	34.22669542	-1.05200615	-1.051753924	33.16358922	0.11708915	0.11661943	0.05277280	0.05183717
5493	-0.979710584	-0.981023385	37.46969669	-1.00872473	-1.01023957	38.39078588	0.40026345	0.40339615	0.44762629	0.44865873
5536	-0.643216477	-0.638187259	36.80375124	-0.738176018	-0.735900894	36.82877233	1.39073812	1.38564242	1.27805573	1.27263274
5555	-1.511143335	-1.513260768	38.90949673	-1.587176856	-1.587866278	38.46163963	0.26718018	0.26738859	0.26652827	0.26661480
5564	-1.265144361	-1.265164894	39.90425906	-1.250603759	-1.251051211	38.94851454	0.16032392	0.16174709	0.11594974	0.11639962
5649	-0.58728577	-0.587966008	38.63505174	-0.614449157	-0.614530269	37.47682212	1.19826221	1.19875935	1.10463255	1.10555909
5710	-1.499045069	-1.499555186	36.22618810	-1.582589792	-1.584681098	37.13537826	0.42135675	0.42560558	0.43895059	0.44246427
5759	-0.718739828	-0.71801263	37.85799252	-0.847118141	-0.84551775	38.15100023	1.05363955	1.05008486	0.75921839	0.75580006
6000	-1.482399835	-1.481044474	40.73363820	-1.60172234	-1.599021702	39.89239765	0.32581333	0.32049111	0.26692350	0.26252671
6023	-0.853447171	-0.848372617	42.99737967	-1.146576391	-1.143975574	41.03591635	0.73935196	0.73677943	0.89858886	0.89434226
6052	-1.563331831	-1.561067924	38.84821875	-1.578664171	-1.577689085	39.01132420	0.29987807	0.29555056	0.20618551	0.20293447
6060	-0.928436379	-0.927627122	49.09095283	-0.905035306	-0.904150043	49.60522696	0.31958743	0.31664602	0.32929475	0.32630022
