position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX
249	0.12686029	0.12684418	39.09029830	0.11992793	0.12003014	38.16434368
311	0.14801196	0.14802483	36.20020427	0.12915071	0.12916825	35.67278204
321	0.12007507	0.12012315	36.95078952	0.11507069	0.11511198	37.27901803
344	0.12998068	0.13004175	39.76110973	0.11780719	0.11786707	39.13195778
381	0.12021360	0.12028369	38.46461386	0.11895039	0.11907118	40.93226436
435	0.13665992	0.13675030	36.16279353	0.13122301	0.13126948	35.70271723
528	0.12867691	0.12873057	36.89127496	0.11973207	0.11980352	37.43152667
606	0.12886187	0.12888351	39.96172681	0.11880881	0.11879380	38.88306010
625	0.13526819	0.13535135	37.79624325	0.12704088	0.12706127	38.00967120
634	0.11259005	0.11264997	39.12497774	0.12607285	0.12611590	38.02260907
785	0.13403873	0.13399774	37.40902726	0.14070913	0.14071098	36.71399487
843	0.12830680	0.12833907	41.02413171	0.11011338	0.11015105	40.35821817
903	0.13151751	0.13154502	37.73130480	0.12481468	0.12475977	37.97631370
966	0.12786260	0.12794896	41.55173714	0.11791894	0.11792332	42.43797423
975	0.13336899	0.13333519	36.12736726	0.13892696	0.13905770	38.03373873
998	0.12951138	0.12954066	39.66574183	0.12326741	0.12332518	39.97984600
1148	0.12547079	0.12556775	34.89544690	0.12469685	0.12479269	35.90945782
1150	0.12924012	0.12932965	36.02142079	0.11886756	0.11894538	36.33016265
1157	0.13476684	0.13487360	40.61412433	0.11451676	0.11457333	38.43248708
1198	0.13038003	0.13038651	38.44664291	0.12272288	0.12280149	38.53490012
1241	0.12897258	0.12900712	40.51109095	0.12540530	0.12542443	40.63251838
1271	0.12573890	0.12577900	38.45874558	0.12144230	0.12146311	38.38944056
1353	0.12302462	0.12293678	40.62433646	0.12055231	0.12060060	39.85877348
1395	0.13375840	0.13378745	37.41245074	0.12285364	0.12286613	37.73731493
1401	0.12286247	0.12292962	40.39385272	0.12400091	0.12400951	40.82132379
1446	0.11384416	0.11387118	40.97773089	0.11621526	0.11634377	38.57731076
1449	0.12179723	0.12185889	40.73048820	0.11671061	0.11672659	39.94235258
1481	0.12594391	0.12595416	37.60757598	0.11332973	0.11337708	37.77367740
1486	0.13267371	0.13277177	44.57883180	0.12869599	0.12875802	43.53466367
1738	0.15078827	0.15086299	31.09449221	0.12933912	0.12947070	32.20532438
1739	0.13567003	0.13573886	38.08173700	0.12446978	0.12447737	37.81663484
1842	0.12595463	0.12610348	37.39657152	0.13001210	0.13010650	35.49049558
1917	0.11882452	0.11881932	43.19711828	0.13365863	0.13366816	42.63262159
2018	0.12215057	0.12215847	43.09253803	0.11601227	0.11604451	42.48461437
2029	0.12192838	0.12193833	41.59463735	0.12351985	0.12358907	40.78001886
2437	0.12698368	0.12699859	38.67247277	0.12760769	0.12763905	39.83502656
2525	0.12294818	0.12292798	42.28127848	0.11330068	0.11333417	41.67146260
2621	0.12476491	0.12477703	41.67151386	0.11233753	0.11238871	42.34700747
2672	0.14591617	0.14599973	33.14347517	0.14198680	0.14211176	33.35631786
2722	0.11910586	0.11909582	42.43716695	0.11488034	0.11488130	43.03148993
2783	0.13792227	0.13794248	35.47334241	0.12434408	0.12435296	34.67041478
2837	0.11399799	0.11399703	41.92369454	0.11382226	0.11388756	40.14541390
2848	0.13306939	0.13314401	37.38944381	0.12844053	0.12847060	36.11208299
2917	0.12240265	0.12247148	45.40479514	0.11814063	0.11822605	46.08056652
3014	0.14075007	0.14073327	38.40810554	0.12952684	0.12957776	37.87499632
3259	0.12227501	0.12232648	41.21263588	0.12588889	0.12596839	39.43257868
3287	0.12950886	0.12955693	39.84159009	0.11968976	0.11969038	39.02882167
3436	0.15555616	0.15559794	35.67211456	0.14032424	0.14038090	35.95844572
3472	0.13227172	0.13222820	37.84226480	0.13231776	0.13245380	37.52065626
3632	0.13490600	0.13502432	40.01951328	0.12635407	0.12630346	38.86609704
3680	0.13276563	0.13275618	37.55176703	0.12304404	0.12310899	35.61317970
3751	0.13471116	0.13486958	36.33135249	0.12831717	0.12833332	34.65097277
3788	0.12215586	0.12217114	43.62596868	0.10214242	0.10228683	42.47697205
4009	0.12147524	0.12151456	41.61813618	0.11442015	0.11447749	39.11296774
4010	0.10946298	0.10954601	43.71701487	0.10951335	0.10959960	43.93876401
4026	0.12597836	0.12607850	41.30565704	0.11152132	0.11156971	41.89588857
4129	0.13605251	0.13612096	34.64332368	0.13288994	0.13295355	35.08672715
4181	0.13558730	0.13567431	37.66424965	0.12086915	0.12091850	38.37833586
4244	0.13787374	0.13787991	34.43555622	0.13166938	0.13174324	33.49749792
4386	0.12244176	0.12246220	41.51105616	0.13016137	0.13018745	40.46491197
4423	0.13809941	0.13811425	39.70536110	0.11977025	0.11974337	40.88792434
4490	0.12752711	0.12748706	39.73223898	0.11912764	0.11911580	40.09287003
4584	0.13447944	0.13449426	39.91065167	0.11759772	0.11763775	39.13191907
4916	0.13513193	0.13510803	36.60530443	0.12747261	0.12755835	35.66885862
5035	0.13980967	0.13987621	37.18251885	0.12617623	0.12624294	37.39210201
5163	0.13067599	0.13071781	37.68367176	0.12612405	0.12620030	36.64147090
5265	0.12336700	0.12342100	38.94899694	0.11983523	0.11981814	40.25139279
5267	0.14156134	0.14153910	35.75538436	0.12632024	0.12628721	35.11608171
5370	0.14004533	0.14013114	38.12592178	0.13335373	0.13331651	37.84441722
5391	0.13036281	0.13047999	34.31881901	0.12644426	0.12649503	34.01637271
5498	0.13798926	0.13798017	41.19628704	0.12550301	0.12553999	40.59549289
5651	0.13804572	0.13820036	36.10727198	0.12986461	0.12989413	36.26265453
5719	0.11902302	0.11905672	42.00821428	0.10642021	0.10647907	40.30462133
5730	0.11824540	0.11828268	37.16747329	0.12171063	0.12169813	36.55652895
5893	0.11812367	0.11822201	45.06637350	0.11442602	0.11450112	42.34542776
6131	0.13145645	0.13152784	35.41092083	0.13558397	0.13562146	34.34182050
6136	0.13621798	0.13622526	35.85854637	0.13577281	0.13588844	36.42422234
6165	0.13219112	0.13230067	34.59612377	0.13735567	0.13741225	33.58622345
6249	0.12058887	0.12047522	38.47854716	0.12999903	0.13002078	38.74160500
6262	0.13320983	0.13321488	33.81465768	0.13074748	0.13082210	33.69717263
6313	0.14540069	0.14538985	33.19803678	0.12661082	0.12659405	32.90680204
6390	0.12599278	0.12607929	38.24771178	0.12669544	0.12672544	37.25352012
6444	0.12945964	0.12958923	40.95384031	0.13123107	0.13135697	39.17583148
6515	0.11276289	0.11283410	42.93507285	0.11798724	0.11800724	41.75202548
6520	0.12857906	0.12866907	36.94922803	0.12468108	0.12473975	37.53899401
6666	0.11469085	0.11475990	42.38397679	0.12511068	0.12513137	40.16129080
6667	0.12519228	0.12525146	39.31941900	0.12061429	0.12057484	40.07061757
7053	0.14776355	0.14783856	35.50956431	0.12758134	0.12762134	35.31851084
7072	0.12838589	0.12838236	37.53856522	0.12797025	0.12800801	37.19026964
7254	0.14118590	0.14130729	36.72343340	0.14690686	0.14690157	37.57283658
7364	0.12993325	0.12992789	38.98471836	0.11785285	0.11794270	37.21571598
7451	0.12108331	0.12112989	40.78597216	0.11203265	0.11212709	40.97353573
7469	0.13675476	0.13676077	38.29746162	0.12772287	0.12773251	39.20963673
7477	0.13548203	0.13552115	37.97516752	0.12431109	0.12445344	37.08782566
7503	0.13109327	0.13110754	38.90207494	0.13090011	0.13097705	37.84790892
7739	0.13428500	0.13436342	38.17862183	0.12886074	0.12887704	38.38290363
7776	0.13804474	0.13799222	36.64164586	0.13132254	0.13132808	36.53990103
7812	0.12716361	0.12725514	43.58592476	0.11433491	0.11430731	43.18003112
7826	0.12649387	0.12649962	39.68212275	0.13117085	0.13125481	38.93568966
7846	0.12075265	0.12080423	45.17106727	0.11935531	0.11939586	41.79012193
7969	0.11913308	0.11915637	44.86379049	0.10852440	0.10859488	44.09286282
7999	0.13677975	0.13682908	39.54093514	0.12551713	0.12556639	38.35593421
8008	0.12711264	0.12715798	39.21641443	0.12905000	0.12913365	37.23378307
8042	0.13233053	0.13243270	37.04960646	0.12701746	0.12707677	35.00862414
8236	0.12682103	0.12698360	38.26986449	0.12022773	0.12029013	37.52061659
8252	0.14002449	0.14002328	37.22843473	0.13154315	0.13163609	37.67783801
8263	0.13209276	0.13204148	39.55993717	0.12315200	0.12324599	39.19689274
8264	0.12351130	0.12355021	44.25481471	0.10837372	0.10839515	43.44108344
8374	0.14223308	0.14233682	35.39729508	0.13121170	0.13120831	36.51210542
8379	0.13438960	0.13442989	34.60871263	0.13874079	0.13881873	34.24682235
8398	0.13197572	0.13204251	36.49520944	0.13423137	0.13429596	35.30622668
