position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX
67	0.13347222	0.13358613	36.15479242	0.13225583	0.13225707	35.56872396
175	0.13323376	0.13322373	35.83392037	0.12792449	0.12778426	37.67594553
212	0.14342722	0.14375092	38.31991538	0.11571348	0.11581491	38.41268264
309	0.12407720	0.12404925	38.52549619	0.11086915	0.11109120	38.28690238
366	0.10515792	0.10520216	48.10156781	0.10430205	0.10442717	48.66422945
410	0.12518267	0.12514790	43.26615543	0.10652650	0.10669247	42.13906439
428	0.11681646	0.11684327	41.61807718	0.10928196	0.10930874	42.45093233
460	0.11533196	0.11542784	43.89295859	0.11757373	0.11773447	42.15461111
524	0.12889023	0.12898566	41.81716721	0.12070691	0.12069998	40.56130628
536	0.13552197	0.13564715	37.55897889	0.11850809	0.11874754	37.73853814
556	0.10966696	0.10965825	43.05687225	0.11205393	0.11214724	39.62117269
633	0.12108659	0.12122917	40.83839839	0.11083572	0.11089078	41.59231835
668	0.12454711	0.12465570	36.25012993	0.12793547	0.12797566	35.99828454
735	0.11830833	0.11823157	40.47289870	0.10473763	0.10467111	39.00397029
738	0.13042579	0.13057055	39.57185469	0.11369936	0.11374935	40.09043524
739	0.12664045	0.12674502	39.69129129	0.12221690	0.12221036	39.29067729
741	0.12994672	0.12996460	37.31182112	0.12332159	0.12345269	37.02768351
757	0.12981457	0.12982408	36.39303321	0.12515763	0.12531361	35.13637549
774	0.13920833	0.13932210	36.70513601	0.12207874	0.12210997	37.16634595
843	0.13111246	0.13118308	33.46385425	0.12042014	0.12060432	33.91404290
848	0.12513389	0.12517926	35.96856488	0.12970123	0.12977724	34.45894344
1020	0.12770626	0.12793314	37.52856726	0.12218055	0.12231328	37.74020988
1109	0.13339521	0.13335758	37.33130017	0.12150445	0.12154071	36.51834304
1121	0.13027883	0.13028392	39.12397365	0.11919026	0.11923776	39.28457770
1185	0.12190918	0.12202841	41.48343808	0.11467622	0.11477684	42.80844814
1209	0.13158462	0.13163002	39.27841483	0.11399748	0.11408889	38.23212532
1341	0.14404989	0.14403089	34.70562396	0.12945527	0.12959812	35.10112950
1344	0.13799731	0.13799392	33.62747526	0.12181601	0.12175693	35.38147091
1368	0.12328554	0.12323744	39.81085935	0.11407747	0.11414378	39.32994615
1370	0.12257199	0.12256101	42.24050235	0.10630538	0.10631127	41.99404535
1399	0.12262344	0.12284697	35.13894553	0.12134422	0.12139188	33.72781363
1555	0.14005705	0.14009318	34.97895800	0.13085559	0.13095446	34.79616923
1569	0.12949475	0.12955305	36.06392927	0.13325524	0.13331164	35.43038429
1721	0.13616234	0.13626716	35.08296666	0.12917309	0.12934478	35.38333811
