position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX
56	0.13635465	0.13633902	37.35586427	0.13287768	0.13275882	36.40181766
68	0.11447557	0.11441621	41.87655946	0.12567857	0.12560586	40.33590921
100	0.14590259	0.14576082	34.32156395	0.14028878	0.14025842	35.40380042
124	0.12746574	0.12750182	42.70982829	0.13513687	0.13512338	41.70952003
125	0.12326087	0.12319065	38.91193213	0.12200094	0.12198672	39.26037131
155	0.13067461	0.13053156	36.32851931	0.13457967	0.13439476	35.98285469
158	0.13864918	0.13858806	39.10876541	0.11970916	0.11974648	38.94750586
235	0.13045308	0.13041021	40.56518391	0.11297680	0.11286598	38.85372588
287	0.14039710	0.14037325	37.34886858	0.13056216	0.13053058	37.95052001
340	0.13291372	0.13286373	36.81913941	0.14430906	0.14428726	35.63681588
446	0.12901213	0.12898418	38.74207954	0.13228588	0.13223505	39.02536990
550	0.12688537	0.12682998	42.72029203	0.12141968	0.12135478	42.60878830
583	0.13469823	0.13479881	40.87592850	0.13977384	0.13975263	39.53567044
718	0.12642814	0.12644053	36.83063983	0.12870937	0.12858334	37.11955279
722	0.13323082	0.13307131	35.57497194	0.13287543	0.13272024	34.29556557
734	0.15240128	0.15244614	36.07048672	0.14107753	0.14095068	34.61304745
841	0.13138616	0.13134819	40.05057731	0.12595556	0.12588353	39.14474245
914	0.13925453	0.13912144	39.42367876	0.14473635	0.14477970	38.38988327
947	0.13044431	0.13047494	38.43578144	0.12840971	0.12832993	37.54105440
1142	0.13325123	0.13334001	39.51223729	0.12561646	0.12566134	39.77115656
1144	0.14325777	0.14323066	39.77610445	0.13578360	0.13582688	39.60680726
1170	0.12543097	0.12538159	41.83703864	0.13326458	0.13326687	39.75075444
1250	0.12787057	0.12797549	36.19731660	0.11926959	0.11925111	35.76564120
1397	0.12834147	0.12837230	40.19774690	0.12282208	0.12270469	39.35325918
1446	0.14365205	0.14360004	39.66752838	0.12161050	0.12164464	39.21601953
1574	0.12990075	0.12989502	36.36449446	0.13252928	0.13229458	36.30230127
1629	0.12610272	0.12609122	38.84036847	0.14240431	0.14228547	37.26735520
