position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX	baypass_2.1_PRUNED_eBPis_env	baypass_2.1_PRUNED_eBPis_pheno	baypass_2.1_ALL_eBPis_env	baypass_2.1_ALL_eBPis_pheno
12	-1.257920128	-1.258279961	47.95673265	-1.195270779	-1.196200858	47.26372170	0.13893399	0.13895029	0.20669204	0.20705554
22	-1.188106626	-1.190217836	38.53392901	-1.178605308	-1.17969546	37.22259502	0.18587464	0.18810678	0.14996835	0.15205657
76	-1.441754721	-1.441578721	34.49442997	-1.426994465	-1.426662915	34.60365721	0.07094852	0.07161529	0.02566658	0.02653604
82	-1.483037504	-1.483000746	34.50397231	-1.492730864	-1.49283766	34.17838481	0.01697450	0.01779759	0.00117768	0.00206604
152	-1.526387453	-1.526414352	37.96382022	-1.601055727	-1.600342316	37.56605999	0.07709976	0.07478997	0.09273185	0.09084318
168	-1.107644303	-1.107921273	46.58809188	-1.120862812	-1.121598089	47.85767259	0.15914885	0.15990522	0.19242258	0.19316654
174	-1.753416483	-1.753452731	38.07420364	-1.687204929	-1.68764578	38.65172479	0.00294322	0.00308834	0.04810502	0.04801611
229	-1.015307241	-1.01490062	49.64789909	-1.18791395	-1.188287225	48.32522583	0.29020782	0.29132421	0.27468905	0.27462869
451	-0.221852798	-0.227785739	48.41065342	0.02061245	0.012266086	47.16874664	1.39983594	1.40190321	1.36656541	1.36919811
498	-1.100043056	-1.10299359	44.74049122	-1.003186717	-1.006747531	44.99247966	0.19199089	0.19482088	0.08756622	0.08994823
506	-1.182393978	-1.183814982	43.42273748	-1.119556558	-1.121599488	44.66047390	0.14934680	0.15157307	0.06516894	0.06745993
570	-1.301827051	-1.299904554	42.52563832	-1.401154692	-1.398275776	41.72106712	0.46266488	0.45978216	0.42450492	0.42353728
622	-1.429645833	-1.429820158	34.64993744	-1.358526917	-1.358586779	34.00401417	0.01043306	0.00972847	0.03766740	0.03660303
642	-1.461568119	-1.463449629	35.37319010	-1.52584498	-1.526090943	34.95525460	0.19995617	0.20019717	0.18651019	0.18755532
674	-1.284087556	-1.282550554	40.68275984	-1.01309674	-1.012705215	40.19076318	0.90554706	0.90640100	0.53419348	0.53442260
689	-1.337628311	-1.337587988	39.84951266	-1.331045504	-1.331032862	40.45548311	0.25572585	0.25516012	0.32564350	0.32541441
750	-1.602207834	-1.60541947	40.64506574	-1.711294096	-1.711398593	41.10271119	0.00932978	0.01058026	0.02196631	0.02281048
766	-1.80231444	-1.802659914	40.23562464	-1.77356905	-1.773009763	40.50951316	0.02877810	0.02888421	0.01131924	0.01114284
