position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX	baypass_2.1_PRUNED_eBPis_env	baypass_2.1_PRUNED_eBPis_pheno	baypass_2.1_ALL_eBPis_env	baypass_2.1_ALL_eBPis_pheno
22	-1.161227495	-1.160757369	38.46301207	-1.086592544	-1.08624492	37.65961965	0.27740876	0.27741325	0.23864751	0.23913600
31	-1.427375734	-1.426970013	35.27066935	-1.389610874	-1.389453875	35.20656928	0.09697592	0.09566866	0.07470605	0.07359280
139	-1.167826753	-1.1673105	36.69430136	-1.177435547	-1.176735745	36.89387874	0.81336248	0.81246444	0.69389874	0.69274538
223	-1.262263039	-1.261912897	33.86638201	-1.138010752	-1.136578821	34.42224600	0.19764097	0.19595164	0.16178095	0.16026561
396	-1.244462118	-1.243909168	40.74833068	-0.968726535	-0.968322597	40.79067641	0.50127784	0.50141175	0.51733459	0.51736405
424	-0.799824212	-0.802300876	36.06688570	-1.005127298	-1.006014708	34.42651645	0.26492399	0.26667666	0.28100121	0.28292887
460	-1.17880569	-1.178845758	38.12257980	-1.010237725	-1.009602398	36.98967317	0.92398257	0.92225197	0.59990202	0.59886901
544	-1.044033177	-1.043461635	37.21166998	-1.039552113	-1.039698886	36.40844851	0.38915063	0.38873190	0.31573178	0.31495245
547	-1.141830331	-1.146205843	40.45836915	-1.499876529	-1.500647237	39.25644442	0.09811897	0.10118381	0.19208079	0.19439189
569	-1.434301803	-1.432378125	39.25144459	-1.328848383	-1.328886435	39.53741583	0.39729220	0.39757519	0.32411895	0.32396576
584	-0.850600542	-0.846673668	39.15182447	-1.505145016	-1.504006661	38.81032172	0.46497055	0.46435594	0.35901088	0.35911195
653	-1.106527406	-1.105909804	37.38705451	-1.206513163	-1.20668901	37.75098539	0.12846128	0.12882725	0.13212644	0.13230769
669	-1.181251975	-1.181392644	39.41210463	-1.182622671	-1.18297349	39.56863864	0.11794673	0.11878875	0.11411870	0.11471999
698	-1.185340301	-1.184880807	38.98487046	-1.204767999	-1.204860494	38.54990061	0.03772635	0.03744337	0.02140959	0.02155872
713	-1.857919662	-1.857933188	40.12666185	-1.695223419	-1.695321543	39.32541869	0.05041127	0.05059574	0.02267620	0.02287194
730	-1.434651624	-1.434571238	39.36134460	-1.592542199	-1.592222765	39.27515375	0.02574163	0.02644428	0.01443798	0.01386222
