position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX
63	0.13384532	0.13378866	35.29714123	0.13277416	0.13273316	34.34744193
73	0.14517810	0.14497635	36.31978914	0.12637888	0.12634179	36.69330346
150	0.12848032	0.12846201	37.90507181	0.12748990	0.12741836	36.49563889
160	0.13832560	0.13825709	37.92156057	0.13144129	0.13137420	37.51723428
185	0.12810353	0.12810372	41.27688327	0.12037848	0.12025428	40.95417800
219	0.13228683	0.13228191	37.18750110	0.13407415	0.13399344	37.38778432
224	0.13169347	0.13165261	38.66280181	0.13413394	0.13405835	39.26406070
355	0.14747981	0.14729649	37.55676408	0.13112823	0.13131824	38.02962549
422	0.12041764	0.12043996	41.04927992	0.12274716	0.12263313	39.16133382
445	0.13503668	0.13500075	36.01383358	0.13348606	0.13344850	35.90842794
636	0.14276709	0.14270996	37.27869267	0.12894620	0.12885520	37.15910927
694	0.13394415	0.13383136	38.87295279	0.12419309	0.12410593	37.52188811
968	0.13820849	0.13809968	38.32705802	0.14582370	0.14578113	37.59802894
982	0.12529889	0.12533578	37.01408656	0.12462844	0.12452443	35.45408146
1063	0.12889812	0.12881403	42.63590728	0.11158512	0.11162055	43.48215606
1065	0.11775392	0.11777939	43.56184964	0.12080843	0.12091155	42.05365963
1129	0.14232286	0.14239614	38.67955922	0.13445275	0.13438793	37.02024117
1158	0.14191579	0.14195653	37.74344452	0.12519057	0.12505263	36.28732599
1314	0.13466997	0.13460338	41.30969797	0.13043349	0.13031152	40.52893862
1384	0.12624179	0.12627211	39.83663682	0.12987507	0.12988870	38.39094949
1466	0.12401596	0.12390939	38.54013776	0.12393643	0.12380991	38.03055663
1555	0.13699920	0.13689144	34.17966404	0.13966929	0.13964557	33.54981304
1572	0.14024686	0.14015839	39.45990268	0.12148389	0.12151297	38.89244124
1624	0.11392812	0.11400334	46.37112006	0.11626759	0.11628400	44.58413107
1721	0.12423305	0.12418238	38.19921276	0.12949982	0.12938335	38.11106926
1780	0.12499568	0.12491912	38.12934712	0.13816089	0.13815251	37.80925943
1807	0.13758495	0.13759667	39.04761297	0.12337707	0.12333035	38.66633162
1857	0.14327953	0.14330005	35.01709354	0.13626058	0.13629695	33.06764453
1894	0.13930867	0.13931091	36.61407028	0.13171589	0.13173430	37.23285622
1943	0.13806769	0.13789436	39.47649375	0.12352980	0.12346441	39.05722854
2123	0.13245413	0.13245354	36.50737780	0.12326542	0.12320448	36.34467757
2165	0.12586862	0.12584401	35.54955730	0.13852160	0.13851690	35.42628248
2175	0.13394991	0.13399594	36.53165147	0.14307923	0.14297267	36.31146059
2219	0.14227777	0.14229847	40.99460476	0.11800208	0.11796784	39.28964230
2225	0.13222368	0.13219649	40.06830063	0.11961474	0.11964374	39.04208812
2270	0.14237894	0.14248348	37.05568820	0.13080005	0.13074658	35.77944136
2704	0.13268322	0.13264004	40.55946188	0.11787224	0.11776976	40.71617363
2817	0.14088903	0.14089892	36.31114309	0.13223623	0.13213763	35.69647722
2947	0.12625160	0.12629942	45.20016755	0.12066149	0.12072888	43.71995332
3133	0.14077862	0.14073602	37.42029168	0.12691783	0.12696172	36.34106983
3196	0.14429733	0.14426140	37.21657756	0.14350536	0.14346604	37.67576949
3324	0.13287412	0.13268800	36.90048133	0.12698930	0.12709189	36.80015326
3456	0.13788581	0.13789108	35.25099743	0.13018498	0.13006506	34.77548354
3650	0.14221858	0.14224059	34.50450764	0.13594642	0.13588554	34.26010351
3685	0.14127774	0.14140868	35.75585964	0.13130801	0.13128209	36.47594679
3729	0.14502132	0.14493202	38.71535951	0.12992015	0.12982535	38.72335825
3733	0.13868086	0.13869198	40.51821180	0.11932452	0.11930775	40.19536607
3747	0.13928099	0.13927343	37.26333374	0.14316092	0.14316837	36.33072012
3970	0.13711397	0.13695361	39.12112013	0.13785146	0.13789848	37.78719195
3992	0.14490362	0.14483809	38.02912457	0.14279454	0.14266256	38.18884539
4010	0.13357436	0.13364565	35.80896037	0.13662333	0.13664696	34.33955245
4101	0.12742170	0.12743398	40.19822952	0.12228645	0.12231218	38.57452024
4152	0.13948982	0.13934126	43.47785409	0.12970556	0.12958582	41.91299804
4154	0.12845720	0.12843795	45.71222322	0.11760849	0.11751254	44.90318925
4174	0.12334583	0.12332595	39.29609955	0.13337967	0.13328803	40.60660812
4186	0.13754368	0.13762150	37.16197388	0.12389399	0.12379714	36.62422533
4193	0.14306834	0.14307504	35.35128345	0.13845494	0.13836548	35.39339264
4352	0.12745598	0.12747976	43.01993602	0.11317736	0.11319022	39.12002600
4631	0.14132848	0.14120880	38.50239079	0.15173033	0.15159230	37.39827593
4642	0.14187387	0.14178715	35.63995122	0.13534725	0.13525494	35.19452850
4760	0.13162412	0.13154617	40.97053049	0.13085723	0.13086370	39.92452541
4768	0.14553904	0.14545029	37.01088830	0.13215979	0.13202927	37.97518643
4846	0.14202208	0.14201495	39.92268761	0.13300141	0.13294261	40.22495058
5073	0.14108136	0.14108765	37.64666633	0.11888179	0.11876072	38.41928208
5214	0.13423249	0.13419080	37.52727475	0.13213089	0.13209107	36.94028341
5233	0.14092149	0.14095497	36.41767521	0.12924444	0.12931887	36.67925691
5283	0.11925304	0.11924874	48.80978288	0.10891207	0.10895483	45.93349546
5321	0.12353889	0.12351318	43.25922331	0.11534826	0.11538750	40.94128128
5557	0.13769437	0.13757755	34.22244156	0.13208591	0.13197091	33.45557656
5567	0.13047426	0.13038540	37.30656044	0.13408578	0.13391482	37.57342544
5581	0.14059536	0.14060869	37.55131979	0.12680937	0.12680642	35.48132465
5628	0.13801348	0.13800508	34.47071467	0.13728871	0.13723881	33.68334189
5665	0.13997853	0.13986271	33.26778752	0.13660561	0.13646839	32.76751437
5695	0.12761437	0.12765864	40.12050478	0.12312584	0.12314601	39.48271686
5863	0.13621594	0.13631178	39.63902505	0.13499294	0.13497621	39.39262738
5888	0.13753122	0.13752127	41.26596886	0.12702411	0.12693946	41.31119711
5933	0.13334982	0.13331259	38.36397073	0.14143998	0.14132853	38.55753004
5973	0.14390443	0.14402588	37.57721672	0.14037196	0.14037065	37.20088596
6228	0.12726743	0.12726136	44.95001730	0.12383515	0.12393976	44.64717823
6258	0.14190263	0.14184745	39.44146110	0.13410909	0.13398527	38.57933884
6328	0.12501288	0.12490338	39.87971895	0.12871645	0.12865207	39.09166182
6330	0.12313426	0.12309898	39.25839605	0.13059322	0.13047359	36.46726593
6461	0.13318889	0.13317378	36.83865791	0.13282061	0.13283423	36.94183522
6585	0.13797389	0.13794701	36.82075961	0.12502570	0.12498091	35.98426088
6596	0.12721577	0.12729480	39.39586542	0.13308055	0.13303029	39.07945430
6678	0.13206117	0.13202882	43.33584048	0.12711971	0.12709761	41.18518946
6690	0.12089440	0.12087827	40.66729537	0.11959068	0.11955760	39.91913724
6699	0.12785197	0.12779044	38.26840923	0.13055221	0.13062182	38.78420830
6763	0.12601447	0.12592464	36.79733808	0.13411623	0.13411143	36.95577583
6852	0.14315929	0.14320340	34.01871807	0.12713901	0.12702848	34.70466733
7020	0.12981637	0.12984088	39.04723704	0.13548656	0.13545965	37.62799454
7120	0.14554413	0.14546716	35.23465018	0.13216775	0.13216267	35.38196368
7513	0.14078304	0.14068223	39.48291586	0.14667769	0.14656059	39.92869622
7546	0.12345060	0.12339500	40.16000260	0.12408926	0.12407631	38.13627048
7601	0.14806718	0.14808522	40.39162162	0.12784533	0.12774679	40.72051495
7741	0.13163670	0.13148912	36.68234276	0.14058963	0.14067983	34.31057167
7936	0.13869453	0.13882511	36.37806560	0.12928471	0.12932187	36.23258833
7982	0.13613851	0.13611081	31.76290882	0.13630033	0.13625271	31.25957323
8074	0.13320939	0.13324399	38.91214056	0.12980389	0.12974384	39.91592841
8146	0.13609581	0.13604888	45.73445585	0.13315739	0.13307995	43.77691572
8166	0.12945810	0.12947137	44.49915961	0.12097838	0.12098007	45.56749921
8212	0.13066680	0.13057555	37.35918503	0.12351783	0.12352759	36.31200458
8286	0.12923946	0.12914394	36.89303693	0.13107328	0.13109232	36.02107744
8372	0.13283795	0.13271597	36.30265607	0.13359004	0.13371118	35.36574559
8430	0.13315476	0.13315557	37.44760938	0.12829212	0.12826599	36.55169453
8435	0.13992965	0.13998255	33.43368088	0.14057033	0.14059597	34.76059439
8665	0.13662864	0.13657172	34.50871602	0.13683832	0.13683233	33.20330240
8710	0.13777172	0.13773210	39.77189377	0.12281526	0.12273443	40.14296178
8895	0.12654184	0.12644701	41.78525645	0.12570048	0.12574932	39.82297006
8926	0.14625725	0.14620987	32.30291249	0.14383696	0.14389347	32.89277407
9020	0.14217566	0.14216080	35.04241530	0.13480106	0.13473192	35.77597195
9108	0.13640742	0.13636754	38.38852257	0.12632707	0.12622331	36.91943841
9134	0.14016258	0.14012354	38.69583776	0.14041366	0.14039360	36.26898102
9159	0.14189849	0.14187171	34.76061997	0.14723318	0.14719336	33.86792267
9172	0.12842425	0.12839926	36.13864923	0.13771182	0.13767867	34.76073899
9184	0.13507206	0.13502047	38.19747837	0.12347273	0.12340699	38.88159838
9205	0.13082835	0.13078344	38.48887443	0.11614883	0.11623149	40.03700957
9296	0.13294840	0.13308180	38.59579412	0.13226078	0.13226644	37.47761852
9465	0.12695261	0.12686702	37.02223132	0.12574219	0.12570876	37.34268470
9466	0.14020345	0.14017171	38.24148329	0.12355650	0.12364733	38.95848753
9568	0.13372452	0.13382394	36.91739545	0.12294072	0.12289071	37.44944862
9671	0.12860170	0.12852870	41.20973116	0.12683148	0.12689796	40.17301342
9715	0.13050715	0.13049027	40.90750184	0.11569926	0.11575267	39.76478825
9778	0.13163373	0.13165124	36.79193298	0.12668677	0.12666728	37.58424670
9798	0.12935951	0.12947813	37.23593369	0.13343413	0.13337249	36.77424642
9816	0.12723514	0.12721123	41.35367536	0.11695632	0.11695736	40.66026676
9856	0.12802195	0.12797709	36.27442814	0.13111380	0.13102105	36.10093307
9906	0.12898972	0.12895522	39.12543977	0.13271091	0.13263364	39.05589728
9910	0.13524505	0.13514193	37.77848012	0.11822435	0.11815035	36.70323688
9913	0.13461167	0.13453490	37.97168436	0.13252413	0.13254663	37.12124991
9938	0.12724093	0.12718481	37.69011700	0.12537847	0.12536818	35.74330435
9955	0.14221729	0.14212229	35.06894148	0.13500063	0.13499441	34.77988876
9965	0.12947743	0.12943623	37.61558780	0.13070832	0.13062135	37.02379017
9974	0.13971082	0.13969460	36.76494917	0.12092176	0.12088146	36.85749136
10017	0.13110761	0.13108536	39.82237534	0.12009618	0.12001128	40.10762552
10051	0.13862424	0.13865818	35.27929716	0.12795923	0.12788568	36.01493803
10074	0.13834895	0.13834203	38.52190012	0.12606470	0.12600914	37.84531527
10244	0.12831666	0.12830818	40.63087226	0.12815245	0.12801987	39.70969480
10246	0.13829275	0.13829590	36.04616225	0.13574496	0.13578101	36.20438966
10290	0.12038504	0.12041099	41.43902831	0.11636467	0.11631477	40.28956325
10351	0.12046242	0.12048298	40.73022141	0.12782874	0.12786681	41.29664098
10389	0.13531245	0.13537185	38.75365606	0.13151856	0.13150488	36.38881523
10487	0.12432889	0.12429475	46.14750842	0.11851590	0.11853453	46.29885457
10540	0.12050203	0.12057234	45.61784786	0.11105335	0.11113886	44.68770771
10545	0.12735732	0.12732752	49.16488829	0.12170879	0.12176516	47.94932913
10670	0.12377936	0.12377648	34.78638128	0.14176609	0.14180083	33.73801464
10809	0.12864983	0.12864123	37.91297389	0.13226564	0.13222040	36.50408451
10892	0.11823013	0.11820713	44.37859852	0.10241759	0.10235513	43.79553900
10993	0.12071375	0.12070493	40.66446427	0.11918548	0.11924822	40.35541912
11004	0.12010162	0.12012690	41.58517893	0.12125544	0.12119536	41.00927357
11028	0.14061147	0.14053829	35.95619199	0.14288423	0.14286105	37.74382870
11038	0.14563949	0.14570699	36.68421639	0.13877018	0.13874338	36.33498578
11161	0.12912895	0.12909504	39.17068536	0.12338377	0.12343061	38.28030259
11537	0.14113431	0.14105796	33.05960526	0.14022514	0.14021689	32.29782145
11851	0.13706626	0.13717004	39.15081261	0.12897784	0.12894421	39.00293462
11900	0.13661667	0.13665712	41.17080442	0.13566686	0.13578291	39.61353730
11956	0.12671489	0.12671160	38.89803468	0.13358011	0.13351664	38.68530803
11984	0.13466195	0.13463145	36.50208404	0.13335814	0.13321685	36.99947406
12090	0.12037117	0.12037628	42.12373442	0.12721433	0.12710456	41.50316113
12149	0.13118343	0.13121224	38.35277824	0.12727144	0.12729488	38.36283698
12161	0.13049905	0.13048695	37.85063687	0.12557270	0.12545099	36.28232868
12226	0.11975255	0.11974721	43.37312991	0.12319316	0.12323234	41.60183347
12356	0.13518460	0.13517075	39.43269531	0.11928020	0.11928051	38.89489612
12367	0.12887463	0.12875501	40.73586045	0.12357645	0.12357302	38.54173284
12378	0.13554725	0.13556600	37.33657875	0.14239971	0.14231805	36.35005742
12388	0.13970068	0.13966654	39.71847556	0.13053355	0.13047088	39.17610911
12408	0.14116427	0.14113631	38.39398327	0.12109925	0.12104274	39.19875075
12425	0.12547745	0.12545865	40.87824193	0.13602107	0.13590835	39.77916712
12426	0.12853676	0.12850765	42.38401540	0.12170230	0.12173193	43.52533909
12467	0.14681613	0.14675767	35.31581165	0.13428367	0.13421128	35.82132211
12487	0.12716972	0.12720487	38.32885007	0.12612251	0.12607116	36.01358330
12715	0.14484935	0.14477434	34.98946134	0.14067502	0.14072947	34.95955186
12880	0.13085123	0.13081575	36.25073657	0.12576206	0.12574490	35.94918776
12923	0.13431428	0.13430326	39.01144789	0.14025951	0.14023672	38.22675072
13156	0.13276109	0.13282899	37.97744201	0.12953158	0.12952083	37.64366207
13443	0.14244908	0.14243047	36.72693546	0.13739880	0.13738899	37.60323181
13464	0.13122185	0.13114631	37.49641513	0.13977827	0.13972711	35.64314710
13584	0.12502968	0.12500597	40.12379806	0.12902105	0.12899399	38.06334616
13632	0.13956574	0.13942269	34.73535893	0.14251771	0.14232642	33.98742235
13745	0.11585442	0.11578829	42.89538835	0.10661159	0.10662764	44.10540217
