position	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX
59	0.14073949	0.14081902	37.12688501	0.14260344	0.14251666	36.67381148
302	0.14383954	0.14389063	32.46052620	0.14141143	0.14140213	32.59183744
373	0.12969093	0.12962222	39.53028627	0.12913785	0.12912652	37.46126645
492	0.13879292	0.13870314	39.24582517	0.13633042	0.13628910	37.22549383
493	0.12296875	0.12296908	42.15458773	0.11544277	0.11541491	41.00133796
498	0.12634429	0.12634725	38.52489363	0.13025581	0.13021651	38.20709268
685	0.14686354	0.14685672	37.20331876	0.12629927	0.12634098	39.57087245
705	0.14471278	0.14465161	37.13272074	0.14669626	0.14672501	37.13792462
706	0.13298391	0.13304924	42.18200980	0.12552147	0.12549830	41.03880981
721	0.14278369	0.14282954	35.74947170	0.13706310	0.13713851	35.06897691
1065	0.14275782	0.14280058	36.52199186	0.14358208	0.14363396	36.14927216
1073	0.13901108	0.13902403	34.36289941	0.12686521	0.12692988	35.58569005
1074	0.14404205	0.14413218	35.28710118	0.14015267	0.14022454	35.68750675
1208	0.12444873	0.12446463	42.84422632	0.12594441	0.12600871	42.93562086
1218	0.14477666	0.14475010	36.71358271	0.13371520	0.13370155	35.54242537
1424	0.13307049	0.13308601	35.40702234	0.14613210	0.14609056	36.25408389
1438	0.12417949	0.12403181	38.91420097	0.13060199	0.13059430	37.39221821
1459	0.14046398	0.14061972	31.95577760	0.13647492	0.13655369	32.30883785
1474	0.14145209	0.14135014	35.21787815	0.13583751	0.13586051	34.63042264
1519	0.15087262	0.15083611	29.96293699	0.15773717	0.15767235	29.00110936
1702	0.13657569	0.13655882	39.86955587	0.12557142	0.12558353	40.34012883
1724	0.15194298	0.15195896	35.17913134	0.14023069	0.14024266	33.30162579
2035	0.13108181	0.13109864	36.53837665	0.13037875	0.13040421	36.14810093
2058	0.13240130	0.13240038	35.68969530	0.14340091	0.14340090	35.07532094
2189	0.13896760	0.13892114	41.53551362	0.12847081	0.12852243	40.32988000
2242	0.14308238	0.14312908	34.70442490	0.14840040	0.14842893	33.74410446
2293	0.13855401	0.13858695	41.74693023	0.11940481	0.11939244	40.63000549
2353	0.13278763	0.13289996	40.84612130	0.12511181	0.12511437	39.36427242
2354	0.14827078	0.14833353	35.57113208	0.13299458	0.13307058	35.60740672
2387	0.14016635	0.14019806	37.43572681	0.13588204	0.13594020	36.42438211
2422	0.13330594	0.13332868	39.62714806	0.13007618	0.13007683	38.86284747
2463	0.13523538	0.13529697	40.74282876	0.12176862	0.12176611	40.11142997
2646	0.14043978	0.14039841	37.48660517	0.14246780	0.14240192	37.83904934
2741	0.13415047	0.13413981	35.61532989	0.13340287	0.13338664	35.50406777
2782	0.14300373	0.14307636	35.98422511	0.13392803	0.13395150	36.14851636
2809	0.14446161	0.14439864	38.40495736	0.12806495	0.12806626	38.64295116
2810	0.14297781	0.14296158	35.48837749	0.13656592	0.13653716	35.30307687
2923	0.14270408	0.14283986	42.77337382	0.13372526	0.13377226	41.43897860
2937	0.14812217	0.14811971	41.57338572	0.13935624	0.13941426	40.95224663
2954	0.12019201	0.12023454	44.27522668	0.11525211	0.11521629	43.77750760
